"","x_C2","kcat","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","shape"
"1",1e-05,30,0.001,4.39607689197807,0.754003470972676,1.00106089524318,TRUE,-1,21
"2",1e-05,30,0.01,43.9607689197807,0.753204400007563,1,TRUE,-1,21
"3",1e-05,30,0.02,87.9215378395613,0.754793284271012,1.00210949944455,TRUE,-1,21
"4",1e-05,30,0.03,131.882306759342,0.349044746353111,0.463413047440517,TRUE,-1,21
"5",1e-05,30,0.04,175.843075679123,0.737193971331659,0.978743580526424,TRUE,-1,21
"6",1e-05,30,0.05,219.803844598903,0.742624126923965,0.985952985559442,TRUE,-1,21
"7",1e-05,30,0.06,263.764613518684,0.747349032995741,0.992226058408895,TRUE,-1,21
"8",1e-05,30,0.07,307.725382438465,0.201509817464544,0.267536697160187,TRUE,-1,21
"9",1e-05,30,0.08,351.686151358245,0.521527433356944,0.692411559666549,TRUE,-1,21
"10",1e-05,30,0.09,395.646920278026,0.366069339991735,0.486015934038701,TRUE,-1,21
"11",1e-05,30,0.1,439.607689197807,0.297271214789137,0.394675356100087,TRUE,-1,21
"12",1e-05,30,0.11,483.568458117587,0.523300784789892,0.694765968951638,TRUE,-1,21
"13",1e-05,30,0.12,527.529227037368,0.161719170168168,0.214708212228373,TRUE,-1,21
"14",1e-05,30,0.13,571.489995957149,0.542167993801399,0.719815223856837,TRUE,-1,21
"15",1e-05,30,0.14,615.450764876929,0.64828437906914,0.860701794974419,TRUE,-1,21
"16",1e-05,30,0.15,659.41153379671,0.607198814795056,0.806154099456879,TRUE,-1,21
"17",1e-05,30,0.16,703.372302716491,0.306554995498474,0.40700106836258,TRUE,-1,21
"18",1e-05,30,0.17,747.333071636271,0.722415115900016,0.959122272643073,TRUE,-1,21
"19",1e-05,30,0.18,791.293840556052,0.631738301868926,0.838734215921445,TRUE,-1,21
"20",1e-05,30,0.19,835.254609475833,0.484240344679831,0.64290695151936,TRUE,-1,21
"21",1e-05,30,0.2,879.215378395613,0.332584252517182,0.441559094070405,TRUE,-1,21
"22",0.05,30,0.001,138.730277446352,0.754321428433032,0.999006643275678,TRUE,-1,21
"23",0.05,30,0.01,1387.30277446352,0.747567069788898,0.99006131983369,TRUE,-1,21
"24",0.05,30,0.02,2774.60554892704,0.740027508213418,0.980076090967877,TRUE,-1,21
"25",0.05,30,0.03,4161.90832339056,0.731298215563955,0.968515208538715,TRUE,-1,21
"26",0.05,30,0.04,5549.21109785408,0.724814856870539,0.959928791447375,TRUE,-1,21
"27",0.05,30,0.05,6936.5138723176,0.717088338327404,0.949695960901889,TRUE,-1,21
"28",0.05,30,0.06,8323.81664678111,0.682292810824525,0.903613532614166,TRUE,-1,21
"29",0.05,30,0.07,9711.11942124463,0.70181193454327,0.929464229055939,TRUE,-1,21
"30",0.05,30,0.08,11098.4221957082,0.739467633529591,0.979334605299483,TRUE,-1,21
"31",0.05,30,0.09,12485.7249701717,0.68678041812499,0.909556820629847,TRUE,-1,21
"32",0.05,30,0.1,13873.0277446352,0.755071483768777,1,TRUE,-1,21
"33",0.05,30,0.11,15260.3305190987,0.672154758371438,0.890186919808601,TRUE,-1,21
"34",0.05,30,0.12,16647.6332935622,0.665475328289982,0.881340830100489,TRUE,-1,21
"35",0.05,30,0.13,18034.9360680257,0.755071483768777,1,TRUE,-1,21
"36",0.05,30,0.14,19422.2388424893,0.332211309820779,0.439973323005946,TRUE,-1,21
"37",0.05,30,0.15,20809.5416169528,0.640279399076759,0.847971897814153,TRUE,-1,21
"38",0.05,30,0.16,22196.8443914163,0.625109069787416,0.827880648686821,TRUE,-1,21
"39",0.05,30,0.17,23584.1471658798,0.626316296662217,0.829479473302439,TRUE,-1,21
"40",0.05,30,0.18,24971.4499403433,0.615739301035178,0.815471533849811,TRUE,-1,21
"41",0.05,30,0.19,26358.7527148069,0.562256220516442,0.744639722996901,TRUE,-1,21
"42",0.05,30,0.2,27746.0554892704,0.642544808327202,0.850972155801829,TRUE,-1,21
"43",0.2,30,0.001,0.0149663118202846,0.754391877467671,0.923343769740602,TRUE,4,19
"44",0.2,30,0.01,0.149663118202846,0.759426263190706,0.92950564506121,TRUE,4,19
"45",0.2,30,0.02,0.299326236405691,0.768857803002331,0.941049451117762,TRUE,4,19
"46",0.2,30,0.03,0.448989354608537,0.779327784610256,0.953864266037863,TRUE,4,19
"47",0.2,30,0.04,0.598652472811382,0.790320402062713,0.967318765139761,TRUE,4,19
"48",0.2,30,0.05,0.748315591014228,0.801638092465819,0.981171139792361,TRUE,4,19
"49",0.2,30,0.06,0.897978709217073,0.813180675378202,0.995298773370071,TRUE,4,19
"50",0.2,30,0.07,1.04764182741992,0.816504063965694,0.99936646052093,TRUE,4,19
"51",0.2,30,0.08,1.19730494562276,0.811162038532099,0.992828047198582,TRUE,4,19
"52",0.2,30,0.09,1.34696806382561,0.803736546244895,0.983739558515934,TRUE,4,19
"53",0.2,30,0.1,1.49663118202846,0.795634231998073,0.973822668364098,TRUE,4,19
"54",0.2,30,0.11,1.6462943002313,0.787238612404125,0.96354678486545,TRUE,4,19
"55",0.2,30,0.12,1.79595741843415,0.778690810092259,0.953084636152862,TRUE,4,19
"56",0.2,30,0.13,1.94562053663699,0.770054192886887,0.942513781764843,TRUE,4,19
"57",0.2,30,0.14,2.09528365483984,0.761361310740831,0.931874061467756,TRUE,4,19
"58",0.2,30,0.15,2.24494677304268,0.752630561215643,0.921187993099274,TRUE,4,19
"59",0.2,30,0.16,2.39460989124553,0.74387312138679,0.910469256927308,TRUE,4,19
"60",0.2,30,0.17,2.54427300944837,0.735096166253099,0.899726634847136,TRUE,4,19
"61",0.2,30,0.18,2.69393612765122,0.72630451229788,0.888966022030736,TRUE,4,19
"62",0.2,30,0.19,2.84359924585407,0.717501514455313,0.87819152477573,TRUE,4,19
"63",0.2,30,0.2,2.99326236405691,0.708689577196996,0.867406086053717,TRUE,4,19
"64",1e-05,300,0.001,0.0677818107859226,0.754316150061494,1127.54769336811,TRUE,-1,21
"65",1e-05,300,0.01,0.677818107859226,0.000668988242801743,1,TRUE,-1,21
"66",1e-05,300,0.02,1.35563621571845,0.000668988242801743,1,TRUE,-1,21
"67",1e-05,300,0.03,2.03345432357768,0.000668988242801743,1,TRUE,-1,21
"68",1e-05,300,0.04,2.7112724314369,0.000668988242801743,1,TRUE,-1,21
"69",1e-05,300,0.05,3.38909053929613,0.000668988242801743,1,TRUE,-1,21
"70",1e-05,300,0.06,4.06690864715536,0.000668988242801743,1,TRUE,-1,21
"71",1e-05,300,0.07,4.74472675501458,0.000668988242801743,1,TRUE,-1,21
"72",1e-05,300,0.08,5.42254486287381,0.000668988242801743,1,TRUE,-1,21
"73",1e-05,300,0.09,6.10036297073304,0.000668988242801743,1,TRUE,-1,21
"74",1e-05,300,0.1,6.77818107859226,0.000668988242801743,1,TRUE,-1,21
"75",1e-05,300,0.11,7.45599918645149,0.000668988242801743,1,TRUE,-1,21
"76",1e-05,300,0.12,8.13381729431071,0.000668988242801743,1,TRUE,-1,21
"77",1e-05,300,0.13,8.81163540216994,0.000668988242801743,1,TRUE,-1,21
"78",1e-05,300,0.14,9.48945351002917,0.000668988242801743,1,TRUE,-1,21
"79",1e-05,300,0.15,10.1672716178884,0.00163845118057501,2.4491479457294,TRUE,-1,21
"80",1e-05,300,0.16,10.8450897257476,0.086976444506129,130.011917910349,TRUE,-1,21
"81",1e-05,300,0.17,11.5229078336068,0.000668988242801743,1,TRUE,-1,21
"82",1e-05,300,0.18,12.2007259414661,0.000668988242801743,1,TRUE,-1,21
"83",1e-05,300,0.19,12.8785440493253,0.000668988242801743,1,TRUE,-1,21
"84",1e-05,300,0.2,13.5563621571845,0.110449206301353,165.0988750397,TRUE,-1,21
"85",0.05,300,0.001,1100.28080791128,0.75425947666647,0.998919030401002,TRUE,-1,21
"86",0.05,300,0.01,11002.8080791128,0.747156478529262,0.98951202892252,TRUE,-1,21
"87",0.05,300,0.02,22005.6161582255,0.2231295049418,0.295506142946188,TRUE,-1,21
"88",0.05,300,0.03,33008.4242373383,0.484268503414826,0.641350939364852,TRUE,-1,21
"89",0.05,300,0.04,44011.232316451,0.724441499826614,0.959428980312364,TRUE,-1,21
"90",0.05,300,0.05,55014.0403955638,0.716136673970582,0.948430313608936,TRUE,-1,21
"91",0.05,300,0.06,66016.8484746765,0.706878832240406,0.936169500757654,TRUE,-1,21
"92",0.05,300,0.07,77019.6565537893,0.722790282251403,0.957242156400651,TRUE,-1,21
"93",0.05,300,0.08,88022.464632902,0.691544776425526,0.915861528977953,TRUE,-1,21
"94",0.05,300,0.09,99025.2727120148,0.678134578466573,0.898101457865759,TRUE,-1,21
"95",0.05,300,0.1,110028.080791128,0.738249109175671,0.977715371361865,TRUE,-1,21
"96",0.05,300,0.11,121030.88887024,0.626234105251353,0.82936600012828,TRUE,-1,21
"97",0.05,300,0.12,132033.696949353,2.386622784097e-05,3.16077290531322e-05,TRUE,-1,21
"98",0.05,300,0.13,143036.505028466,0.755075690532879,1,TRUE,-1,21
"99",0.05,300,0.14,154039.313107579,0.179447897505507,0.237655508918404,TRUE,-1,21
"100",0.05,300,0.15,165042.121186691,0.750529069949059,0.993978589642304,TRUE,-1,21
"101",0.05,300,0.16,176044.929265804,0.630186867774949,0.834600922366084,TRUE,-1,21
"102",0.05,300,0.17,187047.737344917,0.722540072731911,0.956910786284212,TRUE,-1,21
"103",0.05,300,0.18,198050.54542403,0.755075690532879,1,TRUE,-1,21
"104",0.05,300,0.19,209053.353503142,0.755075690532879,1,TRUE,-1,21
"105",0.05,300,0.2,220056.161582255,0.0695938827639556,0.0921680880956997,TRUE,-1,21
"106",0.2,300,0.001,0.102002930635317,0.76632860662018,0.876227379702779,TRUE,4,19
"107",0.2,300,0.01,1.02002930635317,0.874568630014363,0.999990046603532,TRUE,4,19
"108",0.2,300,0.02,2.04005861270634,0.867940554770842,0.992411442656177,TRUE,4,19
"109",0.2,300,0.03,3.06008791905951,0.859435889298035,0.982687127684624,TRUE,4,19
"110",0.2,300,0.04,4.08011722541269,0.85071795377516,0.972718957719892,TRUE,4,19
"111",0.2,300,0.05,5.10014653176586,0.841932790257835,0.962673918630202,TRUE,4,19
"112",0.2,300,0.06,6.12017583811903,0.83311786130966,0.952594845465244,TRUE,4,19
"113",0.2,300,0.07,7.1402051444722,0.824287214834866,0.942497800731633,TRUE,4,19
"114",0.2,300,0.08,8.16023445082537,0.815447198757446,0.932390042705724,TRUE,4,19
"115",0.2,300,0.09,9.18026375717854,0.806601178423232,0.922275419355786,TRUE,-1,21
"116",0.2,300,0.1,10.2002930635317,0.797751073443811,0.91215612558387,TRUE,4,19
"117",0.2,300,0.11,11.2203223698849,0.78889806645003,0.902033513621277,TRUE,4,19
"118",0.2,300,0.12,12.2403516762381,0.780042921126468,0.891908456672179,TRUE,4,19
"119",0.2,300,0.13,13.2603809825912,0.771186156787406,0.88178154852544,TRUE,4,19
"120",0.2,300,0.14,14.2804102889444,0.76232813470231,0.871653202259984,TRUE,4,19
"121",0.2,300,0.15,15.3004395952976,0.753469117628351,0.861523718314849,TRUE,-1,21
"122",0.2,300,0.16,16.3204689016507,0.744609300019493,0.851393319030535,TRUE,-1,21
"123",0.2,300,0.17,17.3404982080039,0.735748830499363,0.841262174344705,TRUE,-1,21
"124",0.2,300,0.18,18.3605275143571,0.726887821041913,0.831130412289434,TRUE,-1,21
"125",0.2,300,0.19,19.3805568207103,0.718026356747349,0.820998130169104,TRUE,-1,21
"126",0.2,300,0.2,20.4005861270634,0.709164507727869,0.810865408150663,TRUE,-1,21
