"","x_Glc","reaction","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","f.tC","f.ATPS","f.EAA","f.ENT","f.RNAp","f.DNAp","f.r","v.tC","v.ATPS","v.EAA","v.ENT","v.RNAp","v.DNAp","v.r","p.tC","p.ATPS","p.EAA","p.ENT","p.RNAp","p.DNAp","p.r","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.RNA","c.DNA","c.p","shape"
"122",1,"EAA",0.16,0.697277512602316,0.861541935656848,0.882793068462088,TRUE,4,1.17469923213717,0.349398464392413,0.498949624739181,0.119044600615357,0.0949663552452464,0.0143222404278797,0.518834372230264,257.061373168598,76.4594430493551,109.185970475235,26.0507265734873,20.7816443701474,3.13415952825927,113.537382611488,8.31669148486641,7.38318717647034,21.0867467748321,1.10514697403954,10.2066226016696,1.15447493862617,82.5310605959828,1,1e-05,69.2863924730812,7.69926239622699,2.47802525532661,14.993086012909,24.1214542322926,3.63784906868144,131.783930546487,19
"123",1,"EAA",0.17,0.74085735713996,0.89214781282142,0.914153882250551,TRUE,4,1.1772493423992,0.354498684002101,0.510186019187086,0.130238192366286,0.103113816539561,0.0161503296058191,0.522302121637569,266.771228195594,80.3313672974587,115.610980652056,29.5126964902109,23.3661625379494,3.65975423348084,118.35655664454,8.63083385338686,7.83584895784249,22.554332454048,1.23645474722008,10.4511645046399,1.22769496740875,80.7284094113965,1,1e-05,64.5051929718779,8.5692323692994,2.78740774010999,15.1803350029747,26.1909094010486,4.10218371987806,132.664738895942,19
"124",1,"EAA",0.18,0.784437201677605,0.918289293547579,0.94094017903922,TRUE,4,1.17961823731803,0.359236473435785,0.521536814112922,0.141838880018513,0.111417000254907,0.0181106687984459,0.525131400829529,275.140622641864,83.7902838815991,121.646104838066,33.0832777321641,25.9875117671304,4.22423164717616,122.484525944199,8.90160837958973,8.26920578168616,24.0103416970864,1.37332775061057,10.6869611264564,1.30286230768401,78.8390687675872,1,1e-05,59.6944332552924,9.55146615000586,3.1270475851505,15.3436494117344,28.2999180647465,4.60010987480526,133.3833758107,19
"125",1,"EAA",0.19,0.82801704621525,0.939669489208494,0.962847747029429,TRUE,4,1.18179032720011,0.363580653538382,0.533009835197233,0.153650154132439,0.119720767541614,0.0201717730038253,0.527380477855818,282.065047530363,86.7779943371116,127.216682214053,36.6726119100105,28.5744799308031,4.81451910727329,125.873089438308,9.12563389068823,8.68100029106585,25.4527213670882,1.51380966220016,10.9072469339624,1.37832295369358,76.8959062766794,1,1e-05,54.8785463526442,10.6585724224571,3.49443385109793,15.481100809335,30.4090749555698,5.12363034297163,133.954641375378,19
"126",1,"EAA",0.2,0.871596890752895,0.956088624175211,0.979671882847856,TRUE,4,1.18374689348072,0.367493787327855,0.544579654671923,0.165401670402353,0.127828276232126,0.0222839261203083,0.529127873190863,287.468802444953,89.2445838978835,132.249268848429,40.167218494782,31.0426508313793,5.41157369945924,128.496857634119,9.30046125557201,9.06994513908833,26.8810399634401,1.65539345110207,11.1038051652426,1.45177018682806,74.9360646292061,1,1e-05,50.0996457491692,11.899037527296,3.88352488467957,15.5908126043219,32.4683821629599,5.6601172345583,134.398479790479,19
"127",1,"EAA",0.21,0.915176735290539,0.967490847747436,0.99135535815883,TRUE,4,1.1854680348719,0.370936070064437,0.556178107072286,0.17676587313936,0.135517842704251,0.0243809610496039,0.530469070305586,291.320086405069,91.1548222332332,136.676695990722,43.4389185719296,33.3025172208012,5.99144259539374,130.358888515571,9.42506161898751,9.43602188542252,28.2965675978358,1.7952357115942,11.2678763802586,1.52039936028044,72.9979813032396,1,1e-05,45.4175405649063,13.2735848104367,4.28423562391847,15.67119894892,34.4215320468797,6.19276410659939,134.739143857619,19
"128",1,"EAA",0.22,0.958756579828184,0.973998959563421,0.998024001624858,TRUE,4,1.18693584775262,0.373871695490356,0.567690572112734,0.187398488007249,0.142573763998659,0.0263879033706116,0.531506715820416,293.642867318013,92.494263174126,140.444226754309,46.3615868150759,35.2721412401165,6.5282547687211,131.492495005354,9.50021041322984,9.78060690693096,29.7019453335355,1.93054629305189,11.3915441523857,1.58128128505837,71.1165714341935,1,1e-05,40.9052421787522,14.7715934826973,4.68295244204649,15.7212425682139,36.2137360556593,6.70252745613536,135.002705818386,19
"129",1,"EAA",0.23,1.00233642436583,0.975921427294206,0.999993889702082,TRUE,4,1.18813732832564,0.376274656173244,0.578952841309852,0.196987260996962,0.148818171607731,0.0282319103380289,0.532335948768988,294.520284029396,93.2724828748362,143.513170739695,48.8299985833766,36.8896499804537,6.99824006301214,131.957586966352,9.52859742448046,10.1059961770504,31.0990660942943,2.05893490368027,11.4691847726821,1.63184202904069,69.3197095860948,1,1e-05,36.6434531020544,16.3677129708912,5.06404347900529,15.7407387072146,37.7998155883637,7.17090522585935,135.213330987323,19
"130",1,"EAA",0.24,1.04591626890347,0.973725888235044,0.997744194611514,TRUE,4,1.18907243027024,0.378144860436606,0.589817721432182,0.205343990640189,0.154165345246013,0.0298628808553342,0.533034773690496,294.088974518537,93.5251977879784,145.877479313374,50.7869849586811,38.1291560846231,7.38587808727388,131.833558651874,9.51464329324678,10.4162378868917,32.4937998059713,2.17928736709704,11.498763749193,1.67054183583453,67.6175585791517,1,1e-05,32.6910833637961,18.0302170996919,5.41420419286583,15.730493409711,39.1579976924874,7.5851717372549,135.390832517386,19
"131",1,"EAA",0.25,1.08949611344112,0.967969396683562,0.991845711171548,TRUE,4,1.18974824979351,0.37949649940317,0.600116993535399,0.212374836132496,0.158593594641933,0.0312505794155473,0.533652513696171,292.516533471718,93.3046133829857,147.547300579691,52.2153748684935,38.992491515351,7.68339954373128,131.206062637172,9.46377020055557,10.7145549781448,33.8869345602205,2.29109414117935,11.4814949884298,1.69680578094229,66.0130838293552,1,1e-05,29.0997844712097,19.717081804985,5.72278816705416,15.6921868906716,40.2827730390509,7.93764717154901,135.547738478827,19
"132",1,"EAA",0.26,1.13307595797876,0.959241351380335,0.982902376464297,TRUE,4,1.19018264048393,0.380365282031492,0.609733590820893,0.218112259157903,0.16215802418496,0.0323924540617728,0.534213415462089,289.984790729594,92.6749752171288,148.559945104819,53.1424637497202,39.5093652931119,7.89233407782006,130.159658037633,9.38186087654568,11.004051308462,35.2794539083636,2.39478595531195,11.4214401739177,1.71114786646754,64.4974674383023,1,1e-05,25.8910457566638,21.389934824862,5.98469235143725,15.6282979299146,41.1881381429799,8.2276833316903,135.690207527371,19
"133",1,"EAA",0.27,1.17665580251641,0.948101150205719,0.97148738669862,TRUE,4,1.19039926916548,0.380798540268819,0.618604302193455,0.222670851893505,0.164957335243339,0.0333053934864999,0.534720586093452,286.66920474016,91.7030256424836,148.970860409683,53.6230806625699,39.7246447768862,8.02052799564157,128.770177489325,9.274591918064,11.2869532660576,36.6711376787882,2.49125341061382,11.3242023687809,1.7147934733698,63.0560967520624,1,1e-05,23.0618140111875,23.0189912915206,6.19966328357129,15.5417692024976,41.899163151808,8.45956994557097,135.819028867737,19
