"","x_C2","kcat","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","shape"
"67",0.005,20,0.03,166.335907302064,0.660806148855975,0.970132544685308,TRUE,-1,21
"68",0.005,20,0.05,277.226512170107,0.646853909365065,0.949649197753975,TRUE,-1,21
"69",0.005,20,0.07,388.11711703815,0.632150317255144,0.928062786588902,TRUE,-1,21
"70",0.005,20,0.09,499.007721906193,0.619100643144758,0.908904500041569,TRUE,-1,21
"71",0.005,20,0.11,609.898326774236,0.601837375434606,0.883560217361652,TRUE,-1,21
"72",0.005,20,0.13,720.788931642279,0.572783488318231,0.840906072133121,TRUE,-1,21
"73",0.005,20,0.15,831.679536510322,0.655874131071343,0.962891826704517,TRUE,-1,21
"74",0.005,20,0.17,942.570141378364,0.604768301858976,0.887863123917957,TRUE,-1,21
"75",0.005,20,0.19,1053.46074624641,0.533740437520351,0.783586789786249,TRUE,-1,21
"76",0.005,20,0.21,1164.35135111445,0.655874131071343,0.962891826704517,TRUE,-1,21
"77",0.005,20,0.23,1275.24195598249,0.655874131071343,0.962891826704517,TRUE,-1,21
"78",0.005,20,0.25,1386.13256085054,0.57226108824912,0.840139134190325,TRUE,-1,21
"79",0.005,20,0.27,1497.02316571858,0.655874131071343,0.962891826704517,TRUE,-1,21
"80",0.005,20,0.29,1607.91377058662,0.461129450315027,0.676986265696746,TRUE,-1,21
"81",0.02,20,0.001,4.75866299727907,0.680588083312211,0.999198352018452,TRUE,-1,21
"82",0.02,20,0.01,47.5866299727907,0.674532866125327,0.990308447562877,TRUE,-1,21
"83",0.02,20,0.03,142.759889918372,0.660265554165536,0.969362041142451,TRUE,-1,21
"84",0.02,20,0.05,237.933149863953,0.646036132114764,0.948471262399879,TRUE,-1,21
"85",0.02,20,0.07,333.106409809535,0.672682593897883,0.987591989538149,TRUE,-1,21
"86",0.02,20,0.09,428.279669755116,0.620176556692049,0.9105057943292,TRUE,-1,21
"87",0.02,20,0.11,523.452929700697,0.60621816638349,0.890012928034413,TRUE,-1,21
"88",0.02,20,0.13,618.626189646279,0.592197642016311,0.869428840264407,TRUE,-1,21
"89",0.02,20,0.15,713.79944959186,0.65037525126727,0.954841695283886,TRUE,-1,21
"90",0.02,20,0.17,808.972709537441,0.660927121814128,0.970333314840051,TRUE,-1,21
"91",0.02,20,0.19,904.145969483023,0.655877324492133,0.962919507155367,TRUE,-1,21
"92",0.02,20,0.21,999.319229428604,0.534795810873372,0.785154935846726,TRUE,-1,21
"93",0.02,20,0.23,1094.49248937419,0.645039118573774,0.947007507286435,TRUE,-1,21
"94",0.02,20,0.25,1189.66574931977,1.2859289487392e-08,1.8879232797316e-08,TRUE,-1,21
"95",0.02,20,0.27,1284.83900926535,0.544140968514182,0.798874932336535,TRUE,-1,21
"96",0.02,20,0.29,1380.01226921093,0.523225506313296,0.768168112932465,TRUE,-1,21
"97",1e-05,50,0.001,0.1,0.673040785297128,0.988029529842875,FALSE,-1,21
"98",1e-05,50,0.01,1,0.652162305535566,0.95737974606559,FALSE,-1,21
"99",1e-05,50,0.03,3,0.658521156589788,0.966714592860455,FALSE,-1,21
"100",1e-05,50,0.05,5,0.642577209983444,0.943308745230654,FALSE,-1,21
"101",1e-05,50,0.07,7,0.677437767424416,0.994484336563144,FALSE,-1,21
"102",1e-05,50,0.09,9,0.622476776163251,0.913801139434913,FALSE,-1,21
"103",1e-05,50,0.11,11,0.61012222893673,0.89566456026423,FALSE,-1,21
"104",1e-05,50,0.13,13,0.590368309033594,0.866665639811239,FALSE,-1,21
"105",1e-05,50,0.15,15,0.34481037285264,0.506184525539768,FALSE,-1,21
"106",1e-05,50,0.17,17,0.667980512876565,0.980601007397005,FALSE,-1,21
"107",1e-05,50,0.19,19,0.66450984578173,0.975506038930216,FALSE,-1,21
"108",1e-05,50,0.21,21,0.674928264093034,0.990800364579857,FALSE,-1,21
"109",1e-05,50,0.23,23,0.581334213511375,0.853403511651453,FALSE,-1,21
"110",1e-05,50,0.25,25,0.636145680559212,0.933867205977741,FALSE,-1,21
"111",1e-05,50,0.27,27,0.0817203061703068,0.119966096331619,FALSE,-1,21
"112",1e-05,50,0.29,29,0.678243511009918,0.995667174919079,FALSE,-1,21
"113",0.005,50,0.001,4.61926282280764,0.68090751240198,0.999687239086707,TRUE,-1,21
"114",0.005,50,0.01,46.1926282280764,0.675982959216479,0.992457163212845,TRUE,-1,21
"115",0.005,50,0.03,138.577884684229,0.65943824903952,0.968166734135409,TRUE,-1,21
"116",0.005,50,0.05,230.963141140382,0.642004839851418,0.942571544801039,TRUE,-1,21
"117",0.005,50,0.07,323.348397596535,8.3661100937828e-08,1.22828627224951e-07,TRUE,-1,21
"118",0.005,50,0.09,415.733654052688,0.577054260001747,0.847213122894445,TRUE,-1,21
"119",0.005,50,0.11,508.118910508841,0.584386986787415,0.857978804373686,TRUE,-1,21
"120",0.005,50,0.13,600.504166964994,0.575172549843754,0.844450454546184,TRUE,-1,21
"121",0.005,50,0.15,692.889423421147,0.551468044762054,0.809648237200326,TRUE,-1,21
"122",0.005,50,0.17,785.274679877299,0.656653926274139,0.964078878020808,TRUE,-1,21
"123",0.005,50,0.19,877.659936333452,0.450153297221889,0.660901074916998,TRUE,-1,21
"124",0.005,50,0.21,970.045192789605,0.618653811450287,0.908288290927376,TRUE,-1,21
"125",0.005,50,0.23,1062.43044924576,0.456903388297009,0.67081134876119,TRUE,-1,21
"126",0.005,50,0.25,1154.81570570191,0.496401516117863,0.72880127196094,TRUE,-1,21
"127",0.005,50,0.27,1247.20096215806,0.46929649301628,0.689006519786424,TRUE,-1,21
"128",0.005,50,0.29,1339.58621861422,0.656072126259907,0.963224697329107,TRUE,-1,21
"129",0.02,50,0.001,2.4014557220465,0.656075321609052,0.964536935351043,TRUE,-1,21
"130",0.02,50,0.01,24.014557220465,0.675291861143111,0.99278835944786,TRUE,-1,21
"131",0.02,50,0.03,72.0436716613949,0.663901603102887,0.976042836150274,TRUE,-1,21
"132",0.02,50,0.05,120.072786102325,0.64615235970494,0.949948574915347,TRUE,-1,21
"133",0.02,50,0.07,168.101900543255,0.653922762596405,0.961372325122862,TRUE,-1,21
"134",0.02,50,0.09,216.131014984185,0.616563060230528,0.906447514451378,TRUE,-1,21
"135",0.02,50,0.11,264.160129425115,0.591423342771568,0.869488059896699,TRUE,-1,21
"136",0.02,50,0.13,312.189243866044,0.590541763344084,0.868191995418662,TRUE,-1,21
"137",0.02,50,0.15,360.218358306974,0.619189908492794,0.910309406659584,TRUE,-1,21
"138",0.02,50,0.17,408.247472747904,0.656075321609052,0.964536935351043,TRUE,-1,21
"139",0.02,50,0.19,456.276587188834,0.656075321609052,0.964536935351043,TRUE,-1,21
"140",0.02,50,0.21,504.305701629764,0.538341306702946,0.79144887338035,TRUE,-1,21
"141",0.02,50,0.23,552.334816070694,0.407595530294233,0.59923141551581,TRUE,-1,21
"142",0.02,50,0.25,600.363930511624,0.3974811744816,0.584361675049668,TRUE,-1,21
"143",0.02,50,0.27,648.393044952554,0.492370460671874,0.723864287455738,TRUE,-1,21
"144",0.02,50,0.29,696.422159393484,0.656075321609052,0.964536935351043,TRUE,-1,21
