"","x_C2","kcat","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","shape"
"117",0.05,34,0.23,23,0.413177613179577,0.87135532155275,FALSE,4,19
"118",0.05,34,0.25,25,0.408082456888219,0.860610084136684,FALSE,4,19
"119",0.05,34,0.27,27,0.403028358994496,0.849951435277531,FALSE,4,19
"120",0.05,34,0.29,29,0.398017351430172,0.839383660141038,FALSE,4,19
"121",0.05,34,0.31,31,0.39305157491222,0.82891127331141,FALSE,4,19
"122",0.05,34,0.33,33,0.388133282988451,0.818539027323186,FALSE,4,19
"123",0.05,34,0.35,35,0.38326484399503,0.808271916789468,FALSE,4,19
"124",0.05,34,0.37,37,0.37844874424492,0.798115185126073,FALSE,4,19
"125",0.05,34,0.39,39,0.373687588354053,0.788074325239392,FALSE,4,19
"126",0.05,34,0.41,41,0.368984098990378,0.778155078997163,FALSE,4,19
"127",0.05,34,0.43,43,0.364305600702885,0.76828853674113,FALSE,4,19
"128",0.05,34,0.45,45,0.359084931186905,0.757278602950647,FALSE,4,19
"129",0.05,34,0.47,47,0.353152831977496,0.744768326378981,FALSE,4,19
"130",0.05,34,0.49,49,0.346543195543264,0.730829183267676,FALSE,4,19
"131",0.2,34,0.001,0.00383514617966379,0.474818568798679,0.779441797285414,TRUE,4,19
"132",0.2,34,0.01,0.0383514617966379,0.480525710121915,0.788810395698908,TRUE,4,19
"133",0.2,34,0.03,0.115054385389914,0.493208360462454,0.809629690531422,TRUE,4,19
"134",0.2,34,0.05,0.191757308983189,0.50589116862343,0.830449244435197,TRUE,4,19
"135",0.2,34,0.07,0.268460232576465,0.518574134600918,0.851269057403789,TRUE,4,19
"136",0.2,34,0.09,0.345163156169741,0.531257258257549,0.872089129211698,TRUE,4,19
"137",0.2,34,0.11,0.421866079763017,0.543940539881987,0.892909460332786,TRUE,4,19
"138",0.2,34,0.13,0.498569003356293,0.556623980602975,0.913730052619946,TRUE,4,19
"139",0.2,34,0.15,0.575271926949569,0.569307581226482,0.934550907396222,TRUE,4,19
"140",0.2,34,0.17,0.651974850542844,0.581991333534947,0.95537201117202,TRUE,4,19
"141",0.2,34,0.19,0.72867777413612,0.593478196854347,0.974228353318657,TRUE,4,19
"142",0.2,34,0.21,0.805380697729396,0.601498500179159,0.987394139261027,TRUE,4,19
"143",0.2,34,0.23,0.882083621322672,0.60648873953788,0.995585902157931,TRUE,4,19
"144",0.2,34,0.25,0.958786544915948,0.608863723130183,0.999484573358578,TRUE,4,19
"145",0.2,34,0.27,1.03548946850922,0.608953882125927,0.999632574499018,TRUE,4,19
"146",0.2,34,0.29,1.1121923921025,0.607026334438875,0.996468394889635,TRUE,4,19
"147",0.2,34,0.31,1.18889531569577,0.603300089486348,0.990351550996458,TRUE,4,19
"148",0.2,34,0.33,1.26559823928905,0.597958070357276,0.981582321516591,TRUE,4,19
"149",0.2,34,0.35,1.34230116288233,0.591154430201419,0.970413757648962,TRUE,4,19
"150",0.2,34,0.37,1.4190040864756,0.583020444109912,0.95706135495271,TRUE,4,19
"151",0.2,34,0.39,1.49570701006888,0.573668937502475,0.941710322797693,TRUE,4,19
"152",0.2,34,0.41,1.57240993366215,0.563197725568748,0.924521230403876,TRUE,4,19
"153",0.2,34,0.43,1.64911285725543,0.551692267542274,0.905634363983642,TRUE,4,19
"154",0.2,34,0.45,1.72581578084871,0.539227769781325,0.885173179069088,TRUE,4,19
"155",0.2,34,0.47,1.80251870444198,0.525870876439448,0.863247075844265,TRUE,4,19
"156",0.2,34,0.49,1.87922162803526,0.511681030528201,0.839953633407403,TRUE,4,19
"157",1e-07,150,0.001,0.000576127975260546,3.38407447218091e-26,-4.58453170911056e-26,TRUE,-1,21
"158",1e-07,150,0.01,0.00576127975260546,-7.14019075395039e-22,9.67308231236633e-22,TRUE,-1,21
"159",1e-07,150,0.03,0.0172838392578164,6.90502426885601e-16,-9.35449351749845e-16,TRUE,-1,21
"160",1e-07,150,0.05,0.0288063987630273,-6.60714323291492e-07,8.95094298513251e-07,TRUE,-1,21
"161",1e-07,150,0.07,0.0403289582682382,3.62338925931222e-13,-4.90874036322906e-13,TRUE,-1,21
"162",1e-07,150,0.09,0.0518515177734492,-1.62647430901801e-05,2.20344531571175e-05,TRUE,-1,21
"163",1e-07,150,0.11,0.0633740772786601,-5.54065301027521e-09,7.50612896483196e-09,TRUE,-1,21
"164",1e-07,150,0.13,0.074896636783871,-0.00839548240287157,0.0113736726557437,TRUE,-1,21
"165",1e-07,150,0.15,0.086419196289082,-1.85420721662388e-18,2.51196356633235e-18,TRUE,-1,21
"166",1e-07,150,0.17,0.0979417557942929,6.78230172532134e-08,-9.18823671763116e-08,TRUE,-1,21
"167",1e-07,150,0.19,0.109464315299504,-2.62085922300782e-18,3.55057558920999e-18,TRUE,-1,21
"168",1e-07,150,0.21,0.120986874804715,-0.00291357940161005,0.00394713451595061,TRUE,-1,21
"169",1e-07,150,0.23,0.132509434309926,3.17999342123226e-07,-4.30805550948965e-07,TRUE,-1,21
"170",1e-07,150,0.25,0.144031993815137,-3.28059105154982e-13,4.44433886549837e-13,TRUE,-1,21
"171",1e-07,150,0.27,0.155554553320348,1.43030583300521e-07,-1.93768857601772e-07,TRUE,-1,21
"172",1e-07,150,0.29,0.167077112825558,0.474178102742338,-0.642386733997359,TRUE,-1,21
"173",1e-07,150,0.31,0.178599672330769,0.474178107486996,-0.642386740425124,TRUE,-1,21
"174",1e-07,150,0.33,0.19012223183598,1.88363596883302e-27,-2.55183179286561e-27,TRUE,-1,21
"175",1e-07,150,0.35,0.201644791341191,5.07542625998012e-10,-6.87586896133985e-10,TRUE,-1,21
"176",1e-07,150,0.37,0.213167350846402,4.45861433867373e-06,-6.04025088170458e-06,TRUE,-1,21
"177",1e-07,150,0.39,0.224689910351613,-1.3461057958193e-21,1.8236196500646e-21,TRUE,-1,21
"178",1e-07,150,0.41,0.236212469856824,-3.34800469945267e-17,4.53566664477098e-17,TRUE,-1,21
"179",1e-07,150,0.43,0.247735029362035,-1.83587852253216e-11,2.48713300189269e-11,TRUE,-1,21
"180",1e-07,150,0.45,0.259257588867246,-2.54098721145386e-20,3.44237000075448e-20,TRUE,-1,21
"181",1e-07,150,0.47,0.270780148372457,-4.00390093582975e-14,5.42423370151755e-14,TRUE,-1,21
"182",1e-07,150,0.49,0.282302707877668,-4.03745089368381e-13,5.46968507881012e-13,TRUE,-1,21
"183",0.05,150,0.001,0.1,4.51507279814041e-17,0.990725671913185,FALSE,-1,21
"184",0.05,150,0.01,1,0.483856117209352,10617075255773838,FALSE,4,19
"185",0.05,150,0.03,3,0.503211508200665,11041783418904854,FALSE,4,19
"186",0.05,150,0.05,5,0.522592011207084,11467042605666094,FALSE,4,19
"187",0.05,150,0.07,7,0.541997836273247,11892857424989108,FALSE,4,19
"188",0.05,150,0.09,9,0.561429175257746,12319232086755800,FALSE,4,19
"189",0.05,150,0.11,11,0.580886197878837,12746170315030880,FALSE,4,19
"190",0.05,150,0.13,13,0.600369052203697,13173675358797454,FALSE,4,19
"191",0.05,150,0.15,15,0.617521514183141,13550045467969316,FALSE,4,19
"192",0.05,150,0.17,17,0.629776929835214,13818961506520822,FALSE,4,19
"193",0.05,150,0.19,19,0.638031852106629,14000096203115458,FALSE,4,19
"194",0.05,150,0.21,21,0.642957212835346,14108171566139136,FALSE,4,19
"195",0.05,150,0.23,23,0.645058951378619,14154289235190378,FALSE,4,19
"196",0.05,150,0.25,25,0.644729694416706,14147064471838680,FALSE,4,19
"197",0.05,150,0.27,27,0.642279418216529,14093298970299180,FALSE,4,19
"198",0.05,150,0.29,29,0.637958249242724,13998481162781522,FALSE,4,19
"199",0.05,150,0.31,31,0.63197164834563,13867119400492926,FALSE,4,19
"200",0.05,150,0.33,33,0.624490485534993,13702963020659754,FALSE,4,19
"201",0.05,150,0.35,35,0.61565859314655,13509168082859220,FALSE,4,19
"202",0.05,150,0.37,37,0.605598379351126,13288420544166874,FALSE,4,19
"203",0.05,150,0.39,39,0.594415037419058,13043028621484118,FALSE,4,19
"204",0.05,150,0.41,41,0.58219977627257,12774993678350232,FALSE,4,19
"205",0.05,150,0.43,43,0.569032341545799,12486065543627212,FALSE,4,19
"206",0.05,150,0.45,45,0.554982978168288,12177785575741206,FALSE,4,19
"207",0.05,150,0.47,47,0.540114026861967,11851521694023366,FALSE,4,19
"208",0.05,150,0.49,49,0.524481205196271,11508496488427038,FALSE,4,19
"209",0.2,150,0.001,0.0066180807458045,0.479118103725952,0.558203760026964,TRUE,4,19
"210",0.2,150,0.01,0.066180807458045,0.523158803527016,0.609514040377451,TRUE,4,19
"211",0.2,150,0.03,0.198542422374135,0.621151083252153,0.723681421177307,TRUE,4,19
"212",0.2,150,0.05,0.330904037290225,0.717067889404909,0.835430740244722,TRUE,4,19
"213",0.2,150,0.07,0.463265652206315,0.781786450901476,0.910832074675581,TRUE,4,19
"214",0.2,150,0.09,0.595627267122405,0.820530628645495,0.955971562262623,TRUE,4,19
"215",0.2,150,0.11,0.727988882038494,0.843126444578382,0.982297157802693,TRUE,4,19
"216",0.2,150,0.13,0.860350496954584,0.85470924772934,0.995791876996637,TRUE,4,19
"217",0.2,150,0.15,0.992712111870674,0.858312345456477,0.999989720249462,TRUE,4,19
"218",0.2,150,0.17,1.12507372678676,0.855884418077759,0.99716102690364,TRUE,4,19
"219",0.2,150,0.19,1.25743534170285,0.848748649922035,0.988847392782471,TRUE,4,19
"220",0.2,150,0.21,1.38979695661894,0.837851031830806,0.976150958758051,TRUE,4,19
"221",0.2,150,0.23,1.52215857153503,0.823891618795957,0.959887334438233,TRUE,4,19
"222",0.2,150,0.25,1.65452018645112,0.807404093880617,0.940678295310492,TRUE,4,19
"223",0.2,150,0.27,1.78688180136721,0.788805682879405,0.91900993656832,TRUE,4,19
"224",0.2,150,0.29,1.9192434162833,0.768429716329229,0.895270609972142,TRUE,4,19
"225",0.2,150,0.31,2.05160503119939,0.746547644805199,0.869776573101268,TRUE,4,19
"226",0.2,150,0.33,2.18396664611548,0.723384379244698,0.842789861829405,TRUE,4,19
"227",0.2,150,0.35,2.31632826103157,0.699129258127352,0.814531067802795,TRUE,4,19
"228",0.2,150,0.37,2.44868987594766,0.673944076427838,0.78518869269256,TRUE,4,19
"229",0.2,150,0.39,2.58105149086375,0.647969098841732,0.754926153994015,TRUE,4,19
"230",0.2,150,0.41,2.71341310577984,0.621327645005026,0.723887127105687,TRUE,4,19
"231",0.2,150,0.43,2.84577472069593,0.594129672772251,0.692199720081453,TRUE,4,19
"232",0.2,150,0.45,2.97813633561202,0.566474606870332,0.659979769196285,TRUE,4,19
"233",0.2,150,0.47,3.11049795052811,0.53845365762783,0.627333540416677,TRUE,4,19
"234",0.2,150,0.49,3.2428595654442,0.51015173325229,0.59435995732815,TRUE,4,19
