"","x_Glc","reaction","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","f.tC","f.ATPS","f.EAA","f.ENT","f.RNAp","f.DNAp","f.r","v.tC","v.ATPS","v.EAA","v.ENT","v.RNAp","v.DNAp","v.r","p.tC","p.ATPS","p.EAA","p.ENT","p.RNAp","p.DNAp","p.r","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.rRNA","c.DNA","c.p","shape"
"242",1,"RNAp",0.32,32,6.55031212903424e-12,8138.14992682866,FALSE,-1,0.00255863913971867,0.000854432431973264,0.00169237840399767,7.10947634843966e-06,1.4596757914745e-07,1.65523682110917e-15,0.00209304435154268,4.25701078764311e-12,1.42158697713905e-12,2.81574412380187e-12,1.18285994456917e-14,2.42857833850367e-16,2.75394872773681e-24,3.48236382583923e-12,1.37726819600218e-13,5.94668908948332e-10,2.35572710344989e-09,8.13125852790725e-07,0.218108520071447,1.85497314983487e-09,0.313523927289034,1,1e-05,0.00219177600529788,0.00374488923530759,0.00176873122697979,0.00200568510298588,3.70757651034522e-05,4.20430152561729e-13,0.531633265291842,21
"243",1,"RNAp",0.33,33,8.0488958644521e-16,1,FALSE,-1,0.00267368011631964,0.000900348442238636,0.00175766287020328,4.31675103239544e-06,8.23434044940868e-12,4.49743249619769e-11,0.00218086957464958,5.46612389910269e-16,1.84068995673831e-16,3.59340033339837e-16,8.82525020125932e-19,1.6834446592593e-24,9.19463891810171e-24,4.45861239347784e-16,1.76845184970969e-17,4.84109478442721e-14,1.89015988800193e-13,2.96929138679179e-11,8.97015130713022e-14,3.67448828163839e-13,0.553940871930607,1,1e-05,0.00348647154193752,0.00280026681983575,0.00109644124722743,0.00344643229588505,2.09152247414981e-09,1.14234785403421e-08,0.553940871960994,21
"244",1,"RNAp",0.34,34,8.0488958644521e-16,1,FALSE,-1,0.00267368011631964,0.000900348442238636,0.00175766287020328,4.31675103239544e-06,8.23434044940868e-12,4.49743249619769e-11,0.00218086957464958,5.46612389910269e-16,1.84068995673831e-16,3.59340033339837e-16,8.82525020125932e-19,1.6834446592593e-24,9.19463891810171e-24,4.45861239347784e-16,1.76845184970969e-17,4.84109478442721e-14,1.89015988800193e-13,2.96929138679179e-11,8.97015130713022e-14,3.67448828163839e-13,0.553940871930607,1,1e-05,0.00348647154193752,0.00280026681983575,0.00109644124722743,0.00344643229588505,2.09152247414981e-09,1.14234785403421e-08,0.553940871960994,21
"245",1,"RNAp",0.35,35,8.0488958644521e-16,1,FALSE,-1,0.00267368011631964,0.000900348442238636,0.00175766287020328,4.31675103239544e-06,8.23434044940868e-12,4.49743249619769e-11,0.00218086957464958,5.46612389910269e-16,1.84068995673831e-16,3.59340033339837e-16,8.82525020125932e-19,1.6834446592593e-24,9.19463891810171e-24,4.45861239347784e-16,1.76845184970969e-17,4.84109478442721e-14,1.89015988800193e-13,2.96929138679179e-11,8.97015130713022e-14,3.67448828163839e-13,0.553940871930607,1,1e-05,0.00348647154193752,0.00280026681983575,0.00109644124722743,0.00344643229588505,2.09152247414981e-09,1.14234785403421e-08,0.553940871960994,21
"246",1,"RNAp",0.36,36,8.0488958644521e-16,1,FALSE,-1,0.00267368011631964,0.000900348442238636,0.00175766287020328,4.31675103239544e-06,8.23434044940868e-12,4.49743249619769e-11,0.00218086957464958,5.46612389910269e-16,1.84068995673831e-16,3.59340033339837e-16,8.82525020125932e-19,1.6834446592593e-24,9.19463891810171e-24,4.45861239347784e-16,1.76845184970969e-17,4.84109478442721e-14,1.89015988800193e-13,2.96929138679179e-11,8.97015130713022e-14,3.67448828163839e-13,0.553940871930607,1,1e-05,0.00348647154193752,0.00280026681983575,0.00109644124722743,0.00344643229588505,2.09152247414981e-09,1.14234785403421e-08,0.553940871960994,21
"247",1,"RNAp",0.37,37,8.0488958644521e-16,1,FALSE,-1,0.00267368011631964,0.000900348442238636,0.00175766287020328,4.31675103239544e-06,8.23434044940868e-12,4.49743249619769e-11,0.00218086957464958,5.46612389910269e-16,1.84068995673831e-16,3.59340033339837e-16,8.82525020125932e-19,1.6834446592593e-24,9.19463891810171e-24,4.45861239347784e-16,1.76845184970969e-17,4.84109478442721e-14,1.89015988800193e-13,2.96929138679179e-11,8.97015130713022e-14,3.67448828163839e-13,0.553940871930607,1,1e-05,0.00348647154193752,0.00280026681983575,0.00109644124722743,0.00344643229588505,2.09152247414981e-09,1.14234785403421e-08,0.553940871960994,21
"248",1,"RNAp",0.38,38,8.0488958644521e-16,1,FALSE,-1,0.00267368011631964,0.000900348442238636,0.00175766287020328,4.31675103239544e-06,8.23434044940868e-12,4.49743249619769e-11,0.00218086957464958,5.46612389910269e-16,1.84068995673831e-16,3.59340033339837e-16,8.82525020125932e-19,1.6834446592593e-24,9.19463891810171e-24,4.45861239347784e-16,1.76845184970969e-17,4.84109478442721e-14,1.89015988800193e-13,2.96929138679179e-11,8.97015130713022e-14,3.67448828163839e-13,0.553940871930607,1,1e-05,0.00348647154193752,0.00280026681983575,0.00109644124722743,0.00344643229588505,2.09152247414981e-09,1.14234785403421e-08,0.553940871960994,21
"249",1,"RNAp",0.39,39,4.69910699075676e-17,0.0583820075435481,FALSE,-1,0.00195313750302964,0.0006756927371959,0.00130202100986793,1.69177045803527e-14,1.0815530831499e-14,6.10086472928107e-15,0.00193776566374454,2.33121253197653e-17,8.0648872610005e-18,1.55405735151397e-17,2.01925183807176e-28,1.29091274809167e-28,7.28182848915261e-29,2.3128651169454e-17,7.54215819168876e-19,-1.18362460754925e-15,-4.5615529722025e-15,-4.41014796831625e-23,0.167032376929307,0.0706651818296434,0.254494919832168,1,1e-05,-0.00624236598661853,-0.0630406463683701,3.32490971443828e-16,-0.012625518094773,2.74714483120075e-12,1.54961964123739e-12,0.492192478591113,21
"250",1,"RNAp",0.4,40,8.0488958644521e-16,1,FALSE,-1,0.00267368011631964,0.000900348442238636,0.00175766287020328,4.31675103239544e-06,8.23434044940868e-12,4.49743249619769e-11,0.00218086957464958,5.46612389910269e-16,1.84068995673831e-16,3.59340033339837e-16,8.82525020125932e-19,1.6834446592593e-24,9.19463891810171e-24,4.45861239347784e-16,1.76845184970969e-17,4.84109478442721e-14,1.89015988800193e-13,2.96929138679179e-11,8.97015130713022e-14,3.67448828163839e-13,0.553940871930607,1,1e-05,0.00348647154193752,0.00280026681983575,0.00109644124722743,0.00344643229588505,2.09152247414981e-09,1.14234785403421e-08,0.553940871960994,21
"251",1,"RNAp",0.41,41,-1.30173808064393e-08,-16172877.6538538,FALSE,-1,0.00282246418287794,0.00128209430080833,0.00171641892361355,2.64437587095172e-08,8.44287631462503e-07,1.03335472918891e-10,0.00269509104613005,-9.33223713458868e-09,-4.23913547482044e-09,-5.67519280302229e-09,-8.74340331771471e-14,-2.79156505666418e-12,-3.41669929256871e-16,-8.91108871969695e-09,-3.01925319060222e-10,8.65411808134154e-08,2.31716060708415e-07,-7.2600278171672e-10,0.341211861736652,3.13216323893804e-05,0.343309625118678,1,1e-05,-0.0447194790737789,-0.111675116497406,-0.00020775859088938,0.0259146793877797,0.000214449058391476,2.62472101213984e-08,0.684553125717033,21
