"","x_Glc","reaction","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","f.tC","f.ATPS","f.EAA","f.ENT","f.RNAp","f.DNAp","f.r","v.tC","v.ATPS","v.EAA","v.ENT","v.RNAp","v.DNAp","v.r","p.tC","p.ATPS","p.EAA","p.ENT","p.RNAp","p.DNAp","p.r","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.rRNA","c.DNA","c.p","shape"
"112",1,"EAA",0.06,0.247169967865086,0.337977004593616,0.357348059458765,TRUE,4,1.14628372067822,0.292567440189887,0.357184196099512,0.110188497399167,0.106887775890564,0.00181281905673172,0.367764398033869,98.4040547356291,25.1157910375579,30.6628913502165,9.45925928607706,9.17590502208431,0.15562355328476,31.5711610494899,3.183660594388,2.29578275138757,5.60566354165231,0.476431580368675,54.0140637277576,0.687059791739789,27.1494951133088,1,1e-05,113.524604182035,3.4005148760691,0.37792722277533,15.6748456500562,27.1494950762033,0.460456040409857,93.4121571006027,19
"113",1,"EAA",0.07,0.288364962509266,0.387957344816552,0.410193008514487,TRUE,4,1.14840320229527,0.29680640032286,0.36093657407415,0.119152602632707,0.11517765306184,0.00220831925088194,0.366384727020932,113.16499011389,29.2476486404291,35.5671107109475,11.7414363457231,11.3497401818746,0.217610352962177,36.1039780526001,3.66122026839055,2.67882007426665,6.51525128241918,0.578307082233821,49.6589096709507,0.714088562031793,29.2551237230241,1,1e-05,111.00855540524,3.60937080326226,0.448724101276282,16.0555926014691,29.2551238777072,0.560913089724013,93.0617206633168,19
"114",1,"EAA",0.08,0.329559957153447,0.436661663778643,0.461688801517597,TRUE,4,1.15023528176573,0.300470564587803,0.36436302149613,0.127585625640345,0.122846433171151,0.00266254148499198,0.364959897795915,127.574967575671,33.3258100689522,40.412254249222,14.1507848978534,13.6251512860378,0.295307967857929,40.4784550307481,4.12742542156584,3.05816401188351,7.41691207675678,0.683984680705544,45.4711858262744,0.739147947821733,31.2029940751546,1,1e-05,108.708993692486,3.80531921719569,0.527469349987186,16.3791240033538,31.2029940254724,0.676285537187962,92.6998140401624,19
"115",1,"EAA",0.09,0.370754951797628,0.484156999361388,0.511906318606501,TRUE,4,1.15185791841133,0.30371583840835,0.36770764661864,0.135632160758422,0.130013508394527,0.00319146896897612,0.363684317754392,141.650738661046,37.3497218415079,45.219170630596,16.6794840323035,15.9885253255881,0.392473698051913,44.7243982316851,4.58281801550442,3.43387003842391,8.31474760908223,0.793144290521276,41.4644285062672,0.763377043632945,33.0234312061836,1,1e-05,106.527590104935,3.9943328987544,0.616504582309436,16.6516912526734,33.0234311322097,0.810633118119936,92.3758167096157,19
"116",1,"EAA",0.1,0.411949946441809,0.530481266174911,0.560885647456306,TRUE,4,1.15332933142993,0.306658663847113,0.37119705715214,0.143420398742032,0.13677422212375,0.00381603573780749,0.362738942573633,155.402179429618,41.3198757754052,50.0159235591308,19.3247860188759,18.429265283203,0.51418120937005,48.8762582410419,5.02771756978177,3.80620395533435,9.21449072670148,0.905591633418226,37.6531360172648,0.787899085357651,34.7406524258445,1,1e-05,104.377345473179,4.18254780946693,0.718855783640621,16.8756338977952,34.7406524194324,0.969273077403102,92.1356914137028,19
"117",1,"EAA",0.11,0.45314494108599,0.575641587063858,0.608634319155449,TRUE,4,1.15469796365181,0.309395927299758,0.375074415287605,0.151075454670755,0.143210639165053,0.00456371973863264,0.362321538398254,168.831810767487,45.2376953059694,54.8407416475342,22.0891898812391,20.9392519018038,0.667274985808332,52.9761057293113,5.46220564247751,4.17567983694329,10.1241841606554,1.02123584319651,34.0568900752859,0.813972877883881,36.3755023167141,1,1e-05,102.169891281502,4.3772404116592,0.838478324835477,17.0500320678008,36.3755023479235,1.15918481361269,92.0296707531565,19
"118",1,"EAA",0.12,0.494339935730171,0.619607757102068,0.65512039759111,TRUE,4,1.15600962630959,0.312019254034147,0.379626143158779,0.158728515704431,0.149398220069164,0.00547001858911662,0.362669437473668,181.933223063506,49.1057057418486,59.7457029873795,24.9807525793558,23.5123471972324,0.860873551124528,57.0770503675222,5.88607486381932,4.54315344277964,11.0550858446204,1.14006155094432,30.7033903008898,0.843123075447376,37.9471480398108,1,1e-05,99.8058448506172,4.58794132266394,0.980510369722125,17.1711335397818,37.9471478975677,1.38938472163562,92.1180371183117,19
"119",1,"EAA",0.13,0.535534930374352,0.662300444488988,0.70026000408339,TRUE,4,1.1573137341625,0.314627467981305,0.385198891215797,0.166520452290664,0.155408422019284,0.00657886981675337,0.364072078102575,194.688307739455,52.9279896206857,64.7998188046975,28.0127886704279,26.1434750130988,1.10672585458322,61.2457751849547,6.29873936804118,4.90997700906555,12.0225847534678,1.2620732916779,27.6299547276031,0.877239499799123,39.4737391883994,1,1e-05,97.1685055443883,4.82778440154645,1.15142275547511,17.2332073778321,39.4737391928981,1.67103293345536,92.4743078380541,19
"120",1,"EAA",0.14,0.576729925018533,0.703573625736478,0.743898745849904,TRUE,4,1.15866880493947,0.317337610056435,0.392192620958868,0.174595207857831,0.161305255196236,0.00794014493023519,0.366859440810991,207.06303827823,56.7106747140485,70.0878416160412,31.201508190902,28.826491305186,1.41896504558943,65.5606072343897,6.69909829723686,5.27818495603492,13.0464535322168,1.38719308965172,24.8812606996005,0.918572750906891,40.9715346403441,1,1e-05,94.1249655185891,5.11485509260888,1.35885116376523,17.23069860438,40.9715348198441,2.01679681227974,93.1822979659918,19
"121",1,"EAA",0.15,0.617924919662714,0.743192207147611,0.785788054866062,TRUE,4,1.16014496701451,0.320289934342676,0.401007922533465,0.183076282034236,0.16713246231352,0.00960196354509889,0.371345787147464,219.001517456264,60.4613937407494,75.6985946099562,34.5594599948361,31.5497320624111,1.81257053792837,70.099248971933,7.08534321182032,5.65057668558739,14.1492177857774,1.5151001411809,22.5004386212268,0.969508205044906,42.4516452848182,1,1e-05,90.5415469386339,5.47292933862218,1.61083146860667,17.1623181107591,42.4516454276341,2.43889874045512,94.3218299354559,19
