"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau GLY","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.574291556536821,1,0.001,37.7572533241551,2.44186581828728,4.10124809951795,4.37444927426935,7.89505354350023,26.6726504128684,38.6549840314047,5.935384593061,126.167112246581,0.0379310344827586,0.0757288235700609,0.00281912772807596,0.125332317114512,0.136511133867043,0.201360415963829,0.0130434075889407,0.342763959505555,0.158198750541026,0.138201302370111,145.870056131996,501.001866755528,2.63252109268526e-14,6.78735142182668e-15,19.851940511007,98.7980304294673,143.628808376089,22.1992309473014,3.40864125659367,362.283536379223,5.53300212914469,37.9402819758005,7.42141320713384e-17,8.50674480768016e-16,2.71001090861865,19.8940125036846,1.87340908916318,7.60909629747529,0.53924278783571,50.0680565548581,1.00000000528994,3.43457651755783,1.80470288174085e-16,4.65301216556025e-17,0.136093322662869,0.677301658557679,0.984635318203401,0.152184976501593,0.0233676558781929,2.48360457178309
"2",4,0.573605795018031,0.769230769230769,0.001,37.6999366108857,2.44006826010119,4.09952330740852,4.36927999344517,7.89077511895561,26.6582857014587,38.6393398776868,5.9288643555214,126.273928067907,0.0389655172413793,0.075762929606603,0.00281973116601134,0.125346052445412,0.136541184550625,0.201403514363659,0.0130498168627864,0.342991208531237,0.158303634706725,0.138243850476924,145.695872676464,500.63393771066,2.54317757464805e-14,5.63299761279077e-15,19.81754149902,98.7271502478984,143.378341452191,22.1637492695124,3.40083095220292,362.157284497207,5.67711503877258,37.9294937814492,7.17107706793624e-17,7.06074014197752e-16,2.70591059115737,19.8839950230357,1.87106109804115,7.6019711475334,0.538363900756854,50.0660174871607,1.00000000509201,3.43615732596359,1.74553852547723e-16,3.866271252572e-17,0.13601992448982,0.677624897239564,0.984093368936155,0.152123385345224,0.0233419856516591,2.48570724543124
"3",4,0.57271760914511,0.591715976331361,0.001,37.6259084757886,2.43773933433755,4.0972855300252,4.36259416784676,7.88522648025849,26.6396619012622,38.6190230534436,5.92042251362678,126.412138509166,0.0403103448275862,0.0758071500561348,0.00282051430677003,0.125363887835146,0.13658015701275,0.201459447395977,0.0130581286607168,0.34328619150712,0.158439780695594,0.138299149099132,145.470272703245,500.156084772477,1.92099763664973e-14,4.24893545737395e-15,19.7730115298663,98.6350807112145,143.054104219064,22.1177945506881,3.39073022713322,361.99228866945,5.86395685483082,37.915407369836,5.41820131744198e-17,5.32663068097003e-16,2.70060101936406,19.8709688539388,1.86801889833613,7.59273345584266,0.537226553584908,50.0632255034324,0.999999999865177,3.4382013273966,1.320543091515e-16,2.92082731258007e-17,0.135924757407562,0.678042866525236,0.983390637423239,0.152043397848203,0.0233087500536488,2.48842792340878
"4",4,0.571568512833629,0.455166135639508,0.001,37.5304911531063,2.43472404922555,4.09438437876976,4.35394804476779,7.87803991601189,26.615533577162,38.5926468504928,5.90950909668702,126.590724218096,0.0420586206896552,0.0758644288058079,0.00282153047308841,0.125387025469813,0.136630733754435,0.201532023446828,0.0130688986752064,0.343669028224097,0.158616474564968,0.138371009403422,145.178402993818,499.535651884274,3.92890889184103e-14,3.3008052734802e-14,19.7154405038109,98.5155187728787,142.634883848304,22.0583417666496,3.3776893259702,361.776359899347,6.1060033838469,37.8969868983374,1.10855361643175e-16,4.13878154896757e-15,2.69373510232758,19.8540318392122,1.86408084456332,7.58076887917949,0.535757173061117,50.0593600975682,1.00000000505637,3.44083998796559,2.70626266075841e-16,2.27362005787518e-16,0.135801470445566,0.678582469840262,0.982480049567653,0.151939554529499,0.0232657838452245,2.49194339012
"5",4,0.570083955326166,0.350127796645776,0.001,37.4077902701118,2.43082595970507,4.09062569044138,4.34279906006876,7.86873647873419,26.5843076799012,38.5584179609006,5.89541906602123,126.821079142995,0.0443313793103448,0.0759385602486489,0.00282284788510432,0.125417041292527,0.136696248616725,0.201626114895962,0.0130828427416725,0.344165524876357,0.158845626866011,0.138464384115142,144.801325399017,498.730454323937,2.45586938665268e-14,5.94037137114537e-15,19.6411276869819,98.3603159869692,142.093733515165,21.9815354222697,3.36088381946267,361.493312082855,6.41924248090449,37.8728726535143,6.93254570420497e-17,7.45023801547883e-16,2.68486847341252,19.8320083723918,1.85898997015602,7.56528667619368,0.533861697126382,50.0539488192954,1.00000000515307,3.44423958495973,1.69602687858036e-16,4.10242888688146e-17,0.13564190613636,0.679277736048225,0.981301337234499,0.151804795121656,0.0232103112835482,2.49647793588572
"6",4,0.568169487280782,0.269329074342904,0.001,37.2505034815078,2.42579465258562,4.08576139803468,4.32845346233609,7.85670963038256,26.5439511924469,38.5140270065568,5.87726603248343,127.117533139073,0.0472859655172414,0.0760343746625962,0.0028245545425158,0.125455949043424,0.136781044281917,0.20174800680759,0.0131008742973667,0.344808986467434,0.159142609138816,0.138585684629899,144.315049766709,497.686053483439,6.25247611202101e-14,1.38841952148509e-14,19.5454058218271,98.1589481926798,141.396644347197,21.8824949774335,3.33928322828887,361.121518140125,6.82407646688758,37.8412478549087,1.76604598041804e-16,1.7418548873833e-15,2.67344101922337,19.8033721482027,1.85241966366208,7.54528091454757,0.531422245603377,50.0462728260377,0.999999999981918,3.44860812700387,4.3325184185678e-16,9.62075350910681e-17,0.135435672530825,0.680171252752798,0.979777539301779,0.151630027584869,0.0231388426475726,2.50231364446994
"7",4,0.565706361724139,0.207176211033003,0.001,37.0496968573733,2.41931340121373,4.07947479018734,4.31003810743263,7.8411904837613,26.4918806040351,38.4564991633417,5.85394065934359,127.497967159707,0.0511269275862069,0.0761580017103332,0.00282676349372369,0.125506331011112,0.136890723342265,0.20190577326008,0.0131241554902789,0.345642314244237,0.159527221958879,0.138743227749189,143.689416571711,496.332460780149,8.51873953287949e-15,1.96588385704433e-15,19.4224367318935,97.8978711739587,140.501049122842,21.7550862263415,3.31161147214627,360.632055645709,7.34639839596621,37.7996883969885,2.40804619240845e-17,2.46730870091608e-16,2.65875141329829,19.7661453798938,1.8439576152355,7.51947834985559,0.528292178358647,50.0352554301108,1.00000000482833,3.45420334370208,5.92857830260541e-17,1.3681479912998e-17,0.135169571211797,0.681315812830125,0.977810705572097,0.151403540013156,0.0230470104698567,2.50980250314384
"8",4,0.562546748235774,0.159366316179233,0.001,36.7945977126364,2.41098731416725,4.07136428956263,4.28649645067529,7.8212054006369,26.4248474110212,38.3820308780105,5.8240662086186,127.984405573937,0.0561201782758621,0.0763171979698271,0.00282961863309964,0.125571505893927,0.137032306285227,0.20210969139512,0.0131541595417737,0.346720247017526,0.160024729392704,0.138947755973216,142.886874749032,494.580076123127,2.36761964934527e-14,3.40088027256584e-15,19.2650056491088,97.559722151003,139.354360649816,21.5916866611099,3.27630950716825,359.986055902535,8.01883688419645,37.7449655814209,6.69946067588021e-17,4.27053657191042e-16,2.63992815469532,19.7177653365329,1.83308949282954,7.48627493266504,0.524290542291343,50.0192546493059,1.000000004879,3.46134016441237,1.65698890472299e-16,2.38012084394182e-17,0.134826979573457,0.682775956842446,0.975277551381046,0.151110357787443,0.0229293945221205,2.51937806247908
"9",4,0.558508994447022,0.122589473984026,0.001,36.4725749761222,2.40032727596009,4.06092511497628,4.25653740309537,7.79554246613328,26.3387977130865,38.285777621343,5.78596573581569,128.603552956443,0.0626114041724137,0.0765216598843793,0.00283330303331239,0.125655687319885,0.137214749018841,0.202372836524375,0.0131927351411599,0.34811271626662,0.160667407507671,0.139213127850847,141.861285294927,492.314831849668,3.59216751318033e-13,9.87532256894168e-14,19.0643360096086,97.122361996693,137.892561378358,21.3829511609186,3.23151390501534,359.131205220086,8.88213427001876,37.6727481188357,1.01776991112601e-15,1.24089044490594e-14,2.6159080807693,19.6549278872179,1.81918004020081,7.44367721042385,0.519198961443805,49.9957783875327,1.00000000497235,3.4703959806519,2.53216902946691e-15,6.96125274595855e-16,0.13438716605992,0.684629088744709,0.972023916020013,0.150731407958043,0.0227793926606917,2.53156600307958
"10",4,0.55337360671558,0.0942995953723274,0.001,36.0692372974321,2.38673753641524,4.0475289447211,4.21863375437204,7.76270641437033,26.2287385558713,38.1616201225071,5.73763058426165,129.387167973034,0.071049997837931,0.0767834201317163,0.00283804774068463,0.125764210228247,0.137449285406512,0.202711710306443,0.0132421858968683,0.349908471546777,0.161496217636974,0.139557159208243,140.55689676039,489.392824697044,3.13151376333712e-14,5.28862774480826e-15,18.8099685006568,96.5578073805993,136.039328660005,21.1176333653016,3.17505333041449,357.997219019762,9.986567210932,37.5772548681606,8.88738556096176e-17,6.65120091517007e-16,2.58541672893427,19.5733982775614,1.80145807940095,7.38923881353791,0.512759103657618,49.9610748908491,1.00000000465742,3.48181297578467,2.227933207191e-16,3.76262416952421e-17,0.133824586497014,0.686965990682859,0.967859510483549,0.150242598907508,0.0225890967884317,2.54699149553216
