"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau EAA","tau ENT","tau ATPS","tau RNAp","tau DNAp","tau r","v tC","v EAA","v ENT","v ATPS","v RNAp","v DNAp","v r","p tC","p EAA","p ENT","p ATPS","p RNAp","p DNAp","p r","f tC","f EAA","f ENT","f ATPS","f RNAp","f DNAp","f r"
"1",4,0.696292662312529,1,35.4564966302272,15.9535206212534,6.33254686731107,5.77905751593501,52.1683237773423,9.42952548550722,128.880529134636,0.107245655497211,0.0466761715563111,0.0799505779102791,1.71338998447876,0.335591005937141,0.125846627226428,0.741672961864453,176.858336249811,91.8730294228932,47.2994363734142,12.9977720185679,36.3244210513077,6.56570940464766,89.7385667514031,18.9672882012571,4.28828128274098,3.78161727288494,22.2702523971525,12.1901490006926,0.826272383923745,66.5566685959841,1.00000000012682,0.519472428513487,0.267442504449451,0.0734925607456638,0.2053871014856,0.0371241160846741,0.507403658010378
"2",4,0.689492223316117,0.769230769230769,34.3142547880773,15.8657866531869,6.27502094367784,5.71843943118674,52.2051351376457,9.37073653944059,130.250626532585,0.113884423849918,0.0473213107504475,0.0806532557037363,1.73592645955064,0.337060585849341,0.126397719693503,0.743895633652308,175.131024740083,91.7654511828073,46.7826628070737,12.9234989249344,35.9950346945737,6.46104997068847,89.8067940762693,19.9446958507701,4.34246143157665,3.77317406588059,22.434243733768,12.1325074818203,0.816661983120795,66.8068819856486,1.00000000010157,0.523981695009895,0.267129498506945,0.0737933152930915,0.205532028100967,0.0368926635411047,0.512797742254272
"3",4,0.681071378097849,0.591715976331361,32.9760797699431,15.7561640646062,6.20453579220565,5.64334882758157,52.2363599602665,9.29745816889126,131.886053205383,0.122234788735951,0.0481290108476841,0.0815322776383851,1.76415890728169,0.338912877535985,0.127092329075994,0.746823405989644,172.992129893064,91.5725067806458,46.1346540553028,12.8259049639355,35.576689664954,6.33223264789388,89.8238160084763,21.1456564504608,4.40729417219533,3.7614634231878,22.6269344860752,12.0573982675543,0.804778195471884,67.0825282104374,0.999999999168807,0.529344928934845,0.266686432761273,0.0741415517642514,0.20565496047349,0.0366041660192569,0.519236429942452
"4",4,0.670748226963344,0.455166135639508,31.4400805073401,15.620507377962,6.11918329712326,5.55137657255213,52.2546378529113,9.20690825609996,133.807306167739,0.13268896649,0.0491334480457002,0.0826242667350569,1.7992962677452,0.341234861564743,0.127963073086779,0.750666257352876,170.37004966997,91.2533396581126,45.3296544260542,12.6986773299204,35.0497056904519,6.17551738859323,89.751013366752,22.6062258115583,4.48359122308851,3.74532945830626,22.8486827250263,11.9601814691663,0.790238182945227,67.3730572976477,1.00000000012491,0.535618436728058,0.266065863803679,0.0745358550760866,0.205726920680753,0.0362476702996061,0.526800417983223
"5",4,0.658234264635975,0.350127796645776,29.7158693529067,15.4545191994522,6.01716607341173,5.44018479611803,52.2498481390638,9.09610374343318,136.026309482585,0.145721095889343,0.0503738054938117,0.0839709444164996,1.84273077167536,0.344129032792889,0.129048387297333,0.755683795964054,167.191503735548,90.7561540946271,44.340712411294,12.534633818098,34.392640367158,5.98736715861128,89.5371777934147,24.3633291477313,4.57173285372915,3.72333149727676,23.0979554482919,11.8355060647437,0.772660075975802,67.661794394836,1.00000000309831,0.542827550132986,0.265209125810664,0.0749717155290414,0.205708063539621,0.0358114320607606,0.535536651506239
"6",4,0.643249727770119,0.269329074342904,27.8255592295992,15.2540185886989,5.89693115529303,5.30771181114198,52.2090217893482,8.96196434057654,138.54479426629,0.161910128534155,0.0518947960301495,0.0856195119858272,1.89605953354769,0.347715745283662,0.130393404481373,0.762190887912572,163.385431613255,90.0191543807634,43.1414195358252,12.3260742971752,33.5834390531424,5.76478112236137,89.1189011957584,26.4537562331104,4.67152565539625,3.69374728703318,23.3709706823761,11.6774905395519,0.751689436634651,67.9256144321878,1.0000000046494,0.550961942631339,0.264046918445739,0.0754416977865001,0.205547329879324,0.0352833241754982,0.545451945930277
"7",4,0.625541915509035,0.207176211033003,25.8028624864636,15.015260274672,5.75730536188589,5.15238579204772,52.1166452123853,8.80145978287002,141.354082198355,0.181973181227634,0.0537475897628598,0.08762341013819,1.96111953817362,0.352136211814434,0.132051079430413,0.77056341415309,158.887647232821,88.9732876831277,41.7082639121571,12.0653236121371,32.6011460760603,5.50568201185225,88.4229033433807,28.9132906247304,4.78209976624565,3.65462031492681,23.6615418701497,11.4800440800329,0.727031252665695,68.1354542896041,1.00000000436488,0.559976119107054,0.262501615579296,0.0759361968971781,0.205183642568446,0.0346514164679922,0.556512134639194
"8",4,0.604905424758513,0.159366316179233,23.6903261776858,14.7352932644315,5.59762285813048,4.97332406780726,51.9553173783763,8.61179541938628,144.43632187228,0.206812932826332,0.0559914081226997,0.0900436867709261,2.04004379830072,0.357556399834583,0.134083649937968,0.781245484320307,153.645978516613,87.5467420004999,40.0234075259628,11.7454221709695,31.4280533272301,5.20932176609728,87.3703146327086,31.7759754339923,4.90186536116268,3.60385517077292,23.9611756583102,11.2373016014937,0.698484876099627,68.257663770448,1.000000004087,0.569795208462532,0.260491085259422,0.076444709665493,0.204548493615655,0.0339047063755366,0.568646936505037
"9",4,0.581203241006088,0.122589473984026,21.5351817522021,14.4122801160386,5.41781698562515,4.77047294339063,51.7067659682505,8.39063304265536,147.766849405831,0.237582733398312,0.0586961441354452,0.0929513063037296,2.1353490063143,0.364172304227409,0.136564614085278,0.794760500062348,147.62562333992,85.6707785228641,38.0776558723977,11.3608715146232,30.0521399626905,4.87666311848406,85.8825717879276,35.0732991127279,5.02854436437383,3.53936785432325,24.2594256996152,10.9441570571776,0.665979616799687,68.2560757008138,1.00000000084249,0.580324584965696,0.257933921246185,0.0769573145038337,0.203569944756892,0.0330339883569109,0.581759249629257
"10",4,0.554387769433115,0.0942995953723274,19.3847562451619,14.0457307453988,5.21847441445814,4.54466672572535,51.3531239772939,8.13634114903247,151.316906897939,0.275773697477054,0.0619464118742293,0.0964307534645206,2.25006504662905,0.372216722955648,0.139581271108368,0.811728765543971,140.814493521947,83.2861995813999,35.8732902666284,10.9083318981585,28.4695438551942,4.51068802095898,83.8882424926668,38.8329335369059,5.15928122270866,3.45928840966243,24.544456321075,10.5968403178225,0.629607567538744,68.0944995222257,1.00000000061027,0.591460421076944,0.254755667483404,0.0774659740768475,0.202177653453913,0.0320328391694192,0.595735853928894
