"","convergence","mu","x_C","x_P","x_N","x_Ace","x_H2O","C","P","N","W","H2O","ADP","ATP","AA","NT","Lip","DNA","tRNA","mRNA","rRNA","TC","P","tau tC","tau tP","tau tN","tau tAce","tau tH2O","tau Res","tau Fer","tau NTS","tau AAS","tau LipS","tau Deg","tau DNAp","tau tRNAp","tau mRNAp","tau rRNAp","tau tRNAc","tau r","v tC","v tP","v tN","v tAce","v tH2O","v Res","v Fer","v NTS","v AAS","v LipS","v Deg","v DNAp","v tRNAp","v mRNAp","v rRNAp","v tRNAc","v r","p tC","p tP","p tN","p tAce","p tH2O","p Res","p Fer","p NTS","p AAS","p LipS","p Deg","p DNAp","p tRNAp","p mRNAp","p rRNAp","p tRNAc","p r","f tC","f tP","f tN","f tAce","f tH2O","f Res","f Fer","f NTS","f AAS","f LipS","f Deg","f DNAp","f tRNAp","f mRNAp","f rRNAp","f tRNAc","f r"
"1",-1,7.069275077721e-07,5,1,1,1,1000,3.21246662892218,9.01675942039591,1.05375564221757,0.271265309523767,770.75084941872,0.878079090501157,5.48793800996418,3.53426574436006,10.7703656454142,62.8360050967079,4.04996197404874,1.51445008374218e-06,8.34846334361455,1.97458467409456,6.78522904433535,211.034758778531,0.0612244897959184,0.0740740740740741,0.0555555555555556,0.148455669517515,0.00877615075064405,-4.84756743482339,3.02847416492031,0.493143262970816,0.92383611117994,0.0756918678865504,41240.7045895974,0.253983511274712,0.147848857652664,0.151650449346624,0.117524670903508,1092907.27363156,32.7475521671392,0.000286797446331247,1.37608391402794e-05,1.21217237068384e-05,7.98792377281872e-05,0.000544822844535254,4.21325575505895e-06,0.000533525800532288,0.000342038439727567,0.000284419871422119,4.44205004813707e-05,3.37849701964955e-05,2.86302952488605e-06,0.000118998944637237,9.28025540487773e-06,2.84238643797391e-05,0.000191812472937936,0.000186482845095742,1.75590273264029e-05,1.01932141779847e-06,6.73429094824356e-07,1.18585257174868e-05,4.7814474160361e-06,-2.0424041392806e-05,0.00161576910323046,0.000168673952228699,0.000262757347956909,3.36227065389036e-06,1.39331597544203,7.2716229161373e-07,1.75938580264881e-05,1.40735490220115e-06,3.34050530703477e-06,209.633246847127,0.00610685669804933,0.368814267861645,0.0176960913620627,0.0155882303393845,0.102722680961535,0.700628408976444,0.00541814042103146,0.68610069589443,0.439852789285167,0.365756766616033,0.0571236409970072,0.0434466178382789,0.00368178361277158,0.153029635389432,0.0119341739143866,0.0365523712470727,0.246665992596144,0.239812225884694
"2",4,0.109946263534967,3.75657400450789,1,1,1,1000,22.2953440648194,9.72804052687864,4.07494592754197,0.654895091978457,770.000000000001,1.39533480438629,2.8101129906482,7.37889048924335,2.61122809264528,55.0000000000007,3.75846707451829,4.62835207836462,10.0835950231097,28.6841938410856,18.8091866299854,158.087407649136,0.0650414021245557,0.0740740740740741,0.0555555555555556,0.0596471338781532,0.00876851758540765,57.7936742488231,0.55798989859126,0.213081266861246,0.217133318940625,0.0313086868273827,0.0321933108721154,0.533505905127456,0.26221115138533,0.202502039222826,0.184698364601865,0.593686393105991,3.09879116198095,43.8745796411333,1.94264834043895,2.0908785245862,11.6258401680348,84.6586229219243,1.48435047706592e-12,77.9856229093679,51.5791073086133,41.0713361436482,6.04704449442324,14.732195506389,0.413229411462483,16.626373686381,2.5818731464296,14.9394763404513,24.0241772732436,21.7263997286894,2.85366417748479,0.143899877069552,0.116159918032566,0.693448044948781,0.742330623847288,8.57860679426327e-11,43.5151898187744,10.9905415288915,8.91795553019639,0.189325022307146,0.474278149765965,0.220460331187578,4.3596205876687,0.522834577166649,2.75929684808961,14.2628271526909,67.3255754609281,0.362777053167017,0.0160627918500562,0.017288433436487,0.0961282836496128,0.700000000000001,1.22733550119802e-14,0.644824285494257,0.426481956236487,0.339598428468039,0.0500000000000007,0.121813189236293,0.00341678824956208,0.137475205463715,0.0213482234900927,0.123527091244567,0.198643959833599,0.179644781419472
"3",4,0.109785705775124,2.82236965026889,1,1,1,1000,22.282353844361,9.7267614203308,4.07426735605922,0.654817724232754,770,1.39565443791134,2.8111451201028,7.37596426996923,2.61110736772365,55.0000000000002,3.75824593447988,4.62657296248668,10.0811508362565,28.675854562635,18.8006928888339,158.125402715502,0.0702029874945776,0.0740740740740741,0.0555555555555556,0.0596526625576415,0.00876851758540764,57.9298906884411,0.558000522788206,0.213087185930633,0.217135645289837,0.0313124491036397,0.0321976889220836,0.533544926610063,0.262228847399962,0.202513292471859,0.184709967625648,0.593812415976913,3.09922531889562,43.8112623031702,1.93984751667845,2.08786308004198,11.6096909337681,84.5349934468458,9.80041474389985e-14,77.8772037318468,51.5063142879773,41.0141690710118,6.03821381763187,14.7332068683964,0.412601682393365,16.6065541200896,2.58008694642355,14.9347644265809,23.9932721035792,21.6998861726214,3.07568149959111,0.143692408642848,0.115992393335666,0.692548975670577,0.741246576620987,5.67736954815505e-12,43.4555203956541,10.9753355692838,8.90563806726062,0.189071262841492,0.474375211573335,0.220141534351757,4.3547175461962,0.522501902383898,2.75859985373043,14.2475028750178,67.2528366433413,0.362783296736192,0.0160630906362906,0.0172887474930528,0.0961351426465495,0.7,8.11532602181312e-16,0.644869543245074,0.426502901715542,0.339621701961338,0.0500000000000002,0.121999711449227,0.00341658721316353,0.137512140358443,0.0213646537233377,0.123668727852686,0.198678556508862,0.179687957631252
"4",4,0.109568094849965,2.12048809186242,1,1,1,1000,22.2626859880098,9.72430644406043,4.07291508383723,0.654632851710205,770,1.39614078667873,2.81258369212584,7.37146678288719,2.61080091457421,55.0000000000003,3.75803823930072,4.62450841427996,10.0775267368782,28.6650149617933,18.7891144068294,158.18026467969,0.077221145336869,0.0740740740740741,0.0555555555555556,0.0596658797475902,0.00876851758540764,58.1530210914772,0.558023896694491,0.213097798131836,0.217149516273128,0.0313181539298851,0.03220331393668,0.533607502596728,0.262255838528997,0.202528010392212,0.184726791652503,0.593980189417488,3.09978085939215,43.7257104536306,1.93598703583112,2.08374707473027,11.5879732656039,84.3674330344732,1.23374061070669e-12,77.7313342666129,51.4084632837035,40.9371382127135,6.02624521674812,14.7357834757668,0.411761090253497,16.5801109721563,2.57775375293601,14.9293978588229,23.9518183264092,21.6643878047711,3.37654944189766,0.143406447098601,0.115763726373904,0.69140661938381,0.73977732019848,7.17457437558382e-11,43.3759420427174,10.9550303310985,8.88947976049692,0.188730875317351,0.47454106137306,0.219718807036675,4.34823090590669,0.522067338863187,2.7578597677641,14.2269055864138,67.1548546476781,0.362793985980761,0.0160629626425642,0.0172889336542358,0.0961458822933281,0.7,1.02363956853091e-14,0.644940020450734,0.426538096564919,0.339657089450504,0.0500000000000003,0.122263390766221,0.00341639839936429,0.137565850507353,0.0213877270192386,0.123869817123698,0.198729204213617,0.179750300772375
"5",4,0.109271517991508,1.59315408855178,1,1,1,1000,22.2362405567107,9.72141302866272,4.07124922123979,0.654434661864105,770,1.39678230830221,2.81454192702813,7.364979846797,2.61030192357945,55,3.75789332327305,4.62190663667686,10.0734259775434,28.6494434607713,18.7729593703913,158.254429441461,0.086834778420856,0.0740740740740741,0.0555555555555556,0.0596800588297135,0.00876851758540764,58.4467398482108,0.558053665985699,0.213113500743534,0.21716505290205,0.0313258409218125,0.0322103666400869,0.533689474920718,0.26228999565837,0.202544409643514,0.1847472872977,0.594212304575993,3.10055701508677,43.6089946476674,1.93076993728063,2.07814592919567,11.5583093929001,84.1390688534609,3.96828972581932e-15,77.5321364121883,51.2749548829561,40.8318586667263,6.00993348953292,14.7394576302873,0.410630707884198,16.5440090813801,2.57468431096999,14.9221342808002,23.8951546869861,21.6158771674354,3.7867773873865,0.143019995354121,0.115452551621981,0.689800584540308,0.737774904861396,2.31933597247289e-13,43.2670929565249,10.9273851355736,8.86725274744865,0.188266220443782,0.474763334347581,0.21914928687704,4.33932807012724,0.521487913783835,2.75682382906985,14.1987949347538,67.0212595887458,0.362807631096235,0.0160631556126479,0.0172892589644713,0.0961600441421721,0.7,3.3014422977647e-17,0.645033231625779,0.426585044345816,0.339703082719969,0.05,0.122625796574604,0.00341626665752096,0.137638869965813,0.0214202396370454,0.124145585860385,0.198797164133368,0.179834578910751
"6",4,0.108863895985025,1.19696024684582,1,1,1,1000,22.2006465895785,9.71703446323035,4.06904907720209,0.654149831269168,770,1.39766533573947,2.81721604261047,7.35653947700787,2.60974145305816,55.0000000000002,3.75743670413563,4.61819327470311,10.0673349986674,28.6286330467824,18.7504820064178,158.355877221009,0.100138553478256,0.0740740740740741,0.0555555555555556,0.0597004542067863,0.00876851758540764,58.8586032354607,0.55809558058967,0.21313123861819,0.217183205744534,0.0313362167312578,0.0322204221555634,0.533811925569572,0.262343287699216,0.20257435002246,0.184780819736257,0.594521924265788,3.10164692751957,43.4485765531652,1.92355395277852,2.07045779841277,11.5175026813991,83.8251999084696,3.98420235546294e-12,77.2581065372599,51.091209688682,40.6871315728571,5.98751427917643,14.7446164331215,0.409049198529338,16.4942837609356,2.57043095345348,14.9123176766956,23.8171033194687,21.5490471830067,4.35087760672323,0.142485477983594,0.115025433245154,0.687600141407406,0.735022739497727,2.34504585649981e-10,43.1174078231706,10.8891328034505,8.83656166754275,0.187626045133774,0.475077765997032,0.218355340319636,4.32716463008762,0.52070337967345,2.75551028446728,14.1597900959276,66.837535986147,0.362826496333147,0.016063042717646,0.0172897942441114,0.0961793337299846,0.7,3.32709215351631e-14,0.64516010263183,0.426647915198874,0.339766467984555,0.0500000000000002,0.123128027305094,0.00341585154921421,0.137738993110213,0.0214649254565707,0.124528451886605,0.198889741292983,0.179949860478419
"7",4,0.108297412434378,0.899293949546068,1,1,1,1000,22.1496407712391,9.71086865373816,4.06580194107727,0.653725187194221,770.000000000001,1.39891813852635,2.8210046464453,7.34482634375209,2.6090022870658,55.000000000001,3.7568701615743,4.61265456324208,10.0585839552923,28.5990488311846,18.7198225131487,158.499231785401,0.118810729808771,0.0740740740740741,0.0555555555555556,0.0597308999279519,0.00876851758540765,59.4611738317963,0.558159801595863,0.213159320786708,0.217213553153212,0.0313511446426707,0.0322351180217759,0.533969820238377,0.262411796794288,0.202612456115589,0.184823790095976,0.594970422221588,3.10315972131915,43.225707447794,1.91353159945958,2.05976756362662,11.460860531482,83.3890075744711,7.31041207651695e-13,76.8777151846557,50.8360398739254,40.4862933484319,5.95635768389089,14.7509502269977,0.40685931735042,16.4252214578418,2.56441363781188,14.8979631680999,23.7088856655554,21.4563208439945,5.13567784837284,0.141743081441451,0.11443153131259,0.684567513494167,0.731197979346442,4.34685683263838e-11,42.9100502546107,10.8361757310119,8.79417163221614,0.186738631291146,0.475498621500614,0.217250596547913,4.31017187549637,0.519582145653376,2.75349801743849,14.1060857148388,66.5823906107841,0.362853523426739,0.0160629339355728,0.0172904959115983,0.0962069534749266,0.700000000000001,6.13664630675913e-15,0.645341660664324,0.426737635412775,0.33985780822002,0.0500000000000009,0.123825255381257,0.00341533651052209,0.137879744044456,0.0215266927702096,0.125059339606082,0.199021675021944,0.180112763392501
"8",4,0.10749726802323,0.675652854655197,1,1,1,1000,22.0761514627555,9.70163602507638,4.06086856979527,0.653074671976464,770.000000000003,1.40073165618964,2.82642662710591,7.32781820259029,2.60780649207229,55.0000000000032,3.75604305442076,4.60521887801799,10.0464001825513,28.5567012376232,18.6755571855708,158.705560282089,0.145543693660555,0.0740740740740741,0.0555555555555556,0.0597776306070588,0.00876851758540767,60.3664101878112,0.558258506789637,0.213200617292769,0.217264596032577,0.0313727769170211,0.0322554175607241,0.534216213056136,0.26251816918742,0.202670635604898,0.184890156653501,0.595596176603247,3.10534430629622,42.9110413560739,1.89933489819898,2.04464252982023,11.3809209246697,82.7728963778872,2.28299472151476e-12,76.3408311181491,50.4759688329764,40.2027563191458,5.91234974127798,14.76107967291,0.403764366927859,16.3279114319005,2.55606854038334,14.8786311051281,23.5561525505374,21.3255176880257,6.24543145778382,0.140691473940665,0.113591251656679,0.680324487003054,0.72579559748463,1.37816195815568e-10,42.6179183870977,10.7615077136412,8.73463561107536,0.185486829488522,0.476124788496828,0.215697471067209,4.28637341575686,0.518040035729175,2.75091243581678,14.0299543945829,66.22307493133,0.362893293139328,0.0160624369439665,0.0172912853543267,0.0962470204123138,0.700000000000002,1.93069999358784e-14,0.645604831063767,0.4268689357175,0.33998966636282,0.0500000000000029,0.124832598872273,0.00341458459492796,0.138083098483718,0.0216163509622739,0.125826716586567,0.199211426770627,0.180347227593283
"9",4,0.106341561462234,0.507627989973852,1,1,1,1000,21.9707461586994,9.68870540656996,4.05395574078971,0.65207319560749,770,1.40334195989441,2.83430990518507,7.30335255454079,2.60607317826499,55,3.7548629744795,4.59388514740061,10.0281997485365,28.4948658116603,18.611815267275,159.003820779031,0.18492694651201,0.0740740740740741,0.0555555555555556,0.0598497883524152,0.00876851758540764,61.7128812387416,0.558399935743742,0.21326072619814,0.217333973060113,0.0314040624850054,0.0322859975699957,0.534571834113263,0.262671574047087,0.202754310422397,0.18498578545675,0.596540193408704,3.10859289842176,42.456310389915,1.87887763911469,2.02281222904058,11.2652841430981,81.8830023259204,3.61024150302454e-16,75.5641774993781,49.9550688362118,39.7927061366553,5.84878588042289,14.7746048465229,0.39929799178288,16.1869025039471,2.54387490456685,14.8498724012871,23.33501488865,21.1358932251292,7.85131584057309,0.139176121415903,0.112378457168921,0.674224871694243,0.717992545840808,2.22798405119329e-14,42.1950318601814,10.6534542572886,8.64830692349283,0.183675637250218,0.477012856172487,0.213453459825117,4.25183915965851,0.515781602076294,2.74701531008462,13.9202742948702,65.7028875814374,0.362949775029593,0.0160621168010586,0.0172925823444089,0.0963044670587567,0.7,3.08631703812989e-18,0.645981739152969,0.427055032082999,0.340179200865002,0.05,0.126304887446612,0.00341351179498137,0.138378313336175,0.0217470339706035,0.126948333422435,0.199485973377459,0.180686159976171
"10",4,0.104616538091846,0.381388422219273,1,1,1,1000,21.8101180451733,9.66839448343857,4.04316009463761,0.6507298358938,770.000000000001,1.40732289538505,2.84630488982655,7.26569507154407,2.60347811157248,55.0000000000016,3.75296996767566,4.57707158326569,10.0008137078321,28.4006635300321,18.5150595246432,159.458218213916,0.245459356736224,0.0740740740740741,0.0555555555555556,0.0599469913670019,0.00876851758540765,63.9359453435432,0.558640995169825,0.213356398096802,0.217451151202273,0.0314523340372178,0.0323321217212846,0.535118270355524,0.262908059622166,0.20288472680878,0.18513371369835,0.597993893950047,3.11362501294147,41.777608371987,1.84827826613369,1.99019938465169,11.0926284571878,80.5547343307218,3.44836131038492e-12,74.4047037323468,49.1776224733658,39.1804493149901,5.75390959505172,14.7956339170639,0.392622725580896,15.9764169574694,2.52581389992127,14.8076862316745,23.0046600387177,20.8524584497926,10.2547048769658,0.136909501195088,0.11056663248065,0.664969702360395,0.706345604566775,2.2047424026556e-10,41.5655177383542,10.4923603978817,8.51983380816689,0.180973886603519,0.478374236750079,0.210099593815121,4.20032878200295,0.512449063055347,2.74140194334982,13.7566462355498,64.9267362105969,0.363036711663982,0.0160610645301348,0.0172943226842084,0.0963920989193817,0.700000000000001,2.99653761796203e-14,0.646557809983111,0.427340938026375,0.340468064954356,0.0500000000000015,0.128570267508099,0.00341179087970514,0.13883096956554,0.0219486755761118,0.128674999033781,0.199904601025554,0.181202520697631
