"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,1.18281310898101,1,0.001,8.94316617712729,4.98779068870401,10.6258544454272,1.34572890701193,18.2799112814992,2.32840958582827,21.3289905748656,43.5265495906237,13.4863504325435,2.92182418340026,11.739152675639,19.3218096886601,131.164461804722,0.0406366563316169,0.0484866629004678,0.00120905775177681,0.0831135098696192,0.112562372361607,0.011580448787674,0.0300318414782772,0.144331679300996,0.199843863647533,0.144331679300996,0.0513384021521595,0.000308300957611183,0.00349635744322708,380.561127821452,37.5453261743125,2014.96997777536,23.2134644871156,232.869331427638,428.659239490546,140.156720296019,51.4837734445018,15.9518320839242,26.0694923690499,13.8852236730753,15538.3614221265,15514.3044855065,15.4647317644529,1.820447573702,2.43621507122685,1.92935250975794,26.2123243957562,4.96406637028356,4.20916440604528,7.43073947799697,3.1878757559081,3.76265361214948,0.712845196901027,4.79049170615025,54.2435539643919,1.10945654993541,0.109456549811088,5.87427741914548,0.0676746213396937,0.678888058038047,1.24967782092092,0.408601352008919,0.150091550312495,0.0465046566639432,0.0760008496608817,0.0404798368125483,45.2992583707343,45.2291247602491
"2",4,1.17995681118198,0.91324200913242,0.001,8.77830378752752,4.97162928952847,10.6009041296719,1.34840285142774,18.2679906285458,2.31465555623978,21.4663748445887,43.4909727563933,13.4785910924097,2.92115086263962,11.7177058920854,19.3086318422235,131.334686557252,0.0411684300485244,0.0484192029769185,0.00121523672630616,0.0832292815221473,0.112775288806756,0.0116473906948434,0.0301064907601166,0.144555102599849,0.200153218984406,0.144555102599849,0.0514031073525284,0.000308812078270592,0.00349922852531247,379.708712610447,37.5212372608477,2012.62154249865,23.1464970975205,232.422128875656,427.225978028996,140.718862273655,51.3174695288363,15.9041553646256,25.9903587594153,13.8263868787935,15520.9082701962,15496.925794768,15.6320115739184,1.8167484028781,2.44581161459932,1.9264663231811,26.2114727090332,4.97606788109031,4.23655112681593,7.41820207290556,3.18326789145793,3.75703897707416,0.71071924902821,4.79304393956652,54.2272847957028,1.10965111256936,0.109651112257184,5.88163415703845,0.0676427361378395,0.679224535353776,1.24851436402191,0.411233234570664,0.14996887157377,0.0464779003186541,0.075953565340098,0.0404058823865015,45.3579087287881,45.2878229507764
"3",4,1.17690071681694,0.834010967244219,0.001,8.60914616907461,4.9546008886103,10.573976676657,1.35113847270918,18.2548326094602,2.30028205272126,21.6118430901748,43.4516071538227,13.470037559656,2.92030813394426,11.694419158968,19.2940946667472,131.513713462313,0.0417387682084152,0.0483491335228944,0.00122182335894023,0.0833527093628766,0.113001580982526,0.0117188416163546,0.0301862623334575,0.144798229635276,0.200489856418075,0.144798229635276,0.0514735333377617,0.000309361604762814,0.0035024075362492,378.794834585212,37.4936265966635,2010.04150966961,23.0742814204974,231.937790483118,425.683293332777,141.305520136455,51.1382276061821,15.8528968595103,25.9051230656473,13.7631702909472,15501.7607159197,15477.8583645053,15.8104297992971,1.81278435857963,2.45591566895382,1.92330387299994,26.2093370141862,4.98851509329504,4.2654855000047,7.40472482406097,3.17834501517377,3.75101595838968,0.708439004804364,4.79564957172606,54.2097677808412,1.1098549487754,0.109854948448308,5.88934777633285,0.0676067968350668,0.679569204943348,1.24723641026871,0.414019982570398,0.14983312811663,0.0464484053781243,0.0759010588529465,0.0403255833067863,45.4195893778092,45.3495563663147
"4",4,1.17363446549643,0.761653851364584,0.001,8.43635201001518,4.93682565055484,10.5452103105604,1.35393426706446,18.2405204815552,2.28539368819801,21.7658277551355,43.4085756934902,13.4606899482689,2.91929421258722,11.6694330970577,19.2782419441544,131.699699715549,0.0423502089294667,0.0482750379315433,0.00122882749707913,0.0834834611791546,0.113241543323384,0.0117947934369683,0.030271277537572,0.145059994997925,0.200852300766357,0.145059994997925,0.0515493627738748,0.000309946617169122,0.00350588641422599,377.815607103305,37.4616135479943,2007.19151738457,22.9967274255903,231.412478686303,424.029814154556,141.917364574921,50.9458005319906,15.7979296526497,25.8136291754977,13.6956488755116,15480.5470988854,15456.7306681698,16.0005698976383,1.80846081500624,2.46649212846614,1.91984640128186,26.2055062307267,5.00134406906904,4.29601993044823,7.39019757033581,3.17305051807974,3.74452491907598,0.706001972307361,4.7981432052268,54.1895420578868,1.11006661493721,0.11006661916414,5.8973643527239,0.0675670853400681,0.679917033706061,1.2458493815008,0.416969880366581,0.149684743770656,0.0464161722354099,0.0758434734281745,0.0402394244726128,45.4836650269376,45.4136895570859
"5",4,1.1701475122599,0.695574293483638,0.001,8.25962710445957,4.91797639989229,10.5145888640581,1.35678282107593,18.2252861596529,2.26958955307913,21.9288035393018,43.3621632057453,13.4505256847866,2.91815869100098,11.6428513222541,19.2610993007646,131.892546128223,0.0430045997444892,0.0482015544408277,0.00123627978209032,0.0836216116228581,0.113496336285989,0.0118759970961511,0.0303620959541552,0.145340216704468,0.20124030005234,0.145340216704468,0.0516305117788987,0.000310574124823958,0.00350964688958857,376.768110573515,37.4253334523977,2004.05440108922,22.9139093027018,230.843921837026,422.264573041178,142.555193935279,50.7401274014108,15.739099168641,25.715758010939,13.6238535103476,15457.0980289462,15433.3734737565,16.2027617917014,1.80395924787188,2.47757193827572,1.91609802447192,26.1999393823915,5.0148128432445,4.32827447702614,7.37458111213336,3.16734103925086,3.73753384202953,0.70340652913999,4.80057469265809,54.1656912080284,1.11028769251394,0.110287696740512,5.90569338065994,0.0675243757956168,0.680267671584935,1.24435997971966,0.420092021825705,0.149524700709466,0.0463811230509883,0.0757810675105992,0.0401477631801865,45.5501015661778,45.480188320077
"6",4,1.16642913264213,0.635227665281861,0.001,8.07963792357548,4.89813907417074,10.4818438380655,1.35967479477614,18.2088169244655,2.25302787362936,22.1007823057335,43.3116248782016,13.4394212565884,2.91684229563273,11.614343030337,19.2424309241919,132.093416533183,0.0437053385323683,0.0481274610578134,0.00124419311515374,0.0837680301943656,0.113766302336716,0.0119625388032899,0.0304589278811859,0.145642237389337,0.201658482539083,0.145642237389337,0.0517179657592563,0.000311246055244798,0.00351375050597552,375.648809189308,37.3843587955103,2000.61780719832,22.8252588231896,230.230167741558,420.377029418779,143.216646308829,50.5199410400019,15.6761324795346,25.6109593995369,13.5473080670841,15431.3871716776,15407.7609274536,16.4178583748997,1.79921427210225,2.48915490177012,1.91202697029516,26.1924348703188,5.02877652643389,4.36222550130593,7.35783724584328,3.16122508790457,3.73003742863603,0.700639214743551,4.80295838413983,54.1390277547899,1.11051814901803,0.110518143319587,5.91436024763957,0.0674775576525573,0.680621829416257,1.24274670697699,0.423386634209454,0.149350430614488,0.0463428319192704,0.075712832121921,0.0400494587252999,45.619299461258,45.5494539769597
"7",4,1.16246842545988,0.580116589298504,0.001,7.89711516049466,4.87742723781187,10.4472008242722,1.36258737780715,18.1912470118238,2.23578117392684,22.2826119888526,43.2571898533651,13.427422249759,2.91534953410334,11.5841356146251,19.222322031608,132.299611626346,0.044454934973691,0.0480512398728512,0.00125258526373099,0.0839218239059514,0.114051693335785,0.0120544280230005,0.0305619088132524,0.145964198143252,0.202104274352195,0.145964198143252,0.051811173857806,0.000311959407798596,0.00351817958482418,374.453522212479,37.3376768705906,1996.83509457591,22.7307150746177,229.566515464657,418.367215306546,143.90462707675,50.2851173786606,15.6089544006623,25.4991300775438,13.466191888247,15402.933534703,15379.4121216232,16.6463069806253,1.79412166760375,2.50120621356665,1.90760306774842,26.1824498219398,5.04317748409591,4.39800009052473,7.33982683671551,3.15463640254237,3.72196007511916,0.697699209124542,4.80509002384708,54.1075337528923,1.11075622686369,0.11075622105405,5.9232905654485,0.0674270151366586,0.680972193892398,1.24101914376887,0.426869961472272,0.149162723632293,0.0463014560336517,0.0756390735648288,0.0399452952228451,45.6903282269853,45.6205557332226
"8",4,1.15825438296969,0.529786839542012,0.001,7.71239075300426,4.85577466794982,10.4104248983645,1.36551007749298,18.1724145316003,2.2178130827197,22.4743897395534,43.1983640163886,13.4144150469092,2.91365189387626,11.551988736725,19.2005891931056,132.512275083155,0.0452568216004725,0.0479739523133636,0.00126147613401964,0.0840837684425052,0.114353160633913,0.0121520199161458,0.0306714083469072,0.146308901364216,0.202581555735068,0.146308901364216,0.0519109496739619,0.000312718707989377,0.0035229778103578,373.178879702439,37.2851066480517,1992.69491858596,22.6298868126135,228.851126356046,416.226851266019,144.617002335593,50.0346944591022,15.5373050230571,25.3798201746418,13.3801415863282,15371.7019902755,15348.2923412349,16.8888899837575,1.78871392833231,2.51373708217839,1.9028061626319,26.1698496134448,5.05799698621932,4.43560713254059,7.32052117640547,3.14757142350121,3.71329360657321,0.694575856518369,4.80701878599669,54.0716933450553,1.11100267957763,0.111002673643678,5.93251524817004,0.0673721538244592,0.681319947175628,1.23916216115294,0.430543864742402,0.148959875918581,0.0462566036100317,0.0755590676613555,0.0398344439197414,45.763581568395,45.6938879597086
"9",4,1.15377587418573,0.483823597755262,0.001,7.52594592779879,4.83317073232181,10.3714350978994,1.36842752876164,18.1522716356551,2.19915141688641,22.6764679081169,43.1348768315292,13.4003280939165,2.91173063765612,11.5178109399607,19.1771303527003,132.731252610883,0.0461144343125981,0.0478955160144065,0.00127088725666983,0.0842540955962979,0.114671196845327,0.0122555675058242,0.030787726349231,0.146677714703042,0.203092220358059,0.146677714703042,0.0520176870724587,0.000313526225299186,0.00352817026359125,371.821142523015,37.2261393390338,1988.17335937593,22.5225117431415,228.081139066853,413.9504182191,145.353119911846,49.7679802241915,15.4609752609341,25.2526884743136,13.2889723859591,15337.502343749,15314.2117012889,17.1463216529127,1.78296515286722,2.52674418648133,1.89761385747539,26.1543371946415,5.07319729454835,4.47509207985288,7.29985360467061,3.14000379464412,3.70400663552018,0.691261607087366,4.80870921535304,54.0311463348287,1.11125730694783,0.111257307933743,5.94202943408138,0.0673127557393678,0.681663314369856,1.2371685586212,0.434415094025228,0.14874095459148,0.0462080279100568,0.0754724015873339,0.0397165894481402,45.8390059106593,45.7693974520288
"10",4,1.14902170337171,0.441848034479692,0.001,7.33826777346396,4.80963135850142,10.3301581152415,1.37131166992747,18.1307254799151,2.17975030428739,22.8892131242726,43.066485371086,13.3851163172803,2.90956778192403,11.4815301168223,19.1518577485866,132.956384938466,0.0470314581473039,0.0478168059639649,0.00128083868712315,0.084432846672919,0.115006319662997,0.0123653019647042,0.0309111700509937,0.147071929181588,0.203638055789891,0.147071929181588,0.0521317538909398,0.00031438364804627,0.00353378111293695,370.376637909664,37.1603438172223,1983.24621123898,22.4082639451306,227.253732931141,411.532629724492,146.1122369605,49.4843263793182,15.3797891507099,25.1174156870029,13.1925272921447,15300.1412951015,15276.9771896141,17.4193533445875,1.77688894986234,2.5402184734453,1.89199351388551,26.1356154540881,5.08872523487215,4.51650020321709,7.27775534485767,3.13191036110903,3.69406678114339,0.687749585993595,4.8101142359774,53.985493455427,1.11152018854859,0.111520188204537,5.95182842820745,0.0672484039649747,0.682000661547131,1.23503153105686,0.438490672878786,0.148505121969262,0.0461555735078631,0.075378713889293,0.0395914831614561,45.9165460141665,45.8470292891262
