"","convergence","mu","x_C","C","ATP","NT","AA","DNA","RNA","p","tau Cin","tau Met","tau DNAp","tau RNAp","tau r","v Cin","v Met","v DNAp","v RNAp","v r","p Cin","p Met","p DNAp","p RNAp","p r","f Cin","f Met","f DNAp","f RNAp","f r"
"1",4,1.03180078226674,100,116.844425039788,32.8440657165911,3.08570410172189,5.49434695917738,17.8931087089885,45.9678589947072,117.870488203539,0.103822129984172,0.165117886747048,0.254976164424024,0.235362613314484,0.22660218049947,350.812263622844,230.252094463283,18.4621235631182,47.4296728698662,121.618861934575,36.4220764338926,38.0187392568589,4.70740145324628,11.1631717553028,27.5590993042387,0.999999993307393,0.656339919660957,0.0526267903205545,0.13519958527855,0.346677906480997
"2",4,1.02712908679647,71.4285714285714,115.614681249146,33.0187877911594,3.06373501334378,5.46817717463996,18.0083263322797,46.24353394956,118.582757389629,0.105319091332713,0.165793769921344,0.255871493898831,0.236189071291228,0.226934108675985,349.223888380708,230.472686409008,18.4968757804072,47.498078795853,121.799799307416,36.7799425959331,38.2109355436491,4.7328232383939,11.2185271189101,27.6405288927424,0.999999996763993,0.659956816619446,0.0529656656831756,0.136010393969294,0.348772815851849
"3",4,1.02073628119054,51.0204081632653,113.943369479523,33.2562193382073,3.03396946841275,5.43235596329398,18.1648797605031,46.6181395589085,119.551065203422,0.107385875307413,0.166729342093043,0.257111204501005,0.237333419539389,0.227404710779023,347.050334351596,230.744203122748,18.5415518150092,47.5848264093819,122.030109708109,37.2683039300764,38.4718291784391,4.76724072047482,11.2934695699268,27.7502218045049,0.999999996389031,0.664872439096317,0.0534261169426561,0.13711217517326,0.351620780010065
"4",4,1.01206007847993,36.4431486880466,111.696629428601,33.5753454171771,2.99411320701354,5.38372823403233,18.375270442402,47.1216272399447,120.853285090631,0.110225253009928,0.168019195758015,0.258820522554321,0.238911251588604,0.228073523688977,344.100425731639,231.056726186186,18.5968776460273,47.6899177625605,122.310785193382,37.9285564870938,38.8219653082829,4.81325359022356,11.3936579408109,27.8958517642201,0.999999997234711,0.671480498915297,0.0540449130658882,0.138593021293955,0.355450838501857
"5",4,1.00041138927075,26.0308204914619,108.720061486024,33.9980402460265,2.94156262424532,5.31844335266114,18.6538961238212,47.788522527682,122.579472711392,0.114100991958272,0.16978814372279,0.261163881886959,0.241074352511039,0.229025508551478,340.139871423525,231.375083670691,18.6615701365443,47.8081822131149,122.62990059128,38.8102967339833,39.2847459601518,4.87372809896564,11.5253265717564,28.0853753465351,0.999999997270154,0.680235110546554,0.0548644003641801,0.140554478022594,0.36052786091586
"6",4,0.984986889401977,18.5934432081871,104.851040118994,34.5473004965109,2.87362770416765,5.23205753835785,19.0158888637156,48.6551711852492,124.824913389107,0.119348615646882,0.172197934240308,0.264352073654346,0.244017298757858,0.230380290659103,334.895541703342,231.618641845972,18.7304012210849,47.9247057190793,122.950903159008,39.9693192886065,39.8842516574223,4.9514204031717,11.694457233335,28.3254648065714,0.999999997929713,0.691614585815024,0.0559290848932811,0.143103444662498,0.367132098203256
"7",4,0.964912175950504,13.2810308629908,99.9429917668315,35.2437733582327,2.78792904741092,5.11985031476788,19.4748425579913,49.7543306813654,127.676281662791,0.126384314063275,0.175453749371998,0.268646833550349,0.247981692508014,0.23230221655871,328.070139233987,231.63392957725,18.7915127089249,48.0085594807172,123.196398756513,41.4629195117304,40.6410414260978,5.0482803868738,11.9052438348999,28.6187965031886,0.999999998204089,0.70605002241929,0.0572789486999744,0.146336266709898,0.375518475478796
"8",4,0.939322936017163,9.48645061642197,93.9024037652288,36.1004777351086,2.68293794729289,4.97742507306952,20.0393805705279,51.1069602228503,131.190414253388,0.135711935812286,0.179809803004272,0.274360734501841,0.253256062617084,0.235008659408223,319.369797839546,231.165116235722,18.8234497934735,48.0059399274402,123.2301650938,43.3422935047832,41.565754011805,5.16441551119592,12.1577953282558,28.9601558973479,0.99999999872784,0.723816458241873,0.0589393546191996,0.150314588890736,0.385854159568787
"9",4,0.907480105402624,6.77603615458712,86.7328226442836,37.1165450105985,2.55853924376591,4.80157445030526,20.7091201007808,52.7124938812412,135.368904732601,0.147931832014648,0.185573999755373,0.281850190928649,0.26016940701106,0.238772956465452,308.543235894587,229.834924859485,18.7931144918521,47.835539503384,122.844587934979,45.6433661416138,42.6513862896504,5.29684290767248,12.4453439466496,29.3319654470151,1.00000000018699,0.74490346299792,0.0609091767670023,0.155036746709533,0.398143837448827
"10",4,0.868897937229732,4.84002582470509,78.5711233422603,38.2720871216798,2.41639037586671,4.59124380652834,21.4714210118704,54.5408517557836,140.13688307334,0.163762083357123,0.193112828102272,0.29150273873098,0.269079451136289,0.243918651223636,295.425299081549,227.155012083636,18.6564734266053,47.390433585353,121.76464863223,48.3794624539955,43.8665468010767,5.43841309891721,12.7517918582576,29.7006688610934,1.00000000143332,0.76890846219138,0.0631512382702072,0.160414269869952,0.412167303156883
"11",4,0.823450867534929,3.45716130336078,69.6954865575988,39.5271231867685,2.25985916166968,4.3482414180512,22.3008012850579,56.5306935370106,145.337794690569,0.184089763274684,0.202860312789254,0.303724190597624,0.280360791320884,0.250805931723487,279.973294827428,222.582485958304,18.363614164905,46.5502486354026,119.678533123563,51.5402175680146,45.1531527229113,5.57747384868284,13.0508645436054,30.0160860073553,0.999999999519783,0.795013274350375,0.0655905920148763,0.16626674569709,0.427464102031087
"12",4,0.771428442381638,2.46940093097198,60.4918073407413,40.8264430597395,2.0934930082673,4.07733716463379,23.1621691798903,58.596795590232,150.751954591869,0.210073012472007,0.215336607421114,0.318934796596493,0.294401350704455,0.259816634164072,262.285670359902,215.620569646184,17.8679560926228,45.2032347507279,116.294345516793,55.0991409007446,46.4310019578172,5.69871294199572,13.3078933668249,30.2152054244868,0.999999999809922,0.822082919395977,0.0681240269996774,0.172343516441859,0.443388101740792
"13",4,0.713529789866259,1.76385780783713,51.3839433074716,42.10960517698,1.92219658806508,3.78557289305525,24.0172723468413,60.6453480727317,156.136061614454,0.24330893036125,0.23118469770072,0.337584656012284,0.311616605549801,0.271349563117464,242.600128554242,205.936154283562,17.1370392908024,43.2722624667024,111.407731234306,59.0267777840344,47.609287573694,5.78520151405452,13.4843555443339,30.2304391983369,0.99999999999882,0.848870754976844,0.0706390363142391,0.178368670802152,0.459223710630746
"14",4,0.65081559740424,1.25989843416938,42.755368874699,43.3221189934179,1.75045364025029,3.481049606155,24.8317911797111,62.5911447187939,161.268073657523,0.286075096626756,0.251232333793561,0.360192121788829,0.332485035497381,0.285834477215464,221.277303553846,193.45144261742,16.160917011241,40.7352932423771,104.955777699652,63.3019259954746,48.6012574045057,5.82103498833209,13.543875419688,29.9999798495224,1.00000000197221,0.874248917046621,0.0730346799403268,0.1840916021141,0.474317863698597
