"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,1.1767557935835,1,0.001,8.95859797905457,4.89795706411423,10.6484748443417,1.33728825590407,18.1605877910959,2.20491404919721,21.4920874660525,43.4803972165298,13.4777667971489,2.93012739632736,11.6920664434019,19.3046192413604,131.415115258711,0.041156309194687,0.0497381198115945,0.00124667155553271,0.0861707945486508,0.113188938221353,0.0117579853731481,0.0300763994903079,0.144485641762891,0.200057042440926,0.144485641762891,0.0513981445857374,0.000310825828037617,0.00350361321715638,378.822380083216,37.5632001755414,2007.89227786439,22.94423860088,231.7389180273,425.704167559938,140.505213566003,51.1658093318633,15.8600401631122,25.9257424770203,13.7587069262363,15488.2622692871,15464.3498245132,15.5909310045721,1.86832295083799,2.50318218938732,1.97712327055165,26.2302820760752,5.00542337545796,4.22589093368213,7.39272479763197,3.17291272802653,3.74589753997171,0.707172007907483,4.81415194471493,54.1811004398942,1.11007235007913,0.11007235075762,5.88377513257017,0.0672340553344821,0.679070136465672,1.24745118178586,0.411725813525909,0.14993240419493,0.0464750579212029,0.0759708279977816,0.0403174704944892,45.3856281989798,45.3155569857625
"2",4,1.17365459049819,0.91324200913242,0.001,8.77583699783654,4.87990255086635,10.6200797895258,1.34036886852034,18.1471330782336,2.1893790282445,21.6375171368184,43.4414444773553,13.4693601717751,2.92951341045047,11.6684661217011,19.2902793806291,131.610718712782,0.041728901799681,0.0496944415574706,0.0012539836489258,0.08632432811463,0.113436699244753,0.0118362944295856,0.0301603273228177,0.144736291569595,0.200404096019439,0.144736291569595,0.0514706086832613,0.000311410934312383,0.00350677903587142,377.898702112715,37.5388711913039,2005.42229690718,22.87159611715,231.263322396362,424.144677159431,141.083173970056,50.9852507287202,15.8083763966773,25.8400447044613,13.6947488278071,15470.3841280729,15446.5524176023,15.7692978306884,1.86547324054967,2.51476676951283,1.97437516772215,26.2337479490185,5.02030127960053,4.25511470667893,7.37941611522094,3.16806338131115,3.73999224451627,0.704877057931611,4.81764677549462,54.1676461945366,1.1102917190051,0.110291719954287,5.89206514051511,0.0671982825750131,0.679467143789506,1.24616549376173,0.414511822544413,0.149798084404673,0.0464460695578451,0.0759197835125874,0.0402360900748314,45.4530256155896,45.3830064526835
"3",4,1.17033621618315,0.834010967244219,0.001,8.58804873929807,4.86070510093746,10.5898201123475,1.34354152437712,18.1328677612365,2.17288839819082,21.791639538482,43.3994105252667,13.4602317888045,2.92881505573177,11.6433850444755,19.2747551404366,131.813891000225,0.042341774819994,0.0496530722394945,0.00126180818226453,0.0864870122671992,0.113701269237722,0.0119204658413408,0.0302504540155721,0.145004563215056,0.200775549067001,0.145004563215056,0.051548128764276,0.000312039470556094,0.00351019908370149,376.908106688973,37.5106043120734,2002.68071491001,22.7939471481594,230.74636232721,422.47712955522,141.686360899412,50.7919018987199,15.7529967406576,25.7481902870464,13.626675196515,15450.4022475675,15426.6570433582,15.9589581812548,1.86251674565447,2.52699891253684,1.97138038662075,26.2361542685912,5.03612419161072,4.28607674502142,7.36505754968586,3.16281657005621,3.73360508615132,0.70242960765892,4.82113533720966,54.1506374181729,1.11052115498262,0.110521155914311,5.9006937264381,0.0671600320193572,0.679870536748921,1.24478561628436,0.417464358974751,0.149653139742299,0.046414592375188,0.0758644070234311,0.0401496036016398,45.5230286757235,45.4530658621466
"4",4,1.16678928181034,0.761653851364584,0.001,8.39596943023169,4.84048621089104,10.5574869830154,1.34679404510888,18.117522023368,2.15558981775576,21.9545221507467,43.3536852184472,13.4502646359428,2.92797836314776,11.6165722518133,19.2578666830636,132.025261926114,0.0429980901349023,0.0496127201940935,0.00127016751663099,0.0866595652269123,0.113983228102545,0.0120106018776201,0.0303470394937897,0.1452930527996,0.201174996184062,0.1452930527996,0.0516314682545476,0.000312711978623116,0.00351392446411018,375.846750324676,37.4778589034578,1999.64889993973,22.7107553664676,230.185578498873,420.692009297296,142.312784070882,50.5846152398635,15.6936246147307,25.6496812348097,13.5540919947911,15428.2185516606,15404.5660543592,16.1606924473706,1.85937852725097,2.53988907737034,1.96810418603284,26.2372952999534,5.0527642367659,4.31877167867024,7.34959317289294,3.15716487198254,3.72672048994212,0.699817670548274,4.82458874991964,54.1304815174139,1.11076035509239,0.110760355990163,5.90967121636261,0.06711833127061,0.680279967006988,1.2432939894463,0.420584715531545,0.149495466270508,0.0463802228825613,0.0758038988278389,0.0400571456959078,45.5958539007763,45.5259523883151
"5",4,1.16300214642937,0.695574293483638,0.001,8.20005852243659,4.81922895104565,10.5229795065081,1.35011555355225,18.1010353294544,2.13747587696183,22.1264692456682,43.3040104261861,13.4393971679808,2.92698726706284,11.5879400577178,19.2395183208224,132.244783524441,0.0437006360009081,0.049573769962084,0.00127909006668595,0.0868423698897949,0.114283414664025,0.0121070479031302,0.0304504704620715,0.145603062447162,0.201604240311455,0.145603062447162,0.0517209985752685,0.00031343076416771,0.00351797797474242,374.710800591429,37.4401784178485,1996.30337253481,22.6217302274585,229.578094801542,418.783361982845,142.961840142309,50.3626570746543,15.6300477530785,25.5441609343571,13.4767991598207,15403.6499736206,15380.0967093013,16.3751003022549,1.8560507922258,2.55345181390092,1.9645246639601,26.2369686059815,5.07023022456023,4.35325529045677,7.33295710304589,3.15108390329115,3.71930805968555,0.697033510144265,4.82797778220383,54.1068414727302,1.11100930716505,0.111009308027673,5.91899572499774,0.0670729340793337,0.680694016940934,1.24168348527569,0.423878721181384,0.1493241738834,0.0463427488551062,0.0757378770427728,0.0399584139921303,45.6714844034219,45.6016494911866
"6",4,1.15896293526481,0.635227665281861,0.001,8.00069787859289,4.79685851410888,10.486306698614,1.35349766072158,18.0834702486853,2.11844377731585,22.3080487654758,43.2503952372178,13.4276229956017,2.92585250600766,11.5575505647586,19.2197043751401,132.471551498374,0.0444519040866409,0.0495375532768931,0.00128860206293222,0.0870354743128223,0.114602775840575,0.0122102706861281,0.0305612005682107,0.14593462963871,0.202063333345906,0.14593462963871,0.0518167112750036,0.000314198401276387,0.0035223602834559,373.496321788768,37.3970697268066,1992.6133772579,22.5267253809339,228.920406275357,416.748107745186,143.63445376259,50.125605015489,15.5621173606118,25.4314067113405,13.394772727004,15376.4091058349,15352.9618163638,16.6026226728675,1.85255933399137,2.56768570856087,1.96062422824427,26.234914005708,5.08860720350039,4.38964134994391,7.31506160335165,3.14453330780541,3.71132291961088,0.69407307098946,4.831243158425,54.0786629353748,1.11126793774598,0.111267935261098,5.92864569017834,0.0670240272738163,0.681109539636805,1.23995547810361,0.427357256043597,0.149139293921441,0.0463021482606955,0.0756663593224724,0.0398536226370985,45.749608336554,45.6798453442667
"7",4,1.15465954392236,0.580116589298504,0.001,7.79879630872381,4.77357417435586,10.4474360072267,1.35692786635552,18.0647187571752,2.09872859445383,22.4995847022634,43.1925007182526,13.4148704143657,2.92452694422572,11.5253193985801,19.1983147818858,132.704702001596,0.0452555439289404,0.049501257661081,0.0012987305054166,0.0872390218637741,0.114941821009371,0.0123202636218199,0.0306794520293992,0.146288819139406,0.202553749577639,0.146288819139406,0.0519189204175015,0.000315012446378679,0.00352710125597785,372.198838420537,37.3475699100539,1988.54434558714,22.4253896325474,228.208791332968,414.579912431699,144.329778948656,49.8726331802037,15.4896081544291,25.3110080494209,13.307820040324,15346.2092977833,15322.8750689515,16.8440608824412,1.84875168113281,2.58258320298772,1.95636905645746,26.2307340461589,5.10773381346956,4.42795852966908,7.29580861530474,3.13747821116798,3.70271747877777,0.690927649604015,4.83424693353394,54.0453319008907,1.11153480449813,0.11153480218965,5.93858986714696,0.0669711952535547,0.681522853041363,1.23810166595134,0.431026526863284,0.148939657649147,0.0462581738426405,0.0755888075934182,0.039742480684759,45.8299274226261,45.7602420695158
"8",4,1.15007967429114,0.529786839542012,0.001,7.5942177142325,4.74905496801063,10.4055202961925,1.36036441249832,18.0442472227894,2.07811889848882,22.7000800154198,43.1288780233277,13.4008101361964,2.92294049656768,11.4903966983531,19.1748111105213,132.950559869315,0.0461161420491804,0.0494703431847515,0.00130953636835295,0.0874557101928079,0.115302154194877,0.0124380292510532,0.0308060442476794,0.14667476753053,0.203088139657657,0.14667476753053,0.0520302891495921,0.000315888502528215,0.00353232651889136,370.815683486161,37.2925781005465,1984.12902032294,22.3168494292577,227.444953705998,412.259241364717,145.038336836204,49.6016459896109,15.4119993566741,25.1820427548801,13.2148716923179,15313.586880729,15290.3736591326,17.1005887337117,1.84487663687818,2.5982891116174,1.95173591610169,26.2248931230556,5.12769250311133,4.46805742218593,7.27530989465782,3.12999427775195,3.6935702670159,0.687573595226059,4.83738602808919,54.0105923599119,1.11181407621177,0.111814076687945,5.94900019620568,0.0669124539147852,0.681946617565598,1.23607400660222,0.434867433245589,0.148720269045958,0.0462096901248152,0.0755031430694252,0.039622057580528,45.9146206849198,45.8450206445912
"9",4,1.14521084351206,0.483823597755262,0.001,7.38797478538656,4.7235268171234,10.361280195542,1.36382233989509,18.0225601464226,2.05669178296369,22.9112849446059,43.0605769059887,13.3856706591083,2.92114765875212,11.4535422027299,19.1495892916941,133.202332520526,0.0470359208615959,0.0494419917298712,0.00132101986866395,0.0876834460997599,0.115684210758432,0.0125635376361216,0.0309411697030187,0.147085614189466,0.203657004262337,0.147085614189466,0.0521487897495893,0.00031681714512766,0.00353794837144842,369.341413135837,37.2302682301895,1979.28069809008,22.2014954398033,226.620896770189,409.795578507009,145.768066429763,49.3134396006234,15.3294151864921,25.0448018346316,13.1167207271893,15277.5601028929,15254.4755583606,17.3723134791672,1.84073861393792,2.61466912784006,1.94670362873006,26.2164595842274,5.14848217368905,4.5102344806842,7.2532975514528,3.12194277397456,3.68373006010024,0.684021111406274,4.84019297631477,53.9695469590018,1.11210183434255,0.112101833477936,5.95969370544225,0.0668495947804056,0.682364625344062,1.23391095164165,0.438913504685936,0.148484747951685,0.046157485031408,0.0754109045735305,0.0394949731128616,46.0013472912584,45.9318388001815
"10",4,1.1400403945139,0.441848034479692,0.001,7.18056860095212,4.69697723714002,10.3142062623171,1.36727466083479,17.9992593689876,2.03459823976483,23.1329155960491,42.9866772106887,13.3692270566033,2.91907807896465,11.4142588158985,19.1222731528994,133.462685696283,0.0480197976352184,0.0494155790055372,0.00133323297302189,0.0879240119160531,0.116088984501872,0.012697241881049,0.0310853625610188,0.147527191794579,0.204268419407878,0.147527191794579,0.0522761117082972,0.000317804513756046,0.003544053920697,367.772102036487,37.160387653241,1973.99559165899,22.0786310957256,225.735332882761,407.175214595841,146.513656790981,49.0065484461153,15.2414588879559,24.8985553452637,13.0127161235607,15238.2328262804,15215.2852854075,17.660341915671,1.83630207195512,2.63179601139962,1.94124182355072,26.2053855605519,5.17000218769144,4.55443014148833,7.22979847180036,3.11334871651291,3.67321394982865,0.680254201703621,4.84277917385746,53.9237914702719,1.11239888366896,0.112398883746951,5.97073698730703,0.0667811518269738,0.682780806137688,1.23158132894253,0.443159302606305,0.148229921416168,0.0461007829538044,0.0753105660208378,0.0393595131582708,46.0910250972769,46.021615757339
