"","convergence","mu","x_C","x_P","x_N","x_Ace","x_H2O","C","P","N","Ace","H2O","ADP","ATP","AA","NT","Lip","DNA","tRNA","mRNA","rRNA","TC","P","tau tC","tau tP","tau tN","tau tAce","tau tH2O","tau Res","tau Fer","tau NTS","tau AAS","tau LipS","tau Deg","tau Maint","tau DNAp","tau tRNAp","tau mRNAp","tau rRNAp","tau tRNAc","tau r","v tC","v tP","v tN","v tAce","v tH2O","v Res","v Fer","v NTS","v AAS","v LipS","v Deg","v Maint","v DNAp","v tRNAp","v mRNAp","v rRNAp","v tRNAc","v r","p tC","p tP","p tN","p tAce","p tH2O","p Res","p Fer","p NTS","p AAS","p LipS","p Deg","p Maint","p DNAp","p tRNAp","p mRNAp","p rRNAp","p tRNAc","p r","f tC","f tP","f tN","f tAce","f tH2O","f Res","f Fer","f NTS","f AAS","f LipS","f Deg","f Maint","f DNAp","f tRNAp","f mRNAp","f rRNAp","f tRNAc","f r"
"1",-1,0.000117657085016699,1,1,1,1,1000,0.390555654180725,0.156222261672229,0.0585833481271136,14.1812393512331,891.578370448158,0.175750044382394,0.29291674063594,0.117166696254217,0.175750044381329,2.046,1.56222261672288,0.0585833481327569,0.136694478963252,2.05041718444878,0.0195277827135243,187,0.0305544190968272,0.109862061474965,0.109862061474965,0.0532914821018986,2.5027502750275e-05,-0.494734734480488,-1.53415816911126,26.4177799880612,1.41670633485337,56.3607355277033,51.6673549288425,0.441393939393474,0.247564273415973,0.364065107964666,0.515758902949944,0.364065107964666,0.046764444262809,42.447984399729,0.0187658664064619,0.00877184023281553,0.00545040832592989,0,0.0964346785531613,0.381831975809021,0.0452429666186074,0.00504542549287344,0.020988173326711,0.00194134190277553,0,0,0.000183806559230774,0.00103667739131609,1.60830739326927e-05,0.000241246108990391,4.19487756695373,4.40037497962453,0.000573380146898108,0.000963692450906148,0.000598793094566969,0,2.41351918271113e-06,-0.188905541168036,-0.0694098668327645,0.133288940616886,0.029734078108952,0.10941545755118,0,0,4.55039372850565e-05,0.000377418066394022,8.29498856758843e-06,8.78292907156422e-05,0.196171118169116,186.78704848806,0.144996610692061,0.0677766256959255,0.0421132026110712,0,0.745113561000942,2.95026838340364,0.349574950352051,0.0389840564842804,0.162167518998361,0.015,0,0,0.00142020237883898,0.00801000629899833,0.000124267708148411,0.00186401562222617,32.4122007639896,34
"2",-1,0.000117657072234566,0.909090909090909,1,1,1,1000,0.390555654180725,0.156222261672229,0.0585833481271136,14.1812393512331,891.578370448158,0.175750044382394,0.29291674063594,0.117166696254217,0.175750044381329,2.046,1.56222261672288,0.0585833481327569,0.136694478963252,2.05041718444878,0.0195277827135243,187,0.0316369947664981,0.109862061474965,0.109862061474965,0.0532914821018986,2.5027502750275e-05,-0.494734734480488,-1.53415816911126,26.4177799880612,1.41670633485337,56.3607355277033,51.6673549288425,0.441393939393474,0.247564273415973,0.364065107964666,0.515758902949944,0.364065107964666,0.046764444262809,42.447984399729,0.0187658643677595,0.00877183927985273,0.00545040773380371,0,0.096434668076607,0.381831934327227,0.0452429617034628,0.00504542494474413,0.0209881710465796,0.00194134169187034,0,0,0.000183806539262237,0.00103667727869264,1.60830721854458e-05,0.000241246082781687,4.19487711122698,4.40037450157278,0.000593695552791619,0.000963692346211691,0.000598793029514766,0,2.41351892050914e-06,-0.188905520645552,-0.0694098592921551,0.133288926136526,0.0297340748786754,0.109415445664409,0,0,4.55039323415603e-05,0.00037741802539175,8.29498766643026e-06,8.78292811739675e-05,0.196171096857307,186.787028195727,0.144996610692061,0.0677766256959255,0.0421132026110712,0,0.745113561000942,2.95026838340364,0.349574950352051,0.0389840564842804,0.162167518998361,0.015,0,0,0.00142020237883898,0.00801000629899833,0.000124267708148411,0.00186401562222617,32.4122007639896,34
"3",-1,0.000117657058162637,0.826446280991735,1,1,1,1000,0.390555654180725,0.156222261672229,0.0585833481271136,14.1812393512331,891.578370448158,0.175750044382394,0.29291674063594,0.117166696254217,0.175750044381329,2.046,1.56222261672288,0.0585833481327569,0.136694478963252,2.05041718444878,0.0195277827135243,187,0.0328288093225531,0.109862061474965,0.109862061474965,0.0532914821018986,2.5027502750275e-05,-0.494734734480488,-1.53415816911126,26.4177799880612,1.41670633485337,56.3607355277033,51.6673549288425,0.441393939393474,0.247564273415973,0.364065107964666,0.515758902949944,0.364065107964666,0.046764444262809,42.447984399729,0.0187658621233392,0.00877183823073008,0.00545040708192831,0,0.0964346565429033,0.381831888659663,0.0452429562923495,0.00504542434130517,0.0209881685363688,0.00194134145968351,0,0,0.000183806517278752,0.00103667715470477,1.60830702618908e-05,0.000241246053928361,4.19487660951458,4.40037397528263,0.000616060909420426,0.000963692230952914,0.00059879295789839,0,2.41351863184934e-06,-0.188905498052222,-0.0694098509906515,0.133288910195009,0.0297340713224439,0.109415432578188,0,0,4.55039268992346e-05,0.000377417980252095,8.29498667433964e-06,8.78292706694785e-05,0.196171073395005,186.787005855771,0.144996610692061,0.0677766256959255,0.0421132026110712,0,0.745113561000942,2.95026838340364,0.349574950352051,0.0389840564842804,0.162167518998361,0.015,0,0,0.00142020237883898,0.00801000629899833,0.000124267708148411,0.00186401562222617,32.4122007639896,34
"4",-1,0.000117657042669481,0.751314800901578,1,1,1,1000,0.390555654180725,0.156222261672229,0.0585833481271136,14.1812393512331,891.578370448158,0.175750044382394,0.29291674063594,0.117166696254217,0.175750044381329,2.046,1.56222261672288,0.0585833481327569,0.136694478963252,2.05041718444878,0.0195277827135243,187,0.0341409942737233,0.109862061474965,0.109862061474965,0.0532914821018986,2.5027502750275e-05,-0.494734734480488,-1.53415816911126,26.4177799880612,1.41670633485337,56.3607355277033,51.6673549288425,0.441393939393474,0.247564273415973,0.364065107964666,0.515758902949944,0.364065107964666,0.046764444262809,42.447984399729,0.0187658596522386,0.00877183707564886,0.00545040636421524,0,0.0964346438443266,0.381831838379798,0.0452429503347283,0.00504542367692049,0.0209881657726334,0.00194134120404644,0,0,0.000183806493074993,0.00103667701819447,1.60830681440619e-05,0.000241246022160928,4.19487605713056,4.4003733958386,0.000640685106928574,0.000963692104053309,0.000598792879048954,0,2.41351831403568e-06,-0.188905473177026,-0.0694098418507183,0.13328889264344,0.0297340674070425,0.109415418170294,0,0,4.55039209072486e-05,0.000377417930553456,8.29498558205053e-06,8.78292591040645e-05,0.196171047563074,186.786981259539,0.144996610692061,0.0677766256959255,0.0421132026110712,0,0.745113561000942,2.95026838340364,0.349574950352051,0.0389840564842804,0.162167518998361,0.015,0,0,0.00142020237883898,0.00801000629899833,0.000124267708148411,0.00186401562222617,32.4122007639896,34
"5",4,1.47431676065473,0.683013455365071,1,1,1,1000,8.17681672968251,5.93712821251427,9.286336524754,1.5621462464005,841.501733909316,5.25029604079925,10.3791511369583,2.72637344604543,2.09648222215973,6.41163402387604,5.13560425299832,2.61679049883483,13.6928534868056,42.6593134373915,8.41370934433101,134.153633064816,0.043655691616322,0.0728851646220351,0.0728851646220351,0.0560730474349535,2.5027502750275e-05,0.00279338322749828,0.00129382283512001,0.036668447473473,0.0139498371765797,0.0674553173162211,0.165691605358117,0.109634699281323,0.0217648473350707,0.0320071284339275,0.0453434319480639,0.0320071284339275,8.5951875275955e-05,0.00105601047616162,255.509655649359,155.076965416362,91.9282582536162,15.9903445029567,1135.22390570415,4059.80330795662,508.691814035278,401.2776834407,192.630797113167,76.2320927789081,2.42897421952074,183.546321342735,7.57150742628516,25.6790389034531,20.4305008187392,64.8365201743866,37722.2518091717,39556.9899460367,11.154450732021,11.3028101534572,6.70020623623177,0.896627345815537,0.0284118194221885,11.340586467388,0.658157085037467,14.7142296575222,2.68716825492344,5.14226000808086,0.402460637805871,20.1230457446039,0.16479270322945,0.821912296242644,0.926389023539363,2.07523082843052,3.24229828263009,41.7725957884346,0.157551966670057,0.0956233173438331,0.05668465969946,0.00985994137000386,0.7,2.50334960468165,0.313668755595687,0.247435221366537,0.118779702666303,0.0470061145445458,0.00149775030733685,0.113178047338794,0.00466873113908938,0.0158341690499088,0.0125978236551024,0.0399793942798617,23.2602362703432,24.3915696481484
"6",-1,1.46450745689351,0.620921323059155,1,1,1,1000,8.17681672968251,5.93712821251427,9.286336524754,1.5621462464005,841.501733909316,5.25029604079925,10.3791511369583,2.72637344604543,2.09648222215973,6.41163402387604,5.13560425299832,2.61679049883483,13.6928534868056,42.6593134373915,8.41370934433101,134.153633064816,0.0471724434116315,0.0728851646220351,0.0728851646220351,0.0560730474349535,2.5027502750275e-05,0.00279338322749828,0.00129382283512001,0.036668447473473,0.0139498371765797,0.0674553173162211,0.165691605358117,0.109634699281323,0.0217648473350707,0.0320071284339275,0.0453434319480639,0.0320071284339275,8.5951875275955e-05,0.00105601047616162,253.80963304019,154.045167433232,91.3166175034634,15.8839534269938,1127.67074180801,4032.79157959448,505.307254720832,398.60779946833,191.349136310634,75.7248857970857,2.4128131430253,182.325103712742,7.52113072417008,25.5081845120343,20.2945673518796,64.4051331494377,37471.2684137248,39293.7991985559,11.9728205519153,11.2276073876001,6.65562669946734,0.890661673966419,0.0282227825920045,11.2651323584355,0.653778064909618,14.6163291573211,2.66928929541249,5.10804620017702,0.399782883097026,19.9891579169825,0.163696261998671,0.816443737793002,0.920225333635355,2.06142336851825,3.2207257891283,41.4946636018661,0.157551966670057,0.0956233173438331,0.05668465969946,0.00985994137000386,0.7,2.50334960468165,0.313668755595687,0.247435221366537,0.118779702666303,0.0470061145445458,0.00149775030733685,0.113178047338794,0.00466873113908938,0.0158341690499088,0.0125978236551024,0.0399793942798617,23.2602362703432,24.3915696481484
"7",4,1.45102372181882,0.564473930053777,1,1,1,1000,7.45999628815389,5.99945510543941,9.43198779068308,1.52827625708098,841.847037644261,5.29511325593395,10.3901380339154,2.696408336514,2.05967017008621,6.4770298749797,5.07917223218006,2.59795552210029,13.6109667243277,42.3326159796391,8.36397039471208,134.830207858595,0.0483699500803871,0.0727101948355634,0.0727101948355634,0.0564547074311472,2.5027502750275e-05,0.00284814252785423,0.00131905340356395,0.0374322053907317,0.0142004842030908,0.068614140568291,0.166226193184285,0.109624511211842,0.0220511629958465,0.0324281808762449,0.0459399229080136,0.0324281808762449,8.64536352527919e-05,0.00106191422787112,250.787327937656,153.192309044621,90.6964953034415,15.8383019545325,1117.28826580049,4014.12869493153,501.38048335932,392.306656199182,190.479415390535,75.7929354477802,2.43337561811927,184.489127460214,7.36999939609672,25.2243191939655,19.9931731556981,63.3723304875983,37313.3725861086,39128.3660041167,12.1305705331381,11.1386426379442,6.59455984441599,0.894146703049298,0.0279629351451718,11.4328106483145,0.661347633055647,14.6849033309989,2.70489992926727,5.2004671268974,0.404490765587423,20.2245304217251,0.162517057962619,0.817978785302047,0.918484833459337,2.05504939560101,3.22587670361096,41.55096857312,0.15712250359184,0.0959775732133063,0.0568228886454139,0.00992296411546888,0.7,2.51491953550492,0.314123354817542,0.245786756869479,0.119338576135358,0.0474855562681797,0.00152455099084308,0.115585559407647,0.00461742930198188,0.0158034627018349,0.0125260612121095,0.039703837137801,23.3774591658873,24.5145832470173
"8",4,1.43831011558604,0.513158118230707,1,1,1,1000,7.11054405929044,6.03332792890866,9.51150197302174,1.51049350707511,842.024951368461,5.31881057831414,10.3956624480975,2.68022703056743,2.03996072380534,6.51108931063754,5.04811984108535,2.58739301691548,13.5651520397031,42.1505096686717,8.33617928838528,135.176070026472,0.0509856857770437,0.0726204591085728,0.0726204591085728,0.0566650445463716,2.5027502750275e-05,0.00287884454769726,0.0013332096806664,0.0378608178311155,0.0143410527502927,0.069266067258246,0.166529230254905,0.109619396599233,0.0222110329233517,0.0326632837108113,0.0462729852569827,0.0326632837108113,8.67356272267296e-05,0.00106526769367999,248.243958898942,152.137244167196,90.0108964758327,15.7497717408865,1107.49878900126,3988.32646286476,497.283845295506,387.412897751298,189.261218275576,75.5239162820492,2.43518748512015,184.971015346544,7.26076183212365,24.9738915723512,19.7544141466795,62.5736544216538,37081.2441250887,38885.0217808483,12.6568884844708,11.0482765189348,6.53663262684919,0.892461517292517,0.0277179289876552,11.4817718920549,0.662983636586983,14.6677691471865,2.71420511487469,5.23124466479856,0.405529897423435,20.2764110906355,0.161269020101914,0.815729305790747,0.91409571456963,2.04386102719674,3.21626496753705,41.4229574711805,0.15690380247365,0.0961590856573991,0.0568918252180696,0.00995471988602608,0.700000000000004,2.52084115281338,0.314310674796107,0.244866207637544,0.119623474182195,0.0477352588756418,0.00153917210250076,0.116911830539649,0.00458919985553214,0.0157848697210866,0.0124858736099801,0.0395499828353386,23.4373808308813,24.5774672775404
"9",4,1.42484784472034,0.466507380209733,1,1,1,1000,6.76746250689293,6.0685203369084,9.59061102527479,1.49122246627154,842.215438692411,5.3462391100769,10.4036102792582,2.66165578897368,2.0189365688708,6.54656594224355,5.01436540383478,2.57566973491414,13.5166348626406,41.9479496141877,8.30415984542441,135.5309534398,0.0537888034017811,0.0725279823349355,0.0725279823349355,0.0569035011151433,2.5027502750275e-05,0.002911516711935,0.00134849986811934,0.0383260050640418,0.0144939623828997,0.0699729794446457,0.16686701111027,0.109612047867592,0.0223868155300296,0.0329217875441611,0.0466391990208949,0.0329217875441611,8.70570796508263e-05,0.0010690049934046,245.569555305858,151.019828304698,89.2658914566651,15.6554965905431,1097.13284447198,3960.56998870517,492.956086509914,382.18989866109,187.945122049214,75.2246804284297,2.43662811251125,185.469645858085,7.1447077382942,24.7040839064002,19.5028108631564,61.7187480882216,36830.5335069815,38622.1973803182,13.2088925318096,10.9531634395081,6.47427499868128,0.890852567698089,0.0274584952824395,11.5312657109033,0.664751217647244,14.6478119915106,2.7240695290308,5.26369501734855,0.406592850322009,20.3297076997817,0.159947254153167,0.813302601839636,0.909595477313622,2.03189151205203,3.20635868909972,41.2873218558181,0.156679922775804,0.0963546764049164,0.0569540184349144,0.00998862417520791,0.700000002575919,2.52694923524052,0.314519124612322,0.243847343915777,0.119913998183053,0.047995351482724,0.00155463369238144,0.118334578380887,0.00455851400348616,0.0157618641035566,0.012443313244366,0.0393782066031667,23.4988622204337,24.6419915345091
"10",4,1.41061219692607,0.424097618372485,1,1,1,1000,6.43336080589938,6.10542360345159,9.68361536697677,1.47285525632508,842.391677538591,5.37004098144231,10.4054985312563,2.64500767404413,1.99782369065003,6.58220526839174,4.98036101906021,2.56382852173793,13.4635977639075,41.7461549706156,8.27467558479,135.88387350328,0.056806618743086,0.0724360851927389,0.0724360851927389,0.0571346546464346,2.5027502750275e-05,0.00294763204595906,0.00136514630123263,0.038826666207234,0.0146572248360696,0.0707388130758222,0.167213926610035,0.109610303600507,0.0225673407973231,0.0331872658784163,0.0470152933277564,0.0331872658784163,8.7372477897276e-05,0.00107286619177221,242.775635455065,149.782792832623,88.4895019216284,15.5459051102856,1086.17139163307,3930.36414739737,488.140220218485,376.782041019257,186.518252382139,74.8785405989064,2.43791966246821,185.955107499225,7.02535799858146,24.4249950884555,19.2357071865212,60.8379711062907,36557.4344592338,38335.8898658571,13.7912629634063,10.8496791420302,6.40983309985811,0.888209919642413,0.0271841574913668,11.5852673131571,0.666382816114149,14.629190539535,2.73383996119578,5.2968190868164,0.407654119521121,20.3825957890549,0.158543648177187,0.810598806079583,0.904372415741126,2.01904592260788,3.19411363427053,41.129280168581,0.156460523751261,0.0965298439919283,0.0570284319972821,0.0100187996673697,0.700000000000001,2.53298413525845,0.314589536039237,0.242823030274194,0.120204580670455,0.0482566368650421,0.00157115513893432,0.119841653216209,0.00452760092641837,0.0157410669196622,0.0123967498447184,0.0392079740844344,23.5600056479011,24.7061588187782
