"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau FER","tau RES","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v tW","v FER","v RES","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p tW","p FER","p RES","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f tW","f FER","f RES","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"1",4,0.451314112004751,0.8,0.01,10.0124569793886,2.50717695522348,10.7396614844187,21.8860930736097,11.6056279551675,11.5144236786705,46.6792734210684,50.1667637236465,9.07327778582182,1.1062921054841,5.27291538678267,7.01221901878114,152.423818430871,0.0325336855918895,0.0366737784900332,0.00676280090329991,0.135602654217949,0.174092293182502,0.148740234833043,0.0421689211361857,0.0387412364716187,0.125849527587727,0.074234239678617,1.20650621090999,0.818078600810991,0.175299231520488,0.111021375335412,0.190392039773475,0.818078600810991,0.000310344805150824,0.00612102900638314,1302.68674479253,107.090550877372,112.287172775158,1.44240332294104e-22,15.1152863356134,96.3101277984842,157.810002521969,117.038971294758,147.761427519687,23.510474905129,5.46782148533187,4.43126460238053,0.869506483039321,1.37292317845127,0.80057873616044,2.37974112546201,6882.43330361298,6879.1020263502,42.3812009798021,3.92741514125238,0.759375793472831,1.95593719043595e-23,2.63145486027708,14.3251910255469,6.6546775508502,4.53423446332521,18.5957058490408,1.74528222906545,6.5969605822,3.62512274573874,0.152423818278875,0.152423819501525,0.152423818576857,1.94681529021033,2.13592742257332,42.1071830411586,8.48950099369071,0.69790019874128,0.731766150737369,9.40002229420167e-25,0.0985050618493448,0.627645079614231,1.028434639855,0.762733225834451,0.96294891367558,0.153215806384075,0.0356333371154714,0.0288781822610833,0.00566650131452628,0.00894722598070139,0.00521730493023796,0.0155085746670079,44.8522444890141,44.8305348326092
"2",4,0.443729728319636,0.727272727272727,0.01,9.79243320079225,2.50921907173519,10.6091559759162,22.3555891386053,11.3940252003005,11.4401562280794,47.1598153228869,49.890425016162,9.05222566346917,1.10190138231275,5.25715941704614,7.00119043663776,152.436703919771,0.0336450346376299,0.0366684547300635,0.00679119251617539,0.13578097993317,0.1744871575406,0.14988875276071,0.0428245186491093,0.0390800759207197,0.126329588949135,0.0745043205260335,1.21295071203902,0.820333984047063,0.175088505119095,0.111047006970182,0.190752223025724,0.820333984047063,0.000312451088426438,0.0061652426891582,1284.15819470423,105.963531323833,111.039868738853,8.77331936592808e-16,14.9757072014952,94.6535890928507,154.890870326575,116.25673356016,147.212367562069,23.0084913095891,5.38946409650987,4.36201594566928,0.870626571416297,1.37272246217066,0.799134649353462,2.3327579198589,6767.33986513172,6764.06972162607,43.2055469410201,3.88551895138565,0.754093125576396,1.19124990077237e-16,2.61306858174919,14.1875084134522,6.63312696487716,4.54332197382594,18.5972778823451,1.71423201135008,6.53715431337039,3.5783099191877,0.152436704906242,0.15243672082479,0.152436710861055,1.91364059821519,2.11446270661203,41.7021314002115,8.51179361157535,0.70235872239238,0.73600624071026,5.81522463814644e-18,0.0992635715850174,0.627392963168972,1.02666410258024,0.77058521769423,0.975768635770222,0.152507323590342,0.0357230178148365,0.0289127769561827,0.00577077942515938,0.00909882468698596,0.00529690908114477,0.0154622335795475,44.8560001944733,44.8343246822855
"3",4,0.43581378214685,0.661157024793388,0.01,9.57507309648727,2.51187023949129,10.474539136084,22.8318196069775,11.1786029334189,11.3625804031916,47.6668861654331,49.599857940425,9.03005094814462,1.09720635944598,5.24064244570466,6.98928321770893,152.441588506121,0.0348517392394341,0.0366656715258356,0.0068205488015913,0.135980090403817,0.174905059770058,0.151084464421645,0.0435144036845441,0.0394373656969646,0.126836985067529,0.074788617972003,1.21975319297135,0.822720203303267,0.174877016726962,0.111074134639356,0.191140558144863,0.822720203303267,0.000314673543002752,0.00621231848271223,1264.73069979171,104.769453593194,109.721422719106,7.27543363447975e-07,14.8222108797426,92.9203994025017,151.841215920657,115.410477460671,146.628160413201,22.488008167356,5.30804410394386,4.28967499875137,0.871706484392935,1.37262344725421,0.797534822931091,2.28394420514187,6646.82086744171,6643.61452433266,44.0780645572476,3.84144237138933,0.74836031823569,9.89314123343528e-08,2.5924796798458,14.0388287775723,6.60727996552351,4.55148520487776,18.5978737928085,1.68184705177967,6.47450374421828,3.52920228707767,0.152441429452185,0.152462961589451,0.152441251195014,1.87904704078764,2.09157867206251,41.2722493015272,8.53528807082231,0.707057611227304,0.740476965256138,4.90997189525497e-09,0.100030654530578,0.627091899237392,1.02473081354013,0.778870688977665,0.989549465848764,0.151764820668147,0.0358223972322743,0.0289497296543662,0.00588288554925,0.00926342385537831,0.00538232325771029,0.0154136542520725,44.8573999730627,44.8357613253298
"4",4,0.427567305585822,0.601051840721262,0.01,9.36040469299317,2.51514074053377,10.3362061340263,23.3143229079214,10.9591010550507,11.2817678543978,48.2013464777015,49.2950274744639,9.00622998810978,1.0919303073247,5.22316845540751,6.97665370860051,152.438700240841,0.0361620173593872,0.0366656240150366,0.00685090875899763,0.136200543170367,0.175346161023924,0.152329696490987,0.044241656528954,0.0398147751984319,0.127374508045232,0.0750877803473267,1.22690347482434,0.825247411615032,0.174666546723663,0.111103425088191,0.19158093637405,0.825247411615032,0.0003170656505784,0.00626254271736604,1244.40386731978,103.507889548798,108.331604632548,1.71705906757893e-15,14.6541955370485,91.1111210708203,148.661825794808,114.496221328219,146.006620365247,21.9496833261919,5.22281236231597,4.21415121520612,0.872741250156319,1.37204287281364,0.795688372131459,2.23325606309945,6520.92042134883,6517.7804328981,45.0001542521065,3.79518136078617,0.74216993905339,2.33864377659855e-16,2.56955693031537,13.8789294196716,6.57704543578107,4.55864131325295,18.5975214403703,1.64815300029048,6.40788663568097,3.47771738250319,0.152438700348097,0.152438662537437,0.152438723394888,1.84298878554639,2.06755987576494,40.8178783834369,8.5600824166274,0.712016483215564,0.745198153375558,1.18114122904088e-17,0.100804188126388,0.626740824196682,1.02262417727029,0.787603700616037,1.00435938566443,0.150988841505096,0.0359270052449269,0.0289885644569641,0.00600346658020207,0.00943809351519225,0.00547343046921524,0.0153622601629633,44.8565113826268,44.8349118355414
"5",4,0.418986631041389,0.546410764292057,0.01,9.14828660094909,2.51904482417681,10.1938438271484,23.8014046260174,10.7356107034913,11.1975380165848,48.7629385139195,48.9748965041438,8.98131687091783,1.08650517373775,5.20492587090439,6.96300833492657,152.430680130033,0.0375857071947394,0.0366694405767501,0.00688233866481385,0.13644423925546,0.175812970784039,0.153627971944421,0.0450085164308883,0.0402139804905984,0.127944381394385,0.0754023115084322,1.23445152779139,0.827918572799865,0.174456972424783,0.111134224684111,0.192038217964471,0.827918572799865,0.000319569866265104,0.00631610941892296,1223.17855026243,102.18025549969,106.871874132827,4.81949057748295e-06,14.4705476991357,89.2261897519436,145.350999766267,113.505662931253,145.348639015839,21.3935676104355,5.13486095954294,4.13567879187112,0.873740718563599,1.37180926148189,0.793749796976024,2.1807943554704,6389.7126686653,6386.64171350302,45.9740308370494,3.74689280716304,0.735528431525477,6.57591725443518e-07,2.54410997985719,13.7076385759192,6.54203286122606,4.56451451468985,18.5965417053972,1.61312444923876,6.33873695650412,3.42400528292461,0.15243016044486,0.152454958689273,0.152430296520936,1.80552015035105,2.04195962299781,40.3387278819427,8.58639322791352,0.717278645591669,0.750212580257934,3.38315622421717e-08,0.101579456851497,0.626344495065128,1.0203259694145,0.796780041077117,1.02030939756447,0.150177244370205,0.0360453797688307,0.029031382510533,0.00613343112272301,0.00962974191319005,0.00557191579262933,0.01530860550266,44.8541102807681,44.8325529794215
"6",4,0.410076720767541,0.496737058447324,0.01,8.93891170218299,2.52363083866826,10.0477000379603,24.2930982743318,10.5076716670776,11.1101766253001,49.3528926666838,48.6405104601453,8.95493298136283,1.08032610502377,5.18575297128101,6.94865469249663,152.415744077819,0.0391322208866223,0.0366768000646164,0.00691485823260243,0.136710816664605,0.17630634269538,0.154981490720775,0.045818567820789,0.0406371046550998,0.128550568527941,0.0757334849672045,1.24240181410504,0.830745404150903,0.17424774071953,0.111167029413634,0.192564642782375,0.830745404150903,0.000322295172462624,0.00637327507059263,1201.05123894045,100.784161455751,105.340186244101,4.65071811261905e-07,14.2709856177588,87.2664874387134,141.912946783032,112.435957695256,144.649074240509,20.8210460757834,5.04343397230478,4.05401745009175,0.874705049827758,1.37122442061441,0.791513875960127,2.12655657317345,6253.21430671982,6250.21485247767,46.9998023783691,3.6964405393926,0.728412454073895,6.35803471253023e-08,2.51606528092542,13.5246903132176,6.50224797682636,4.5690717798585,18.5947207306578,1.57685037998181,6.26597151651043,3.36785636501129,0.152415378728451,0.152434945499135,0.152417586781555,1.76662709983074,2.01538078343001,39.8343385051437,8.61425061469158,0.722850113819686,0.755527103827386,3.33561550594032e-09,0.102355205710028,0.625897854053323,1.01783641648534,0.806419814815095,1.03746063139664,0.149333936090075,0.0361728149370295,0.0290764633340966,0.0062736112072952,0.00983477675655056,0.00567694255787242,0.0152522146214147,44.8496728857129,44.8281600228879
"7",4,0.400826276786904,0.451579144043022,0.01,8.68573907817747,2.51664320582889,9.84951426803159,24.6734547956282,10.262633052268,10.9656738779943,49.8264270231211,48.1400864555062,8.92558991856932,1.07541651174188,5.15361694744486,6.92898957550739,152.996214584364,0.0408717214818063,0.0368535554370975,0.00695632347247746,0.137210473531888,0.176999493476,0.156536225531059,0.0468130917695248,0.0411423331339522,0.12923226412482,0.0762077287930122,1.25425685424088,0.834966948608883,0.174031512752299,0.111203741255461,0.192987227653802,0.834966948608883,0.000325590775670512,0.00644669184646889,1180.98537671243,99.9161415178482,104.311471386388,1.82218064310188e-05,14.0033020175726,85.3976323229766,137.932680141102,110.9541179404,144.434039208039,20.174942743777,4.95565253736688,3.97192187444111,0.879131125616849,1.37804156218002,0.792780543477379,2.06570509303021,6135.41380132191,6132.49030543407,48.2689053910764,3.68226506048889,0.725624336853791,2.50022268900648e-06,2.47857736410179,13.3678230331279,6.45705521346193,4.56491128288776,18.6655379035478,1.53748656503231,6.21566116222864,3.31642348761497,0.152996519698732,0.153243377319938,0.152996519223574,1.72479547825327,1.99763413863197,39.5342752505913,8.66581510059536,0.733163022195008,0.765415001514956,1.33707671952401e-07,0.102753199552637,0.626629343878611,1.01212015491655,0.814157304299364,1.05982572069881,0.148039363509615,0.0363635057964607,0.0291451030949541,0.00645087393459657,0.0101117707418451,0.00581725205120585,0.0151576969042496,45.0203386225698,44.9988866424599
"8",4,0.391283893225486,0.410526494584565,0.01,8.52846635317836,2.53504474245238,9.74641889371098,25.2846355032069,10.0387011790361,10.9260837600338,50.6180997236751,47.9258894395553,8.89824046958985,1.06689365595585,5.14475166866235,6.91707765143718,152.369696412792,0.042640245688306,0.0367048790152924,0.00698335125780095,0.137317140047987,0.177371550163433,0.157867930834686,0.0475812964408959,0.0415633946060908,0.129884344064996,0.0764422774994453,1.25949083546743,0.836860630775358,0.173846110648697,0.11123817684426,0.19373005401406,0.836860630775358,0.000328269841958516,0.00649964316918906,1154.12896325267,97.7892691677878,102.064469512246,1.23437668213029e-05,13.8214526987427,83.1292221751431,134.664683058678,110.033595153086,143.12044392616,19.6290995629125,4.85156187263868,3.88202120041928,0.876470956709058,1.36982369884099,0.786511729894858,2.01305846259252,5964.82979280163,5961.98080219827,49.2123425490837,3.58934329379752,0.712752041545132,1.69501075732054e-06,2.45153249068656,13.1234382966867,6.40752020473425,4.57336973527456,18.5891049816404,1.50049307585239,6.11049771629161,3.24871071046619,0.152371066920413,0.152376690857132,0.152370959915223,1.68464937479285,1.95807373339244,38.7507477958443,8.67527902250499,0.735055806108973,0.767191344723965,9.27847968235227e-08,0.10389216671248,0.624860150169625,1.01223843886454,0.827093132739789,1.07579813384546,0.147546696331817,0.0364678942130258,0.0291801160504661,0.00658819798018391,0.0102965987142321,0.00591199851018486,0.0151316225548893,44.8360316930857,44.8146165919977
"9",4,0.38141544619848,0.373205904167787,0.01,8.32737172777105,2.54194881809024,9.58839165769446,25.7826255005388,9.79681519272235,10.8294370456678,51.2932741299936,47.548359887551,8.86805217853942,1.05949001590673,5.12308589376369,6.90006173279173,152.341085370757,0.0446265902213315,0.0367269071737517,0.00701943358739602,0.137658327878187,0.177957856252666,0.159408381500997,0.0485407525739351,0.0420725160883239,0.130622196509623,0.0768295445604468,1.26884745952397,0.840202458060116,0.173634800572025,0.111276433424918,0.194385032891903,0.840202458060116,0.000331583464597711,0.00656937707563276,1129.36533732353,96.1918160807445,100.322330643596,7.5119613026599e-16,13.5705482475125,80.9564931131429,130.862326140635,108.68915021818,142.285255052001,19.0130431716301,4.75151847210705,3.79189999748153,0.877364269113951,1.36910639351804,0.78370706965528,1.95402409208301,5813.29461049912,5810.52430510479,50.399724118913,3.5328279000721,0.704205937285508,1.03408403200981e-16,2.4149856743007,12.9051435391627,6.35215579444218,4.57282602118064,18.5856125458243,1.46076344758445,6.02895214221424,3.18596369860213,0.152340969896621,0.15234927644994,0.152340924512559,1.64177584527683,1.9275923676765,38.1715251673624,8.70877881307774,0.741755765110292,0.773607050538726,5.79263479011163e-18,0.104645413803709,0.624272915685247,1.00910751876313,0.838125394280941,1.09719217834933,0.146613661738222,0.0366399800244438,0.0292401557476848,0.00676554442189521,0.0105574736169749,0.00604333363023868,0.0150678996875403,44.8275639998597,44.8062015796344
"10",4,0.371246474625099,0.339278094697988,0.01,8.12929292613732,2.54978512710893,9.42901476518132,26.2802809172212,9.55017448563551,10.7300118118812,51.9972088512024,47.1555123669362,8.83646253725808,1.05163938789772,5.10053415020018,6.88209202199346,152.307992775749,0.0467869324187215,0.0367544972501875,0.00705676374117287,0.138025367043888,0.178569696871766,0.161018183775177,0.0495593880146311,0.0426157814015029,0.131413038625758,0.077230912445351,1.27857639135283,0.843699599846404,0.173437088684283,0.111316745765442,0.195089629725551,0.843699599846404,0.000335131859936498,0.0066441147872506,1103.75544498252,94.5272868352943,98.5107658931408,1.94319440623454e-19,13.3019302525224,78.7179348187508,126.949918971472,107.243224868633,141.398272017661,18.3844912141646,4.64882160243337,3.69917757222975,0.878173488799219,1.36831603731955,0.780701991487961,1.89355532196674,5657.06996110243,5654.38053752221,51.6413314111931,3.47430290405551,0.695167200869885,2.68210121158153e-20,2.3753216530023,12.6750188950481,6.29156029273315,4.57025382779387,18.5815765822723,1.41985103131347,5.94387354848233,3.12099463745104,0.152307853257057,0.152316488453077,0.152306862445387,1.59759186743037,1.89586437785515,37.5683533420933,8.74443197701618,0.748886389154996,0.780445247425235,1.539483350291e-21,0.105383692361343,0.623637808105816,1.0057526202748,0.849627595607882,1.12021877395644,0.145649956777209,0.0368299920607918,0.0293064979188203,0.0069572733450437,0.0108403963629739,0.00618506163654363,0.0150015710300005,44.8177752499015,44.7964684634557
