"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","CI2","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau tCO2","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v tCO2","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p tCO2","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f tCO2","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",-1,0.262437334734422,0.1,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.016933823529412,0.00715625144175313,0.00694405496213831,0.00116741113557659,0.0993182402371844,0.0876350540216193,0.113934544405997,0.013257019542641,0.0788619234962694,0.0186819172113299,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,108.463886462802,0,19.2351926530988,316.368898352629,1064.3726305361,2.23071734524273,64.3423414814728,72.6146653499577,49.5714965609463,714.543380028105,14.3658197033622,1.07074432571644,2.39226824350841,1.07074432571644,4909.26880846903,4907.57815953369,1.83670831267527,0,0.133570234990437,0.369332574886957,105.711616621468,0.19548903505731,7.33081536270668,0.962654037626725,3.90930356938493,13.3490402695889,3.78875119742982,0.423587090395881,4.73191368086944,0.298042803383894,1.03741153611943,42.921763673416,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"2",-1,0.262216742607153,0.0930232558139535,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.0179446691176473,0.00715625144175313,0.00694405496213831,0.00116741113557659,0.0993182402371844,0.0876350540216193,0.113934544405997,0.013257019542641,0.0788619234962694,0.0187486383442275,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,108.372716967155,0,19.2190244807232,316.102973962107,1063.47797039556,2.22884231216095,64.2882584220056,72.5536289752488,49.5298291591289,713.942769431347,14.3537444903155,1.06984430983718,2.39025741855712,1.06984430983718,4905.14231461139,4903.45308675375,1.94471254735604,0,0.133457962312824,0.369022131792241,105.622760550699,0.195324716431895,7.3246534339662,0.961844877214397,3.90601759793051,13.3854547825445,3.78556655646713,0.423231043580176,4.7279362631519,0.297792283022215,1.03653953817052,42.8856857153601,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"3",-1,0.261980019297363,0.0865332612222823,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.0190313281250002,0.00715625144175313,0.00694405496213831,0.00116741113557659,0.0993182402371844,0.0876350540216193,0.113934544405997,0.013257019542641,0.0788619234962694,0.0188203635620924,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,108.274880543759,0,19.2016739826552,315.817603388563,1062.51788667803,2.22683016402773,64.2302204448613,72.4881292096064,49.4851147561686,713.298238141316,14.3407862563377,1.06887847873324,2.38809954853805,1.06887847873324,4900.71406372185,4899.02636086069,2.06061477932348,0,0.133337479500619,0.368688987006919,105.527406725394,0.195148381721542,7.31804090348203,0.960976545541237,3.90249133410508,13.4245321700195,3.78214903310167,0.422848960222547,4.72366798985417,0.297523442923883,1.03560377385676,42.8469694939465,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"4",4,0.766343267850696,0.0804960569509603,0.001,0.001,2.31770468340189,5.81126462160485,9.49649102795529,2.93245536378418,21.5772592401897,5.25429118568012,0.00106959029931799,25.4489198692195,45.3538039854237,14.8185762701184,1.22311543685569,11.1168736558172,8.61029431473369,186.037881032946,0.0188886463033849,0.00799381925918835,12.567723543502,0.00153472994300186,0.0491840151552982,0.101006830178552,0.112939989922605,0.0153520709650958,0.0349561955504053,0.0149356328969843,0.162929846742769,0.244394770114153,1.22197385057077,0.175381760086224,0.000291935414032624,0.00461602336100323,1089.65048613923,829.09115609407,0.00261876285838225,4741.04683514848,0.17192180918115,18.7828547836973,191.171146812243,263.948433068384,108.34782453249,2085.79942827339,34.7565823556495,11.3561161637373,7.46631008859579,8.51934128568229,14263.8334969357,14256.8877694807,20.5820226269953,6.62760485120751,0.0329118876301393,7.27622653907657,0.00845580486829198,1.89719662340531,21.5908673944676,4.05215507559166,3.78742774181871,31.152734557431,5.66288463650839,2.7753753992262,9.12363568851675,1.4941370694582,4.16411813762035,65.810126999124,4.18200890572986,3.1819988542677,1.00506444360452e-05,18.1958346637584,0.000659824912878434,0.0720873958940411,0.733702640119081,1.01301721220394,0.415832024006854,8.00516486301187,0.133393541133599,0.0435840478532895,0.0286552208076183,0.0326966872229919,54.7436810911598,54.7170238332194
"5",-1,0.764242861278293,0.0748800529776375,0.001,0.001,1.84203085730178,6.26089492374981,9.62242504178721,3.4967868247131,20.8577947988326,5.97757287537584,1.54095108253722e-05,25.0287312195613,46.2135114218542,14.2568506661419,1.18964856413655,10.6869254713211,8.28950725716624,186.277303387634,0.0175285522690216,0.00793153249885337,882.157415009874,0.00163255002308519,0.0413743413360345,0.104808832382875,0.117185071920577,0.016645652166928,0.0344100662238813,0.0150643046768556,0.165030305622468,0.247545458433702,1.23772729216851,0.17743079687319,0.00028638115507153,0.00465988414762522,1085.73067468788,825.888056623421,4.62087665635668e-05,4725.36116140405,0.0028992687603824,18.6128151452143,190.975542225669,262.053367432848,106.26682867446,2078.74058267696,35.3183461987549,10.8956963459096,7.17769088585062,8.16740650047032,14242.7785613694,14236.109933217,19.0312868813466,6.55055796152352,0.0407634060625108,7.71438847313607,0.000119955335316963,1.9507874227282,22.3794826507862,4.36204920345936,3.65664861209003,31.31478148159,5.82859746726065,2.6971801469026,8.88402390416647,1.44914944376572,4.07886337583301,66.3386230016479,4.17841719639571,3.1784170223294,1.77833701612003e-07,18.1854771135274,1.11577896137431e-05,0.0716311224221933,0.734966330352718,1.00850820777408,0.40896619639806,8,0.135922092417218,0.0419319137239467,0.0276232289711008,0.0314321337391798,54.8131062819889,54.7874421728336
"6",-1,0.759235459167482,0.0696558632350116,0.001,0.001,1.84203085730178,6.26089492374981,9.62242504178721,3.4967868247131,20.8577947988326,5.97757287537584,1.54095108253722e-05,25.0287312195613,46.2135114218542,14.2568506661419,1.18964856413655,10.6869254713211,8.28950725716624,186.277303387634,0.0185247019733416,0.00793153249885337,882.157415009874,0.00163255002308519,0.0413743413360345,0.104808832382875,0.117185071920577,0.016645652166928,0.0344100662238813,0.0151350246381381,0.165030305622468,0.247545458433702,1.23772729216851,0.17743079687319,0.00028638115507153,0.00465988414762522,1078.61684955759,820.476748507161,4.59060017136062e-05,4694.40008259937,0.0028802724370327,18.4908619617847,189.724249761315,260.336365349199,105.570556888128,2065.12044893555,35.0869365641132,10.8243065617904,7.13066187673114,8.11389276730715,14149.4583315766,14142.8333969991,19.981055681479,6.50763799533809,0.0404963198051137,7.66384296321873,0.000119169374950563,1.93800565196756,22.2328498533572,4.33346858400506,3.63268985381253,31.2556488753624,5.79040786453174,2.67950793006534,8.82581481605565,1.43965445944692,4.0521382206334,65.9039651491806,4.17841719639571,3.1784170223294,1.77833701612003e-07,18.1854771135274,1.11577896137431e-05,0.0716311224221933,0.734966330352718,1.00850820777408,0.40896619639806,8,0.135922092417218,0.0419319137239467,0.0276232289711008,0.0314321337391798,54.8131062819889,54.7874421728336
"7",4,0.754770800031654,0.0647961518465225,0.001,0.001,1.72657610274596,6.54862050793885,9.97188750757176,3.67947725538205,21.2758076659417,6.21585538034174,0.00160260401706742,26.420462056036,47.0671556265323,14.4438771794026,1.1862457311824,11.0309448590679,8.30806312222222,182.123425834332,0.0181386504219305,0.00759474421436397,8.17339384241961,0.00168478436307978,0.0397814282435513,0.10494763942153,0.118652816434613,0.0168091122083563,0.0342879714010302,0.0151734688622939,0.161151401904709,0.241727102857063,1.20863551428532,0.172705642503203,0.000279703693348984,0.00458901909089068,1066.36151948954,809.739121302346,0.000325095057802973,4638.31161883963,0.0767346886949447,18.8355203650853,186.577456700531,264.115557754252,110.785518240224,2052.9765760861,35.5249147074521,10.9018167342566,7.10001989482677,8.32583507638376,13752.745101569,13746.1443821485,19.3423588254193,6.14976150665516,0.00265712994364787,7.81455488651229,0.00305261551210919,1.97674339959186,22.1379407207249,4.43954804626383,3.7986106810691,31.1507761522611,5.72488980765112,2.63526457505051,8.58133619701993,1.43791869624256,3.84669359859599,63.0813189958191,4.15537724847306,3.15537597743497,1.26682422620818e-06,18.0744843282425,0.000299018272643853,0.0733978968274226,0.727051477835101,1.02920047244874,0.431706896340457,8,0.138432810666271,0.0424819917041252,0.0276672222275916,0.0324439554678468,53.59143503834,53.565713480686
"8",-1,0.749458026400852,0.0602754900897883,0.001,0.001,1.72657610274596,6.54862050793885,9.97188750757176,3.67947725538205,21.2758076659417,6.21585538034174,0.00160260401706742,26.420462056036,47.0671556265323,14.4438771794026,1.1862457311824,11.0309448590679,8.30806312222222,182.123425834332,0.0191923960382911,0.00759474421436397,8.17339384241961,0.00168478436307978,0.0397814282435513,0.10494763942153,0.118652816434613,0.0168091122083563,0.0342879714010302,0.0152549927095666,0.161151401904709,0.241727102857063,1.20863551428532,0.172705642503203,0.000279703693348984,0.00458901909089068,1058.85548274115,804.039429884364,0.000322806738686061,4605.66289997163,0.0761945591209744,18.7029385854062,185.26415232784,262.256468649768,110.005707495085,2038.52583181032,35.2748575641626,10.8250796844514,7.05004340067275,8.26723016341367,13655.9405861801,13649.3863287161,20.3219737720841,6.10647380823478,0.00263842661026821,7.75954883548888,0.00303112838622007,1.96282925478423,21.9821134580693,4.40829840890123,3.77187255254158,31.0976967025296,5.68459274845373,2.61671515031928,8.52093283130591,1.42779729709421,3.81961701810886,62.6372944414204,4.15537724847306,3.15537597743497,1.26682422620818e-06,18.0744843282425,0.000299018272643853,0.0733978968274226,0.727051477835101,1.02920047244874,0.431706896340457,8,0.138432810666271,0.0424819917041252,0.0276672222275916,0.0324439554678468,53.59143503834,53.565713480686
"9",-1,0.743829585195506,0.056070223339338,0.001,0.001,1.72657610274596,6.54862050793885,9.97188750757176,3.67947725538205,21.2758076659417,6.21585538034174,0.00160260401706742,26.420462056036,47.0671556265323,14.4438771794026,1.1862457311824,11.0309448590679,8.30806312222222,182.123425834332,0.0203251725758788,0.00759474421436397,8.17339384241961,0.00168478436307978,0.0397814282435513,0.10494763942153,0.118652816434613,0.0168091122083563,0.0342879714010302,0.0153426308453848,0.161151401904709,0.241727102857063,1.20863551428532,0.172705642503203,0.000279703693348984,0.00458901909089068,1050.90346192127,798.001081506648,0.000320382455156656,4571.07430136975,0.0756223368202284,18.5624792314639,183.872815719113,260.286918571553,109.179562954527,2023.21647173178,35.0099428460158,10.7437831709699,6.99709746724085,8.205143138835,13553.3842641641,13546.8792292736,21.3597942241383,6.06061409682881,0.00261861198619669,7.7012745054236,0.00300836456582358,1.94808837715331,21.8170274508353,4.37519202063653,3.7435457321618,31.0414634460825,5.64190137023918,2.59706357964301,8.45694049582313,1.41707451762324,3.79093163606471,62.1668874051271,4.15537724847306,3.15537597743497,1.26682422620818e-06,18.0744843282425,0.000299018272643853,0.0733978968274226,0.727051477835101,1.02920047244874,0.431706896340457,8,0.138432810666271,0.0424819917041252,0.0276672222275916,0.0324439554678468,53.59143503834,53.565713480686
"10",-1,0.737872543588766,0.0521583472924074,0.001,0.001,1.72657610274596,6.54862050793885,9.97188750757176,3.67947725538205,21.2758076659417,6.21585538034174,0.00160260401706742,26.420462056036,47.0671556265323,14.4438771794026,1.1862457311824,11.0309448590679,8.30806312222222,182.123425834332,0.0215429073537855,0.00759474421436397,8.17339384241961,0.00168478436307978,0.0397814282435513,0.10494763942153,0.118652816434613,0.0168091122083563,0.0342879714010302,0.0154368418413893,0.161151401904709,0.241727102857063,1.20863551428532,0.172705642503203,0.000279703693348984,0.00458901909089068,1042.48718516658,791.610201472601,0.000317816636784513,4534.46634661409,0.0750167069611812,18.4138195608795,182.400249911853,258.202381959295,108.305186333765,2007.01331856144,34.7295618416377,10.6577403936495,6.94106043729693,8.13943134134787,13444.8404853461,13438.3875467479,22.4582048475523,6.01207699766554,0.00259764054211305,7.63959799568693,0.00298427174504374,1.9324868956483,21.6423033704186,4.34015281081865,3.71356513159539,30.9819471721949,5.59671757831619,2.57626470835959,8.38921215131784,1.40572571941819,3.76057154023925,61.6690170028137,4.15537724847306,3.15537597743497,1.26682422620818e-06,18.0744843282425,0.000299018272643853,0.0733978968274226,0.727051477835101,1.02920047244874,0.431706896340457,8,0.138432810666271,0.0424819917041252,0.0276672222275916,0.0324439554678468,53.59143503834,53.565713480686
