"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","INH","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau INH","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v INH","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p INH","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f INH","f r"
"11",4,0.95155874987862,0.0497350220760971,0.001,12.679657464458,9.23061685224654,13.3845332428197,4.9269276919083,2.97322906992933,22.1679821835824,46.4499462054068,7.52395205943813,1.19732252613375e-13,134.663154559544,0.0600929258854652,0.00630275307498296,0.0173691578221374,0.0489010667625517,0.184343976270948,0.0118310611377232,0.323246631523643,0.149797219486566,0.120992232041003,0.0724988007825563,471.326404656213,1148.15241412611,2.69101333529293e-15,23.9233395508259,180.861540660164,235.208634897212,44.1998527431461,7.15948241582561,1.13932272616934e-13,640.699515036957,28.3233827028686,7.23652115868246,4.67406353221793e-17,1.16987682455813,33.3407355597843,2.78276773958933,14.287453513063,1.07247055885364,1.37849199654269e-14,46.4499465021447,1.95008008344177,4.75040043041094,1.11338797436113e-17,0.0989811466673691,0.748301993730302,0.973159300720994,0.182873803958295,0.0296218585017249,4.713868213125e-16,2.65084949920363
"12",4,0.916756302776323,0.0368407570934053,0.001,12.3771301441265,9.69225190323916,13.8577644709476,4.9021224885288,3.00837749943798,21.5218000778386,45.1603922744599,7.4661155490054,9.83136930892161e-14,136.014045633361,0.0741394220012662,0.00634364118725334,0.0174039023022839,0.0489428158837141,0.182780362743208,0.0117204286837261,0.324392504690369,0.150328233880902,0.12045509713074,0.0724352622699342,454.365389815535,1107.54644436406,3.38918545431251e-17,22.4881949021907,175.009891187022,221.258615678824,41.4010742534622,6.84460848680701,9.01296977887559e-14,623.458668002452,33.6863873783038,7.02587724126384,5.89850525311764e-19,1.100635582655,31.9883713948131,2.59324582572362,13.4301981739525,1.02893790542793,1.08565815015088e-14,45.1603921312214,1.95127114148726,4.75635570663029,1.45548492873395e-19,0.0965755022727424,0.75157958286986,0.950194625860012,0.177796819978188,0.0293941557047457,3.87061783815811e-16,2.6774418431764
"13",4,0.873239312852365,0.0272894496988187,0.001,11.9815903748929,10.2912949706731,14.4709272498623,4.84690119351411,3.04055366449761,20.727763264414,43.5347516476258,7.36013953100639,4.29991291008694e-14,137.746077951254,0.0931021917575977,0.00640889423235223,0.0174581487405473,0.0490372922442698,0.180960454938466,0.0115958115487521,0.326651269679771,0.151374978632089,0.119811383599588,0.0723858276634306,433.142774917232,1056.69994792846,1.12806615651881e-15,20.7554287426599,167.637549631703,204.209862384918,38.0162566139711,6.42716318655355,3.75485299492934e-14,601.426452291305,40.3265416887621,6.77227820160558,1.96939467496828e-17,1.01779002490893,30.3357672461228,2.36797908061211,12.4180584914257,0.972911690029492,4.49874132535539e-15,43.5347515277868,1.95282838315192,4.76414191875683,5.08589715930034e-18,0.0935760509012265,0.755795511226948,0.920682136417993,0.171396660030023,0.0289769272874267,1.69287909845943e-16,2.71153696754436
"14",4,0.82022752753651,0.0202144071843102,0.001,11.4812544412244,11.0549457325716,15.2484097180255,4.74475072252417,3.06183072352658,19.7797541371468,41.5293127184714,7.18281781058003,5.14488688201909e-14,139.91692339232,0.118701930928645,0.00650949986594291,0.0175402519778241,0.0492178548024741,0.17892643967168,0.0114635357714806,0.330703910795075,0.153253031831864,0.119069601955628,0.0723735949340152,407.258342055009,994.602752779165,2.41148433627632e-16,18.7352966752853,158.561928643517,184.065006511994,34.0634854913623,5.89154489351726,4.21997784669354e-14,573.818560672989,48.3423515887281,6.47436648588242,4.22980428988627e-18,0.92211111144547,28.3709213596594,2.11003578642806,11.2649278673048,0.902897117105056,5.0247108246737e-15,41.5293120757665,1.95479820610849,4.77399104242452,1.15748770935549e-18,0.0899274994514692,0.76108096915933,0.883493123115433,0.163501231175084,0.0282788102778741,2.02554601654295e-16,2.75427014551811
"15",4,0.759376515759122,0.0149736349513409,0.001,10.5361525677114,9.8813087628175,14.3527418606775,4.35115080008442,2.82355928479948,19.0510956282888,40.5604205258932,6.63539902418368,1.73930721192391e-14,145.808172622055,0.153261578809559,0.00688951064294831,0.0178244588523234,0.0499928559781849,0.182182172484133,0.0118158023913946,0.345823851416146,0.160259833583092,0.119931178669656,0.073264470925828,366.81475861221,814.927582949565,109.476062020028,16.6110992313342,149.499766187581,163.984288158172,30.8006308166775,5.03876619165608,1.32078905042549e-14,553.616510474702,56.2186090355545,5.61445225596317,1.9513515627904,0.830436291511427,27.2361921899234,1.93760594417046,10.6515927750702,0.807511831338913,1.58403787591505e-15,40.5604207357322,1.90176093544029,4.22501386893399,0.567581574152612,0.086120688634206,0.775085539820303,0.850180931718962,0.159686694983831,0.0261236182054476,6.84766618867682e-17,2.87023961854438
"16",4,0.695407792348569,0.0110915814454377,0.001,9.5137290478928,8.3912365535893,13.0262145631176,3.89213602862405,2.51929681245204,18.3341111750037,39.6038437786689,5.9789197983242,3.30725512855498e-14,152.740514236236,0.199917103448793,0.0074367820692735,0.0182214321083185,0.0510946474568757,0.18762786280568,0.0123861063132876,0.368041220929283,0.170555687747717,0.121424899647829,0.0745716146738986,324.149926420376,625.075161128006,225.013135516586,14.5016224115006,139.728901480657,143.843685655617,27.5408215706418,4.15778741758179,2.2998909876819e-14,531.08471903603,64.8031143731008,4.648547750225,4.10006157229535,0.740955284668348,26.2170351570012,1.7816631830256,10.1361575962545,0.709134292514465,2.79264032380221e-15,39.6038450271505,1.8351546052837,3.53882406595049,1.27389784243564,0.0821000314466758,0.791066466912952,0.814362061059203,0.155920644797909,0.023539054324111,1.30206894824999e-16,3.00670303614637
"17",4,0.629559455679453,0.00821598625587976,0.001,8.54321586345887,7.18118238379747,11.8412409677272,3.45822732650825,2.23205480876589,17.5343044512678,38.2204667362098,5.33064481258082,2.88485435667251e-14,159.658662843917,0.262902061711759,0.00810875031731933,0.0186947436280015,0.0524051012265515,0.193712980066897,0.0130412555823333,0.395881974137818,0.183457500210208,0.123042233277398,0.0760495693592083,283.323643366737,461.507217338195,311.140980342361,12.4440983765114,128.989022178085,123.644918149104,24.0620562342629,3.35595784662888,1.81618733850125e-14,502.573104372628,74.4863699728023,3.74224679503625,5.81670085966548,0.652134235094245,24.986847882032,1.61248497903915,9.52573432383517,0.615675637353368,2.23467746179326e-15,38.2204681590588,1.77179042387001,2.88607776784897,1.94574869535524,0.077820312047377,0.806644696375237,0.773224851034421,0.150474278489015,0.0209867906007119,1.13576943176083e-16,3.14288706385663
"18",4,0.563125580976524,0.00608591574509611,0.001,7.62737719484154,6.17643775031118,10.7766774338617,3.0543194109994,1.96304958917533,16.6707011734407,36.4510332046191,4.70607644325865,2.100146536433e-14,166.574327013243,0.347931755366763,0.00894336661795611,0.0192635197447788,0.0539595602087078,0.200577461422676,0.0137997929701423,0.430816324811576,0.199646589546828,0.124798521839841,0.0777188768431838,244.694335717928,322.910756370949,370.782873184588,10.4931417239699,117.565751615322,104.087436466331,20.5265092505457,2.65011203122996,1.18264623846467e-14,469.011323375529,85.1369297546429,2.8879092791069,7.14258319861712,0.566205312633058,23.5810400092502,1.43638507402821,8.84315527653092,0.529085828952079,1.47592502419838e-15,36.4510332794814,1.71074367599844,2.25758202678739,2.59227273736436,0.0733612234748662,0.821943284873429,0.727711670003395,0.143508004742595,0.0185278600128293,8.26829345052363e-17,3.27902218530005
"19",4,0.497497068683058,0.00450808573710823,0.001,6.76856436111958,5.32945378989261,9.81449415923431,2.68340656212912,1.71307215931754,15.7612557021245,34.3490177167072,4.11727761052332,1.56624789508526e-14,173.463457136471,0.462721841801018,0.00999334974333153,0.019953006222676,0.0557992129047662,0.20837469378288,0.014684348843411,0.47477579840365,0.220018052918765,0.126713709739163,0.0796059984261751,208.705526178166,208.428140731936,406.556429855141,8.69342688827409,105.762885001556,85.7802439865064,17.0885356262042,2.04833354218973,7.79203736635925e-15,431.487807245118,96.5726054672117,2.08289530668656,8.11202297476857,0.485086377810825,22.0383087757931,1.25962702657077,8.11322314548034,0.450670357680782,9.87357961117558e-16,34.3490177044687,1.6516183745346,1.64942324866413,3.21733727961145,0.06879656638363,0.836968370752388,0.678833137457175,0.135232353215383,0.016209754372139,6.16633029561125e-17,3.4146349830014
"20",4,0.434029486318278,0.00333932276822832,0.001,5.96790052532277,4.60794118438294,8.93950047970572,2.34680433509924,1.48232806946056,14.8225209078641,31.981105116735,3.57277228548159,1.63339905387954e-14,180.279125763037,0.617688458487263,0.0113346844688486,0.0207979036200219,0.0579720067312719,0.217277775408295,0.0157230945745751,0.530307960317836,0.245752469415583,0.128813278650075,0.0817445478145799,175.767561032125,116.974500123472,421.291720611107,7.07678522612532,93.8898624758306,69.1964666226032,13.8807426257074,1.55068851979976,7.08943352308101e-15,391.232281744197,108.569593825999,1.32586904980084,8.76198460118298,0.410255440764703,20.4001804521393,1.08798258893362,7.36106830953573,0.381085533035185,9.13213175879817e-16,31.9811059616457,1.59435774202809,1.06105585579375,3.82146576117015,0.0641923188083647,0.851659022047493,0.627669415408065,0.125909862664311,0.0140660326200063,6.43070493653364e-17,3.54880168824877
"21",4,0.373929300408107,0.00247357242090987,0.001,5.22489266517872,3.98878325992738,8.13921761392218,2.04443817546825,1.2703910038644,13.8695072774614,29.4239795467812,3.07768977167222,2.81566671011276e-14,186.961103064545,0.826893391013692,0.0130817128687065,0.0218481520469842,0.0605338184809298,0.227485762923057,0.0169515256350088,0.600793192543116,0.278416357519981,0.131128827763222,0.084176457368934,146.182879820475,46.9268526021873,418.194661068674,5.66125157258601,82.2432531105023,54.6442746459158,11.0024880871503,1.15083838319458,1.05286028309486e-14,349.551172362266,120.877657202899,0.613883611573926,9.13678054026542,0.3426971750698,18.7091691791167,0.926303822466704,6.61021994379665,0.320412230743218,1.38060334720684e-15,29.4239793586132,1.53912289909183,0.494081068255282,4.40306676075342,0.0596058987453766,0.865918596716893,0.575335870486884,0.115842439160556,0.0121168888648512,1.1085302008318e-16,3.68033667449892
"22",4,0.31813566195402,0.00183227586734064,0.001,4.57022245121481,3.6028237477924,7.59089313571575,1.81165243000085,1.11197249938255,12.8793248158594,26.5897972852844,2.69093534434384,7.28887749007656e-15,193.152378288744,1.10932004992437,0.0151073375854035,0.0230195408312637,0.0630887096967177,0.235624262657761,0.0180516348052276,0.677010597447762,0.31373661832945,0.132997221861325,0.086543131463745,120.482711834639,3.34754205695955e-08,396.762536921514,4.45113063297997,71.0349571052631,42.1844915754539,8.45916276057714,0.856082497048296,2.31885186520726e-15,307.243298624414,133.653887907425,5.05724479358238e-10,9.13329141898054,0.28081608832624,16.7375593908533,0.761499036364294,5.72694283444618,0.268584427634964,3.08400855980516e-16,26.5897971842073,1.49100349914339,4.14266648256284e-10,4.91003499067083,0.0550838476978026,0.879075246503524,0.522043566174976,0.104684241280647,0.010594233639149,2.86963680711675e-17,3.80221217103827
"23",4,0.263905033022833,0.00135724138321529,0.001,4.18095057259364,4.72061823775728,9.04656130390178,1.85185822692053,1.25359351735892,11.4908733002271,22.1870067918629,2.72062689640797,2.04105066808022e-14,196.547910946289,1.49059603945379,0.0151465130081647,0.0231692852964523,0.062601550448633,0.215708078747977,0.0163358948797219,0.66739990329177,0.309282882013259,0.128534576582705,0.0855485385144475,99.9961305504195,2.29307648665324e-16,329.642522171641,3.36332893635342,59.4700627554516,30.6626280409007,5.8552627600844,0.717987130939354,5.38643543960985e-15,259.349914644246,149.05383615916,3.47321128338098e-18,7.63758164203684,0.210549606084476,12.8281729800001,0.500901468412167,3.90780179982823,0.222061129105355,6.92343198520331e-16,22.1870061616619,1.49176978111686,3.4208745775959e-18,4.91769781930561,0.0501750662109684,0.887190754395981,0.457433519369817,0.0873504204404051,0.0107111295134172,8.03563255149692e-17,3.86905336508442
"24",4,0.213135476143807,0.00100536398756688,0.001,3.73434862532938,5.77292486067414,10.5804058762709,1.74406430818692,1.28787206361674,10.1384668177525,18.2434666952216,2.51714428003954,4.40846669430123e-15,199.981308036952,2.00531862531851,0.0161432544524592,0.0238485546274465,0.0639582663766887,0.204006793160201,0.0154596898893056,0.714671002395364,0.331189001110047,0.125160912125662,0.085603638453997,80.8066558246471,8.59462271802042e-18,266.702445507669,2.43535817806112,48.4941225825812,21.27030252959,3.88832996059974,0.536492744648889,9.3960064795401e-16,213.115556541586,162.043091974868,1.3874518145989e-19,6.3604678409632,0.15576128707508,9.89313043519007,0.328832280959172,2.77887667058575,0.177680496203053,1.17601274131787e-16,18.2434670511083,1.49264892926536,1.58758635245736e-19,4.92648923107705,0.0449855861471227,0.895776460612723,0.392901970412427,0.0718246720284314,0.00991001685054938,1.73561680878001e-17,3.93663992198724
"25",4,0.168822584065804,0.00074471406486435,0.001,3.29979720288152,6.7019402991067,12.0528776664027,1.5617174302254,1.24890079683673,8.89420373929858,14.8562618227164,2.20536104642269,1.89501850398444e-15,203.178940414174,2.7001941162359,0.0178325905410114,0.0248946060011016,0.0666797033008601,0.196730460739958,0.0150857131536715,0.809731931671719,0.37524162687226,0.12273005016863,0.0866224198244836,64.0428644895978,5.85760037843436e-17,211.619280663047,1.71238511823995,38.7642044773018,14.2836045632809,2.50807251046914,0.372314750655145,3.19921920695168e-16,171.505968742364,172.928165881705,1.04456189101493e-18,5.26817861434311,0.114181331621048,7.62609980703753,0.215478361242128,2.03086639867492,0.139707992744376,3.92640333769626e-17,14.8562620268059,1.49350433868369,1.36601503527186e-18,4.93504337037762,0.0399334824257298,0.903996222434356,0.333099175955302,0.0584892197744741,0.00868252380481374,7.4607027715923e-18,3.9995854412239
"26",4,0.13177648366372,0.00055164004804767,0.001,2.90037890536906,7.48295495063116,13.3980255695987,1.35905153969009,1.17126769077727,7.77413431434154,12.0121454751852,1.87198400136713,4.57291220089559e-16,206.030059726582,3.63827602897433,0.0201480840465677,0.0262521929588397,0.0705612710422376,0.192011226264973,0.015040858332529,0.95523313229599,0.44266901252741,0.1209763922587,0.0884875304324117,50.0157398387889,9.39072704983559e-17,165.445127017823,1.17879362119295,30.5092047050749,9.37496004518512,1.58291829197697,0.246683469174901,6.02602289936943e-17,135.749583998976,181.971067326882,1.89205157858465e-18,4.34329739857164,0.0831771762078562,5.85810980779051,0.141007445912749,1.51205599821378,0.109199127706489,7.29006510034024e-18,12.0121454452966,1.49429060554184,2.8056118443927e-18,4.94290596984592,0.035218118130389,0.911505420499453,0.280090122989361,0.0472919113196268,0.0073700157534139,1.80035913421086e-18,4.05570983713743
