"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",-1,0.000149090784089889,0.1,0.001,43.8843501556102,3.61411410856003,0.234704437550525,3.28577950362612,12.5447474942992,59.4152382526504,19.4757496906099,9.28463957507974,1.43042931346002,6.60907261382772,9.02744886183342,129.174890337517,-0.0384565948392834,0.00130905452114146,0.0149258373911066,54712.7822726425,0.090123781185441,0.0109176598810704,0.021059699914308,2.65884284428173,3.98826426642259,2.65884284428173,3.66992096005231,0.000373382959618658,0.00793826661738871,0.0446209723776004,0.00097363470720898,0.252476127291997,0.00236018568267684,0.0244185065316324,0.027585163308837,0.0492125803220847,0.00290365479211145,0.00138425419424066,0.00154500578939624,0.000985351818102589,1.92729531528211,1.92587856851459,-0.00171597065606023,1.27454091541216e-06,0.00376841762109669,129.132325379306,0.0022006881395321,0.000301165430769666,0.00103640217359188,0.00772036176626988,0.00552077153853561,0.00410792758751004,0.00361616329028034,0.000719619228879207,0.0152881375495837,0.997624202595417,0.0217682738999695,5.64479619656381,0.0527684233264176,0.545942676933227,0.616741973181598,1.1002821898639,0.0649191656353664,0.0309487985835991,0.03454284132601,0.0220302420460924,43.0899720383367,43.0582967791723
"2",-1,3.84320681409811e-06,0.0930232558139535,0.001,41.5891626221376,3.0412284335435,1.42472932523118,19.9461934309992,5.43095025880338,47.3725041205539,23.3899846763285,7.89337809431111,0.0022922462285635,8.0540546572737,14.4354081346115,127.433802929986,-0.0431427175796726,0.00105279089081427,0.00740425988575152,1306542.03044907,0.0899976751939299,0.0175529773988964,0.0638665372329436,0.505969822994412,0.758954734491617,0.505969822994412,0.64922979745432,0.134530558933658,0.00850386093910707,0.00116069666886186,3.84100762167029e-05,0.00633633305026002,9.75296115509963e-05,0.000656571540539084,0.000925419336888594,0.0010114573924278,8.98925484897162e-05,3.03358844783092e-05,5.49030868108417e-05,3.09533977399529e-05,0.0490338441439666,0.0489754459766958,-5.00756085803739e-05,4.04377783564267e-08,4.69158566268018e-05,127.426536704748,5.90899122470147e-05,1.62438647049072e-05,6.4598281213026e-05,4.54829168478583e-05,2.30235631498036e-05,2.77793051155284e-05,2.00958681452326e-05,0.0065965504593537,0.000416480382016572,1.00670848157677,0.0333142590503695,5.49569960431336,0.0845904789660088,0.569465008692368,0.80264510138934,0.877268594825072,0.0779666155877618,0.0263112603143704,0.0476191623875489,0.026846848857579,42.5285848648537,42.4779343099954
"3",4,2.1107988095166e-22,0.0865332612222823,0.001,34.782922321645,5.02219133844516,0.0774618493792681,12.9388391072468,24.8085440182151,81.3820573351633,3.7622676681184,6.44216134035945e-17,9.18602069077679e-05,0.652063981071468,3.49893959139536e-05,136.573524622992,-0.0343338282723406,0.00108148662434415,0.0101267389310464,-1.18237385488948,0.0933873096102315,0.00885333662488306,0.0258852282776202,46.5629295947285,69.8443943920927,46.5629295947285,65.0644717827897,1.78555354971983,47375429410489909248,6.64403390403352e-20,1.5581874732617e-20,3.77084521125953e-19,7.96771313635919e-21,3.43459404816243e-20,2.66942127872838e-20,9.54339720772637e-20,7.94139011494712e-22,1.35981064879446e-38,2.66976561709694e-26,1.37637587497431e-22,2.88279233963124e-18,2.88279233185697e-18,-2.28115119096696e-21,1.68515891055314e-23,3.81863650038119e-21,-9.42081569569056e-21,3.20747497761203e-21,2.36332851742081e-22,2.47033015266001e-21,3.69774388806555e-20,9.49751512529678e-37,1.24312108463311e-24,8.95531692797787e-21,5.1473800951337e-18,136.573524622992,1.04921319740481,0.246066002159398,5.95484703746366,0.125824610418206,0.542384559608026,0.421549931190853,1.50707513583636,0.0125408922270613,2.14738711345315e-19,4.21604308451097e-07,0.00217354660357156,45.5245083304337,45.5245082076639
"4",4,0.931339072969194,0.0804960569509603,0.001,2.58238457015841,2.35130671565189,8.95213428403722,1.14222145943321,19.3584565293351,27.0142403926584,44.6227464860846,13.5969922188789,2.44279348959751,9.74506888865069,12.0422751138328,156.14938052471,0.0327179432579715,0.00207941074596271,0.0530993021767349,0.0893354128417187,0.183802260316966,0.0237027254802508,0.0371761578831752,0.175637103923189,0.263455655884783,0.175637103923189,0.190085677111785,0.000385433272201428,0.00387331938183477,728.175249450318,2243.86763466371,2.96380160108467e-16,19.0930824332994,199.786584829191,311.680505583824,139.774542245919,41.5589073456894,12.6634101283,13.3724530877405,9.07596342477687,14554.6076579871,14542.8019302597,23.8243964933748,4.66592247203764,1.57375796807885e-17,1.70568840159977,36.7212258726126,7.38767746139915,5.19628045058284,7.29928612840902,3.33624702108929,2.34869893267944,1.72521065304051,5.60983005522591,56.3289165826592,2.60619456645662,8.03097282106596,1.06076712091397e-18,0.0683355932958942,0.715051372902076,1.11552822035108,0.500263710975156,0.148742488286949,0.045323307396263,0.0478610260425271,0.032483562962169,52.0920471051273,52.0497935082367
"5",4,0.918203815568866,0.0748800529776375,0.001,2.46309089164649,2.30797579954269,8.83609662086164,1.12167881068674,19.3592989547873,27.2522896026829,44.3539168278891,13.5377771025346,2.44257158827992,9.65456982492778,11.98465603795,156.686075834098,0.0337864367865063,0.00210849934673332,0.0544006997650474,0.0893901698700284,0.188108540575802,0.0245024262332136,0.0381848861735451,0.177094663429051,0.265641995143576,0.177094663429051,0.191894897204544,0.000390640213279056,0.00389143689571283,719.105850432196,2218.2235384677,1.42492189793205e-15,18.8057119308394,197.140573593129,305.603553260797,139.017534978729,40.7259356667919,12.4304385898681,13.1313001186718,8.86486285092472,14398.5588013196,14386.9752677382,24.2960243584343,4.67712288176761,7.75167483580431e-17,1.68104578402456,37.0838255868801,7.48802852038066,5.30836874928958,7.21234586974368,3.30204650752225,2.32548317490204,1.70112194551058,5.6246560810585,55.9860063745843,2.6105527561499,8.052763815818,5.17285985882213e-18,0.0682699258849137,0.715674705515473,1.10942526440953,0.504672029679312,0.147846389426297,0.0451259236751152,0.0476702445071575,0.0321818994164259,52.2707433693939,52.2286919446994
"6",4,0.90480544490858,0.0696558632350116,0.001,2.34819549633115,2.26503138406726,8.7178347706693,1.10113712644035,19.358982516475,27.4875531856767,44.0765236103182,13.4765198436795,2.44196773675327,9.56172742475167,11.9251967174812,157.239327745736,0.0349061241509739,0.00213919622288956,0.0557730101076584,0.0894510263021833,0.192657077502063,0.025352850969209,0.03925186549954,0.178625788455974,0.267938682683961,0.178625788455974,0.193796611781946,0.000396018437735593,0.0039104293519971,709.82163772917,2191.90003232893,8.56865953651817e-15,18.5124276563909,194.440037398937,299.437401221808,138.171598831191,39.8806785552575,12.1936285329797,12.8859098584938,8.651503036647,14238.4578665703,14227.0999898107,24.7771222116221,4.68890427010955,4.77899934939311e-16,1.65595565320908,37.4602493546712,7.59159180778372,5.42349301317832,7.12371765109212,3.26714476626416,2.30175580844607,1.67663197532341,5.63869184008322,55.6340693939534,2.61500650673357,8.0750325743615,3.15672265411118e-17,0.0682003988097181,0.716323560654461,1.10313733892285,0.509028762697716,0.146921745367727,0.044921732812265,0.0474721202257863,0.0318724247491722,52.4549520440787,52.4131092485788
"7",4,0.89114687267914,0.0647961518465225,0.001,2.23759321947778,2.22239714799796,8.59745062157801,1.08061181250987,19.3577760136255,27.720455593545,43.7908008343067,13.4132519916648,2.44101644193009,9.46669170797416,11.8639183921317,157.808036500881,0.0360794079056484,0.00217161278268508,0.0572222270950532,0.0895182050232085,0.19746246549586,0.0262584497896965,0.0403809810248737,0.180232927210432,0.270349390815648,0.180232927210432,0.195794173041119,0.000401582429904677,0.0039303061772669,700.321114708236,2164.88526328545,6.51115061975163e-15,18.2136053938637,191.684475213836,293.189013928236,137.238873952381,39.0240352156075,11.9531775648293,12.6365085331189,8.43621271017872,14074.1427619531,14063.0138211396,25.2671711624968,4.70129251079723,3.72582539413524e-16,1.6304492618597,37.8504890730042,7.69868900112519,5.54184036494613,7.03341609847191,3.23153427296288,2.27751492264362,1.65176129118842,5.65192844917047,55.2719500922148,2.61954991625116,8.09774957662871,2.43549476125319e-17,0.0681279594204502,0.716995447441628,1.09667299864497,0.513341770250833,0.145969336114356,0.0447108399722161,0.0472668382752237,0.0315556390265805,52.6443066174592,52.6026788336271
"8",4,0.877231634140038,0.0602754900897883,0.001,2.13121995356384,2.18004375598836,8.47497346291268,1.06010462869239,19.3556121441736,27.9509324944262,43.4965885982936,13.3479254245071,2.43969618137641,9.36945320989467,11.8007840340574,158.392665791254,0.0373101606243693,0.00220587690892043,0.058754771302976,0.0895919784899976,0.202538721113751,0.027223566395526,0.0415759202978445,0.181920618868813,0.272880928303219,0.181920618868813,0.197893416740876,0.000407345713306786,0.00395111333852796,690.605693851989,2137.18101945724,5.23313747551679e-15,17.9093125868015,188.874451623662,286.86241069748,136.219123265685,38.156583495598,11.7092224325197,12.3832310875604,8.21918075031453,13905.602569062,13894.7057047859,25.7666093657217,4.71435826100375,3.07471795571022e-16,1.60453074804736,38.2543898829176,7.8094178840035,5.66343541193639,6.94146928343871,3.19522348709485,2.25276506304451,1.62652176149058,5.66438759745523,54.8995570451,2.62418600734039,8.12093004204964,1.98850462137704e-17,0.0680523892428868,0.71769129259616,1.09002913078443,0.517609861007892,0.144988628660979,0.0444930847483569,0.0470542047870851,0.0312315106996489,52.83896152352,52.7975552637514
"9",4,0.863063955620089,0.056070223339338,0.001,2.02893561413628,2.138024088723,8.35047699320775,1.0396556926402,19.3524170323446,28.1786028882667,43.1938576659902,13.2805210581845,2.43799139124974,9.27004764077953,11.7357905076695,158.993679058364,0.0386013444671348,0.00224209309251092,0.060374629870548,0.0896729068156531,0.207906587884372,0.0282528811628731,0.0428417030166744,0.183693063744982,0.275539595617473,0.183693063744982,0.200099793200342,0.000413311046164674,0.00397289017703508,680.677093247043,2108.78953439503,2.15146253736855e-18,17.5996629493181,186.010866042466,280.462770396053,135.110758181084,37.2790616557006,11.4619390371726,12.1262619793803,8.00064398563785,13732.8331859101,13722.1713566702,26.2750509473171,4.72810244862642,1.29893754373976e-19,1.57821293564111,38.6728844683062,7.92388132260986,5.7883749763517,6.84790504907373,3.15821804729466,2.22751021476666,1.60092720699569,5.67593165087346,54.5166797905073,2.62891716121623,8.14458581222183,8.30939786620558e-21,0.0679735757499502,0.718412831521941,1.08320582180783,0.521825979412346,0.143979525553301,0.0442684035272815,0.0468341575399933,0.0309001588025984,53.0390712317622,52.9978930194546
"10",4,0.848648767475976,0.0521583472924074,0.001,1.93065780695461,2.09633596827311,8.22397568673096,1.01927622323217,19.3481180378509,28.4034357252726,42.8824305256204,13.2109831634877,2.43588297555704,9.16846173789829,11.6688909799834,159.611550657574,0.0399570404037099,0.00228039871761047,0.0620883623390303,0.0897614488435573,0.213583924689097,0.0293514430678508,0.0441829343929889,0.185555703800844,0.278333555701265,0.185555703800844,0.202420320859361,0.000419488972189645,0.00399569021934572,670.537729526424,2079.71549858884,3.23833846372199e-18,17.2847640363654,183.094538645195,273.994611226561,133.914115112976,36.392121811942,11.2114845788397,11.8657591387096,7.78080375351803,13555.8385634669,13545.4145740479,26.7927031508993,4.74258055597662,2.0106313191199e-19,1.55150546282317,39.1060501529803,8.0421372323143,5.9167185623318,6.75276577562092,3.12053236751835,2.20175928811455,1.57499279233084,5.68652478615747,54.1232805305064,2.63374655186941,8.16873276787311,1.27195866646275e-20,0.0678913142036101,0.71916103835571,1.07619949000993,0.525989550468011,0.142941435085401,0.0440366105449588,0.0466064784139158,0.0305615391263276,53.2447936963141,53.2038502191913
