"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau Deg","tau r","v Cin","v EAA","v ENT","v RNAp","v Deg","v r","p Cin","p EAA","p ENT","p RNAp","p Deg","p r","f Cin","f EAA","f ENT","f RNAp","f Deg","f r"
"11",4,2.04886615967647,0.0345716130336078,3.10134838649676,2.32082128036488,0.223083238001034,88.8150504500049,245.539696192743,0.0240452777306196,0.163539510363322,0.144115375968916,0.00470333588295897,0.220915121559101,0.214074820683548,696.614493363115,569.858281042145,182.427219034105,185.304549692259,3.3343983552855,503.077974386553,16.750288964091,93.1943442581167,26.2905672580638,0.871549537843155,0.736619017984365,107.696327156644,0.999999998669443,0.818039655667735,0.261876863788253,0.26600731281241,0.00478657619474882,0.72217557703748
"12",4,1.98503675510591,0.0246940093097198,2.44806221060526,2.11525418792784,0.211439542348534,87.015070639125,248.210172580409,0.0280689163221361,0.170397628770525,0.15205757608446,0.00475075850797673,0.224079648342218,0.21646535582694,674.912495069402,555.775434640867,173.147828729845,176.05117458504,3.32306111823941,492.706315563292,18.9440623488671,94.7028161917116,26.3284391409474,0.836376615499174,0.744630366794785,106.653847916588,0.999999997530633,0.823477765382463,0.256548559357275,0.260850370139022,0.00492369178865453,0.730029919354143
"13",4,1.90907777503454,0.0176385780783713,1.91488357343717,1.9140889187631,0.197842579381733,84.8200975311766,251.153087388197,0.0330373585737345,0.179336664234759,0.162475061556588,0.0048132015185614,0.228120362644666,0.219515060285831,649.086443494479,538.308914259423,162.305859944285,165.231065162276,3.30290208924424,479.470777264116,21.4441015790772,96.53852501112,26.3706545854427,0.795290413752583,0.753459222378222,105.251056576427,0.9999999999734,0.829333164542795,0.250052765031054,0.254559414718829,0.00508853962713285,0.738685551141757
"14",4,1.81953573640705,0.0125989843416938,1.4846557615524,1.72055797653174,0.182324634925455,82.1801693437915,254.432292063588,0.0392562034196226,0.191083599748945,0.176283795601434,0.00489584659192347,0.233266110473203,0.223395910590223,618.642149978806,517.032175016034,149.861501133886,152.801969662406,3.27221471739465,462.948647905653,24.2855420835207,98.7963691880903,26.4181542344101,0.748095002410886,0.763296799759821,103.420834755396,0.999999999354084,0.835753229390833,0.242242629349168,0.246995730195468,0.00528934977255135,0.748330270775258
"15",4,1.7152601662782,0.0089992745297813,1.14112713522602,1.53708397808646,0.165081933504051,79.0487252102618,258.10797853123,0.0471522255505637,0.206655553497086,0.194812110990203,0.00500590121812163,0.239815562287295,0.228332481670756,583.188451025701,491.555411017445,135.872288012945,138.817961309502,3.22883176126858,442.722334173208,27.4986333812477,101.582655538298,26.4695672528706,0.694909001616396,0.774324104359701,101.087889252838,0.999999990553849,0.84287575570058,0.232981785716958,0.238032765830764,0.00553651521234644,0.759141113327148
"16",4,1.59574066867509,0.00642805323555806,0.869589005411838,1.36536774955385,0.146529995510775,75.3919532805167,262.226559786693,0.0573276355015376,0.227482444739728,0.220007554309209,0.00515323797141594,0.248152377862994,0.234613535004374,542.551827058607,461.607900840669,120.539829813591,123.476152287223,3.1701463466497,418.445585858388,31.1032133823091,105.00769379441,26.5196731541364,0.636301996530855,0.786679354094807,98.1729981052127,0.999999999463784,0.850808858382637,0.222172009635375,0.227584068586456,0.00584302952611268,0.771254587607922
"17",-1,1.35388770203591,0.0045914665968272,0.869589005411838,1.36536774955385,0.146529995510775,75.3919532805167,262.226559786693,0.143666080523475,0.227482444739728,0.220007554309209,0.00515323797141594,0.248152377862994,0.234613535004374,460.321818445378,391.645881050138,102.270623537859,104.76191235709,2.68967397813247,355.025314442388,66.1326314354861,89.0925624935303,22.5003097622422,0.539863064716705,0.66744899334979,83.2937440373682,0.999999999463784,0.850808858382637,0.222172009635375,0.227584068586456,0.00584302952611268,0.771254587607922
"18",-1,0.00986581315783528,0.00327961899773372,22.1823052533179,0.000145843551442315,1.25859178010806e-05,62.766322939923,255.05112594338,-0.0267365624465405,0.138469366604491,357.811755233411,15.2676540155595,0.284403676839507,9.19365319929413,3.35437561105738,2.72683011234412,0.619240938899944,0.658034294631465,0.0387934799018341,2.51628675425291,-0.089684472994188,0.377582438494342,221.571687260174,10.0466399408059,0.0110330083214811,23.1338677685787,0.999999742841443,0.81291713489917,0.184606869193649,0.196171866753135,0.0115650345768911,0.750150370421707
"19",-1,0.0267546055606464,0.00234258499838122,16.820193432066,0.01064555287692,34.932935174468,8.68064985892476,279.422360256524,-0.0268521851672171,0.139447544452535,225.583763905918,0.00384768098989806,1.63313516997026,1.84885812374153,9.09300175643917,7.87285370103875,1.16686426465413,1.16102457705904,0.928777214073431,7.47583503348814,-0.244166966889735,1.0978501164439,263.22563278799,0.00446725219395451,1.51681873337031,13.8217583334161,0.999608189043706,0.86547536682575,0.128275250098214,0.127633283924901,0.102101960810417,0.821830471342719
"20",-1,0.0267543226474907,0.00167327499884373,16.820193432066,0.01064555287692,34.932935174468,8.68064985892476,279.422360256524,-0.026527237768636,0.139447544452535,225.583763905918,0.00384768098989806,1.63313516997026,1.84885812374153,9.09290560365474,7.87277045055391,1.16685192579716,1.1610122999531,0.928767392837535,7.47575598122645,-0.241209668955912,1.09783850736822,263.222849342192,0.00446720495556737,1.51680269396456,13.8216121769999,0.999608189043706,0.86547536682575,0.128275250098214,0.127633283924901,0.102101960810417,0.821830471342719
