"","convergence","mu","x_C","x_W","C","AA","NT","ATP","rRNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,1.57257603058725,0.1,1e-04,17.6152226874176,21.3029042534701,5.87376624094748,36.5114571948218,55.7560723366405,9.28559461470261,107.654982667053,0.0298953662182362,0.0734776241430055,0.133948965546405,0.0615574290194876,0.329341448579683,399.434311761382,371.733034789692,87.6806629162897,14.6023035208314,169.295645315493,11.9412350302356,27.3140602118158,11.74473409606,0.898880262504592,55.7560730664367,0.999999999980523,0.930648729557619,0.219512095813545,0.0365574591130024,0.423838514437216
"2",4,1.51196728022765,0.0571428571428572,1e-04,17.0735529922537,19.8983286695802,6.12590396443138,36.433634465507,55.3448559339567,9.60717429853093,109.516549991057,0.0411061285500747,0.073909010110917,0.131805048671183,0.0605721731025656,0.334237459384162,384.039689654573,358.225036173053,83.6796113010558,14.5257331948228,165.585440229895,15.7863848512717,26.4760578204977,11.0293952403213,0.879855225518492,55.344856853448,1.00000000124141,0.932781288673478,0.217893133598255,0.037823520860358,0.431167519649832
"3",4,1.41607072250274,0.0326530612244898,1e-04,16.2555943019129,17.9541646725032,6.64348657987014,36.335765739407,54.4465519001889,10.2332831312086,112.131153347714,0.0607249626307922,0.0746149181574474,0.128019324307508,0.0588324100677885,0.342893408624721,359.681963052365,336.662891884544,77.1001680870834,14.4910526371857,158.785643336163,21.8416737653248,25.1200741246148,9.87031142250369,0.852543551064819,54.4465504842062,0.999999998711831,0.936001595948395,0.214356503544051,0.040288516264601,0.441461233652419
"4",4,1.27370729679255,0.0186588921282799,1e-04,15.068434599761,15.6283662313013,7.71724165465957,36.2488223914466,52.5710131871758,11.3912148408688,115.374907303562,0.0950579222720477,0.0757757830492574,0.122098359878704,0.0561113786207278,0.357738211967547,323.521653651225,304.328878550268,66.960083096283,14.5090734621462,146.95386129931,30.7532962061025,23.0607590766489,8.17571632339787,0.814124114470439,52.5710115829422,1.00000000082195,0.940675455153598,0.206972492862897,0.0448473025231057,0.45423191851796
"5",4,1.08238933007062,0.0106622240733028,1e-04,13.4490126075544,13.288577710807,9.85610883952621,36.2227623726683,49.1324498389394,13.1767375468901,118.874351109021,0.155140601644245,0.0776897966292095,0.11486599241665,0.0527876803385342,0.381853474724318,274.926889865437,260.369822119035,53.1804394658978,14.2623601258947,128.668329259473,42.6523231019049,20.2280785288112,6.10862395640396,0.752876907198787,49.1324486147024,1.00000000010003,0.947051131566348,0.193434841885588,0.0518769194759453,0.46800925633473
"6",4,0.858328402027811,0.00609269947045874,1e-04,11.4980547303418,11.1995749397732,13.7282380416791,36.2724559720488,43.9863980982209,15.0359474313307,122.279330754383,0.26028529054559,0.080711672637359,0.108659994525915,0.0499356592490418,0.419094390242345,218.015414087406,208.146307144284,37.754774790605,12.9057807317083,104.95582256744,56.7462053991578,16.7998366029046,4.1024336220743,0.644458668961433,43.9863964612849,0.999999999873139,0.95473206786392,0.173174795662287,0.0591966434304359,0.481414688009382
"7",4,0.633528555806605,0.00348154255454785,1e-04,9.47537492060157,9.38193998681031,19.7272156155643,36.3626614005337,37.7352004504544,15.8949714612104,125.422636176191,0.444288496122945,0.0851584960639325,0.105207991291514,0.0483492607038209,0.474902586384939,160.916253182078,154.913332592903,23.9063270444491,10.0699183144078,79.4588215621592,71.4932401280044,13.1921864238634,2.5151366475045,0.486873105849485,37.7351998709688,1.00000000004474,0.962695374373085,0.148563781301002,0.0625786278000409,0.493789906205475
"8",4,0.438289209315213,0.00198945288831306,1e-04,7.60641003000386,7.80238146191054,27.1616525285403,36.4571165197008,31.2841683221357,15.4722561990309,128.216015134371,0.766294105883314,0.0913695961476756,0.10438895749653,0.0479728664965672,0.556700431840039,111.325459251834,107.991651814057,13.7115133979929,6.78132293579565,56.195695894791,85.3080432594337,9.86715361357076,1.43133058931618,0.325319499869034,31.2841681721817,1.00000000077045,0.970053504589329,0.123166017016282,0.0609143944843736,0.504787461158942
"9",4,1.49304089622584,0.1,0.1,17.1329464742881,22.530655153647,5.54081722585226,36.7175360095579,56.6672046483097,8.85209403330895,106.558745954227,0.0298953662182362,0.073860377639249,0.137112185052862,0.0630111144544402,0.356181198754754,379.232386893634,353.652197134674,84.6064540147252,13.216538408967,159.096565560201,11.337291088001,26.1208848333171,11.6005757795335,0.832788814378923,56.6672054389966,0.999999998028311,0.932547452853949,0.223099230898857,0.0348507639106651,0.419522621867036
"10",4,1.43838370206451,0.0571428571428572,0.1,16.6214702925265,21.0419475447479,5.74327704177525,36.6260039913227,56.3474108487124,9.12287096577908,108.497019128552,0.0411061285500747,0.0742905747000023,0.135113439550151,0.0620925733226797,0.361061696098308,365.349460056006,341.441408082886,81.0491974183209,13.1221889132141,156.06034403709,15.0181018707626,25.3658784328556,10.9508358359686,0.814790477247803,56.3474125117174,0.999999999265416,0.934561139846021,0.221840200191781,0.0359168148259019,0.427153618616346
"11",4,1.35153404017202,0.0326530612244898,0.1,15.8573563312269,18.9523239240101,6.17165974449675,36.504195648642,55.5987442004742,9.6723891889756,111.243331073223,0.0607249626307922,0.0749849614607784,0.131406950882901,0.0603892237513333,0.369797544448406,343.28964635378,321.857889484989,75.1435953777577,13.0725632386924,150.349148687587,20.8462509463712,24.1345014388794,9.87439074696961,0.789441946424849,55.5987459945781,1.0000000004372,0.937569463700086,0.218892693702654,0.0380802723975417,0.43796587036702
"12",4,1.2215175403362,0.0186588921282799,0.1,14.7574382518748,16.4169579522896,7.09314245017808,36.3813653921224,53.9295151712132,10.7501109732575,114.671470043102,0.0950579222720477,0.0761107636807596,0.125242241034237,0.0575561769458809,0.385009470267254,310.265455531276,292.238985856183,65.8758487234643,13.1314491143947,140.073212033786,29.4931895555935,22.2425323908048,8.25043892415904,0.755796008783935,53.9295131637608,1.00000000092141,0.941899850323476,0.212320925870918,0.042323271548258,0.451462480484654
"13",4,1.04442280392497,0.0106622240733028,0.1,13.2429989262162,13.8634065896464,8.99821248501659,36.3163898425299,50.6783504673157,12.550537507619,118.350104641043,0.155140601644245,0.0779668496172309,0.117221124081144,0.0538700018755259,0.40999397074184,265.283392676737,251.452102605842,52.9296248933661,13.1080675744729,123.607548134012,41.1562251460954,19.6049282698062,6.20447012719369,0.706131624821375,50.6783494731268,1.00000000180861,0.947862210760516,0.199521064831952,0.0494115649906259,0.465945293862376
"14",4,0.833708561117475,0.00609269947045874,0.1,11.3760431778337,11.6269202815263,12.5599400155813,36.3375626955963,45.58621302321,14.6410340332488,121.872286857638,0.26028529054559,0.0809350961472533,0.109966002872627,0.0505358469083764,0.448656839706973,211.761974594399,202.277670005397,38.0056160663751,12.2063554171318,101.605968916177,55.1185270838111,16.3713626703292,4.17932568553097,0.616858508669405,45.5862129092971,1.00000000033321,0.955212428766931,0.179473279618937,0.057641866272633,0.479812152982826
"15",4,0.619225781882858,0.00348154255454785,0.1,9.40484123471446,9.72064905507424,18.2920541375774,36.4104840035422,39.2356681334062,15.8508254928946,125.085478390433,0.444288496122945,0.0853480759369233,0.105665367475332,0.0485594519647667,0.50655326513756,157.283348875437,151.459628708387,24.2957372776048,9.81523980932642,77.4561531585071,69.8791825370485,12.9267878923816,2.56721800752224,0.476622666043652,39.2356672874367,1.00000000176237,0.96297306776743,0.154471134383489,0.0624048247751757,0.49246251334816
"16",4,0.430727628013802,0.00198945288831306,0.1,7.56540348618344,8.07851886834895,25.6915623940769,36.4937216163698,32.5908328092099,15.6479837995546,127.931977188578,0.766294105883314,0.0915402770220993,0.104359759724674,0.0479594484028834,0.591443978426368,109.404817585422,106.146189286851,14.0377721109054,6.74001894518056,55.103837081552,83.8362668709482,9.71665157215853,1.46497852456382,0.323247590835844,32.5908326300716,1.00000000063906,0.970214947543851,0.12831036539059,0.0616062354313173,0.503669201529834
"17",4,1.42172698682406,0.1,0.2,16.7051183843059,23.7218773658183,5.27187774616997,36.9116914686803,57.4286713512599,8.48791533002484,105.472848162896,0.0298953662182362,0.0742184173520627,0.14002679469108,0.0643505490308272,0.382976295403777,361.118654381981,337.368536756923,81.6478918775358,12.0674982865739,149.953594610385,10.795774420986,25.03895886248,11.4328925928952,0.776550140169599,57.4286721463651,0.999999999248642,0.934231816633265,0.226097131304173,0.0334169894882868,0.415247433712189
"18",4,1.37210323496238,0.0571428571428572,0.2,16.2158299281861,22.1639011571005,5.43370754810979,36.8092580144616,57.1890635923175,8.71247985335438,107.475759813928,0.0411061285500747,0.0746510504596879,0.138211294057172,0.0635162196953913,0.387807028992421,348.514221553468,326.264428851404,78.4692991594882,11.9544217913321,147.467837720731,14.3260703927061,24.3559823413874,10.8453433805922,0.759299680829624,57.1890640184131,0.999999999635663,0.936158149524694,0.225153793670541,0.0343011017848598,0.423132912653262
"19",4,1.29299805394914,0.0326530612244898,0.2,15.4924964924762,19.9456669821438,5.78744201876525,36.6672690662281,56.5775432145432,9.18726583143975,110.342316436041,0.0607249626307922,0.0753406889198109,0.134672196864781,0.0618897963533,0.396555628864001,328.421505756918,308.389737941332,73.1546532736277,11.879116841165,142.672400420041,19.9433836642374,23.2342953122999,9.85189786724077,0.73519612215676,56.5775434701059,1.00000000016392,0.939005919484885,0.222746233128123,0.0361703379190541,0.43441856864583
