"","convergence","mu","x_C","x_W","C","I","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau RESP","tau FERM","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v RESP","v FERM","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p RESP","p FERM","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f RESP","f FERM","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.958830270517157,1,0.001,42.4229331852566,7.35089802931052,5.64397878297702,5.18326937974482,10.2996262461465,43.4631131723556,7.76087379249649,131.875305736742,0.0295131413528655,-1.73975652801282,0.474982989954751,0.0465813671325693,0.265436899553023,0.0398833404652102,0.21521080385392,0.16140810289044,0.468079055607265,446.409381708541,7.25736287697845e-15,3.68106695348581e-14,405.73298920639,106.56844576255,54.0849848600204,41.6737485605675,7.44136071790892,126.446035074093,13.1749431836094,-1.26260444413811e-14,1.74844418779031e-14,18.8995973280176,28.2871978333957,2.15708986522794,8.96864092732587,1.20109591640112,59.1867406827647,1.83298056482206,2.97991163502201e-17,1.51146558742207e-16,1.66596114283286,0.437575682568389,0.222075812380303,0.171114618788801,0.0305546212303011,0.519194117073789
"2",4,0.95238740074476,0.769230769230769,0.001,41.0605303206809,7.24355493520269,5.61433774900395,5.14807547209359,10.2646062828201,43.5283806750025,7.72460874705134,133.415904687443,0.0313568736564628,-1.76660699220615,0.482703216663883,0.0471717553943375,0.266407831641329,0.0400150607218944,0.215792758407773,0.16184456880583,0.468641338199847,444.707265679292,9.32190801314886e-20,3.47610500528797e-14,405.601733933977,106.997925882305,53.7156635937736,41.4558813296941,7.35682004637446,127.063626683285,13.9446295440166,-1.64681478767313e-19,1.67792706751393e-14,19.1329457806527,28.5050854244245,2.14943554042171,8.94587898435998,1.19066136818756,59.5472680453804,1.83834435991306,3.85351855977075e-22,1.43696281219411e-16,1.67668872872927,0.442311265743932,0.222051436591132,0.17137157746064,0.030411845460832,0.525259467273399
"3",4,0.944334021570973,0.591715976331361,0.001,39.4281601543805,7.11154298725619,5.57711437367948,5.10421617316659,10.2197357649672,43.5977092790833,7.67864594561651,135.282876021926,0.0336712246275925,-1.80146148350925,0.49244785211992,0.0479207052005465,0.267634646743229,0.0401835331148899,0.216535650556096,0.162401737917072,0.469419314757916,442.488331238535,1.20954213725184e-15,2.65949479391955e-16,405.254978196805,107.468436736036,53.2420917266166,41.1708001347989,7.25120660604369,127.752222363473,14.8991239962213,-2.17894357294064e-15,1.30966249898979e-16,19.420104341223,28.7622771018961,2.13945535600251,8.91494599110367,1.17760855481725,59.9693606806624,1.84477102852666,5.04268278971078e-18,1.10876572329214e-18,1.68954205154091,0.448044941697718,0.221970753534907,0.171644524720801,0.0302308895496713,0.53260974811782
"4",4,0.934356782765458,0.455166135639508,0.001,37.5100225005124,6.95144823649235,5.53084451174957,5.05006007655844,10.1626081609483,43.6654734375104,7.62074627703365,137.508795722007,0.036556988074156,-1.84669651166381,0.504663067605915,0.048865400000379,0.26917389150923,0.0403979000312736,0.217480525134426,0.163110393850819,0.47049337173693,439.605499686858,4.58659751657968e-15,5.59939338137432e-16,404.557755741819,107.953602862188,52.6381851385892,40.7991312790027,7.12049597368101,128.482275972767,16.0706530093858,-8.47005363427359e-15,2.82580704057662e-16,19.7688765575796,29.058291384857,2.1264721410564,8.87301649558589,1.16142690268028,60.4500592308618,1.85232273757918,1.93260977720628e-17,2.35936167412787e-18,1.70464548364015,0.454873547595886,0.221796377130325,0.171911312746104,0.0300029380985577,0.541373211503964
"5",4,0.922121380957986,0.350127796645776,0.001,35.306612310622,6.76049625120289,5.47405436617507,4.9838882109361,10.0904870612141,43.7225687856751,7.54833825834588,140.113555257274,0.0401307770915186,-1.90539774127139,0.519853446931669,0.0500491994649418,0.271089115653616,0.0406688943083409,0.218677467417588,0.164008100563191,0.471967546744318,435.880680350624,6.11652668186468e-15,1.65902636654168e-14,403.323698249805,108.409106623393,51.8737494860098,40.3175155076772,6.96048409872391,129.20170506477,17.4922304216503,-1.16544161240511e-14,8.62450575197216e-15,20.1860282226425,29.3885288433341,2.10964803522388,8.81653218378818,1.141575776032,60.9790117746025,1.86099759327664,2.61145812312813e-17,7.08323221123958e-17,1.7219951826049,0.462853931385803,0.22147557186991,0.172136097581398,0.0297178671588421,0.551628170304227
"6",4,0.907286129479907,0.269329074342904,0.001,32.8397118855139,6.53708282940048,5.40541324398194,4.90397777363487,10.0004130775235,43.7557743540002,7.45856034578788,143.099067047557,0.0445283711642727,-1.98158904349387,0.538576498532529,0.0515218689707394,0.273449458684244,0.041008770852335,0.220187156514022,0.165140367385516,0.47397155249336,431.106339697391,2.16293457806807e-15,2.68452529929014e-14,401.311324607548,108.769695399383,50.9153665169559,39.6990071560371,6.7670483476222,129.831798673764,19.1964631053165,-4.28604746169372e-15,1.44582223591368e-14,20.676309482904,29.7430143282113,2.0879765983565,8.74121150211759,1.11751285024188,61.5365791804091,1.8707098001153,9.38567248869586e-18,1.16490232770982e-16,1.74141959584162,0.471986877488297,0.220938238084342,0.172266828165355,0.0293644108101885,0.563382153730539
"7",4,0.889518686485633,0.207176211033003,0.001,30.1547338401414,6.28127672133217,5.32391966732949,4.8087134220269,9.88938207259129,43.7475914840782,7.34835889730197,146.446024071711,0.049911203293642,-2.0805590537531,0.561434315778794,0.0533397434054131,0.276327689236274,0.0414311265431134,0.222082568495636,0.166561926371727,0.476660615583682,425.052293811917,5.56091286550853e-18,2.12873943094475e-14,398.229094575111,108.948906008088,49.7282431148275,38.9143001138273,6.53650255415306,130.266474973312,21.2148714468755,-1.15698076094658e-17,1.19514736588381e-14,21.2414377212064,30.1055994420348,2.06029713325713,8.64218772048879,1.08873245715345,62.0928981506952,1.88128057682238,2.4612588887503e-20,9.42179633625118e-17,1.76256115225489,0.482207633561805,0.220097101588217,0.17223461214204,0.0289305468397715,0.576559149888627
"8",4,0.868513949541198,0.159366316179233,0.001,27.3186276160006,5.99515185719848,5.22908826201371,4.69671487207482,9.75457439272222,43.6767566552912,7.21464337598742,150.114443972358,0.056477549832962,-2.20935741553968,0.589069761459257,0.0555663156026485,0.279798133759253,0.0419506556215126,0.2244510286983,0.168338271523725,0.480213151569639,417.478478943473,3.58267981716909e-18,3.16129452391566e-17,393.751869776655,108.842726993032,48.2790532222614,37.9338724258368,6.26601841301008,130.376488617614,23.5781615987192,-7.91542022156686e-18,1.86222301110545e-17,21.8793406651426,30.4539918859183,2.02533793545977,8.51429668848913,1.05481070898195,62.6085044896476,1.89244635587123,1.62404284441524e-20,1.43302723454397e-19,1.78489270383973,0.493388359999608,0.218850846076195,0.171955734863351,0.028404107779478,0.591001747922671
"9",4,0.844011311196806,0.122589473984026,0.001,24.4130528065208,5.68279064082858,5.12107780085753,4.56698027461036,9.59359559883615,43.5195351829059,7.05451244980067,154.048453859513,0.0644796911105472,-2.3775817337563,0.622170634390893,0.0582735834231111,0.28393546024913,0.0425829851750678,0.227396538518658,0.170547403888993,0.484827152684733,408.152851038615,2.42835268476046e-17,9.54013810140248e-16,387.547958329067,108.337157613289,46.5396512647943,36.7309799524,5.95408830261045,130.018637529808,26.3175697608591,-5.77360698640454e-17,5.93559377472631e-16,22.5838082801453,30.7607607090119,1.98179727986156,8.35249769757396,1.01545430253603,63.0365658295254,1.90388560795758,1.13273880503243e-19,4.45012979401423e-18,1.80777122682955,0.505353704285307,0.217090661052429,0.171336752688606,0.0277736710622073,0.606489975824855
"10",4,0.815810579127913,0.0942995953723274,0.001,21.5241537417815,5.34990670206809,5.00071445202774,4.41902218117816,9.4046710736075,43.2515807450433,6.86552335444691,158.184428376675,0.0742475242697517,-2.59868627229982,0.661489632114704,0.061544803968616,0.288815196752137,0.0433447561937973,0.231042812118908,0.173282109089181,0.490717443165639,396.872142890405,1.25848788922974e-19,1.56692857211025e-14,379.312510561084,107.318459851557,44.4911487644251,35.2850971358115,5.60096658380755,129.048530122993,29.4667740612437,-3.2704152015969e-19,1.03650700471523e-14,23.3447141053255,30.9952020971637,1.92845799597597,8.15236806814671,0.970547302580197,63.3263647462392,1.91525924217274,6.07331757642492e-22,7.56181677983738e-17,1.83051847940982,0.517906524225857,0.214709158585309,0.170281813956863,0.0270296195056965,0.622773340065649
