"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.608631074589341,0.1,0.001,2.92057066470063,40.1770332168447,8.17126642537346,41.3665758805093,3.84467566617651,11.7551407189505,20.3212205639113,23.491029858651,9.35223392466123,2.02434300909516,13.3900011511831,18.6840056055618,144.501903472001,0.047137489082736,0.0030256255583722,0.00477054323027006,0.14128082119085,0.157624233877763,0.0259305706107939,0.0395995843492609,0.0241601185120698,1.07611186540225,1.06551909916684,0.412925440402741,0.477533265476231,0.00044780816866492,0.00589080169761511,206.934565456307,8.75595431757396e-17,1675.09734905437,9.49453300987636,130.688617696077,225.4328172982,68.7118128265576,413.869130720752,14.297370746081,5.69206018337746,12.484042718631,8.14957078939712,8806.80505420464,8794.83487903691,9.7543758200374,2.64922391711912e-19,7.99112431857465,1.34139542045896,20.599693240888,5.84560158694118,2.72095922781589,9.99912724670069,15.3855703039129,6.06499883899578,5.15497883759735,3.89169115129051,3.94375924311234,51.8086282356753,1.00000000046358,4.231267165215e-19,8.09481657226859,0.0458818128974328,0.631545616695224,1.08939179351506,0.33204608764561,2,0.0690912642901499,0.0275065703666507,0.0603284555042319,0.0393823563270093,42.5584050632992,42.5005598447061
"2",4,0.606554316741647,0.0930232558139535,0.001,2.82415493955795,40.0152005812444,8.25634731566826,41.223881122153,3.88258478037046,11.7338783844432,20.5920459887067,23.4688194368077,9.34610293133059,2.01898864075801,13.3721905843276,18.6813592111955,144.584446180287,0.0480819045658044,0.00307034657105137,0.00481118896448961,0.141470599777594,0.157802919226165,0.0262052300122492,0.0396969420164508,0.0242657689531621,1.07857935457969,1.06757893561414,0.413288641281522,0.478388133943261,0.000448191827617342,0.00589836039066427,206.228467750905,1.49584978639924e-15,1670.51285447237,9.4722331448546,130.289698414408,224.336400801986,69.3899688055143,412.45693538432,14.235113738226,5.66891907771033,12.4366089363701,8.11095992321592,8781.75963756394,8769.83199643536,9.91585750515108,4.59277726247882e-18,8.03715301047552,1.34004250423579,20.5600947548902,5.87878698313617,2.75456956819583,10.0085846971652,15.3536997881442,6.05201859506471,5.13990920946206,3.88018698215584,3.93591290165599,51.7276296805545,1.00000000028485,7.25336226922905e-18,8.10030192808283,0.0459307740141576,0.631773585249603,1.08780520610208,0.33647133968475,2,0.0690259395200227,0.0274885380333253,0.0603050057809402,0.0393299723068459,42.5826741372708,42.5248371118492
"3",4,0.604394960534414,0.0865332612222823,0.001,2.72927627785253,39.8472502067076,8.3451350452965,41.0768430646532,3.92157298852506,11.7122826729845,20.8707516706713,23.4456711654686,9.33969369763134,2.01345372914091,13.3537901484311,18.6784040901769,144.665875365392,0.0490655487694774,0.00311658381201044,0.00485342087250536,0.141667334230071,0.157990634063299,0.0264937035669785,0.0397987705508764,0.0243785911428974,1.08113280160501,1.06971234338983,0.413664788112174,0.479274530141452,0.000448593595770336,0.00590622645993336,205.494286655999,3.21055714787937e-17,1665.701483784,9.44902357553881,129.872494029993,223.201062571009,70.0787618462162,410.988573163401,14.1704454987562,5.6448638037834,12.3872216079533,8.07096346974587,8755.41590142787,8743.53260321426,10.0826899437689,1.00059704346152e-19,8.08435034876043,1.33861798102368,20.5186376791806,5.91342278759094,2.78904856320707,10.0193223895533,15.3201334420614,6.03838048766157,5.12415740175254,3.86820722475128,3.92762350168631,51.6412836143941,1.00000000036156,1.56235835131256e-19,8.10582868989767,0.0459819284162047,0.632000510526888,1.08616675569843,0.341025354095936,2,0.0689578563690253,0.0274696873459745,0.0602801265865286,0.0392758533777386,42.6066147486143,42.5487868721742
"4",4,0.602150490375211,0.0804960569509603,0.001,2.63615177791124,39.6734332853026,8.43764470597278,40.9249516742996,3.96156334732986,11.6903752339829,21.1574568045876,23.4214610601873,9.33297338567438,2.00774746545775,13.334676689918,18.6749767098355,144.746588016423,0.0500917772528583,0.00316432326548931,0.00489724808621785,0.141871109521443,0.158187510548763,0.0267961522905234,0.0399051642209324,0.024499064690882,1.08378329633965,1.07192942977802,0.41405696071446,0.480195783745228,0.000449012804651367,0.00591443683475431,204.731166822039,2.02732298689646e-18,1660.65743923664,9.42482249206019,129.436393626076,222.024328219177,70.7776277220819,409.462333455143,14.1032442626957,5.61985450084262,12.3357425425162,8.02948210782899,8727.75989161604,8715.9228954228,10.2553480051674,6.41510529409775e-21,8.13265146616507,1.33711002399123,20.4752208821188,5.94939771116221,2.8243928574177,10.0314441957971,15.2848605561075,6.02408743052366,5.10770006531034,3.85572345383723,3.91887594725823,51.549775421567,1.00000000046142,9.90236620687139e-21,8.11140514549217,0.0460351134744494,0.632226131931893,1.08446765467134,0.345710078506333,2,0.0688866501770214,0.0274499217225717,0.0602533690384863,0.0392196373232881,42.6303431525389,42.5725258871834
"5",4,0.599818319372948,0.0748800529776375,0.001,2.54474681175317,39.495687400935,8.53428279982878,40.7645342248627,4.00248330512479,11.6674325719342,21.4517245211116,23.3956197010367,9.32577563007355,2.00179395663383,13.3142785669378,18.6707267054398,144.830913965309,0.0511628638646542,0.00321374591839077,0.00494287322162383,0.142083384445695,0.158393568848653,0.0271135232753138,0.0400165238711643,0.0246279193615504,1.08660149064718,1.07428914279583,0.414478184605446,0.481174417122374,0.000449463082335528,0.00592317959988264,203.938228683363,9.08486763135928e-18,1655.39178181732,9.399102606093,128.98180399252,220.794399675299,71.484096388359,407.876457173605,14.0331212897645,5.59377106527992,12.2818719279505,7.98614819368391,8699.0120080698,8687.22354079198,10.4340638309256,2.91964562694013e-20,8.18239170964101,1.33545630902605,20.4298882509126,5.98651409465517,2.86054504953338,10.0451484967464,15.2484105118908,6.00932752271567,5.09056798025352,3.84273020214876,3.90988475042082,51.4559852564393,1.00000000047348,4.45471537843258e-20,8.11712347061374,0.0460879878737029,0.632455253173002,1.08265331716031,0.350518374527967,2,0.0688106461795197,0.0274287518531575,0.0602234902845738,0.0391596428439347,42.6551317443028,42.5973276368556
"6",4,0.597395788153014,0.0696558632350116,0.001,2.45525450044516,39.3109744065414,8.63483136005472,40.5997674995995,4.04448987256787,11.6442770050081,21.7550942554961,23.3687399432208,9.31826531394436,1.99570816729931,13.2932437394119,18.6660516809017,144.913302365089,0.0522801976504621,0.00326461646803963,0.00499005838028032,0.142303158060678,0.158609924737809,0.0274462132021449,0.0401331100274623,0.0247655798635783,1.08951070240876,1.07672761611941,0.414915218563696,0.482186582110743,0.0004499261432495,0.00593226615079244,203.114568037487,1.02779173124874e-15,1649.87404544397,9.37240325397841,128.506792326633,219.523382010062,72.2022315505844,406.229135944049,13.9603868165232,5.56669245144268,12.2258691443481,7.94132782081608,8668.79756450442,8657.05964802482,10.618869762688,3.3553458115496e-18,8.23296780687466,1.3337225816593,20.3824526592245,6.02508554550408,2.89770010304791,10.0605001091348,15.2099908463682,5.99381149291182,5.07269916815836,3.82920171934026,3.90031865480813,51.3559819153688,1.00000000032229,5.06015763177705e-18,8.12287401104193,0.0461434319928706,0.632681316804083,1.08078600270709,0.355475396331636,2,0.0687315880682965,0.0274066626880716,0.0601919855696024,0.0390977757041526,42.6793491528308,42.6215595191438
"7",4,0.594880163219365,0.0647961518465225,0.001,2.36759575875661,39.1214218008907,8.73969463801721,40.4274038536666,4.08733200935354,11.6204012531621,22.066473674263,23.3403261452961,9.31030617870649,1.98937395676879,13.2710405200927,18.6605918656716,144.998038309252,0.0534471343688509,0.00331732137954319,0.00503923844061086,0.142531128368979,0.158836547436218,0.0277952050963092,0.0402549281931138,0.024912739968869,1.09257568640667,1.07929934813081,0.415378505076072,0.483252434529787,0.000450420757449989,0.00594184718899686,202.259255473107,1.17373550360743e-18,1644.11331665853,9.3442189270116,128.011866418544,218.200527280521,72.927263672341,404.518510989168,13.8846970269069,5.53851645921118,12.1674043448764,7.89467875068355,8637.3307389946,8625.64566958953,10.8101776046149,3.89365788004584e-21,8.28507902602588,1.33184206739373,20.3329628927879,6.06492840788489,2.93568176245037,10.0776644768672,15.1700823847216,5.97771720403839,5.05407822743088,3.8151227260984,3.89043305380402,51.2522684751335,0.999999999893812,5.80312382114381e-21,8.12874205750527,0.0461992154779874,0.632909807294193,1.07881603117225,0.360563295331094,2,0.0686480180744002,0.0273832534667838,0.0601574662930678,0.0390324721179197,42.7042545858965,42.6464818556622
"8",4,0.59226863676531,0.0602754900897883,0.001,2.28182875436244,38.9268419503934,8.84903878850641,40.2472796901125,4.13110557766232,11.5957396104468,22.3860546925496,23.310330250841,9.30188074158844,1.98280771557904,13.247634844333,18.6542920916943,145.085165100241,0.0546664567587469,0.00337181592133047,0.00509037361597775,0.142767955747603,0.159073998826604,0.0281613446538683,0.0403823772338975,0.0250701478893164,1.09580278812739,1.08200970125417,0.415869803425809,0.484374125873385,0.000450945634075686,0.00595195183298137,201.371336386673,4.80522297704233e-18,1638.10143012118,9.31451716018043,127.49643730127,216.824777059139,73.6586560850555,402.742673000411,13.8059775202148,5.50921222617408,12.1064085259904,7.84615862961773,8604.56913924419,8592.93929487896,11.0082574530331,1.62023273395343e-20,8.3385483001843,1.32981457373493,20.2813681176585,6.10607727626058,2.97451163656863,10.0968183734589,15.1286286594754,5.96102107498846,5.03468973389614,3.800476227685,3.88019288644455,51.1447607868525,0.999999999436202,2.38624973174245e-20,8.13472989051504,0.0462554270238502,0.633140940101672,1.07674101402668,0.365785207394601,2,0.0685597948554147,0.0273584727693778,0.0601198201114289,0.0389636318950971,42.7298606087139,42.6721073824238
"9",4,0.589558326362419,0.056070223339338,0.001,2.19803582419062,38.7256658382995,8.96282306821547,40.0612282281875,4.17584720144443,11.570694253762,22.7148652806426,23.2789957305402,9.29305572625878,1.97605171147302,13.2233077558246,18.6473323929512,145.172096684848,0.0559401562816035,0.00342804513334713,0.00514342277764947,0.143013203609939,0.159323161657593,0.0285453526934719,0.0405157575231616,0.0252384453436675,1.09915938115614,1.08483167050865,0.416383267880642,0.485541669683708,0.000451494430673823,0.0059624985873617,200.449830784371,4.36299046017907e-16,1631.8199276847,9.28350462632802,126.959216071168,215.40100415633,74.3985442133527,400.899661926445,13.7243257622952,5.47879838076583,12.0429647630929,7.79591118949915,8570.31414094811,8558.74183560421,11.2131948606987,1.49565282138568e-18,8.39313978507577,1.32766373733886,20.227543706028,6.14869763417045,3.01431337742442,10.1180842058254,15.0852214116696,5.9435739997863,5.01448902302804,3.78523973565532,3.86944910376319,51.0314861043836,0.999999999107749,2.17659972034577e-18,8.14078974196836,0.0463133572211957,0.63337152972936,1.07458810576822,0.371157929422265,2,0.0684676345015888,0.0273325168419376,0.060079695279476,0.0388920816347782,42.7554071747785,42.6976754955434
"10",4,0.586746275110468,0.0521583472924074,0.001,2.1162178998692,38.518476704299,9.08130295458937,39.8680534797139,4.22152735110269,11.5450549031852,23.0526725159593,23.2461211350266,9.28377260805216,1.96908196441996,13.1978551382594,18.6395465899956,145.260316338285,0.0572717143689138,0.00348611414967955,0.0051985136021412,0.143267556193405,0.15958447436991,0.0289482153913033,0.0406553692198558,0.0254184851698632,1.10267209051405,1.08778771817679,0.416923836176106,0.486763461980176,0.000452072028343358,0.00597355945197615,199.493733292743,7.48961255718395e-16,1625.26592995805,9.2509834089263,126.399950536547,213.92489417286,75.1448318337808,398.987467075118,13.6395749867436,5.4472189967472,11.9769130443697,7.74379234182126,8534.60725279249,8523.09495328572,11.4253481115302,2.61096443112166e-18,8.44896704398358,1.32536578538261,20.1714696667575,6.1927439140777,3.05504088316633,10.1416570148102,15.0399786643556,5.9254179228809,4.99346053200627,3.76939516916049,3.85825721188383,50.9132144182902,0.999999998772812,3.75430968400512e-18,8.14695229337645,0.046372300747906,0.633603613983944,1.07233891701457,0.37667765548953,2,0.0683709445147842,0.0273052135530946,0.0600365376495138,0.0388172209948806,42.7813300270189,42.7236224524369
