"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau GLY","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.611655954548355,1,0.001,35.1002731849879,2.54214011515951,4.22406780907408,4.56461142713237,7.39558567077788,27.5766860924235,39.7455090359981,6.19729182026646,126.653835041329,0.0379310344827586,0.06222651271331,0.0055736347403294,0.254086318218247,0.135452966466128,0.199052764021077,0.0132048392380883,0.334320248352404,0.154301653085725,0.135335671765733,155.360612575869,538.746213029953,7.07045901534122e-14,2.00685499611572e-14,21.3909982680454,106.194327467257,156.539394431179,24.3105772684237,3.79061044393979,387.34286184707,5.8929887528778,33.524298074356,3.9408155997981e-16,5.09914397160938e-15,2.89747417107854,21.1382744057168,2.06707753789141,8.12751822996971,0.584897457703923,52.4213064117347,1.00000000077618,3.46771427143429,4.5509984181971e-16,1.29173988464635e-16,0.137686109303942,0.683534428636622,1.00758739269412,0.156478382031489,0.0243987866939624,2.49318572916002
"2",4,0.610881114119762,0.769230769230769,0.001,35.0440923061402,2.54010369616589,4.22211602153862,4.55880252823891,7.39131632866303,27.5604281583791,39.7281672643002,6.1900167430528,126.764957149514,0.0389655172413793,0.0622577573077444,0.00557489633436553,0.254117559337682,0.135483983246469,0.199097816445696,0.0132120023696751,0.334550966904846,0.154408138571467,0.135380076784105,155.163803106148,538.313148811926,5.59313508755937e-14,1.57356005393325e-14,21.3513606126735,106.110928386492,156.24789935612,24.269187080352,3.78136432441608,387.191591274196,6.04603784517059,33.5141693743006,3.1181148297246e-16,3.99869240376789e-15,2.89276738353677,21.1264541427761,2.06434761654982,8.11928000372635,0.58387342659364,52.4180273568603,1.00000000077163,3.46932170036488,3.60466486378199e-16,1.01412831062859e-16,0.137605293256071,0.683863931820354,1.00698678653678,0.156410107339765,0.0243701446576882,2.49537317223453
"3",4,0.609877758977191,0.591715976331361,0.001,34.9715608541559,2.53746574822567,4.21958454502525,4.55128370544158,7.38578441541452,27.5393549309622,39.7056520258848,6.18060250126773,126.908711235987,0.0403103448275862,0.0622982562645681,0.00557653359569377,0.254158093101821,0.135524247778084,0.199156284217784,0.0132212898094639,0.334850484793915,0.154546377597191,0.135437777519987,154.908950757254,537.750871722544,8.44540655256714e-14,2.38102658638281e-14,21.3000657165344,106.002630420499,155.87065419807,24.2155940762748,3.76941200260199,386.994002016435,6.24443322190446,33.5009416130659,4.7096093369683e-16,6.05157176819794e-15,2.88667538385708,21.1110899918577,2.06081109194341,8.10860341601327,0.582548970673512,52.4136075466712,0.999999999851829,3.47139961257329,5.45185188462735e-16,1.53704906939893e-16,0.137500548607783,0.684289899883848,1.00620818495651,0.156321464668838,0.0243330807136525,2.49820297708635
"4",4,0.608579997003901,0.455166135639508,0.001,34.8782632918294,2.53405137872944,4.2163020993813,4.54157841265404,7.37860522716435,27.5120550713737,39.6764055881453,6.16842924208436,127.09430971166,0.0420586206896552,0.062350649434152,0.00557865781001085,0.254210787497805,0.135576418327106,0.199232141429102,0.0132333073617989,0.335239125525391,0.154725750242488,0.135512798908634,154.579319253002,537.020726515944,2.29515417322193e-14,3.75344308133079e-15,21.2337579399484,105.861972322714,155.382997486048,24.146266793959,3.75398264966647,386.735273117674,6.5013929549271,33.4835910578692,1.28038797536235e-16,9.54165721533287e-16,2.87879684912295,21.0911074417626,2.0562309645305,8.09477336470961,0.580837781866928,52.407579296871,1.00000000009064,3.47407873937956,1.48477440871211e-16,2.42816639367372e-17,0.137364804324953,0.684839167644693,1.00519913175329,0.156206321213171,0.0242851544963951,2.50185649038701
"5",4,0.606903939121885,0.350127796645776,0.001,34.7579786886668,2.52964275387556,4.2120546747593,4.52906489772065,7.36934094041051,27.4767682830532,39.6385195228506,6.15272729767143,127.333902926802,0.0443313793103448,0.0624186004428192,0.00558140907204037,0.254278937999267,0.135644014396959,0.199330390962346,0.0132488992289712,0.335742985453365,0.154958300978476,0.135610140066682,154.153600528347,536.074640855315,6.14516297253147e-14,1.31263942038784e-14,21.1482409507915,105.679678019165,154.754001049204,24.0567736393778,3.73411443329954,386.397236350198,6.8338417370775,33.4610288150757,3.42986683640537e-16,3.33776557792194e-15,2.86863229999953,21.0651715363349,2.050320165181,8.0768930020605,0.578632028243302,52.3993833428291,0.999999999944132,3.4775356461868,3.98638951742042e-16,8.51513954792859e-17,0.137189406391589,0.685547905796905,1.0038948199079,0.15605716347579,0.0242233358176041,2.50657289225987
"6",4,0.604743450847375,0.269329074342904,0.001,34.6042017000967,2.5239504117218,4.20655896781119,4.51296980785549,7.35734387009453,27.4311591330791,39.5893402882717,6.13249659682936,127.641979063792,0.0472859655172414,0.0625062810624073,0.0055849756720343,0.254367446603371,0.135731508729927,0.199457756796974,0.0132690254685474,0.336396203872226,0.155259786402566,0.135736690429594,153.604836418203,534.847636071084,3.40267210991314e-14,2.14618750692245e-14,21.0381193559535,105.443184732464,153.943981161985,23.9413942627004,3.70858715427637,385.953254460129,7.26335299815267,33.4313366658233,1.90038409537745e-16,5.45920236067918e-15,2.85553568102383,21.0314610962663,2.04268660676796,8.05379414538073,0.575794449428249,52.3880174209489,0.999999999368314,3.48197132463366,2.2152115695756e-16,1.39721349640551e-16,0.136962610248715,0.686457452282158,1.00220790343875,0.155863544442015,0.024143687389092,2.51263738314551
"7",4,0.60196533690022,0.207176211033003,0.001,34.4078175806945,2.51663078858081,4.19946656695746,4.49234592170938,7.34190196259369,27.3724069728769,39.5257377238427,6.10653838971771,128.037153851059,0.0511269275862069,0.0626194613937372,0.00558958557534612,0.25448179532197,0.135844538377734,0.199622379738673,0.0132950216591731,0.337241319352007,0.155649839700926,0.135900788102886,152.899195427,533.259170465037,9.9850790444641e-14,6.61134037007968e-14,20.8968106735989,105.136909592506,152.904478036097,23.7931240251627,3.67592443906055,385.369642268489,7.81726609258551,33.3924020377917,5.58124537956274e-16,1.6824657668625e-14,2.83871759952195,20.9876800912257,2.03286834727446,8.02402453775182,0.572157049692492,52.372038095215,0.99999999904737,3.48765190338518,6.53049808867e-16,4.32398636586551e-16,0.136670507619963,0.687622385446403,1.00003454866732,0.15561314064505,0.0240414897232981,2.52041641439092
"8",4,0.598404194693256,0.159366316179233,0.001,34.1587404648855,2.50723410464156,4.19032286801933,4.46598907964599,7.32202068402687,27.2968240948386,39.4434183018035,6.07331394024182,128.542138806733,0.0561201782758621,0.0627650934110261,0.00559554306978921,0.254629728221419,0.135990507170879,0.199835126122717,0.0133284967052567,0.338334660064624,0.156154458491365,0.136113824759745,151.994666855247,531.204836297625,1.51221977919547e-14,4.65006515295647e-15,20.7160619311078,104.740627854229,151.57464680297,23.6031069648399,3.63429653752973,384.600775283958,8.52996780089672,33.3411211706092,8.46169090547541e-17,1.1840448261092e-15,2.81718776859469,20.9308565774225,2.02026218051383,7.98574917141807,0.567511607814997,52.3494825294629,1.00000000923164,3.49489131554473,9.94916350976916e-17,3.05936076054084e-17,0.136294664483722,0.689107262696971,0.997236622431004,0.155289048432297,0.0239106848041017,2.53035706312466
"9",4,0.593857402725508,0.122589473984026,0.001,33.8448754717363,2.49521935471731,4.17856811448284,4.4325020074888,7.29650667252903,27.1999224587377,39.3371044266624,6.03098561807657,129.184315874404,0.0626114041724137,0.0629519869791546,0.00560322578150778,0.254820754362629,0.136178468311037,0.200109481248582,0.0133714955003221,0.339746521619636,0.15680608690137,0.136390088598238,150.839780291587,528.55272709805,5.35844051588645e-16,2.32165800988076e-14,20.4859598071986,104.228740934387,149.881467238105,23.3606306655598,3.58154545502584,383.585311490226,9.44429044911465,33.2734443940731,3.00245520472908e-18,5.91606645449855e-15,2.78974662842577,20.857159279573,2.004139364756,7.93669301146495,0.56160812786199,52.3172346191346,0.999999999995414,3.5040672034518,3.55240541023298e-18,1.53915499305431e-16,0.135812713115223,0.690989742443442,0.993646814836797,0.15487048986875,0.0237440378664432,2.54299834398433
"10",4,0.588081168698283,0.0942995953723274,0.001,33.4520866624675,2.47993104654023,4.16351215488033,4.39020866172917,7.26392410873714,27.0762153779174,39.2001910176805,5.97737039716033,129.99656041003,0.071049997837931,0.063191261849749,0.00561310936672251,0.25506665460875,0.1364199562418,0.200462431139833,0.0134266091117194,0.341566360092591,0.157646012350427,0.136747821649272,149.37261675359,525.138718871224,1.65434301869716e-14,1.67962607865689e-13,20.1947893625739,103.569343026104,147.738507541829,23.0528941468735,3.51517896890456,382.242645863436,10.6129240973887,33.1841782916333,9.28600829402102e-17,4.28416604876627e-14,2.75497228115469,20.7617622945681,1.98362719151295,7.87409314334737,0.554153947145889,52.2708491632789,0.999999999358829,3.51562910222564,1.10752764033417e-16,1.12445380825773e-15,0.135197399553758,0.693362312387884,0.98906018156472,0.154331460699529,0.0235329543195288,2.55898740964626
