"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau ATPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p ATPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f ATPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.743443064544791,1,28.7952104049629,14.7823729504834,3.45404676503387,12.9209873904096,40.6278134360029,6.96916149322708,146.450409343604,0.104284967454319,0.322579171344138,0.0702973796635507,0.483571022846416,0.451983511743345,0.169493816903754,0.731120792115334,188.834539720474,20.4937725750956,108.979639661175,37.9535280165262,30.2044661266161,5.18117477783229,108.877541126248,19.692603829001,6.61086417498956,7.66098310485857,18.3532263635817,13.6519206702408,0.878177089140256,79.6026341117925,1.00000000702254,0.108527670569961,0.577117091967431,0.200988274386866,0.159952021401586,0.0274376436741223,0.5765764147386
"2",4,0.737463571174772,0.769230769230769,27.8590708190955,14.668910899623,3.41398959699903,12.8411049363335,40.6185200645049,6.94256165882244,147.655841912128,0.110121040834399,0.327524037946642,0.0713213773298055,0.488000968416118,0.454654736473069,0.170495526177401,0.732497376246343,187.315746995432,20.358927552312,108.819511450482,37.5922581367766,29.9546788626039,5.11988631401624,108.890804481336,20.62740502381,6.66803816019639,7.76115743700494,18.3450583756957,13.6190366244126,0.872917711076673,79.7622285799318,0.999999999557112,0.108687752470655,0.580941608742276,0.200689257166639,0.159915433324823,0.0273329199166238,0.581322212252472
"3",4,0.730011800910489,0.591715976331361,26.7575305563047,14.5280130504259,3.36503711111203,12.741181806688,40.5979768761165,6.90892556698661,149.101335078802,0.117469129887657,0.33375950979273,0.0726082179582168,0.493582561693005,0.458029751672329,0.171761156877123,0.734329764779924,185.422997465163,20.1857864903317,108.566781695724,37.1371162097821,29.6370022126562,5.04359719551241,108.845734139035,21.781478173394,6.73719820379383,7.88284054838525,18.3302329527151,13.5746287637752,0.866294089123426,79.9286623476155,1.00000000018282,0.108863446120347,0.585508718981685,0.200283226591398,0.15983455463038,0.027200494358215,0.587013130231505
"4",4,0.720808305142841,0.455166135639508,25.487484575612,14.3548495025869,3.30598914934639,12.6173407788121,40.5600341378108,6.8666817706918,150.807621698087,0.12667714990327,0.341578278422694,0.0742150216200482,0.500574870262913,0.462270370973392,0.173351389115022,0.736761157887485,183.085310668907,19.9650226420673,108.180142319479,36.5685551480598,29.2360094634112,4.9495612490876,108.703386198821,23.1927253446919,6.81961806274744,8.02859160110004,18.3052997489422,13.5149409404327,0.858013318039218,80.0884326821338,1.00000000635019,0.109047649404019,0.590872870200258,0.19973505928287,0.159685173770909,0.027034180199574,0.593730794086958
"5",4,0.709555795510405,0.350127796645776,24.05577433672,14.1445827307177,3.23580176122122,12.4655353879287,40.4965482769134,6.81404980802765,152.787707674747,0.138165293608398,0.351324173287596,0.0762076076742125,0.509281258963517,0.467566654714507,0.17533749551794,0.739970278654115,180.227172042809,19.6861332249815,107.606633768687,35.8654909530307,28.7345605280508,4.83494853218258,108.411403463367,24.901140141506,6.91621448049612,8.20044412938678,18.2656223859041,13.4353223407922,0.847747766591035,80.2212164300711,0.999999999906599,0.109229551792927,0.59706110093697,0.199001574197489,0.159435229436667,0.0268269677481403,0.601526408168297
"6",4,0.695950953933073,0.269329074342904,22.4802888118457,13.8926647930683,3.15369300860743,12.2817251091828,40.3973999704717,6.74907697712304,155.045151198558,0.152445865233816,0.363399904075433,0.0786613786952479,0.520056259613896,0.474140711638997,0.177802766864624,0.744174864497477,176.771542207732,19.337860393613,106.782052106809,35.0064512640146,28.1146090458657,4.69702656039652,107.903820879334,26.9480907005737,7.02737661206307,8.39962343862941,18.2053241067196,13.3302807404589,0.835144318475129,80.2993112816386,0.99999999948369,0.109394646571018,0.604068113668389,0.198032165181898,0.159044881773511,0.0265711692012718,0.610413981096687
"7",4,0.67969967817546,0.207176211033003,20.7896384957427,13.5952716358083,3.05925696906235,12.0621900756905,40.2506295139036,6.66969415086255,157.573319526712,0.170152789555155,0.378277587516386,0.0816625456103469,0.533314416643688,0.482250942262122,0.180844103348296,0.749634251980448,172.643718506548,18.9089201696726,105.632982869778,33.9711048721577,27.3583399269599,4.53338896787002,107.102534571345,29.3758103030642,7.15282070432369,8.62625828156021,18.1172799776363,13.1935852085039,0.819836663023511,80.2877283886005,1.00000000144796,0.109525677277015,0.611855351219879,0.196770002495388,0.158467045330329,0.0262586383892226,0.620367399711466
"8",4,0.660535306037342,0.159366316179233,19.0208754334083,13.2496806004048,2.9525311907661,11.8037921970121,40.0429191976649,6.57379924186081,160.35640250791,0.192083672190297,0.396515357751843,0.0853104263289732,0.549544771182208,0.492199289727922,0.184574733647971,0.756651748962613,167.77596797724,18.3889280318155,104.080840695334,32.7422394745862,26.4497618868581,4.34222649405058,105.92106540561,32.22702403435,7.29149237720824,8.8791808923969,17.9933265000545,13.0185540141842,0.801465298578547,80.1453593911379,1.00000000145286,0.10960406475513,0.620356074242221,0.195154526103511,0.157649288179783,0.0258810993774048,0.631324419322482
"9",4,0.638239242231335,0.122589473984026,17.2158795874203,12.8546134654712,2.8340259387974,11.5042418251522,39.7602393614219,6.45936536958993,163.371634764149,0.219258023228357,0.418782257077704,0.0897211217999273,0.569332171888454,0.50434140161159,0.189128025604346,0.765578199475036,162.112767725891,17.7694774223277,102.047488293948,31.3079520673949,25.3765450409705,4.1226204587824,104.270188373965,35.5445249916567,7.44154186201368,9.15581512659793,17.8246243479095,12.7984422940227,0.7797030676856,79.8269830742629,1.00000000122835,0.109611831895934,0.629484585642541,0.1931245301961,0.156536375438669,0.0254305723212202,0.64319541245728
"10",4,0.612663590442449,0.0942995953723274,15.4171194954228,12.4104463834731,2.70469782405855,11.1622722971344,39.388644530844,6.32457065422644,166.592250939636,0.252995120690914,0.445895081754623,0.0950332502616984,0.59338854804625,0.519101674267054,0.194663127850145,0.776818597551585,155.616553274167,17.0452184831153,99.4619345808021,29.6638924259031,24.1319883809282,3.87483416502532,102.065006600567,39.3702286771018,7.60037908905412,9.45219092053004,17.6022140560068,12.526955571933,0.754287338464436,79.2859952865455,1.00000000836533,0.109533454295661,0.639147528461201,0.19062170476035,0.15507340366474,0.0248998844654584,0.655875003699353
