"","convergence","mu","x_C","x_W","C","AA","NT","ATP","rRNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,0.965294968660173,0.1,1e-04,18.2045507242876,22.0059636785169,6.24275875301493,36.5044497561159,55.3124027477534,9.18347329766082,106.546401095035,0.051150895140665,0.116382949137335,0.21244404500053,0.0969474895381501,0.537803592748921,245.184922090251,227.612160869377,53.3927840769115,8.86476056905704,102.848704905886,12.5414282399105,26.4901745414996,11.342979023139,0.859416282526863,55.3124030079592,1.00000000020624,0.9283285406618,0.217765365148635,0.036155406683704,0.419474020059193
"2",4,0.796985892371699,0.03,1e-04,15.8484292393976,16.6783461123226,7.86940269510634,36.2528209472491,52.587927844266,10.9881407866859,113.774932701231,0.145576707726764,0.11987345009855,0.195272014987678,0.0891438773954246,0.57994769422368,202.434416922435,189.803442402384,41.9118366009409,8.75739319038271,90.6770162684204,29.4697359461551,22.7523934813551,8.18420878490004,0.780667984867002,52.5879265039536,1.00000000128448,0.937604610578192,0.207039086001047,0.0432603967979759,0.447932805910358
"3",4,0.657428027936352,0.02,1e-04,13.9191708470899,13.804174906945,10.3552207261379,36.2121392022288,48.6440255631219,13.0250024599203,118.04026630558,0.25974025974026,0.123635802351479,0.181355177534908,0.0828184867935965,0.626831924493804,166.986719103081,157.835866062569,31.9799457968487,8.56300168109151,77.6029794943592,43.373173793008,19.5141639404863,5.79972874754425,0.709174841639022,48.6440249829024,1.0000000000434,0.945200114818637,0.191511911665834,0.0512795372437806,0.464725457895984
"4",4,0.500327232074953,0.015,1e-04,11.6712063429471,11.4106314490009,14.9408458331678,36.2708959325179,42.7180047401414,15.0397875675354,121.948628280452,0.466531440162272,0.129640627114033,0.170261055300594,0.0777773794826794,0.700131929770084,127.083117019967,121.243694655425,21.3729810713997,7.5248152846603,61.014219642896,59.2882696036358,15.7181086087516,3.63898631213612,0.58526041393209,42.7180033419965,1.00000000057387,0.954050369302423,0.168181121024179,0.0592117620769111,0.480112709765559
"5",4,0.393999291600113,0.013,1e-04,10.0938438639504,9.98084313342447,19.5803485729184,36.339871831567,37.8983105946557,15.6931877595055,124.413594531528,0.704928259513413,0.135512348911625,0.165931398563632,0.0758126027509911,0.773137189914444,100.075820179723,96.0988528478042,14.9319075271354,6.18310486019273,49.0188681108456,70.5462737386693,13.0225812771186,2.4776722992004,0.468757272533513,37.8983099440059,1.00000000113208,0.960260458360624,0.149205947223054,0.0617842037775807,0.489817301305227
"6",4,0.323139579822104,0.012,1e-04,8.99871154199743,9.03453049499227,23.5471127486037,36.3929117000458,34.2841623678727,15.669111377082,126.073459623265,0.955631399317406,0.140852149515115,0.164446538070986,0.075141187437368,0.84154959695795,82.0774532275903,79.169613360969,11.0785698221072,5.06331006657601,40.7393247693808,78.4357914802911,11.151210218173,1.82183245402322,0.3804631307661,34.2841623400114,0.999999999424641,0.964572001227801,0.134977017196349,0.0616894148704014,0.4963522032412
"7",4,0.932178285337037,0.1,0.1,17.882035133562,22.8207937871491,6.00921481725192,36.6415720089826,55.9295563261244,8.89661830901459,105.820209592781,0.051150895140665,0.11680524669964,0.215844880422256,0.0984926048559865,0.566987895462925,236.773284452177,220.104039603037,52.1363179157479,8.29323440059531,98.643301532204,12.1111654451242,25.7093066454201,11.2533573061813,0.816822258795908,55.9295579372591,0.999999999901044,0.929598286776784,0.220195103646159,0.0350260563347031,0.416614998396774
"8",4,0.774432123957595,0.03,0.1,15.6299557461452,17.2318209401263,7.45925586665311,36.3458754204654,53.4752563111197,10.576501170857,113.281334786211,0.145576707726764,0.120251730186002,0.198699780508691,0.0907016833509483,0.609552539051894,196.705759672315,184.601419846464,41.4129563241972,8.19078226578677,87.7287047032368,28.6357768839876,22.1986401313298,8.22874533183397,0.742917739467954,53.4752546995918,1.00000000095109,0.938464742108002,0.210532505161888,0.0416397683892007,0.445989507032327
"9",4,0.641959170333222,0.02,0.1,13.7831560441997,14.189709986431,9.76432100954627,36.2746230101182,49.6790888353078,12.621643333138,117.687457752099,0.25974025974026,0.12394190543194,0.183826562313667,0.0839416971473641,0.657560967496187,163.057629245919,154.209405827211,31.8919466516246,8.10257968238311,75.5505427371637,42.352630972966,19.1130075937519,5.86258691845902,0.680144289810989,49.6790879771113,0.999999999885197,0.945735606010395,0.195586963918535,0.0496915091855827,0.46333644784291
"10",4,0.491015480623265,0.015,0.1,11.5956204284756,11.6910864471456,14.1240418229153,36.3129755527866,43.7782796342203,14.818992433926,121.679003745878,0.466531440162272,0.129884340596926,0.171497290509843,0.0783388041059718,0.732736558143424,124.717932110396,119.024302972583,21.4958130154564,7.2763546922967,59.7462745060424,58.1848364815234,15.4593931066026,3.68647368945698,0.5700209248454,43.7782795434497,1.00000000025727,0.954347951326268,0.172355431630789,0.0583424898973464,0.479051195849914
