"","convergence","mu","x_C","C","ATP","NT","AA","DNA","RNA","degact","p","tau Cin","tau Met","tau DNAp","tau RNAp","tau RNase","tau r","v Cin","v Met","v DNAp","v RNAp","v RNase","v r","p Cin","p Met","p DNAp","p RNAp","p RNase","p r","f Cin","f Met","f DNAp","f RNAp","f RNase","f r"
"1",4,1.0171549580407,100,111.530304029182,27.6897901522871,3.47889165856444,5.71418121385228,17.3501363014101,53.3526615863142,0.30551533263137,120.578517271694,0.103693203460894,0.16354378998118,0.238221726290231,0.219896978114059,0.110396591010662,0.232553305643241,345.832683237674,232.389081522605,17.6477771616612,60.4830529640562,6.21512870686904,122.6470366761,35.860498786391,38.0057911424523,4.20408394063624,13.3000405739086,0.686129021930849,28.5219738063747,0.999999992782162,0.67196968681398,0.0510298126512061,0.174891083055711,0.0179714901547865,0.354642697857922
"2",4,1.012865250141,71.4285714285714,110.366458111215,27.8195180948621,3.45571539400125,5.68797550103829,17.4222174449525,53.687382251894,0.306515001720659,121.25421585799,0.105140081376791,0.164160070781199,0.239018000720811,0.220632000665364,0.110331228016038,0.232828992502647,344.37418267548,232.587832473488,17.6463586303928,60.5872517317754,6.20916787779529,122.814181675654,36.2075295905658,38.1816350416933,4.21779735983891,13.3674865643976,0.685065116914888,28.5947021845797,0.999999993110807,0.675392763371938,0.0512418160145663,0.175934359665609,0.0180302942188623,0.356630046641148
"3",4,1.00698787543801,51.0204081632653,108.783711936741,27.9957841439084,3.42426837517278,5.65207832144007,17.5191607593251,54.1437082865786,0.307880841887635,122.173405106791,0.107138063807543,0.165013461062928,0.24012061615604,0.221649799528652,0.110243431032214,0.233222040254988,342.375875405198,232.831996439758,17.6415824724897,60.7227032730471,6.20064549720991,123.027137643514,36.6814883853256,38.4204135787158,4.23610765326182,13.4591750073087,0.683580434226869,28.6926400479517,0.999999993446601,0.680047899515009,0.0515269434097796,0.177356838600974,0.0181106377580962,0.359333544431737
"4",4,0.998997997892439,36.4431486880466,106.654368026232,28.2326344339932,3.3820804198894,5.60330142476596,17.6475808719931,54.759731498384,0.309730669200153,123.410570585867,0.109883530457964,0.16619052208065,0.241641009894421,0.223053239902543,0.110127248315464,0.233784519756541,339.659317215828,233.111817091139,17.6298979587661,60.8932685003499,6.18840636833676,123.286912934045,37.3229649286166,38.7409745855454,4.26010634709183,13.5824408272585,0.68151216480282,28.8225717325523,0.999999993912721,0.68631067618851,0.0519046496235092,0.179277484948197,0.0182194511294207,0.362972266429022
"5",4,0.988247459337968,26.0308204914619,103.830533922368,28.5462035872739,3.3263197248273,5.53773399343499,17.8142549742514,55.58052441458,0.312207402136614,125.052220137043,0.113632109614412,0.167805627217585,0.24372554634206,0.224977427392671,0.109976479788045,0.234591940591509,336.004134352497,233.393873002012,17.6048922183027,61.0980754803409,6.17076343896032,123.582538835005,38.1808586256386,39.164805247844,4.2907619741989,13.7456878402103,0.678638840621626,28.9914676085292,0.99999999457622,0.694616071275137,0.0523948675713275,0.181837271933271,0.0183651413021538,0.36780064746189
"6",4,0.973972473255398,18.5934432081871,100.155573543389,28.9533333605337,3.25401576727058,5.45083215670509,18.0247584453173,56.6555873099872,0.315475317749746,127.190422555192,0.118709213821918,0.170007152071495,0.246561893537985,0.227595594035063,0.109785665523522,0.23575242172804,331.150639403163,233.601867728795,17.5556185628168,61.3262680056405,6.14528550959506,123.879970430479,39.3106320601748,39.7139882511546,4.32854655507872,13.9575883966973,0.67466425950295,29.2050030325835,0.999999995459248,0.705424779155163,0.0530139954274037,0.18519145195583,0.018557371632338,0.374089478103505
"7",-1,0.95479034099027,13.2810308629908,100.155573543389,28.9533333605337,3.25401576727058,5.45083215670509,18.0247584453173,56.6555873099872,0.315475317749746,127.190422555192,0.126425666133616,0.170007152071495,0.246561893537985,0.227595594035063,0.109785665523522,0.23575242172804,324.628714462634,229.001140247065,17.2098652622717,60.1184632508726,6.02425572416588,121.440186922168,41.0414014720379,38.9318316745286,4.24329696659932,13.6826973560575,0.661376923961439,28.629818162007,0.999999995459248,0.705424779155163,0.0530139954274037,0.18519145195583,0.018557371632338,0.374089478103505
"8",4,0.931462415380074,9.48645061642197,89.7321324419114,30.1016125720391,3.04984102971657,5.19377993019056,18.5795629866778,59.7511523224709,0.32508094717733,133.266837409864,0.134550134731712,0.176967564197618,0.255467704635196,0.235816342740181,0.10927486748265,0.239789029544038,316.697220893943,233.115112072396,17.3061646162771,61.7119663490683,6.05601368503677,124.133050263855,42.6116537404389,41.2538135611066,4.42116615055917,14.5526902077424,0.661770092905506,29.7657436571113,0.999999998941316,0.736081962347459,0.0546457734902288,0.194861091958875,0.01912240865749,0.3919612864996
"9",4,0.90161439539533,6.77603615458712,82.8904367955437,30.8493778477184,2.91577125577451,5.01551485162051,18.9064567768832,61.8248586454324,0.331731864177697,137.265851922957,0.146386567687477,0.182241365605498,0.262132296492269,0.241968273685172,0.108961503399088,0.243127848458447,306.548894398445,231.813683342976,17.0463335959575,61.7240670310821,5.9818844830788,123.760868089942,44.8746404793793,42.2460422184643,4.46839457228166,14.9352659443388,0.651795126435944,30.0897135820573,0.99999999988267,0.756204597542835,0.0556072258143624,0.201351458614666,0.0195136390692763,0.403723093891051
"10",4,0.865242320393519,4.84002582470509,75.0898896121692,31.695152510477,2.76182878259064,4.80154584905886,19.2383997826488,64.236188276356,0.339763964173364,141.837234333984,0.161726065008801,0.189138491435616,0.270720191818406,0.249895561678528,0.108622739021091,0.247744560430134,294.182391625961,229.211441299835,16.6458776685972,61.4594318124185,5.87956321494925,122.723577753335,47.5769605925449,43.352706227234,4.50637519542835,15.3584392332075,0.638654260655437,30.4040988249134,1.00000000915135,0.779147392644966,0.0565835287724965,0.208916081058304,0.0199861155396097,0.417168336276423
"11",4,0.822127974971509,3.45716130336078,66.5959056843787,32.6063275567426,2.59150101482383,4.55338024698897,19.5434714771154,66.9283250529782,0.349236784789992,146.831852049326,0.181431613120647,0.19805094590381,0.28158797836817,0.259927364647542,0.108273557403671,0.253988267528858,279.523511381089,224.773154299397,16.0672346293943,60.7659949573391,5.74234661329914,120.714573186629,50.7144015750184,44.5165358227786,4.5243401172582,15.7947449294469,0.62174429566682,30.6600853091574,0.999999999609247,0.804129688772839,0.057480798462104,0.217391355143465,0.0205433402817643,0.431858388380372
"12",4,0.772441075388744,2.46940093097198,57.7796833310564,33.5387195470057,2.4096591098586,4.27557625336145,19.7866008068892,69.8111429168496,0.360193524780554,152.038424565028,0.20663143380462,0.209443998827067,0.295100351088486,0.272400324081679,0.107929695276053,0.262229828743037,262.629965674525,217.998564946663,15.2839832055612,59.4895597813996,5.56456547259107,117.44072417142,54.2676063673851,45.6584911809911,4.51030880999164,16.2049753639297,0.600581855800398,30.7964609869298,1.00000000016126,0.83005975506992,0.0581958847261446,0.226514745330767,0.0211878543988561,0.447171836955964
"13",4,0.71674811396608,1.76385780783713,49.0508325363277,34.4445429514576,2.22166715191061,3.97511244467242,19.936479874962,72.7770176210012,0.372712650492782,157.22163475644,0.238883919374731,0.223887139431277,0.311641664688992,0.287669228943685,0.107604531876612,0.272854114131172,243.694358739339,208.53726703046,14.2894343495017,57.5056119057688,5.34282178584001,112.688310186342,58.2146635451649,46.6888121802661,4.45318310814278,16.5425950368673,0.574911837165476,30.7474690488331,0.999999999962541,0.85573284544393,0.0586367055145941,0.235974325384873,0.0219242735583989,0.462416572813058
"14",4,0.655980426021458,1.25989843416938,40.780808930145,35.2811585699601,2.03250749072989,3.66018649925153,19.9711192300537,75.7212314582607,0.386977740348736,162.166009987627,0.28041431071035,0.242107660899793,0.331647367263635,0.306136031320279,0.107307086444078,0.286270247443135,223.033344785881,196.281932370384,13.100663300656,54.748642130355,5.0769964594957,106.377728317884,62.5417416435566,47.5213595230851,4.34480049306988,16.7605320219611,0.544797697955383,30.4527786079991,0.999999999724637,0.88005644404774,0.0587385859707463,0.245472900780104,0.0227633964911021,0.476958852904785
"15",4,0.591387109411418,0.899927452978129,33.2471425133439,36.0171342867126,1.84621900725178,3.33893776731648,19.8800681955657,78.5588128289461,0.403361741161956,166.708322865402,0.33442955629838,0.265072975069383,0.35565242048903,0.328294541989874,0.107041633003719,0.302942366050714,201.071616730144,181.409685222988,11.7568160650775,51.2295279207616,4.77085868305852,98.5891531741955,67.2442915672599,48.0868049684576,4.18134009078911,16.8183744051039,0.510680504264556,29.866831329527,0.999999997663825,0.902214284389285,0.0584707888104873,0.254782493094662,0.023727161244821,0.490318596662947
"16",4,0.524487993429384,0.642805323555806,26.6134505095249,36.6339961178442,1.66574792006477,3.01855072594079,19.66330667373,81.2327179856097,0.422536247549961,170.749692773572,0.405531493150523,0.294107802551683,0.384348404943242,0.354783143024531,0.106808556840126,0.323435588400127,178.32591721729,164.367481961317,10.3131682614913,47.0378890296606,4.43230377257321,89.5561637414947,72.3167754765643,48.3417589305965,3.96384977121543,16.6882501111821,0.473407969425592,28.9656505145884,0.999999996923049,0.92172514248327,0.0578332549227354,0.263774832166497,0.0248550733852918,0.502204978745801
"17",4,0.457019447435229,0.459146659682719,20.9401874785168,37.1243309253718,1.49311729342085,2.70490662229952,19.3284348622334,83.7133768185143,0.445647078686483,174.250000444909,0.50027194958128,0.331053198353074,0.418638986448213,0.386435987490658,0.106605711077038,0.34846840221759,155.386612824454,145.816539913832,8.83347062052571,42.332028849583,4.07338763304841,79.6356389189208,77.7355637365209,48.2730319112528,3.69803518739696,16.3586193709716,0.43424638511354,27.7505038536532,1.00000000448221,0.938411217780692,0.0568483378300981,0.272430348212482,0.0262145340403813,0.512500001308556
"18",4,0.390849546845601,0.327961899773371,16.2102573866178,37.4879437207517,1.32973908398695,2.40264159533366,18.8879010259784,85.9932683289322,0.474659413666359,177.213587472477,0.627911820936514,0.378481260020122,0.459683109582122,0.424322870383498,0.106429656821408,0.378965793969655,132.888845156649,126.553073402839,7.38232755686824,37.3208382928853,3.7104083347499,69.2638503585012,83.4424767444621,47.8979666809255,3.39353128729499,15.8360852295554,0.394897485734725,26.2486300445048,0.999999994199249,0.952322766591549,0.0555526500764072,0.28084251941841,0.027921141980374,0.521216433742581
"19",4,0.327842334019083,0.234258499838122,12.3562837123865,37.7270328303831,1.17675144996532,2.11539022460883,18.3572080356576,88.0803339192714,0.513145714030199,179.673852155874,0.801470110213819,0.439978867337511,0.508899455373194,0.46975334342141,0.106276523866705,0.416107737509705,111.466392924631,107.41548003256,6.01826992848387,32.2410800248651,3.36461777159099,58.9046950529813,89.3369822224408,47.2605412392409,3.06269428889431,15.1453551371976,0.357579880904831,24.5106993871951,0.999999994241696,0.963657983322912,0.0539917883401695,0.289244847646692,0.0301850420017764,0.528452506340805
"20",4,0.269675674997856,0.167327499884373,9.28245729391321,37.8392673169449,1.03534910099046,1.84600041198052,17.7543886248434,89.9932661975328,0.568414476000973,181.680856630415,1.03917116058822,0.520509267642453,0.567856448417526,0.52417518315464,0.106142437195394,0.461368142893338,91.6897295134615,89.1864765770867,4.78792673657888,27.3347459569637,3.0657511498823,48.9949076459958,95.281322632524,46.4223876067502,2.718855071917,14.328195468477,0.325406298883089,22.6046895518637,1.00000000015477,0.972698655172671,0.0522187900730687,0.298122222698683,0.0334361456471161,0.534355460677691
"21",4,0.217651426517729,0.119519642774552,6.87964260480874,37.8003530985345,0.907363714489018,1.59657285539308,17.1014661999503,91.7626231155549,0.659083310947081,183.292895730103,1.36641069792713,0.62681239714639,0.637713259145789,0.588658393057652,0.106023415657092,0.516530145068117,74.0014851531007,72.504121126232,3.72215851396392,22.8412742785425,2.86900845643321,39.8939602262224,101.116420975692,45.4464819661256,2.37366983699718,13.4457078121959,0.304182076100129,20.6064330629924,1.0000000018523,0.979765758896977,0.0502984299998539,0.308659674513225,0.0387696065262989,0.539096752147363
"22",4,0.172559408524822,0.0853711734103943,5.03419353012344,37.4591234709885,0.798741963325893,1.36807155793821,16.4375536317322,93.4651184669042,0.865161043209217,184.572033772777,1.81814358210314,0.767241077742394,0.715402507373767,0.660371545268092,0.105913166363322,0.583543058819019,58.6701984561697,57.8015009982121,2.83645453228676,19.1141191182495,2.98583355789802,31.849640978054,106.670844783803,44.3476859209964,2.02920668444963,12.6224203785568,0.316239086350844,18.5856369186212,0.999999992461762,0.985193540902575,0.048345745975683,0.325789233326731,0.0508918260711304,0.54285892286111
"23",4,0.164846956176013,0.0609794095788531,1.9143459014057,1.70584271798688,2.97770614563605,3.01840800680268,25.2428928519073,102.039118544874,18.6301093209954,184.471576968246,2.06156144209307,0.438447888591617,0.249795727828977,0.230580671842133,0.105414100480704,0.62262969710571,56.0479651753204,55.7323910804056,4.16121405171415,78.2431743988552,61.4223362958493,30.4095779642045,115.546323913216,24.4357491953661,1.0394534927001,18.0413637199492,6.47478033005025,18.9339063169651,1.00000000134663,0.99436957222485,0.0742438025056096,1.39600383813171,1.09588878358797,0.542563461671313
"24",4,0.129909672233075,0.0435567211277522,1.32741750344294,1.53689268236629,2.57925539809262,2.73575856387701,25.5305173264606,102.458135694434,18.7203199990572,185.111703170667,2.7978760192716,0.518320439468735,0.273653482317448,0.252603214446875,0.105391860951102,0.708783236211949,44.1692886032067,43.9968442304179,3.31666113782134,61.9493155291921,48.6390127035163,24.0478006854076,123.580193371198,22.8044636367477,0.907615870031761,15.6485962354576,5.12615606364785,17.0446779935832,1.00000000099528,0.996095831867512,0.0750897568425311,1.402542751987,1.10119529406219,0.544446185796078
