"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"41",4,0.470111988250074,0.00554193502798051,0.001,0.592468545039946,7.45905286308913,6.02237999443927,27.6919489927631,6.15543361491045,11.1290941604168,32.2337753929432,22.220105954911,9.05799323533821,1.90036896671458,11.8635845639525,18.3499860204118,185.323807554199,0.202626205447642,0.00896004044070041,0.0124897430382183,0.161794767346838,0.208471728770014,0.0741744345737466,0.0862062723989189,0.022835547389635,1.45802836752902,1.36895656807235,0.47515800482615,0.598175650137126,0.000513465730363344,0.00634054713549821,159.8380759388,2.34211602845216e-16,1341.32283114576,8.12566371842274,115.472208703864,152.259079392452,84.1860235487935,159.838076005025,10.4459381895905,4.25827120942057,9.42912887300514,5.5772133271326,8721.37494121408,8712.29436393785,32.387382813531,2.0985454331744e-18,16.7527774923059,1.31468987086085,24.0726909733863,11.2937311226543,7.2573632782291,3.64998995928083,15.2304742058777,5.82938834076968,4.48032606254577,3.33615320791099,4.47812715396306,55.2407130728834,0.999999999585671,1.46530544347802e-18,8.3917603656815,0.0508368463980215,0.722432424050408,0.952583284271173,0.526695676355281,1,0.0653532528085618,0.0266411565745241,0.0589917565868892,0.0348928957763309,54.5638133240536,54.5070022218232
"42",4,0.461581774159974,0.0051552883981214,0.001,0.560504464428245,7.37625163950624,6.1409940750196,27.1639333850418,6.23642487642152,11.0700322872091,32.7099241741064,22.0884456588407,9.01820640550076,1.88038594194779,11.7777271065573,18.2843664498031,185.69280269515,0.212017277268078,0.00923654387643764,0.0129075714913388,0.162976910497216,0.210202258405104,0.0769619852341406,0.0884271445248163,0.0236977522238707,1.47769402381887,1.38550389953203,0.478299789359789,0.604859418603552,0.00051609155336143,0.00638673114366639,156.937802826447,7.44318081892731e-17,1319.08977928029,7.98834520201218,113.405929776693,148.323989540734,83.8794712940126,156.937803214391,10.1956239356439,4.16263971239188,9.21884291810955,5.43638417341672,8580.12525831368,8571.24133167653,33.2735256556976,6.87492662142812e-19,17.0262456295546,1.30191582100921,23.8381825555914,11.4153086929028,7.41722213078083,3.71907317513322,15.0660125588055,5.76735355386585,4.40937062587278,3.28824817043839,4.42813017259875,54.7422139528991,0.999999997528038,4.7427583835612e-19,8.4051755043257,0.0509013445989134,0.72261703333371,0.945113200916354,0.534475885197818,1,0.0649660166436491,0.026524136486767,0.0587420158132058,0.0346403738428155,54.6721381501209,54.6155302044559
"43",4,0.452887971518905,0.00479561711453154,0.001,0.529987648011936,7.2912051370825,6.26287876163882,26.6318935333657,6.3188209720072,11.0115325137081,33.1900391910102,21.9537552572517,8.97728501552553,1.86022456324636,11.6905875782351,18.217101402752,186.064689969704,0.222014993354781,0.00952610101015506,0.0133492979304594,0.164222296824209,0.212025734678583,0.0799256250959349,0.0907841589990657,0.0246254270640801,1.49821464558903,1.40277681122239,0.481576193550706,0.611841547557606,0.000518825866518502,0.00643460484074266,153.981911015479,4.55301864357411e-16,1296.32521205117,7.84870863585124,111.299052576806,144.367453769603,83.507608465831,153.981910316428,9.94259168567924,4.06570440042842,9.00593410288392,5.29452649417103,8435.3305339055,8426.64600116734,34.1862929508581,4.33725154998062e-18,17.305031470437,1.28893295928349,23.5982633916275,11.538658986044,7.58116800459373,3.79187030168492,14.8961364785964,5.70327585420583,4.33704346463533,3.23941128377835,4.3764676736235,54.2221371503361,1.00000000453983,2.95685294085377e-18,8.41868508701616,0.050971627899163,0.722806025383697,0.93756112956991,0.542320901813892,1,0.0645698684036815,0.026403779457428,0.058486961776075,0.0343840811124563,54.7813085093643,54.7249088146189
"44",4,0.444035961262723,0.00446103917630841,0.001,0.500829722756296,7.20683792648413,6.39182632218954,26.0937868023616,6.40349298168097,10.9499882954862,33.6654514196125,21.8156024632839,8.93534092473043,1.83962282961687,11.6012129840095,18.1478049222669,186.448203586457,0.232684697081657,0.00982960505017528,0.0138168390754172,0.165543905542963,0.213949371387308,0.0830747159772828,0.0932775772226095,0.0256254523541643,1.5197720734872,1.42095071865399,0.485009978157342,0.619164657085023,0.000521696878238461,0.00648464715777796,150.972227353703,1.56388490888621e-15,1273.05669632267,7.70556974016164,109.156903343465,140.384259365646,83.048172680284,150.972226829326,9.68691201030971,3.96761269672282,8.79031271599215,5.15135575916825,8287.45312842041,8278.97073052203,35.1289269895394,1.53723709982808e-17,17.5896195069726,1.27561010922004,23.3540508529194,11.6623824744822,7.7465323403818,3.86873160541697,14.7218983515964,5.637782112749,4.26338937837956,3.18953742214836,4.32353842564449,53.6862040170066,1.00000000347333,1.03587589699805e-17,8.43239000350615,0.0510396508151979,0.723026384626801,0.929868110936394,0.550089075483864,1,0.0641635366567175,0.0262804144845013,0.0582247006658357,0.0341212146588515,54.8938920917513,54.8377069371932
"45",4,0.435031966203704,0.00414980388493805,0.001,0.473044790137578,7.1222860349154,6.52550225006104,25.5469908951255,6.48874456997628,10.8853762191965,34.1483749024155,21.6725637383028,8.89158979869431,1.81855004138384,11.5086246946683,18.0741929601268,186.84416217592,0.244039769365775,0.0101480697137045,0.0143125026603399,0.166942269997226,0.215966299432653,0.0864207408121256,0.0959312938481014,0.0267029439010376,1.54254832982427,1.4401650219399,0.488642571993419,0.62688652317858,0.000524752983499841,0.00653752033986373,147.91086984521,1.30096404841157e-16,1249.31944596771,7.55829792797444,106.977887822678,136.366081696302,82.5313037581057,147.910868509259,9.42825801574898,3.86812579280278,8.57121224112203,5.00661962922206,8136.59501050846,8128.31832450742,36.0961345637161,1.32022738583039e-18,17.8808878940273,1.26179941341139,23.1036185541852,11.7848578018413,7.91733475248575,3.9496556241565,14.5435436553458,5.57073946725811,4.18825919460334,3.13858237224065,4.26970250729424,53.1390463753543,1.00000000903213,8.79559468160468e-19,8.44643438686525,0.0511003552622726,0.723259141812023,0.921947677480952,0.557979982065613,1,0.0637428345244201,0.0261517347020421,0.0579484951140387,0.0338488961607892,55.0101225996054,54.9541653458588
"46",4,0.425883022848675,0.00386028268366331,0.001,0.446555889725341,7.0372519180099,6.66517027600433,24.9942045597329,6.57583573914563,10.8191140677793,34.630982766436,21.5255268545396,8.84651739569759,1.79709557948684,11.4137970899321,17.9982660464032,187.249683646533,0.256152025427283,0.0104819992624183,0.014837665083592,0.168426986833331,0.218094913144156,0.0899781734318283,0.0987501802576454,0.0278639755525425,1.56650729666155,1.46040256014322,0.492459622571261,0.635005244141496,0.000527966260102893,0.00659282878095932,144.800228547671,1.25162760981876e-16,1225.10785867779,7.40821380607417,104.764992123599,132.330910824583,81.9374868043897,144.80022776855,9.16735644522166,3.76758157016308,8.34982259551305,4.86094240684168,7982.71471509476,7974.64612988436,37.0908718248195,1.31195596829426e-18,18.1777400983376,1.24774312917416,22.8487118577445,11.9068936445662,8.09134159179193,4.03471000654545,14.360730762537,5.50218577061459,4.11195048392334,3.08672391981425,4.21460403359691,52.5754765230675,1.00000000538067,8.64382348775983e-19,8.46067632321693,0.051161617079191,0.723514000896852,0.91388606816353,0.565865731477712,1,0.0633103731015871,0.0260191688108753,0.0576644299818333,0.0335699914409767,55.1291585525295,55.0734363666273
"47",4,0.41659703756913,0.00359096063596587,0.001,0.421365295573763,6.95176287213475,6.80923074631091,24.4330832574491,6.66297379642034,10.7498136457112,35.1234312870207,21.3730701079671,8.79963441553785,1.77518081600311,11.3151920909068,17.9174063421587,187.66785548138,0.269048986568579,0.010832544016949,0.0153950281401964,0.169998778449138,0.220326242123702,0.0937597396023426,0.101758636255948,0.0291150708886376,1.59187603600633,1.48187153989674,0.496512920721132,0.64357637644082,0.000531390723835822,0.00665135629581264,141.642992837899,2.19356083306419e-17,1200.46502263301,7.254115664213,102.51810102145,128.269167908549,81.2906523524207,141.642992773504,8.90395769073642,3.66590162920443,8.12530148897108,4.71387550459741,7826.04446236849,7818.18726404947,38.1089036775771,2.37618442780232e-19,18.4811928047567,1.23319080164497,22.5874279477142,12.0264837821148,8.27202592373873,4.12394577547936,14.1739968734976,5.43239529237916,4.03431717402879,3.03373891624194,4.15868743162932,52.0015490805777,1.00000000045463,1.54865467758919e-19,8.47528705181076,0.0512140807121519,0.723778134124736,0.905580751980154,0.573912275931711,1,0.0628619709057856,0.0258812776927584,0.0573646555319819,0.0332799767379611,55.2518999290195,55.1964280827589
"48",4,0.407181296484127,0.0033404284985729,0.001,0.397190444602876,6.90134486534059,6.99959191559761,23.8048892597429,6.75277633035607,10.6251727437636,35.587138447215,21.197141164659,8.74467621750618,1.74853256727673,11.1905209140374,17.8152029053034,188.23582142517,0.282843612233263,0.0112047220472054,0.0159942121976881,0.17180192047524,0.222605140081549,0.0977069939891821,0.104915034885459,0.0304917196005088,1.62223374907491,1.50763153838061,0.501380337398126,0.653460461263272,0.000535798648810794,0.00672459458704782,138.441640479091,7.65344464257847e-17,1175.76497240765,7.07597583423519,100.275981519914,123.972543222405,80.5023176172062,138.441640804603,8.63107942118288,3.56066859957808,7.88962909573342,4.55657081411048,7672.24638907197,7664.61058126554,39.1573336766047,8.57547199237652e-19,18.8054344632968,1.21566623755799,22.3219489130553,12.1129845354551,8.44590346116945,4.22132369244831,14.0016283279888,5.36817627844541,3.9557048979649,2.9775388659674,4.11077924860826,51.5413988266076,0.99999999764874,5.52828224087619e-19,8.49285638030775,0.0511116149238815,0.724319510640906,0.895485942682376,0.58148919031397,1,0.0623445328372322,0.0257196359338417,0.0569888441792515,0.0329132968059923,55.4186323167074,55.363476889756
"49",4,0.397649708825999,0.00310737534750967,0.001,0.374562088336009,6.77777388215625,7.1156032318167,23.3061124348881,6.8433433596207,10.6091474249254,36.0935682985998,21.0595020892213,8.7027670579024,1.73066540270952,11.1144076332921,17.750269485655,188.522277823897,0.297576134952019,0.0115858813200603,0.0166130536010159,0.173432584534224,0.225184547006777,0.102083587487326,0.108352685092643,0.0319159440714355,1.64619533101521,1.52790082918409,0.505156592929141,0.661941759971398,0.000538678982641487,0.00677529031828366,135.200901085548,3.37738665357233e-16,1149.84689294622,6.93997787876313,97.9369125594649,120.163277159049,79.736649580164,135.20090100084,8.37430487379939,3.46065278655539,7.67228924925313,4.41964095915208,7504.01277206505,7496.58288838868,40.2325615870675,3.91300009402446e-18,19.1024680654772,1.20361830012423,22.0538792899454,12.2666984166296,8.63968008230192,4.31506439475049,13.7857415837464,5.28753426209621,3.87570749711959,2.92554491494281,4.04225396578473,50.7915254639108,1.00000000062653,2.49805040393285e-18,8.50472803386925,0.0513308552486646,0.724380620502349,0.888775712806105,0.589764187885617,1,0.0619397120271216,0.025596373699713,0.0567473233717982,0.0326894342155651,55.5026831664268,55.4477287717344
"50",4,0.388008381353204,0.00289058171861365,0.001,0.352863874968658,6.69431023658233,7.28368017692276,22.7294909201751,6.93566851718033,10.5291526638547,36.5730713123086,20.8944183979904,8.65125437771058,1.70734682790851,11.0074873587502,17.6592174925125,188.982037964058,0.313325721561187,0.0119913771387637,0.0172801492222987,0.175329411402805,0.227811942678254,0.106645744046025,0.111972730003727,0.0334863654727272,1.67602511751926,1.55321093837882,0.509899090245348,0.671956576106126,0.000542715994492137,0.00684331277003513,131.922849707007,1.73425366326425e-16,1123.99455688588,6.77649699707657,95.6113490084111,116.086705853025,78.8369900055787,131.922849660089,8.10720946192086,3.3567592077703,7.44226375438852,4.27099735283454,7339.87401752137,7332.66146552639,41.3348220748562,2.07960897304842e-18,19.4227936680395,1.18811922987031,21.7814071596947,12.3801531195479,8.8275929962012,4.4176167579214,13.5878866911691,5.21375511901267,3.79480351772863,2.86992475776903,3.98346702686611,50.1796958453813,1.00000000035565,1.31459687820018e-18,8.52009003581977,0.0513671211206914,0.724751999026416,0.879959052977799,0.597599204449487,1,0.0614541717587953,0.0254448658167958,0.0564137582955808,0.0323749628198537,55.6376248423468,55.58295234237
