"","convergence","mu","x_C","C","ATP","NT","AA","DNA","RNA","degact","p","tau Cin","tau Met","tau DNAp","tau RNAp","tau RNase","tau r","v Cin","v Met","v DNAp","v RNAp","v RNase","v r","p Cin","p Met","p DNAp","p RNAp","p RNase","p r","f Cin","f Met","f DNAp","f RNAp","f RNase","f r"
"1",-1,0.3644849704697,100,1.32741750344294,1.53689268236629,2.57925539809262,2.73575856387701,25.5305173264606,102.458135694434,18.7203199990572,185.111703170667,0.101031912811248,0.518320439468735,0.273653482317448,0.25273814975485,0.104880041946998,0.708783236211949,123.924890083039,123.441066353495,9.30548985381114,173.80995620376,136.465505640794,67.4704336637563,12.520368690013,63.9820277608329,2.5464797031651,43.92840673991,14.3125079559247,47.8219123208208,1.00000000099528,0.996095831867512,0.0750897568425311,1.402542751987,1.10119529406219,0.544446185796078
"2",4,1.00950743520827,71.4285714285714,110.429640743158,27.7942368165205,3.51100558723232,5.65313329195972,17.9026090503749,53.1100192628752,0.341524917680532,121.257827928405,0.105142235823226,0.16447946274186,0.23585890557898,0.224090730653988,0.109414419481288,0.232611014352916,343.232525546184,231.752982148587,18.0728169459804,60.5103982040749,6.8954388741478,122.41067887093,36.0882351431784,38.1186059926235,4.26263482560818,13.5598193457149,0.754460441483589,28.4740721797961,0.999999992935901,0.675206931926612,0.0526547325011027,0.176295640048488,0.0200897010400313,0.356640670377661
"3",-1,1.00361312052795,51.0204081632653,110.429640743158,27.7942368165205,3.51100558723232,5.65313329195972,17.9026090503749,53.1100192628752,0.341524917680532,121.257827928405,0.107217093615282,0.16447946274186,0.23585890557898,0.224090730653988,0.109414419481288,0.232611014352916,341.228458569031,230.399822224009,17.9672933346387,60.1570899311418,6.85517776742819,121.695947075667,36.585523586594,37.8960389752251,4.23774614212438,13.4806462366872,0.750055295864188,28.3078176919098,0.999999992935901,0.675206931926612,0.0526547325011027,0.176295640048488,0.0200897010400313,0.356640670377661
"4",-1,0.995427276474859,36.4431486880466,110.429640743158,27.7942368165205,3.51100558723232,5.65313329195972,17.9026090503749,53.1100192628752,0.341524917680532,121.257827928405,0.11013935103454,0.16447946274186,0.23585890557898,0.224090730653988,0.109414419481288,0.232611014352916,338.445271610641,228.520595083582,17.8207453688089,59.6664262014718,6.79926437310065,120.703349406029,37.2761425759045,37.5869447047977,4.20318149928893,13.3706930430001,0.743937564282611,28.0769285411309,0.999999992935901,0.675206931926612,0.0526547325011027,0.176295640048488,0.0200897010400313,0.356640670377661
"5",-1,0.984094961469748,26.0308204914619,110.429640743158,27.7942368165205,3.51100558723232,5.65313329195972,17.9026090503749,53.1100192628752,0.341524917680532,121.257827928405,0.114265101557831,0.16447946274186,0.23585890557898,0.224090730653988,0.109414419481288,0.232611014352916,334.592284536121,225.919031483865,17.6178673636367,58.9871613742724,6.72185901411564,119.329217503109,38.2322213729865,37.1590409216274,4.15533091502297,13.2184760915654,0.735468301864526,27.7572903253379,0.999999992935901,0.675206931926612,0.0526547325011027,0.176295640048488,0.0200897010400313,0.356640670377661
"6",4,0.970848219975102,18.5934432081871,100.231407489061,28.924305669224,3.30567263460956,5.41810253033787,18.5188078674187,56.0648106215349,0.352232785703699,127.184658810191,0.118719529966609,0.170316739404217,0.243298203951496,0.230958938566689,0.108918250047704,0.235514443240304,330.088393246023,232.778909699669,17.9789516541443,61.2697130555045,6.83929146034616,123.476999614015,39.1879388936009,39.6461449021162,4.3742466463841,14.1507878935849,0.744923657427107,29.0806168170779,0.999999995317885,0.705201737997117,0.0544670819629961,0.185616077457673,0.0207195756296294,0.374072525912327
"7",4,0.952310885879831,13.2810308629908,95.5664596826464,29.4381713733965,3.21248882542681,5.30596671227925,18.7803880569962,57.4383247053002,0.357307386184077,129.900892043781,0.125534188941258,0.173288794555507,0.247065992775105,0.234443681646521,0.10870498926571,0.237169394852205,323.785700043047,232.776720162267,17.8847679877251,61.5044961529251,6.80535426936731,123.706033578793,40.6461752456814,40.3375972375038,4.41871795843972,14.4193405159061,0.739775962800926,29.3392851234489,0.999999996429442,0.718922173833423,0.0552364354617537,0.189954330673476,0.0210180815402398,0.382061447187591
"8",4,0.928576026678738,9.48645061642197,89.8142024842002,30.0688180445058,3.09785551994575,5.16323991011158,19.0838248727416,59.1531268535804,0.363755512176693,133.255176116048,0.134572957762535,0.177268010984713,0.252078897600523,0.239085043056286,0.108452638543312,0.239529060778047,315.715848433127,232.316533151029,17.7207822741633,61.6836684629115,6.75549296359045,123.737561972216,42.486815536154,41.1822897505471,4.46703526028997,14.7476425303248,0.732651036562163,29.6387420021701,0.999999997980324,0.735840578909147,0.0561288966845341,0.195377167932689,0.0213973830692172,0.391926988576613
"9",4,0.898885956234168,6.77603615458712,82.97329194499,30.8140145329289,2.96141999316356,4.98643833068025,19.4149349804694,61.2260152613476,0.371756337497287,137.252128468408,0.146419811180538,0.18253623088927,0.258649014470677,0.245175232770877,0.108166463191598,0.242852710784643,305.621224984321,231.037698112452,17.4518123951434,61.7185362929514,6.68333101834723,123.3740107435,44.749002054969,42.1727506067799,4.51389407673098,15.1318565019022,0.722912278593319,29.9617129494326,0.999999999557309,0.755960905601456,0.057102749942557,0.201944535327333,0.0218680198527816,0.403682730789435
"10",4,0.862697822038536,4.84002582470509,75.170761303537,31.6566323504647,2.80479171862348,4.77417198473903,19.7488288164915,63.6406555779099,0.381438949990381,141.822719285926,0.161773221532289,0.189427329621532,0.267114308601074,0.253031182995172,0.107856612969486,0.247451494267616,293.317259482476,228.467607424936,17.0372716077991,61.4839859881148,6.58133102794736,122.350151043551,47.4508779975023,43.278008779526,4.55089902596597,15.5573657098313,0.709840073505388,30.2757276995952,0.999999999963771,0.778909525541603,0.0580847906367398,0.20961598405211,0.0224375852935518,0.417125644958606
"11",-1,0.816970549837853,3.45716130336078,75.170761303537,31.6566323504647,2.80479171862348,4.77417198473903,19.7488288164915,63.6406555779099,0.381438949990381,141.822719285926,0.188836292917517,0.189427329621532,0.267114308601074,0.253031182995172,0.107856612969486,0.247451494267616,277.769986934807,216.357688740926,16.1342115368627,58.2250291535908,6.23248777406431,115.864984954523,52.4530546165162,40.9840592212802,4.30967875949256,14.7327480066615,0.672215021684307,28.6709636602915,0.999999999963771,0.778909525541603,0.0580847906367398,0.20961598405211,0.0224375852935518,0.417125644958606
"12",4,0.770331777819841,2.46940093097198,57.8470793192377,33.4914243304449,2.44662443976592,4.25218220953812,20.2876793551283,69.2418980892278,0.40613614691457,152.026975189929,0.2067165524022,0.209719813158773,0.291141916225833,0.275363534300866,0.107221061435313,0.261894267048274,261.912803750184,217.351360296511,15.6282441054748,59.5964260564871,6.25719160179202,117.111210074631,54.1417118212321,45.5828866711894,4.55003693611302,16.4106825106145,0.670902725148267,30.6707545256319,0.999999997294666,0.829861528708673,0.0596696451621419,0.227543003022115,0.02389036158321,0.447138162323321
"13",4,0.714881044890894,1.76385780783713,49.1077643064308,34.3911774759199,2.25552575049981,3.95388582460548,20.4235939450639,72.2331644937208,0.421297046414846,157.213591108767,0.23899126976776,0.224155513692377,0.307440597533699,0.290527454443223,0.106922028177839,0.272495273720264,243.059555228177,207.95334536854,14.6004401798746,57.6616655640569,6.02354545500986,112.389016282885,58.089111733169,46.6138889551335,4.48876805315568,16.7522969152819,0.644049696871057,30.625475755156,0.999999999857126,0.855565398955858,0.0600693939560702,0.237232663005935,0.0247821792008733,0.462392915025786
"14",4,0.654364076717869,1.25989843416938,40.8263414315308,35.2202774541971,2.06331420028421,3.6411671226393,20.4373398476776,75.2111350425884,0.438578031513399,162.161846817027,0.280543927490563,0.242366694176863,0.327149200352817,0.308869399448913,0.106647951792203,0.285887579893421,222.483786049694,195.768494833081,13.3734610199949,54.9552591142464,5.73979417320011,106.112887171288,62.4164751413512,47.4477629166742,4.37511707864089,16.9739978791767,0.612137292280614,30.3363565089032,0.999999999845464,0.879922525046844,0.0601098230814048,0.247007928449578,0.0257987077360823,0.476946608285373
"15",4,0.590022868203173,0.899927452978129,33.2815758142907,35.947056028914,1.87409894882801,3.32211419761458,20.3188547323289,78.0899930624592,0.458420376557311,166.707886189341,0.334579436950184,0.265318604263683,0.350792264302789,0.330871809653671,0.106402869053914,0.302535710201922,200.607774805761,180.970883985492,11.9885889477723,51.4844517930606,5.40957010838247,98.3614651615232,67.1192363423408,48.0149423513955,4.20550426278445,17.0347537337971,0.575593779880189,29.757855719143,0.999999998089217,0.902113010400127,0.0597613374480263,0.256642354687075,0.0269659045033713,0.490317312321592
"16",4,0.52336946893314,0.642805323555806,26.6379864571876,36.5527655687283,1.69087502955203,3.00386909055008,20.0690789279417,80.8114205863145,0.48162871104829,170.752374666293,0.405697221324895,0.294332158427835,0.379046923085383,0.357154181120178,0.106187244282706,0.323005129488932,177.945618933585,164.004110108039,10.5035431804941,47.335625530478,5.04139525448593,89.3665796481706,72.1920431482941,48.2716837191353,3.98133572406077,16.9061165741493,0.535331869413771,28.8658636312403,0.999999997169459,0.921652978177731,0.0590267027292404,0.266011749433177,0.0283311006498994,0.502212866665569
"17",4,0.456132274342608,0.459146659682719,20.9564950937533,37.0295683390189,1.51570086034705,2.69228154954483,19.6968771743448,83.3445173323974,0.509592088622317,174.254967806482,0.500445796118227,0.331241962308621,0.412795662178515,0.38851954502022,0.105999194860124,0.348014680484932,155.084973388016,145.526039618652,8.98438138298088,42.6649522122192,4.64882796740594,79.4833147810685,77.6116229731395,48.2043309302846,3.70871366225191,16.5761678218009,0.492772021588254,27.6613603974169,1.00000000071915,0.938363250443404,0.0579319916892494,0.275106938543658,0.0299760052130774,0.512514611195535
