"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.481658767614407,0.1,0.001,10.8330263971366,3.93390073880303,10.9571082268788,2.64620888084397,12.8903836337766,30.61768716476,45.0667847137585,9.11953410221946,1.79273317517072,12.2658275561425,12.1411299020323,147.735675513016,0.190676433506642,0.000551667802198653,0.00540578909832211,0.216986586976352,0.20761048628887,0.0339975347371362,0.0480842339179943,0.322196733378643,2.2553771336505,0.322196733378643,0.22553771336505,0.000493708694567826,0.00845698764613969,144.497630286509,3.4908225169427e-16,887.808518853584,7.48333600351939,98.8235342533573,153.946086360422,81.9293192610098,21.7068119855727,4.39250355689258,6.64981066875764,5.90794338446241,7121.97400493976,7115.81834002811,27.5522927931928,1.92577438578735e-19,4.7993056126162,1.62378353860093,20.5168020031243,5.2337874186846,3.93950855208843,6.9938639138159,9.90675208169402,2.14254727506016,1.33246404162183,3.5161804887248,60.178387793792,1.00000000001513,2.41583374763583e-18,6.14410435040824,0.0517886417154021,0.683911106769753,1.06538831161112,0.566994206754815,0.150222615712528,0.0303984470073982,0.0460202056993812,0.0408860918538082,49.2878256268019,49.2452251710053
"2",4,0.478206808496342,0.0930232558139535,0.001,10.578718994343,3.9057420395549,10.8875021924763,2.62929829778078,12.8789486877508,30.933363240728,44.917354369961,9.1111696863005,1.78948903320659,12.202094746315,12.1091723079381,148.057147477021,0.195551159624453,0.000558597445043222,0.00542521516641925,0.217257982801474,0.209452403416498,0.0344201947897544,0.048593837097896,0.323413060127833,2.26389142089483,0.323413060127833,0.226389142089483,0.000495884017079851,0.00847788386130131,143.462043062197,5.91773622396964e-16,883.326602350746,7.41614929632402,98.1706628627118,152.335448142598,82.1808050633701,21.4797846793583,4.35702337735438,6.58547986502482,5.83512478560528,7086.28905873524,7080.19359700586,28.0541688829058,3.30563233514917e-19,4.79223687997486,1.61121763627393,20.5620812815858,5.24341579845277,3.99348065382335,6.94684289403821,9.86382784463082,2.12983019555791,1.32100889419826,3.51397748463463,60.0250590309448,1.00000000357791,4.12494909373149e-18,6.15721473538648,0.0516941566184382,0.6842971222109,1.06185193962139,0.572840060013482,0.149724514566537,0.0303705656210017,0.0459039878982623,0.0406736491543833,49.3948708162279,49.3523824923404
"3",4,0.474608875983789,0.0865332612222823,0.001,10.3233835332223,3.87656024507126,10.8146352242538,2.61158500747904,12.8664361317283,31.2578098549607,44.7595520022768,9.10215465740126,1.78601963924194,12.1350812042436,12.0753833715831,148.39140004849,0.200721338236577,0.000565943537601459,0.00544574786241437,0.217545557835022,0.211388275144404,0.0348673636928867,0.0491312505188949,0.324707070655268,2.27294949458688,0.324707070655268,0.227294949458688,0.00049818446762192,0.00850019332004485,142.382663231755,1.04404811622256e-15,878.607947267119,7.34600621533255,97.4879562301771,150.658105063158,82.4179666720996,21.2432806653386,4.31996339097982,6.51841770116806,5.75941725031805,7048.8202784033,7042.78755826745,28.5792387055656,5.90872284321136e-19,4.78467735073019,1.59809101997406,20.6078109148503,5.25305094251826,4.04929776782485,6.89784343594978,9.8190586061614,2.11657631705373,1.30908645282253,3.51161277775894,59.8650557572799,1.00000000306651,7.33269132439784e-18,6.17075091881993,0.051593403797358,0.684689795206632,1.05812113712137,0.578848330647421,0.149198506674256,0.0303405155246709,0.0457809790405936,0.0404502706808119,49.5061697823793,49.4638000161632
"4",4,0.470862099309886,0.0804960569509603,0.001,10.0679916912206,3.84659400453378,10.7390618487672,2.59313109281467,12.8530964415875,31.592519613149,44.5940527439117,9.09248713169122,1.78232194548755,12.0652991061097,12.0399355774367,148.733509608552,0.206201871014513,0.000573712071935374,0.00546739957478743,0.217845732127122,0.213418880710148,0.0353384023237082,0.0496967346096031,0.32607162127042,2.28250134889294,0.32607162127042,0.228250134889294,0.00050059772363759,0.00852383739146839,141.258630172133,1.23591420186529e-17,873.626294964753,7.27304312326681,96.7730687587192,148.917398816258,82.6428894863115,20.997649291734,4.28130757877625,6.44870193821918,5.68109206590452,7009.26478282366,7003.29725720097,29.127793838441,7.09058897486492e-21,4.77646403361341,1.58440140398019,20.6532000173721,5.26250295236902,4.10708174617198,6.8467375474234,9.77209032358235,2.10273869608483,1.2967100303612,3.50882199465465,59.6949670244977,1.00000000268421,8.74930051124451e-20,6.18458706731882,0.0514874251146742,0.685077215463251,1.0542180611161,0.585046659502759,0.148646842479706,0.0303082904389707,0.0456517378631709,0.0402176636870325,49.6200819241749,49.5778365361839
"5",4,0.466963781847032,0.0748800529776375,0.001,9.81282100466638,3.81584142600525,10.6607281709066,2.57392232211955,12.8388640283081,31.9370558243,44.4206719361848,9.08213784734814,1.77838958053442,11.9926583917318,12.0027898179615,149.084120328261,0.212013687207076,0.000581929979204338,0.00549022217408434,0.218159190328223,0.215549108689046,0.0358347313483582,0.050291787705989,0.327510866442833,2.29257606509983,0.327510866442833,0.229257606509983,0.000503128930537412,0.00854888010329439,140.089134870864,1.08157420983591e-15,868.375363726822,7.19721300299605,96.0255987460271,147.112908677452,82.8524909376386,20.7428449595072,4.24102943645375,6.37631303837965,5.60013711700265,6967.58832536766,6961.68846418228,29.7008140216212,6.29400457437762e-19,4.76757367736155,1.57013816135337,20.6982322210382,5.27175156033205,4.1667998851481,6.79350712517756,9.72288257739769,2.08831180791045,1.28387403157174,3.50559526256719,59.514639996782,1.00000000226109,7.72061454500709e-18,6.19873458773786,0.0513759545014257,0.685460717932675,1.05013789360394,0.59142695970926,0.148068906453949,0.0302737928244938,0.0455161141417202,0.0399755279724395,49.7368218280798,49.694706776087
"6",4,0.462911422118857,0.0696558632350116,0.001,9.55787906527384,3.78414054680202,10.5796250571362,2.55395957183207,12.8238415245469,32.2919213514174,44.2394329914501,9.07107070063025,1.77423844306759,11.9171926387085,11.9639042893617,149.4427938539,0.2181731643315,0.000590633786595613,0.00551428543018277,0.218486592403598,0.217785609094267,0.0363590732865649,0.0509186555399677,0.329027504108028,2.30319252875619,0.329027504108028,0.230319252875619,0.000505791363488211,0.00857535385397877,138.873426651456,2.41779265100654e-16,862.846629564365,7.11855977458567,95.2447356359095,145.245152031531,83.046106865194,20.478938839804,4.19910223816945,6.30124605324012,5.51660459204893,6923.70733646261,6917.87762283241,30.2984549341066,1.42803002866704e-19,4.75798259788909,1.55530986797054,20.742932763489,5.2809791272327,4.22859610940416,6.73813413324166,9.67134090243528,2.07328326166816,1.27058024805092,3.50195137410275,59.3232485343094,1.00000000011377,1.74100453166592e-18,6.21318743598151,0.0512593369879296,0.685838449754609,1.04588153075959,0.597998543544767,0.147464776638167,0.0302369023354342,0.0453740229926912,0.0397239754623617,49.8562432295084,49.8142646179667
"7",4,0.458702736835458,0.0647961518465225,0.001,9.30413854742357,3.75184243683528,10.4957393955655,2.5332146041753,12.8077701749411,32.656572668563,44.0496170869829,9.05926234554838,1.76980609271524,11.8387331951832,11.9232042014133,149.810099413521,0.224708888933743,0.000599835126397888,0.00553963016193984,0.21882789071727,0.220129549953846,0.0369102214647226,0.0515775214525705,0.330626757110163,2.31438729977114,0.330626757110163,0.231438729977114,0.000508573518147006,0.00860340350953509,137.610821125346,4.33185338090825e-17,857.032831540654,7.03695170393187,94.4300908226056,143.312797774883,83.2203292151993,20.205679914353,4.15550843161346,6.22345070375967,5.43045931729533,6877.58732002483,6871.83026065742,30.9223747203367,2.59839782027422e-20,4.74764492337531,1.53988129845071,20.786853394881,5.28970710459994,4.29229831538692,6.68053842528849,9.61745593821808,2.05763932421902,1.25681860758722,3.49775877970827,59.1211285814695,1.0000000005429,3.14790170412124e-19,6.22794650157117,0.0511366159303885,0.68621123034981,1.04143552578723,0.60475134571413,0.14683205695661,0.030197541151828,0.0452250096049466,0.039462443983944,49.9785356087225,49.936699804507
"8",4,0.454335678234576,0.0602754900897883,0.001,9.05156282486344,3.71879813843928,10.409038811294,2.51168736693104,12.7906907845575,33.0311170141585,43.8513109441606,9.04668146930818,1.76510898550646,11.7573042118896,11.8806792304383,150.186020276764,0.231641872348566,0.000609574838340111,0.00556632442234535,0.21918404565287,0.222588367060761,0.0374910454111013,0.0522708381224011,0.332312191740173,2.32618534218121,0.332312191740173,0.232618534218121,0.000511488461790912,0.00863306353148349,136.300703496866,6.91393864547968e-16,850.927147560219,6.95241635605837,93.581154894553,141.31668093247,83.373416397074,19.9232150992905,4.1102301611303,6.14294932354734,5.3417627833191,6829.16865043853,6823.48673837953,31.5729501604407,4.21456303211172e-19,4.73653656310111,1.52385874398405,20.8300764556387,5.29811010218534,4.357998352203,6.62072727615612,9.56115715381242,2.04137695345683,1.2425930287966,3.49304096832352,58.9075945186656,1.00000000019437,5.07256270103004e-18,6.24301361544464,0.0510079271716275,0.686578664026444,1.03680081858996,0.611687352114046,0.146171036480535,0.0301556048976939,0.0450690947819108,0.039191014039632,50.1036933527123,50.0620067589213
"9",4,0.449808460427607,0.056070223339338,0.001,8.80039712765875,3.68500227935137,10.3195535623776,2.48938258130762,12.772654868246,33.4154656318367,43.6441989653524,9.03330757080445,1.76014127344288,11.6729049714395,11.8362748832055,150.570716327006,0.238997314501471,0.000619888483390219,0.00559443687333084,0.219555515019497,0.225168177998202,0.0381033857859644,0.0530004855815508,0.334087381704469,2.33861167193128,0.334087381704469,0.233861167193128,0.000514542172610235,0.00866441461948699,134.942538147187,1.9679336191056e-16,844.523147294087,6.86499356817222,92.6975279565311,139.257233276549,83.5031063907114,19.6315299432013,4.06325817099259,6.05974031788706,5.25057141392096,6778.40247974001,6772.79820965326,32.2509042291899,1.21989938655999e-19,4.72463143560346,1.50724719846559,20.8725334749095,5.30617208302239,4.42570518627561,6.558646437577,9.50238298475342,2.02448277661189,1.22790475929043,3.48777393875203,58.682331822555,1.00000000014009,1.45834934365529e-18,6.25839086034716,0.0508734581651789,0.68694074709347,1.03197431446091,0.618804919108087,0.145480663217841,0.0301110252360148,0.0449060792981856,0.0389096832381317,50.2317695647326,50.1902387756688
"10",4,0.445119580867223,0.0521583472924074,0.001,8.550751199817,3.65040503776553,10.226857210081,2.46622944633956,12.7532707194249,33.80816650309,43.4275468385117,9.01905165144957,1.75486685100168,11.5849908121604,11.7897723285324,150.968091476624,0.246807333653408,0.000630823305554456,0.0056240585530207,0.21994581268366,0.227876709061188,0.038749853195584,0.0537689303682694,0.335966843325748,2.35176790328024,0.335966843325748,0.235176790328024,0.000517750022872514,0.00869766201522839,133.535874293461,2.59905816395569e-16,837.826548286115,6.77449753479367,91.7800257891658,137.132124613101,83.6037605763596,19.33045144685,4.01455649091307,5.97374349861946,5.15670625465946,6725.40942183721,6719.88536023995,32.9576330814457,1.63954646231482e-19,4.71198556483634,1.49002236581365,20.9145302343861,5.31384969715621,4.49528478095574,6.49439075265984,9.44130510123468,2.00697974606889,1.21273762563526,3.48208088198324,58.4472916444483,1.00000000024933,1.94633702617767e-18,6.27416829318677,0.0507316672192146,0.687306136254827,1.02693096797291,0.62607715746463,0.144758489461706,0.0300635055048319,0.0447351210430604,0.0386166360405346,50.36406478108,50.3226971588747
"11",4,0.44026784560531,0.0485193928301464,0.001,8.30338885483487,3.61524349589621,10.1321525258943,2.44238653242341,12.7333233924777,34.212999547402,43.2035230945294,9.0039677727315,1.74935550626216,11.49484000634,11.7416626657317,151.367156696079,0.25508746213358,0.000642392022534124,0.00565519927864709,0.220346605671676,0.230716276623283,0.0394300036132012,0.0545769440719619,0.337928874317067,2.36550212021947,0.337928874317067,0.236550212021947,0.000521088626715915,0.00873248467787691,132.080353721482,2.39630306065965e-16,830.796115788171,6.68137711416738,90.8249689891733,134.95081441639,83.6826866801674,19.0211220353877,3.96415749320014,5.88524596323015,5.06080844516904,6669.65075163593,6664.20919739839,33.6920422285184,1.53936596974186e-19,4.69831759470807,1.4722187683192,20.9547986696072,5.3211111000427,4.567145310735,6.42778635766613,9.37722295504882,1.98879454343343,1.1971353107072,3.47547915084474,58.1951047064479,1.00000000030201,1.81427668374998e-18,6.29008094414236,0.0505856997496708,0.687649347215754,1.02173268510256,0.63357406569263,0.144011743648431,0.030013225909105,0.0445580724096012,0.0383161333544667,50.4969177150639,50.4557188986929
"12",4,0.435252392957759,0.0451343189117641,0.001,8.05801728897708,3.57930271334709,10.0342628221897,2.41769803289107,12.7120041887294,34.6258606232456,42.9695148836864,8.98795333517645,1.74352260516244,11.4011744468539,11.6913869946515,151.779302180284,0.263882747080673,0.000654667600511181,0.00568799935175094,0.220767560025346,0.233698782723969,0.0401484924700118,0.0554281935080483,0.340004388955422,2.38003072268795,0.340004388955422,0.238003072268796,0.000524593824167479,0.00876937643007396,130.575717937467,3.04504856070255e-16,823.462492664615,6.58523909669862,89.8356138945009,132.705652939845,83.7277149693861,18.7025841773585,3.91202819692822,5.79401124547558,4.96238846052202,6611.58697824423,6606.23044754274,34.4566791513698,1.99349463467516e-19,4.68385412446754,1.45380716756166,20.9944736124053,5.32793190778335,4.64087598730984,6.35896070511014,9.31074729671074,1.96998925311877,1.18106369939546,3.46839769673305,57.9325215783182,1.00000000038398,2.3320174761207e-18,6.30639835635575,0.0504323407387348,0.68799632388021,1.01631187702414,0.641219641171215,0.143231716278955,0.0299598444505882,0.0443728078943067,0.0380039148228463,50.6341231372688,50.5931007267613
"13",4,0.430072720208458,0.0419854129411759,0.001,7.8148990878171,3.54261408149344,9.93325173600989,2.39216785389447,12.6892594879395,35.0466091881745,42.7255649941185,8.97096162660215,1.73736540869029,11.3039862002789,11.63892361362,152.204396858879,0.273226969486076,0.000667697737792594,0.00572253349975435,0.221209040323191,0.236831973666785,0.0409076022273029,0.0563251354656407,0.342198720719484,2.39539104503639,0.342198720719484,0.239539104503639,0.000528271095765663,0.00880841480389711,129.02181612168,8.27153997332677e-17,815.81961234489,6.48611048152882,88.8117408388449,130.398262433188,83.7366141535608,18.3750999594638,3.85816586963848,5.70008665307974,4.86153609435282,6551.16493378258,6545.89589847857,35.2522398165164,5.5228885282513e-20,4.66855506140024,1.43478627504918,21.0334598676467,5.33428025074831,4.7164761356334,6.28793569922115,9.24181597439705,1.95056236067409,1.16452800255339,3.46079107811091,57.6589663369281,1.00000000045839,6.41096228975533e-19,6.32311369690734,0.0502714244727804,0.688346696312176,1.01066832271206,0.649011281262491,0.142418549980395,0.0299032054220072,0.0441792467896815,0.0376799540009297,50.7756372814285,50.7347989529596
"14",4,0.424728709399544,0.0390561980848148,0.001,7.5745037138237,3.5053110597129,9.82986572143064,2.36590454242074,12.6656650172726,35.4775325651602,42.4727346161477,8.95304598509651,1.73092070978669,11.2041369851877,11.5845727186333,152.63580656091,0.283146833622126,0.000681517583479642,0.00575885629635839,0.221666392464737,0.24012164462986,0.0417083824443616,0.0572695327282216,0.34449960104048,2.41149720728336,0.34449960104048,0.241149720728336,0.000532109963174182,0.00884944673255272,127.418612902933,8.70124860742382e-16,807.842592779276,6.38433913933802,87.7512925532251,128.035236789898,83.7129256615599,18.0393897581858,3.80261566644481,5.60367970076866,4.75871864165446,6488.06017668764,6482.8809128774,36.0781767879889,5.93005392418709e-19,4.65224940189342,1.41519342528848,21.0709846862764,5.34014262238745,4.79420013594989,6.21456257470871,9.1699970600036,1.93046542127344,1.1475636714597,3.45236146168914,57.3699093119913,1.00000000065194,6.8288677885115e-18,6.34006739597263,0.0501052318656444,0.688685040679909,1.00483935554145,0.656991343799262,0.141575782053826,0.0298434866169884,0.0439785018589929,0.0373471232839589,50.9192498105443,50.8786021869701
