"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.616250403741495,0.1,0.001,3.10169549313763,40.4652982909772,8.07203759424358,41.8076574047887,3.49622606537003,11.9951591426969,19.7494055670297,23.5375817955705,9.3632858768377,2.04418871429425,13.425702312612,18.6041503673594,144.337611364834,0.0450347070400941,0.00317077150254336,0.00459386204616806,0.138443189431295,0.155886575672611,0.0249071615075511,0.0388833208151095,0.023974879203356,1.06848860578158,1.05940385544211,0.412136038982764,0.474811244651521,0.000442870248385862,0.00585986044374074,209.525137265792,4.87327593166463e-18,1693.82120849833,9.54657238898623,132.274785286162,228.931708479218,67.614328635203,419.050274544216,14.5050442846188,5.77012870194827,12.603865030658,8.27359447066028,8906.87935436634,8894.81112786618,9.43590317430044,1.54520444481527e-20,7.781180962715,1.32165792966799,20.6198633260897,5.70203903729148,2.62906963202085,10.0466797123307,15.4984745444725,6.11289659324117,5.19450700960877,3.92839568835615,3.94459187201113,52.122351882728,0.999999999969854,2.32586695568454e-20,8.08409544816851,0.0455628976707849,0.631307474646243,1.09262168472848,0.322702705343622,2,0.0692281817516781,0.0275390761083462,0.0601544291761495,0.0394873597429765,42.5098366254693,42.4522386367159
"2",4,0.61446162736858,0.0930232558139535,0.001,3.01609712160987,40.330742309313,8.13046980997655,41.6877874604703,3.52106109517002,11.9805932908049,20.0053159465881,23.5181188463383,9.35783947564917,2.04005971197248,13.4099330039229,18.5985662756693,144.403415632287,0.0458946780301483,0.00321341402138064,0.00462474160732479,0.138556311604019,0.155999037639011,0.025109837005214,0.0389490664409439,0.0240728709438127,1.07051697599505,1.061108194961,0.412457912665198,0.475509783760972,0.00044317921384031,0.00586607926439297,208.916953292887,1.2524475916106e-15,1689.92192607571,9.5251717809115,131.918000062644,227.972962512997,68.2916610697951,417.833906610634,14.4509815789687,5.75003327286133,12.5613478657492,8.2398892564941,8885.06536122646,8873.03577669965,9.58817630641659,4.02463265192591e-18,7.81545224465277,1.31977266935778,20.5790810570356,5.7243639302971,2.65989644436987,10.0584617097869,15.4700211000778,6.10140742713155,5.18102732096837,3.91814795856987,3.93767628170811,52.0499311819148,0.999999999940503,5.99495431938564e-18,8.08896501379669,0.0455931011352207,0.631437506509372,1.09121332139968,0.326884247493269,2,0.0691709377833479,0.0275230572813211,0.0601260341346818,0.0394409794233027,42.5291735335695,42.4715928330256
"3",4,0.61260401092828,0.0865332612222823,0.001,2.93183511411806,40.1925876148469,8.19068476459544,41.5632166784712,3.54627031910219,11.9657066342616,20.269049482321,23.497646037771,9.3520934474519,2.03579369703789,13.3934268848981,18.5923740651265,144.469315223577,0.0467918445690427,0.00325729591969094,0.00465661009130592,0.138672757676191,0.156115551492126,0.0253203581010077,0.0390173378568721,0.0241776227063764,1.07263301361796,1.0628883699289,0.412795983964265,0.476238989697568,0.000443504434921605,0.00587260290343359,208.285363693305,2.76993319051042e-16,1685.84185839206,9.50269929905774,131.545144446191,226.976789843173,68.9827833920757,416.570727431231,14.3947522101115,5.72912995648513,12.5170060678896,8.20486702976327,8862.23742033406,8850.24819620251,9.74605636394366,9.02249207926609e-19,7.85030821013439,1.31776551716795,20.5362427713285,5.74713359944632,2.69152456591604,10.071689878353,15.4402864434156,6.0894256005593,5.16696983608117,3.90747758485734,3.93044159924636,51.9739932531268,0.999999999892886,1.32987414050484e-18,8.09390457552189,0.0456234616275407,0.631562113148754,1.08973950830784,0.331193618992173,2,0.0691107236405028,0.027506157198388,0.0600954663572993,0.0393924320144063,42.5485365953712,42.4909750657578
"4",4,0.610675645255359,0.0804960569509603,0.001,2.84896958618798,40.0508023222176,8.252692204477,41.4338339594661,3.5718315383414,11.9505026991658,20.5407874879076,23.4761306380479,9.34603745582682,2.03138955610711,13.3761586270916,18.5855386204194,144.535325250894,0.0477279753153612,0.00330243687230032,0.00468948708548466,0.138792567273686,0.156236212809762,0.0255389466298854,0.0390882173193322,0.0242896229144753,1.07483997775961,1.06474725834883,0.413150961048825,0.476999944190876,0.000443846494690104,0.00587944202398229,207.629719353937,3.98720012183661e-18,1681.57561633909,9.47911147635904,131.155753429563,225.9422837106,69.6875480735066,415.259438773644,14.336301225489,5.70739745391779,12.4707850143369,8.1684943006372,8838.36739128295,8826.42030097827,9.90974612006009,1.31674766995935e-20,7.88572713608807,1.31563021727733,20.4912782040458,5.77032792511943,2.72396202354864,10.0864951794884,15.4092296903596,6.07693579136606,5.15231681370659,3.89637132552744,3.92287838540426,51.894426438902,0.999999999841618,1.92034171871528e-20,8.09891580697197,0.0456539242279623,0.631681022432123,1.08819818462337,0.335633782482151,2,0.069047443053082,0.0274883454583142,0.0600626203761484,0.0393416430208577,42.5679301469205,42.5103897796747
"5",4,0.608674574597876,0.0748800529776375,0.001,2.76755364844034,39.9053564508602,8.31650006898705,41.2995280531344,3.59772108840116,11.9349852430011,20.8207149631604,23.4535394544099,9.33966097262467,2.0268459315983,13.3581022203699,18.5780238540134,144.601467978998,0.0487049486076546,0.00334885761968735,0.00472339302160536,0.138915779747186,0.156361118353005,0.0257658293787403,0.0391617896326876,0.0244093969122384,1.07714126182185,1.06668785640974,0.41352357235108,0.477793766597192,0.000444206038966057,0.00588660757665488,206.949355319453,4.72376072528527e-16,1677.11770942972,9.45436341862004,130.749355258043,224.868531957127,70.4057767945848,413.898710726556,14.2755731502275,5.6848141694007,12.4226290801789,8.1307371864186,8813.42682795685,8801.52370083452,10.0794577152212,1.58192020984514e-18,7.92168608513109,1.31336026631087,20.4441154120818,5.79392422705513,2.75721621975549,10.1030179115882,15.3768088762661,6.06392224044573,5.13704995522798,3.8848155455108,3.91497742096389,51.81111610344,0.999999999788235,2.28256846560029e-18,8.1040006454029,0.0456844303864774,0.631793972146112,1.08658725494648,0.340207760835954,2,0.0689809983953234,0.0274695910959549,0.060027387175825,0.0392885359422645,42.58736062495,42.5298435232348
"6",4,0.606598795448164,0.0696558632350116,0.001,2.68759835233026,39.7569718290371,8.38221491959267,41.1591172320774,3.62388197618623,11.9189579687443,21.1085995739007,23.4296836574946,9.33290997606721,2.02210842002813,13.3390645735713,18.569694649065,144.669196952643,0.0497252005947698,0.00339665300525285,0.00475841146666591,0.139042702708231,0.156490229315464,0.0260013099806681,0.0392381358375789,0.0245375504484536,1.07956037886262,1.06872996465068,0.413917305499279,0.478627867497689,0.000444592108644309,0.00589415860355443,206.243590501352,3.03118532791671e-18,1672.46826555224,9.42826798843844,130.325844257937,223.751317502734,71.1358393062545,412.487180904752,14.2124178843677,5.66133194950853,12.3723907861768,8.09146050273365,8787.47327615682,8775.61606099265,10.2555039090653,1.02958847535467e-20,7.9582921724386,1.31093186296997,20.3947212536561,5.81782736497147,2.791237725619,10.1214250107908,15.3431632358019,6.05043509427399,5.12114665679841,3.87279848536518,3.90684127350208,51.7248729073903,1.00000000023747,1.46971128715714e-20,8.10918905108195,0.0457142351321484,0.631902518628966,1.08488858738328,0.344911757743476,2,0.0689108342867487,0.0274497352237271,0.0599892135267773,0.0392325428634451,42.6072551243039,42.5497638096009
"7",4,0.604446254238116,0.0647961518465225,0.001,2.60919214851856,39.6041360277179,8.44960431672085,41.0146617504245,3.65037308497065,11.9028043250982,21.4054826656412,23.4048450729911,9.32586345540069,2.01731050458989,13.3193533318949,18.5606895966495,144.735683706275,0.0507897438772567,0.00344570622051746,0.0047944423585596,0.13917289844199,0.156623867948573,0.0262456152612,0.0393173866988572,0.0246746240373525,1.08206072669091,1.07084328691865,0.414328303794807,0.479490790194693,0.000444984537630572,0.00590201459303079,205.511726433037,2.59373767454858e-16,1667.61006575892,9.40105982701708,129.883971084195,222.596427762785,71.880354541143,411.023452881919,14.1469709353929,5.63698323315308,12.3202009829817,8.05083323033785,8760.30359687743,8748.49418708504,10.4378879493068,8.93725803958252e-19,7.99526033683493,1.30837274455252,20.3429299357273,5.84218020157954,2.82614769554508,10.1418491703958,15.3078816508265,6.03632565369499,5.10460797568994,3.86030038734039,3.89819964555993,51.6337403592209,0.999999999961449,1.26208743387386e-18,8.11442779756902,0.0457446394413794,0.632002724776434,1.08313248892264,0.349762788654268,2,0.0688377796264444,0.0274290101629432,0.0599488953566899,0.0391745686232203,42.6267821724233,42.5693187371396
"8",4,0.602214848323815,0.0602754900897883,0.001,2.53237688322866,39.4475418263073,8.51883912094758,40.8649361427065,3.67708452022074,11.8863775435714,21.7111270810456,23.378824273056,9.31846111381263,2.01234325952981,13.2987718729834,18.5509078250767,144.802408602972,0.0519016746930209,0.00349611240010516,0.0048315755205551,0.139306533184977,0.156762094172785,0.0264988020004227,0.0393995637989078,0.0248212808515604,1.08466656966235,1.07304811899664,0.414758530777875,0.48039027581084,0.000445400163252197,0.00591022784924676,204.753048469517,5.41061033715177e-17,1662.54300049652,9.37254794614002,129.423641529924,221.399481791817,72.6375727891721,409.506096860194,14.0790751135875,5.61171564626605,12.2658990051492,8.00871788638175,8731.97566615737,8720.21605337617,10.6270261140692,1.89161018918535e-19,8.0327020630692,1.30565716148674,20.2887210816986,5.86682103099755,2.8618886833048,10.1644658405932,15.2711021074736,6.02164091856977,5.08738625004549,3.84731019433014,3.8892233872207,51.5384637701125,1.00000000019253,2.64250538814271e-19,8.11974724305074,0.045774888422918,0.632096286342271,1.08130005140023,0.354756978448458,2,0.0687612478619293,0.0274072385700372,0.0599058187372326,0.0391140349205395,42.6463768579176,42.5889437067563
"9",4,0.599902422977264,0.056070223339338,0.001,2.45715702948567,39.2871853537954,8.58988660552518,40.7098414491641,3.70402455457778,11.8696482314351,22.0257391238096,23.3515894206309,9.31069391798665,2.00722713722755,13.2772915915155,18.5402929801552,144.869422681274,0.0530631720436156,0.00354788702879928,0.00486982250735443,0.139443757292852,0.15690496423192,0.026761256779997,0.0394848107208647,0.02497824690685,1.08738178862789,1.07534795517751,0.415209487832973,0.48132753592914,0.000445836803738699,0.00591881539080351,203.966823858213,7.70024617555288e-16,1657.26115185055,9.34268403898424,128.944343231118,220.159606093016,73.4071903791029,407.93364762454,14.0086750738067,5.58550784099987,12.2094295605769,7.96507939632581,8702.45952258295,8690.75176818137,10.8231266655782,2.73196035248053e-18,8.07056765784593,1.30277896559592,20.2320075625869,5.89174775123819,2.89846901766936,10.1894673719777,15.2327781580628,6.00636443544714,5.06947099457988,3.83381203931346,3.87987673821379,51.4389553231646,1.00000000022525,3.77524444006646e-18,8.12515055573883,0.0458049199588615,0.632182924757398,1.07938929468083,0.359897698101464,2,0.0686811453547966,0.0273843938764313,0.0598598798195454,0.0390508576221044,42.6660540176507,42.6086537297864
"10",4,0.597506772168213,0.0521583472924074,0.001,2.38340678891743,39.1231938677642,8.66252729703601,40.5494713735257,3.73122181693134,11.8525292688998,22.3495225550156,23.3231245872353,9.30256634575228,2.00198004364339,13.2548887749293,18.5287849951963,144.936782248677,0.0542751964825466,0.00360118616230979,0.00490930501424189,0.139584721010754,0.15705226313779,0.0270341172434849,0.0395733192114104,0.0251463261936752,1.09020713022509,1.07774441699151,0.415682125894858,0.482302526239005,0.000446294427241738,0.00592779396847944,203.152302515398,1.90737988623092e-15,1651.75865232386,9.31139680956788,128.445500866199,218.876260992831,74.1888393408226,406.304605074385,13.9357248889961,5.5583463901311,12.1507335220311,7.9198858073567,8671.72465563247,8660.07089298544,11.026131134905,6.8688300525628e-18,8.10898703417093,1.29972872588395,20.1726566009035,5.91712650149579,2.93589862115841,10.2170681331929,15.1928266388388,5.99047678966868,5.05084274161981,3.81978093241258,3.87014238838355,51.3351160060435,0.999999999892719,9.38891591387069e-18,8.13064204389934,0.0458345620171505,0.632262097264111,1.07739985350528,0.365188277042739,2,0.0685974252565745,0.0273604892522126,0.0598109564611338,0.0389849669850862,42.6858300266859,42.628465367258
