"","convergence","mu","x_C","x_P","x_N","x_Ace","x_H2O","C","P","N","Ace","H2O","ADP","ATP","AA","NT","Lip","DNA","tRNA","mRNA","rRNA","TC","P","tau tC","tau tP","tau tN","tau tAce","tau tH2O","tau Res","tau Fer","tau NTS","tau AAS","tau LipS","tau Deg","tau DNAp","tau tRNAp","tau mRNAp","tau rRNAp","tau tRNAc","tau r","v tC","v tP","v tN","v tAce","v tH2O","v Res","v Fer","v NTS","v AAS","v LipS","v Deg","v DNAp","v tRNAp","v mRNAp","v rRNAp","v tRNAc","v r","p tC","p tP","p tN","p tAce","p tH2O","p Res","p Fer","p NTS","p AAS","p LipS","p Deg","p DNAp","p tRNAp","p mRNAp","p rRNAp","p tRNAc","p r","f tC","f tP","f tN","f tAce","f tH2O","f Res","f Fer","f NTS","f AAS","f LipS","f Deg","f DNAp","f tRNAp","f mRNAp","f rRNAp","f tRNAc","f r"
"1",4,0.381314828480376,5,1,1,1,1000,17.8238869859556,12.1752423171465,10.577079436063,0.82676314874561,760.878853829409,11.4582037171906,25.0263809651744,11.261935506966,5.75509305885276,55.0000000000001,8.42158178823174,7.86363998089201,14.7419122347228,46.5115539109079,20.8189688743923,90.8589050358898,0.0612244897959184,0.0740740740740741,0.0555555555555556,0.0502712101431834,0.00867580087253354,0.468053858647188,0.222171798732947,0.169705768724471,0.130654544678102,0.0547365856734093,0.0272530698045148,0.20439255575858,0.110922694107865,0.102700421252012,0.0842170193505178,0.179099700353429,0.911544402995245,77.6972975841129,27.6933994238243,27.0839962189403,6.64079952690902,293.612417929889,5.43482727947301e-14,34.7802828758343,71.0222132898202,16.3554824288253,20.9723155664207,10.0017556800588,3.21127401511304,36.1575362539564,6.62148530326194,25.7369497459406,52.1279558987352,43.3073097370938,4.75697740310895,2.05136292028328,1.50466645660779,0.333841028535996,2.54732287166282,2.54379187923834e-14,7.72719800696483,12.0528793028623,2.13691810972888,1.14795294777116,0.272578545716344,0.656360503190071,4.01069133359164,0.680029329959007,2.16748919477719,9.33610128150024,39.4765357996293,0.185237765801398,0.0660237047647829,0.0645708294183433,0.0158322992658517,0.7,1.2957146439697e-16,0.0829195106417383,0.169323728381085,0.0389930295894759,0.0500000000000001,0.0238451391988228,0.00765598344384703,0.0862030140149359,0.0157862523150848,0.0613593421871563,0.124278017211887,0.103248755722602
"2",4,0.380936295280523,4.54545454545455,1,1,1,1000,17.8028653810211,12.1707385313333,10.5731521864946,0.826407501297174,760.876242684324,11.4663152758446,25.0287139868582,11.2560121138067,5.75177869938915,55.0000000000001,8.4171066760232,7.86040893192411,14.737435798513,46.4934587832972,20.8136251335538,90.9257383313432,0.0623721881390593,0.0740740740740741,0.0555555555555556,0.0502860308583182,0.00867577433260897,0.468260828394672,0.222240044017399,0.169763374206229,0.130699212682726,0.0547605249636507,0.0272559653556025,0.204506315992324,0.110976615760259,0.102738825030762,0.084253844265383,0.179170349257583,0.911825855997458,77.6197936249033,27.667047228397,27.0584686048033,6.63633200980796,293.320947366003,1.88654472961718e-14,34.7557031087207,70.9569477418454,16.3433084907946,20.9514962404288,10.0079859347237,3.20638143414524,36.1395387192622,6.61482278849248,25.7174346914659,52.1057704372447,43.2961423819851,4.84131637128742,2.04941090580718,1.50324825582241,0.333714796231248,2.54478634637451,8.83394997894145e-15,7.72410898873775,12.0458908720307,2.13605755237776,1.14731493289984,0.272777317916187,0.655725254763227,4.01064370220056,0.679599121076426,2.16679273739993,9.33580908757656,39.4785420888414,0.185236874574918,0.0660264233897759,0.0645740721671953,0.0158373701182311,0.7,4.50217184483664e-17,0.0829432483243245,0.169336230041949,0.0390027239659809,0.0500000000000001,0.0238837021945286,0.00765191516002109,0.0862457227506407,0.015786039127192,0.0613737424677112,0.12434856642052,0.103324702649254
"3",4,0.380519285177987,4.13223140495868,1,1,1,1000,17.7796440541996,12.1657612903578,10.5688032518641,0.825990273842575,760.873385537539,11.4753358403595,25.0311220094835,11.2494310806656,5.74815882387496,55,8.41214858701701,7.8568637268073,14.7324225123716,46.4739476397482,20.8076270239773,90.9993590133488,0.0636400901824144,0.0740740740740741,0.0555555555555556,0.0503034362754707,0.00867574529230154,0.468489659756799,0.22231544083083,0.169827212842035,0.130748748139615,0.0547870391640484,0.0272591553913822,0.204631673567316,0.111036095272786,0.102781289800833,0.0842945014743484,0.179248725325405,0.912135096181048,77.5344057169316,27.6380161852126,27.0303428539457,6.63140039413475,292.99984958705,2.32386715367651e-15,34.7285281135065,70.885149388542,16.3298531891081,20.9285606847893,10.0149054977287,3.20098476714273,36.1196507269436,6.6074614331206,25.6961577334591,52.0812119836171,43.2837638042681,4.93429657206543,2.04726045816389,1.5016857141081,0.333582227143489,2.54199206569991,1.08870773214591e-15,7.72068803696007,12.0382273525474,2.13510786177958,1.14661387388472,0.272997865192594,0.655022869963904,4.01058497933665,0.679123408405393,2.16604480594816,9.33549086146559,39.4806400606839,0.185235876668009,0.0660294241000998,0.0645776440651056,0.0158429442282536,0.7,5.55190389983549e-18,0.0829692223860069,0.169350273189261,0.0390133211620628,0.05,0.0239264076698008,0.0076474078063791,0.0862927252163954,0.0157857521418634,0.0613901694447026,0.124426167589894,0.103408362515169
"4",4,0.380059836090792,3.75657400450789,1,1,1,1000,17.7542283327052,12.160333817173,10.5640678818483,0.825532797462393,760.870226108256,11.4852180160299,25.0338775509471,11.2423102586729,5.74417215383167,55.0000000000012,8.40678530759512,7.8528969372248,14.7269335476341,46.4517497512006,20.8011567902404,91.0805109878221,0.0650414021245557,0.0740740740740741,0.0555555555555556,0.0503225437594919,0.00867571317956845,0.468740361062491,0.222398092354138,0.169897150580466,0.130802950522056,0.0548160741975075,0.0272627145132381,0.204768668223533,0.111101005023693,0.102827477478037,0.0843388155380247,0.179334658518839,0.912480625394817,77.44033886813,27.6060262901304,26.9993497203935,6.62596887799347,292.64607378991,9.66997656906454e-14,34.698603688423,70.805822467666,16.315089259457,20.903290984994,10.0225386861678,3.19508144605508,36.0977231693929,6.59936981885059,25.672475345506,52.0541486965911,43.2700550963715,5.0368282209839,2.04489083630595,1.4999638733552,0.333435608811858,2.53891339932808,4.53270830844914e-14,7.71690326765751,12.0297074817628,2.13406181316767,1.14583634960552,0.273241610898877,0.65425257257442,4.01049332318662,0.678596551417097,2.16518616256912,9.33511298099205,39.4830869352053,0.185234800883087,0.0660327273584545,0.0645815765081593,0.0158491045327509,0.7,2.31302730656302e-16,0.082997944470402,0.169365250951387,0.0390251689821702,0.0500000000000011,0.0239735903149484,0.00764253209781375,0.0863445932875054,0.0157854804384349,0.061407735662141,0.124511850153071,0.10350058066798
"5",4,0.379553567134811,3.41506727682535,1,1,1,1000,17.726212867118,12.1543210746482,10.5588181739204,0.825027501389683,760.866757509627,11.4961562568435,25.0368137046474,11.2343967499632,5.73978272236214,55.0000000000005,8.40082547411324,7.84855331660164,14.7208572777437,46.427625664581,20.793939274584,91.1699126801468,0.0665909151782495,0.0740740740740741,0.0555555555555556,0.050343676561002,0.00867567792441172,0.469018063575339,0.222489632964599,0.169974578130369,0.130863009545415,0.0548482286486026,0.0272666238782406,0.204920492373366,0.111172986456147,0.102878773596059,0.0843879847655127,0.17942984967486,0.91286035079637,77.3366931778785,27.5707651452568,26.9651863279116,6.61996740231961,292.256246693805,4.08310863847794e-14,34.6655476672819,70.7184808703487,16.2987683261642,20.8754461924148,10.0309379728995,3.18856327557667,36.0734834725343,6.59044768834002,25.646521312911,52.0241806624576,43.2548319663987,5.14992117557442,2.04227889964865,1.4980659071062,0.333273497746755,2.53552106771287,1.91505170698666e-14,7.71272497701036,12.0203439519581,2.13290587504533,1.14498124590317,0.273509812853012,0.653401956394804,4.01039688951809,0.678017175625406,2.16425824984233,9.33469091572251,39.4856210824848,0.185233629176223,0.0660363493338768,0.064585892151397,0.0158558704357779,0.7,9.77969189458952e-17,0.0830294771852065,0.169381962470448,0.0390381316306585,0.0500000000000005,0.0240256852007895,0.00763711406737567,0.0864017064354824,0.0157851660453005,0.061427480582978,0.124606152565403,0.103602173500167
"6",4,0.378995598882504,3.10460661529577,1,1,1,1000,17.695403280823,12.1476924903384,10.5530307400986,0.824470519708354,760.862940497826,11.5082281734297,25.0400098352691,11.2256765733863,5.73494979868643,55.0000000000004,8.39425925536069,7.84376159582783,14.7141515283151,46.401009250999,20.7859729761212,91.2684435951811,0.068305224956907,0.0740740740740741,0.0555555555555556,0.0503670051458497,0.00867563912795419,0.469324714563807,0.222590726762331,0.170060041934647,0.130929316372199,0.0548837230625673,0.0272709421922981,0.205088036234959,0.111252419087093,0.102935376821056,0.0844422427591314,0.17953500399216,0.913280150811673,77.2224739192552,27.5318917584765,26.9275219734293,6.6133399777257,291.826611139528,2.44479050224249e-14,34.6290533805177,70.6221797013011,16.2807634794722,20.8447579385379,10.0401893699446,3.18138731366043,36.046695660634,6.58061760751618,25.6179297857907,51.9910255786656,43.2379230492871,5.27469845278361,2.03939938951678,1.4959734429683,0.333094128689364,2.53178236618036,1.14740060463326e-14,7.70810615906098,12.0100108415195,2.13162923238475,1.14403792200496,0.273805423907485,0.652464476661431,4.01028209234176,0.677378353144955,2.16323544595812,9.33420898482222,39.4883368832365,0.185232359490456,0.0660403249576135,0.0645906324573954,0.0158633168042191,0.7,5.86428134462182e-17,0.0830641772924971,0.169400335349385,0.0390524167454406,0.0500000000000003,0.0240832476912153,0.00763114477760063,0.0864646540077853,0.0157848261584989,0.0614493338356986,0.124710072748182,0.103714140449069
"7",4,0.378380558389119,2.82236965026889,1,1,1,1000,17.6615011807171,12.1403680875498,10.5466362720939,0.823863740706415,760.85873625849,11.5215504571205,25.0435045089306,11.2160549418401,5.72961956905529,55.000000000002,8.38700086129278,7.8384812216898,14.7067651106232,46.371695928957,20.7771340978687,91.3770963013384,0.0702029874945776,0.0740740740740741,0.0555555555555556,0.0503924602971967,0.00867559639568398,0.469664092319443,0.222702643583692,0.170154495770822,0.131002626642618,0.0549229649296917,0.0272757055635768,0.20527343511054,0.111340325076468,0.102998032095091,0.0845022936381615,0.179651212224161,0.913744091315527,77.0965889469273,27.4890273109999,26.8859901767452,6.60601893554657,291.353029959623,8.90028331349159e-14,34.5887647889581,70.5160006709987,16.2608918537377,20.8109307114023,10.0503502406143,3.17347806910599,36.0170787132535,6.56978901871664,25.5864283915406,51.9543276827372,43.2191459030959,5.41241086971573,2.03622424525925,1.49366612093029,0.33289354693206,2.52766129658931,4.18014348381691e-14,7.7030093567955,11.9986145379487,2.13021954439119,1.14299801761659,0.274130393973818,0.651430744493349,4.01015325223837,0.676675340207752,2.16211188509376,9.33365794849505,39.4912392006576,0.18523099715259,0.0660446851037269,0.064595837998767,0.0158715124930174,0.700000000000002,2.13836743702564e-16,0.083102397650116,0.169420583944296,0.0390681514422346,0.0500000000000018,0.0241468062625091,0.00762454623753889,0.0865340412034553,0.0157844670904538,0.06147353221815,0.1248246135726,0.103837609433339
"8",4,0.377702352733449,2.56579059115353,1,1,1,1000,17.6242822384582,12.132333978857,10.5396208508945,0.823195858782804,760.854120732737,11.5362722364302,25.0472448326258,11.2054729637469,5.7237191473663,55.0000000000013,8.37908911420035,7.83263616463587,14.69858040113,46.3391802914132,20.7675125807977,91.4967386170116,0.0723052193472237,0.0740740740740741,0.0555555555555556,0.0504205281775642,0.00867554948306548,0.470037390309519,0.222825711332832,0.17025857063699,0.131083392758977,0.0549661782554506,0.0272809899693412,0.205477510043949,0.111436965981078,0.103066710319429,0.0845682391059726,0.179779715000465,0.914257997454692,76.9577745683585,27.4417452771369,26.840173781476,6.59791722150067,290.830811604756,1.93889632434321e-14,34.5442011706169,70.398795353185,16.2389603072097,20.7736294003402,10.0616255584569,3.16480167219671,35.9843086940149,6.55785095519425,25.5517178665718,51.9136538729521,43.1981668038534,5.56444877063936,2.03272187238051,1.49112076563756,0.33267047117991,2.52311709727716,9.11353768375001e-15,7.69733619826716,11.9859982713992,2.1286580119474,1.14184701663177,0.27449110593553,0.650295567385904,4.00998218378756,0.675896124716998,2.1608637861086,9.33302189791212,39.4942694758048,0.185229487551896,0.0660494725025954,0.0646015514771749,0.0158805115234047,0.700000000000001,4.66672502666169e-17,0.0831443569751272,0.169442695824817,0.0390855155694269,0.0500000000000012,0.0242173030156502,0.00761735374018213,0.0866105484038009,0.0157840761207741,0.0615003699501685,0.12495085204539,0.10397356661024
"9",4,0.376954456540604,2.33253690104867,1,1,1,1000,17.5832700122465,12.1234115164961,10.5318302556867,0.822439288476203,760.849026852924,11.5525479959627,25.0513445923398,11.1937775923319,5.71728402530634,55.000000000001,8.37024881300613,7.8262080193669,14.689551382436,46.303406934384,20.7567063503969,91.6289463971576,0.0746356510273874,0.0740740740740741,0.0555555555555556,0.0504523858972333,0.00867549770841839,0.470452264086037,0.22296253691954,0.170373938505255,0.13117299710994,0.0550141227470628,0.0272868171905545,0.205703484058409,0.111544161829189,0.103143201143326,0.0846414983351258,0.179921801944545,0.914827398960379,76.8047365935851,27.3895828943476,26.789629245139,6.58897806392192,290.254931536265,2.76134331437797e-14,34.4950010947355,70.2695520044278,16.2147443669812,20.7324951097336,10.0739767032782,3.15520259241636,35.9480687341282,6.54468952851924,25.5134569595517,51.8686279066462,43.1749246156609,5.73237151764923,2.02885799217389,1.48831273584105,0.332429663949394,2.51810599340001,1.29908021416796e-14,7.69109295512455,11.9721003319942,2.12693661598844,1.14058003081976,0.274886760684256,0.649036166170169,4.00979719632639,0.675040228460678,2.1594972247652,9.33229699735492,39.4976039864555,0.185227914409414,0.066054719293022,0.0646078272377407,0.01589046091425,0.7,6.65945729098861e-17,0.0831906649734147,0.169467185769258,0.0391046622250713,0.0500000000000009,0.0242951382599115,0.00760931710273285,0.0866949890591118,0.0157836514463875,0.0615301169119147,0.125090172774949,0.104123802724043
"10",4,0.376129375271152,2.12048809186242,1,1,1,1000,17.5382288689805,12.1136042438158,10.5232687918948,0.821623827889138,760.843429448247,11.5705178366167,25.0557643704035,11.1808819932354,5.71014655623838,55.0000000000021,8.36058503218038,7.81908647868906,14.6795818395864,46.2638485249093,20.7448639573584,91.7745667855929,0.077221145336869,0.0740740740740741,0.0555555555555556,0.0504867981762097,0.00867544081590596,0.470909954169113,0.223113510013546,0.170501243047094,0.131271866584921,0.0550670094836169,0.0272932738914175,0.20595294668083,0.111662359293878,0.103227304960644,0.0847221914690352,0.180079257265263,0.915457439121217,76.6359118049833,27.3320134183282,26.7338415383256,6.57907346542384,289.619618958788,1.75034994934907e-13,34.4405516125784,70.1268427875438,16.1879786953087,20.6871156399142,10.0876348891631,3.14466162505535,35.907892125867,6.5301854354817,25.4713003546438,51.8186133334085,43.1488880885571,5.91791288351608,2.02459358654283,1.48521341879586,0.33215635423531,2.5125778634022,8.24257214427878e-14,7.68415235708504,11.9567138662443,2.12502617957011,1.13917759313183,0.275324581946547,0.647652327994277,4.00955995204439,0.674093443398028,2.15798438561144,9.33145740159607,39.5009705904785,0.185226188945169,0.0660604742924969,0.0646147147907506,0.0159013793414735,0.700000000000002,4.23053165027021e-16,0.0832415504705,0.169494007787732,0.0391257509676116,0.0500000000000019,0.0243814436597922,0.00760053184743671,0.0867880586904704,0.0157832187656032,0.0615631990413876,0.12524368847591,0.104289280438174
