"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau ATPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p ATPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f ATPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.978467792710164,1,39.0077046024429,15.0709053076699,5.95344773290957,13.0862688204195,41.4713806820755,8.20993679592085,131.200357881946,0.0360655737704918,0.400623616476134,0.246537610139159,0.0554976438408497,0.275717734927534,0.206788301195651,0.498333555777578,248.530821132504,25.6420250254808,130.284187572118,54.4368259138633,40.5784103166333,8.03315873499463,128.375324579531,8.96340666379523,10.2728007994797,32.1199522429518,3.02111557639392,11.1881873794622,1.66116324804454,63.9737319718185,1.00000000717868,0.103174427592969,0.524217430714257,0.219034508704354,0.163273152291636,0.032322585810712,0.516536842054905
"2",4,0.976649315173641,0.769230769230769,38.909927004055,15.0592096521951,5.93792669259089,13.0804711382681,41.4384114872887,8.19370601710684,131.380348008667,0.0370491803278689,0.400845064220803,0.24667388567434,0.0555283205847,0.276000372383905,0.207000279287929,0.498557324482894,248.068926054273,25.6062858703321,130.188841012818,54.2724456091558,40.4707962009441,8.00237737034154,128.31252690994,9.19075037512552,10.2641533041495,32.1141872840708,3.0136577587009,11.1699548221337,1.6564943506281,63.9711501138588,1.00000000000068,0.103222464327302,0.524809145118093,0.218779701562939,0.16314335231216,0.0322586851067199,0.517245464601053
"3",4,0.974299060586494,0.591715976331361,38.7841650830614,15.0440622663377,5.91794574656913,13.0729314121225,41.3956702333057,8.17275831514592,131.61246746973,0.038327868852459,0.401131532808251,0.246850174035847,0.055568004544866,0.276366861212356,0.207275145909267,0.498848051739767,247.471961901716,25.5599351356655,130.064328809003,54.0603223509893,40.3317626206581,7.96271074884713,128.229903417229,9.48507290042972,10.252895959449,32.1064022023581,3.0040242380967,11.1463626426331,1.65047203230058,63.9672374944629,1.00000000207194,0.103284165980691,0.525571980272027,0.218450292500082,0.162975079658684,0.0321762138391572,0.518159320746969
"4",4,0.971266689987689,0.455166135639508,38.6228996194597,15.0244664105199,5.89229609199882,13.0631262001651,41.3403082029098,8.14577979554213,131.911124497812,0.0399901639344262,0.40150160355304,0.247077909878794,0.0556192697562652,0.27684172841807,0.207631296313553,0.499225692775989,246.701740051765,25.4998674716802,129.901556896566,53.787179812399,40.1524643113111,7.9117245793848,128.120881263543,9.86564302757827,10.2382376802696,32.0958051680047,2.99160366341457,11.1158776201883,1.64272163049346,63.9612357078627,1.00000000322207,0.103363144291127,0.526553064797442,0.218025134214373,0.162757118909094,0.0320699991950478,0.519335135818156
"5",4,0.967362776992415,0.350127796645776,38.4169097606246,14.9991531963526,5.85948732877436,13.0503759995723,41.268680402418,8.11112809374182,132.294265987812,0.0421511475409836,0.401978826418341,0.24737158548821,0.0556853785514585,0.277456450983679,0.208092338237759,0.499716077534394,245.710146100261,25.4221028203557,129.688516162087,53.4364386083138,39.9217852768955,7.84640339730328,127.976548526143,10.3569646205887,10.219147056813,32.0812538626288,2.97562831234573,11.0765568598599,1.63277642970154,63.951938845874,1.00000000302872,0.103463789757297,0.527810994430642,0.217477542617851,0.162475119694559,0.0319335751722119,0.520843566881148
"6",4,0.96235084315622,0.269329074342904,38.1550812155594,14.9665162969564,5.81771284695807,13.0337993455584,41.1761474929351,8.06677349761803,132.78396930382,0.0449604262295082,0.402592849772214,0.24774944601367,0.0557704380636833,0.278251281087273,0.208688460815455,0.500352591838919,244.437114161108,25.3215642714432,129.409327912932,52.9876473982447,39.6259002577509,7.76306627698296,127.784764817161,10.9899968389944,10.1942807207306,32.0610892994303,2.9551443073641,11.0259575109557,1.62006235255194,63.9374382737932,0.999999999997659,0.103591323921025,0.529417671930687,0.216774148966579,0.162110816901319,0.0317589507780237,0.522771532692205
"7",4,0.955939204582698,0.207176211033003,37.8243212867576,14.9245403107731,5.76482743171157,13.01225735179,41.0568459582525,8.01024629134138,133.406961369982,0.0486124885245902,0.403380678966828,0.248234263979587,0.0558795745754914,0.279277472554007,0.209458104415505,0.501178272515612,242.808557964587,25.1918213964771,129.043003277477,52.4159816858895,39.2478486680063,7.65730846825638,127.528944537816,11.8035282377258,10.161894019322,32.0328949402999,2.92898275756426,10.9610399791829,1.60388531668578,63.9147361192017,1.0000000000024,0.10375178538893,0.531459864345501,0.215873699532699,0.161641125819892,0.0315364027218165,0.525224257362135
"8",4,0.947773652263481,0.159366316179233,37.4096620438647,14.8707245875402,5.69835428295812,12.9842848094043,40.903437677767,7.93860033307291,134.194937689195,0.0533601695081968,0.404388026039085,0.248854169870206,0.0560191204902628,0.280599952487371,0.210449964365528,0.502248398572619,240.734509024366,25.0248056567342,128.5618645422,51.691946800176,38.7672005179889,7.52399623153659,127.186426208958,12.8456342080127,10.1197317615385,31.993156077615,2.89573739617531,10.8780746234161,1.58342473881324,63.8791788836239,1.00000000560552,0.103951884166629,0.534040033495336,0.214725953912591,0.161037156211681,0.0312543320199721,0.528326526335412
"9",4,0.937432697655068,0.122589473984026,36.8946635000362,14.8020116444649,5.61553916564147,12.9480112814733,40.7068584248188,7.8484121688169,135.184504766753,0.0595321547868852,0.405670655967539,0.249643480595409,0.0561968008266721,0.282300460064651,0.211725345048489,0.503633620039707,238.107906096827,24.8105266433259,127.929627192788,50.7814883267987,38.1599401062408,7.35735819172289,126.726374984661,14.1750767217374,10.0649026182981,31.9367974036805,2.85375718518308,10.7725686480313,1.55773920178785,63.8236629880342,1.00000000374805,0.104198668339167,0.537275850135993,0.213270904564084,0.160263222144956,0.0308992605071532,0.532222459711624
"10",4,0.924427977194421,0.0942995953723274,36.2622438952087,14.7147356989607,5.51347258257635,12.9010762407169,40.4561099957073,7.73583993441079,136.416521506868,0.0675557356491803,0.407295567806938,0.250643426342731,0.0564218968390564,0.284481168537434,0.213360876403076,0.505423607239151,234.804706072831,24.5368407160862,127.099237486385,49.6467950977818,37.3987599284866,7.15122686246719,126.107249032493,15.8624046526397,9.99374647164675,31.8565883691359,2.80116635139682,10.6392429263068,1.52579203073322,63.7375807050086,0.999999999426963,0.104498930674818,0.541297657697408,0.21143867130982,0.159276023605147,0.0304560627339007,0.537072919318377
