"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau rRNAp","tau Deg","tau Maint","tau r","v Cin","v EAA","v ENT","v rRNAp","v Deg","v Maint","v r","p Cin","p EAA","p ENT","p rRNAp","p Deg","p Maint","p r","f Cin","f EAA","f ENT","f rRNAp","f Deg","f Maint","f r"
"1",4,0.753424263864345,1,4.72459614187543,74.9112918214205,8.17507130539009,50.7694282617477,101.419612436759,0.0447864534103763,0.0730941331131466,0.0855222409024262,0.143737382971163,0.170908815073508,0.622323092073909,0.767912008599397,185.035629551947,154.81574429913,64.5993016525782,42.1380624922165,1.78024025268472,18.0821823327443,76.4119968415721,8.2870896021879,11.3161226218114,5.52467703806029,6.05681482610652,0.304258752132507,11.2529596207576,58.6776899757024,1.0233036375088,0.856178427195594,0.357253900352492,0.233036376455017,0.00984527320831708,0.1,0.422581718486495
"2",4,0.743669501861537,0.714285714285714,4.17241626669521,74.6264540192989,8.13627760823645,50.4385975216854,102.626254577424,0.0497393777017126,0.0750375088681162,0.0879207916934448,0.147903461761188,0.171373911585314,0.622906327457127,0.771831618036698,182.618172906406,153.399668751124,63.4771624864426,41.3749246458986,1.79653172005737,17.8480680446769,76.3200156195084,9.08331427738839,11.5107290042785,5.58096238026147,6.11949458523669,0.307878668153323,11.1176745179146,58.9062011441912,1.02318173849002,0.859474921135089,0.355652848966891,0.231817385177655,0.0100656929117501,0.1,0.427609394072601
"3",4,0.731589758435625,0.510204081632654,3.63215889577145,74.2517398738487,8.0879064086463,50.0118918413625,104.016302988311,0.0558644149759978,0.0775299522911856,0.0910172130746164,0.15320570304545,0.171982879820247,0.623641391167801,0.777003151763219,179.623921566448,151.527825269029,62.084561337382,40.4237953608882,1.81441772171281,17.558154202455,76.0972619765851,10.0345852940041,11.7479450638949,5.65076374788858,6.19315598803029,0.31204878497706,10.9499917131578,59.127812396358,1.02302280464841,0.863005436231116,0.353593895016033,0.230228046153257,0.0103337611732508,0.1,0.433401262451295
"4",4,0.716822243072381,0.364431486880466,3.12129704206837,73.7692290424067,8.02771414308901,49.4729124346867,105.608847145905,0.0634681546170431,0.0807115473244428,0.0949976911208363,0.159911380723834,0.1727670925934,0.624568461479273,0.783714804602158,175.963350732779,149.112914126709,60.3844682217485,39.2601253292548,1.83383500003643,17.2037338337371,75.7027706994159,11.168069151241,12.0351340252234,5.73638506062561,6.27814084879191,0.316826341252311,10.7449095722361,59.3293821465346,1.02282069946762,0.8667473908152,0.350996294207554,0.228207002669759,0.0106595173917432,0.1,0.440036863107937
"5",4,0.698979009488369,0.26030820491462,2.65182048159832,73.1599456481763,7.95290248287056,48.8047713846505,107.430559795762,0.0729802757274557,0.0847664834518603,0.100110050079562,0.168361571829915,0.173763279652043,0.625740256736941,0.792307525943732,171.541097305782,146.064908019747,58.3409864751155,37.8613517322174,1.85477338485717,16.7754962277209,75.0917062748225,12.5191165799663,12.3814086085534,5.84051907771489,6.37439668924137,0.322291506364103,10.4971033164237,59.495724017498,1.02256943685706,0.87070394840768,0.347775026640996,0.225694377193164,0.0110564442307956,0.1,0.44762733248234
"6",4,0.677651130783805,0.185934432081871,2.23024906272701,72.4039110475651,7.86005094046495,47.9899189092071,109.515870043238,0.0850040113056616,0.0899434206715487,0.106693777549314,0.179001091319322,0.175015755013275,0.627225638558119,0.803195504090147,166.25707846525,142.291226173841,55.9208258991665,36.2080707496675,1.87724439713679,16.2636271388113,74.2135531735723,14.1325185775064,12.7981596136243,5.96640415885957,6.48128417875771,0.328547345509336,10.2009639174121,59.6079922515683,1.02226321992156,0.874904625883111,0.343839817661078,0.222632199082215,0.0115425936730741,0.1,0.456316125180157
"7",4,0.652421636670845,0.132810308629908,1.85863909316798,71.4805344883253,7.74507619404257,47.0098617701708,111.905889193837,0.10038883340555,0.0965858760163161,0.115226156667704,0.1924195700949,0.176579676358128,0.629114288219552,0.816894191145283,160.00976950003,137.697813316398,53.0957136307894,34.2857621653278,1.90122310129642,15.6581192801003,73.0098233809493,16.063194093599,13.2996639246954,6.1180150172049,6.59725161622837,0.335717359911518,9.85074656575713,59.6413006164406,1.02189647835538,0.87940199492155,0.339093812487864,0.218964752739502,0.0121420910601484,0.1,0.466274538307654
"8",4,0.62289177187506,0.0948645061642198,1.53592577361298,70.369694911168,7.60321224737802,45.8451183813206,114.646048468407,0.12033951779092,0.105178271925431,0.126394705775772,0.209407388971786,0.178525263476401,0.631523357163264,0.83405479436055,152.702773249207,132.192526885429,49.8463019616023,32.0874813505343,1.92656026264495,14.9494025250015,71.4120802689598,18.3761780981457,13.9037815392655,6.30030867044702,6.71935568829629,0.343939678491855,9.44089687017389,59.5615879235864,1.02146405512746,0.88426628866505,0.333433405637711,0.214640560362671,0.0128872057557014,0.1,0.477691868618361
"9",4,0.588724751580053,0.0677603615458714,1.25916275703408,69.0539256540978,7.42908935480084,44.4753831702194,117.782437032081,0.146584121647562,0.116417082211555,0.141214119599058,0.231030017855397,0.180943653396348,0.634605999772203,0.855507537816401,144.255684372967,125.692214079401,46.1677143260604,29.6174518990577,1.95282039578977,14.1293940379213,69.3414359822048,21.1455927864793,14.632720819834,6.51953313245542,6.84252044107066,0.353350456841103,8.96659822961044,59.3221211657896,1.02096157829419,0.889579650352037,0.326749428900864,0.209615867598913,0.0138209776763864,0.1,0.490760154300336
"10",4,0.549708757451144,0.048400258247051,1.02446730207798,67.5225171280274,7.21669881316734,42.8800514741696,121.356265175942,0.181638578704567,0.131322952672026,0.161220450203537,0.258725778192272,0.183955123098875,0.638567512083979,0.882312301132203,134.619644796256,118.134298111271,42.0764040649141,26.8954306658887,1.97911931728736,13.1930101788275,66.7106017387785,24.4521209465055,15.5137448398095,6.7835768062914,6.95854122884835,0.364069137638958,8.42462768679246,58.8595845300555,1.02038612091953,0.895430963138771,0.31892952021245,0.203861213637592,0.0150012718133388,0.1,0.505651104899757
