"","convergence","mu","x_C","C","AA","NT","RNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau r","v Cin","v EAA","v ENT","v RNAp","v r","p Cin","p EAA","p ENT","p RNAp","p r","f Cin","f EAA","f ENT","f RNAp","f r"
"1",4,1.30642249909601,1,5.48640723941223,2.31003853315187,0.301986957916732,138.241373976351,193.66019342298,0.00875373468686423,0.143561685949626,0.105209895176132,0.00447833187907052,0.491424096102934,444.183649862234,317.558615881024,180.996163824907,180.601641268651,253.002033867067,3.888265823137,45.5892502837096,19.0425874233004,0.808794087505858,124.331295805327,1.0000000003818,0.714926396099362,0.407480473336082,0.406592276401032,0.569588804185236
"2",-1,1.30112830089174,0.714285714285714,5.48640723941223,2.31003853315187,0.301986957916732,138.241373976351,193.66019342298,0.0105277520491972,0.143561685949626,0.105209895176132,0.00447833187907052,0.491424096102934,442.383622472093,316.271728786602,180.262687812235,179.869764034789,251.976758418808,4.65730508801188,45.4045026028075,18.965418488893,0.805516498357887,123.82745074491,1.0000000003818,0.714926396099362,0.407480473336082,0.406592276401032,0.569588804185236
"3",4,1.29580709597292,0.510204081632654,3.92360910395033,2.03096230178476,0.297834002059564,138.164720263525,195.582874998673,0.0105686537521452,0.145660100340001,0.105904007762957,0.00448720226969115,0.49296950193765,440.574413498976,317.072471153292,179.420760343881,179.03482493059,253.437677274066,4.65627842832513,46.1848079632406,19.0013775962941,0.803365472782302,124.937045538031,1.00000000197057,0.719679722796344,0.407242806663485,0.406366824304487,0.575243749996098
"4",4,1.28868750052313,0.364431486880466,3.23438836524565,1.87751048884761,0.294748717721046,138.024586969152,196.568764357711,0.0116411166911727,0.147078614040697,0.106403296859931,0.00449395402800036,0.494148153177556,438.153748758602,316.340369573451,178.250398980336,177.870559992013,253.315709621058,5.10059891797364,46.526903121985,18.9664301181058,0.799342119538788,125.175490080108,0.999999996760816,0.721984849941458,0.406821575549627,0.40595466755633,0.578143424581503
"5",4,1.28013895653198,0.26030820491462,2.6308092526422,1.72100127737915,0.290741919754938,137.796486817233,197.560959922201,0.0128408672257563,0.148795981519448,0.107036347113546,0.00450293629087832,0.495658325255944,435.247244182948,315.210687773635,176.77084090576,176.398650847985,252.905481086262,5.58895207292956,46.9020836726982,18.9209050867424,0.794311886565364,125.354707203265,0.999999997615323,0.72421064402987,0.406138908049964,0.405283784756567,0.581061646830003
"6",4,1.26996599566001,0.185934432081871,2.1166150115914,1.56566674547947,0.285570276525523,137.465881804421,198.566265047485,0.0141918482681944,0.150864586610557,0.107835826217188,0.00451490247816492,0.497549382626572,431.788437109028,313.640232421314,174.939659995591,174.576995455032,252.172404495518,6.12787598341213,47.3172040086804,18.8647627737784,0.788198109410511,125.468224172203,0.999999996722065,0.726374780883782,0.405151329649842,0.404311417071826,0.584018426610249
"7",4,1.25793706967987,0.132810308629908,1.68775565474556,1.41492215126288,0.278938673259922,137.017131025044,199.601251723674,0.0157278915266175,0.153352560555343,0.108844362323898,0.00453089602175646,0.499878320539198,427.698602720014,311.587034024747,172.709815594849,172.358928297588,251.085813697714,6.72679722966626,47.7826695035399,18.7984897454993,0.780940382537748,125.512354862431,0.999999997729374,0.728520110506943,0.403811969700895,0.402991561838366,0.58706250506963
"8",4,1.2437737743402,0.0948645061642198,1.33579014843228,1.27127155967812,0.270514534920503,136.431959569435,200.690462730986,0.0174943549786383,0.15634932964166,0.110118192168129,0.00455234339199161,0.502714318207361,422.883081464051,309.003872271653,170.026952178418,169.690493294306,249.613534304999,7.39806674159252,48.3125482863501,18.7230605937443,0.772489395832129,125.484297713467,0.999999995716037,0.730707574959251,0.402066100306929,0.401270469321869,0.590266066855842
"9",-1,1.22251964207496,0.0677603615458714,1.33579014843228,1.27127155967812,0.270514534920503,136.431959569435,200.690462730986,0.0257451150304688,0.15634932964166,0.110118192168129,0.00455234339199161,0.502714318207361,415.65667652483,303.723483420221,167.121459712819,166.790750380412,245.348032665744,10.7011289503141,47.4869630291812,18.4031130160745,0.759288770339591,123.339968965077,0.999999995716037,0.730707574959251,0.402066100306929,0.401270469321869,0.590266066855842
"10",4,1.20763036002695,0.048400258247051,0.821295467204108,1.01106604370466,0.246933214558138,134.756874373609,203.163828562634,0.0219753974340371,0.16437894310834,0.113787326948629,0.00462016153565416,0.510279022933136,410.594319585373,301.999598381238,163.034696762708,162.736492715908,245.346807431547,9.02297335704663,49.642374801051,18.5512823445088,0.751868884093304,125.195329175934,0.999999993122677,0.735518203489163,0.39707002231814,0.396343748157675,0.597540672243041
"11",4,1.18476126996027,0.0345716130336078,0.638645309631161,0.89578428040781,0.23128447102383,133.603651752466,204.630634910042,0.0248721506252034,0.169775502810428,0.116419774230102,0.00467279977849918,0.515261137176589,402.81883264375,297.41097407223,158.562449005193,158.288432121581,242.438450888798,10.0189706801839,50.4930976644521,18.4598045145567,0.739650150556706,124.919111900292,1.00000000212815,0.738324404430695,0.393632165363204,0.392951916919017,0.601854808558947
"12",-1,1.14756524535591,0.0246940093097198,0.638645309631161,0.89578428040781,0.23128447102383,133.603651752466,204.630634910042,0.0413378440336988,0.169775502810428,0.116419774230102,0.00467279977849918,0.515261137176589,390.172184251355,288.073644949741,153.584321424502,153.318907403764,234.827004757878,16.1288768988701,48.9078479177752,17.880252025524,0.716428556556046,120.997229511317,1.00000000212815,0.738324404430695,0.393632165363204,0.392951916919017,0.601854808558947
"13",-1,1.04279795218239,0.0176385780783713,0.638645309631161,0.89578428040781,0.23128447102383,133.603651752466,204.630634910042,0.0940292637790751,0.169775502810428,0.116419774230102,0.00467279977849918,0.515261137176589,354.551304496551,261.773880175448,139.562797424316,139.32161445156,213.388407037974,33.3381981337213,44.4427921294235,16.2478693670603,0.6510220091494,109.950753270687,1.00000000212815,0.738324404430695,0.393632165363204,0.392951916919017,0.601854808558947
