"","convergence","mu","x_C","x_C2","C","C2","I","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau ATPS","tau ATPS2","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v ATPS","v ATPS2","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p ATPS","p ATPS2","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f ATPS","f ATPS2","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",-1,1.03581534449446,1,1e-05,11.3711077035778,0.000243043890223666,9.09951148697985,13.2085309856392,5.12261849933369,42.3116064326256,38.6961330957599,7.42936491819528,126.760884583944,0.03125,909.181818181818,0.0355268158082177,374.134835171215,0.168166062031826,0.0369527612621647,0.27859393573514,0.21134712366114,0.535581891827307,263.096595175014,0.000503103385162872,251.318227331749,0.000251354794283571,142.609907997556,53.0835854609047,40.0820484331881,7.69545018211553,131.300869333741,8.2217685992192,0.457412450455808,8.92853637166284,0.0940405845287785,23.98214663467,1.96158506047653,11.1666156253284,1.62641126126772,70.3223679963352,0.999998090717897,1.91223464622153e-06,0.95522995015263,9.5536893667954e-07,0.542042878282578,0.201764238241295,0.152346980691968,0.0292494681818712,0.499058600724191
"2",-1,1.03398630390215,0.769230769230769,1e-05,11.3711077035778,0.000243043890223666,9.09951148697985,13.2085309856392,5.12261849933369,42.3116064326256,38.6961330957599,7.42936491819528,126.760884583944,0.0321022727272727,909.181818181818,0.0355268158082177,374.134835171215,0.168166062031826,0.0369527612621647,0.27859393573514,0.21134712366114,0.535581891827307,262.632019751575,0.000502215006246222,250.874450125879,0.000250910952507853,142.358087717059,52.9898505755225,40.0112716349905,7.68186157210506,131.06901853032,8.43108472497952,0.456604752497133,8.91277038061,0.0938745278591781,23.9397990097591,1.95812129763506,11.1468976385598,1.62353934762745,70.1981929044172,0.999998090717897,1.91223464622153e-06,0.95522995015263,9.5536893667954e-07,0.542042878282578,0.201764238241295,0.152346980691968,0.0292494681818712,0.499058600724191
"3",-1,1.03161818586638,0.591715976331361,1e-05,11.3711077035778,0.000243043890223666,9.09951148697985,13.2085309856392,5.12261849933369,42.3116064326256,38.6961330957599,7.42936491819528,126.760884583944,0.0332102272727273,909.181818181818,0.0355268158082177,374.134835171215,0.168166062031826,0.0369527612621647,0.27859393573514,0.21134712366114,0.535581891827307,262.030518918925,0.000501064793318217,250.299877418469,0.000250336296199771,142.032047851938,52.8684889865078,39.9196346242917,7.66426795904793,130.768833793306,8.70209308568815,0.455558999815953,8.8923576418654,0.0936595289160739,23.8849701695763,1.95363665180981,11.1213681230902,1.61982098811302,70.0374193950695,0.999998090717897,1.91223464622153e-06,0.95522995015263,9.5536893667954e-07,0.542042878282578,0.201764238241295,0.152346980691968,0.0292494681818712,0.499058600724191
"4",-1,1.02855580100291,0.455166135639508,1e-05,11.3711077035778,0.000243043890223666,9.09951148697985,13.2085309856392,5.12261849933369,42.3116064326256,38.6961330957599,7.42936491819528,126.760884583944,0.0346505681818182,909.181818181818,0.0355268158082177,374.134835171215,0.168166062031826,0.0369527612621647,0.27859393573514,0.21134712366114,0.535581891827307,261.252674648731,0.000499577369715476,249.556855856387,0.00024959316652761,141.610422099864,52.7115475302163,39.8011321720245,7.64151638437727,130.380643179076,9.05255361559821,0.454206661320407,8.8659604516878,0.0933814982186689,23.8140670271988,1.94783723164333,11.0883540585188,1.61501250824761,69.8295115315107,0.999998090717897,1.91223464622153e-06,0.95522995015263,9.5536893667954e-07,0.542042878282578,0.201764238241295,0.152346980691968,0.0292494681818712,0.499058600724191
"5",-1,1.02059495529293,0.350127796645776,1e-05,10.7628805292894,0.000152403508098527,8.84421656838003,12.0363950318952,4.97540670911129,41.9848174200046,38.6300574102299,7.274885093802,129.49118871292,0.0365230113636364,909.181818181818,0.0362202692720445,596.593522733628,0.168646703003482,0.0373845719062551,0.28202066599136,0.213946712131377,0.540658906444846,259.230334543209,0.000783977846090669,248.245792970596,0.000628435594556366,141.378429692412,51.9282277304766,39.4256417155569,7.42471102707006,132.158053955291,9.46787245432089,0.71277840352298,8.99152946704719,0.374920605167585,23.8430060434349,1.94131456355439,11.1188457337581,1.58849251276722,71.4524289293464,0.999996975281367,3.02424280769346e-06,0.957623429890463,2.42422899628193e-06,0.545375996646242,0.200316335484816,0.152086840197756,0.0286412798968583,0.509807829578424
"6",-1,1.01564570021447,0.269329074342904,1e-05,10.7628805292894,0.000152403508098527,8.84421656838003,12.0363950318952,4.97540670911129,41.9848174200046,38.6300574102299,7.274885093802,129.49118871292,0.0389571875,909.181818181818,0.0362202692720445,596.593522733628,0.168646703003482,0.0373845719062551,0.28202066599136,0.213946712131377,0.540658906444846,257.973227555688,0.000780176037825755,247.041954224193,0.000625388070127884,140.69283164246,51.6764079037398,39.2344517077383,7.38870576507437,131.517169031938,10.0499113958671,0.709321868572307,8.94792610349235,0.37310247183318,23.727382192725,1.93190038713433,11.0649262004222,1.58078930534381,71.1059287875295,0.999996975281367,3.02424280769346e-06,0.957623429890463,2.42422899628193e-06,0.545375996646242,0.200316335484816,0.152086840197756,0.0286412798968583,0.509807829578424
"7",-1,1.00928298152299,0.207176211033003,1e-05,10.7628805292894,0.000152403508098527,8.84421656838003,12.0363950318952,4.97540670911129,41.9848174200046,38.6300574102299,7.274885093802,129.49118871292,0.0421216164772727,909.181818181818,0.0362202692720445,596.593522733628,0.168646703003482,0.0373845719062551,0.28202066599136,0.213946712131377,0.540658906444846,256.357101896392,0.000775288466640772,245.494309746015,0.000621470199592527,139.811432834333,51.3526705547722,38.9886595194012,7.34241771770966,130.693253025132,10.7981755273049,0.704878177715851,8.89187000375534,0.370765095648877,23.5787371897031,1.91979760493311,10.9956077237719,1.57088612979915,70.6604712602875,0.999996975281367,3.02424280769346e-06,0.957623429890463,2.42422899628193e-06,0.545375996646242,0.200316335484816,0.152086840197756,0.0286412798968583,0.509807829578424
"8",-1,1.00112966744878,0.159366316179233,1e-05,10.7628805292894,0.000152403508098527,8.84421656838003,12.0363950318952,4.97540670911129,41.9848174200046,38.6300574102299,7.274885093802,129.49118871292,0.0462353741477273,909.181818181818,0.0362202692720445,596.593522733628,0.168646703003482,0.0373845719062551,0.28202066599136,0.213946712131377,0.540658906444846,254.286166385557,0.000769025435873029,243.511127380479,0.000616449762492323,138.681990899877,50.9378270874317,38.6736965286306,7.28310329468607,129.637470693712,11.7570160434275,0.699183944015106,8.82003860446006,0.367769935393603,23.3882605312233,1.90428885949848,10.9067816513522,1.55819600401128,70.0896531395382,0.999996975281367,3.02424280769346e-06,0.957623429890463,2.42422899628193e-06,0.545375996646242,0.200316335484816,0.152086840197756,0.0286412798968583,0.509807829578424
"9",-1,0.990725249119365,0.122589473984026,1e-05,10.7628805292894,0.000152403508098527,8.84421656838003,12.0363950318952,4.97540670911129,41.9848174200046,38.6300574102299,7.274885093802,129.49118871292,0.0515832591193181,909.181818181818,0.0362202692720445,596.593522733628,0.168646703003482,0.0373845719062551,0.28202066599136,0.213946712131377,0.540658906444846,251.643452123378,0.000761033202098585,240.980394629756,0.000610043198571007,137.240713615832,50.4084466494716,38.2717732512454,7.20741234687175,128.29019019637,12.9805893965599,0.691917550380723,8.72837478277329,0.363947820855167,23.1451938691552,1.88449819844979,10.7934309809866,1.5420021745883,69.3612339391708,0.999996975281367,3.02424280769346e-06,0.957623429890463,2.42422899628193e-06,0.545375996646242,0.200316335484816,0.152086840197756,0.0286412798968583,0.509807829578424
"10",-1,0.977518503484521,0.0942995953723274,1e-05,10.7628805292894,0.000152403508098527,8.84421656838003,12.0363950318952,4.97540670911129,41.9848174200046,38.6300574102299,7.274885093802,129.49118871292,0.0585355095823864,909.181818181818,0.0362202692720445,596.593522733628,0.168646703003482,0.0373845719062551,0.28202066599136,0.213946712131377,0.540658906444846,248.288948878587,0.000750888339101785,237.768034010413,0.000601911089939521,135.411242531815,49.7364828196015,37.7615959091691,7.11133478991518,126.580033005085,14.5337201462831,0.682694025396086,8.61202221614178,0.359096257519456,22.8366596025956,1.85937711833361,10.6495504272005,1.52144669716783,68.4366222222817,0.999996975281367,3.02424280769346e-06,0.957623429890463,2.42422899628193e-06,0.545375996646242,0.200316335484816,0.152086840197756,0.0286412798968583,0.509807829578424
