"","convergence","mu","x_C","x_W","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau RESP","tau FERM","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v RESP","v FERM","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p RESP","p FERM","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f RESP","f FERM","f EAA","f ENT","f RNAp","f DNAp","f r"
"21",4,0.486302813049993,0.00526178324697318,0.001,19.527644312621,11.5132929260263,3.03993262701798,10.7106522562817,30.924054689243,4.53694702075115,173.747476168306,0.645321412092929,10.1,0.513535753128229,0.14430498389746,0.312660798444496,0.071059272373749,0.41677128779171,0.312578465843782,0.629732028746974,123.520914514819,1.7209584965985e-15,13.6580089639285,4.29720541683159e-15,81.6434445162808,18.7231126731421,15.0384547862907,2.20633009885007,84.493886420984,79.7106909777128,1.73816808156449e-14,7.0138759195231,6.20108158479958e-16,25.5267045502192,1.3304507631252,6.26759616767978,0.689651277443515,53.2085065126026,1.00000000000097,1.39325271623837e-17,0.110572440445324,3.47892940536823e-17,0.660968588494102,0.15157848164178,0.121748246808043,0.0178619961446896,0.684045181764985
"22",4,0.430797006138428,0.00404752557459475,0.001,17.907912642294,10.9622987117176,2.75686380804975,10.3148924319686,29.2313193437228,4.11560042792231,178.711112722381,0.82924041636597,10.1,0.518238794830603,0.149008025599833,0.322850722132972,0.07337516412113,0.447864193031781,0.335898144773836,0.654768946482853,109.422439597095,6.64965657637926e-14,12.1424460107789,3.64776545596379e-15,74.0119165574251,15.5534018764023,12.5927648587521,1.77298834281096,76.9882123244689,90.7375093712753,6.71615314214305e-13,6.29268658692172,5.43546328444439e-16,23.89480070701,1.14123341532291,5.63984847150398,0.595543495055839,50.4094906752907,1.00000000034668,6.07705019479485e-16,0.110968518520499,3.3336539293584e-17,0.676387008511262,0.142140880235019,0.115083934424106,0.0162031512910327,0.70358705796213
"23",4,0.376472894816035,0.00311348121122673,0.001,16.3416962556996,10.3927988030217,2.48780744303259,9.88245338996306,27.4797263239697,3.70655178515176,183.708965986,1.06833512192092,10.1,0.523673052678624,0.154442283447855,0.334624947470352,0.0760511244250799,0.485819022526458,0.364364266894844,0.684537731055378,95.6241152783179,8.60394451484071e-16,10.6366204584449,1.67227695015326e-15,66.1579086561831,12.6773804681023,10.3453721179373,1.39541628034163,69.1614462284099,102.158600854442,8.68998395998912e-15,5.57011150565775,2.58270270738884e-16,22.1380867088236,0.964129039363724,5.02597857000877,0.508439829999806,47.3436194777042,0.999999999948182,8.9976722810483e-18,0.111233661372295,1.74880253291691e-17,0.691853811773313,0.132575139969111,0.108187898913267,0.0145927235635896,0.723263645614173
"24",4,0.324672274707742,0.00239498554709749,0.001,14.8463936909839,9.81436679775409,2.23588856660242,9.42117193823725,25.7006035606572,3.31681997982165,188.664756494001,1.37915823914236,10.1,0.529931139014154,0.160700369783385,0.348184134530666,0.0791327578478787,0.532099218506455,0.399074413879841,0.719720247062964,82.4667581095483,1.17500140322853e-15,9.1842148884092,7.73426285641185e-16,58.3152468763236,10.1470839339571,8.34427341940047,1.07687948764478,61.2542156480896,113.734708902143,1.18675141726082e-14,4.86700145676544,1.24289890102728e-16,20.3044437635749,0.802966735807927,4.43998136546718,0.429755050351066,44.0858992198911,1.00000000404747,1.42481823575925e-17,0.111368691289911,9.37864306178e-18,0.707136408040768,0.123044535854651,0.101183478585265,0.0130583463772506,0.742774631866146
"25",4,0.276485210112932,0.00184229657469037,0.001,13.4344838851587,9.23604974721289,2.00298444151784,8.93997885274651,23.9237685379704,2.9516017336051,193.511132829155,1.78322829153023,10.1,0.537118932218569,0.1678881629878,0.363757686473566,0.0826722014712651,0.588506659940621,0.441379994955465,0.76109295237216,70.2272433762511,2.35064784563401e-15,7.82206855345282,6.18063457310856e-16,50.7063007524859,7.98443797056539,6.6145681709139,0.816074225485499,53.5029662194603,125.23120722471,2.37415432409035e-14,4.20138110917103,1.03765538457808e-16,18.4448066513571,0.660091064537401,3.89271742121408,0.360198837528075,40.720730520637,1.00000000010774,3.34720221509107e-17,0.111382252502606,8.80090727847734e-18,0.722031768871859,0.113694309894068,0.0941880651101197,0.0116204792661618,0.76185485365809
"26",4,0.232682489325204,0.00141715121130029,0.001,12.1139756013618,8.66585930749881,1.78989024637394,8.44805322979245,22.1757942704539,2.61425317914454,198.192174092182,2.30851935963446,10.1,0.545357733493283,0.176126964262514,0.381608422568779,0.0867291869474499,0.657268224095984,0.492951168071988,0.809548732796709,59.1013522715712,3.86883615318647e-15,6.57729889871425,4.49556297183531e-15,43.5206573050996,6.18468606920769,5.15991901361282,0.60829093744968,46.1158484325431,136.436615899498,3.90752451471834e-14,3.58698081991067,7.91789858880317e-16,16.6078493833555,0.536392794307603,3.3914508065564,0.299857728143424,37.3330266604104,0.999999999711841,6.54610428251167e-17,0.111288467082719,7.60653148828595e-17,0.736373291301034,0.104645423999891,0.0873062766553304,0.0102923353509627,0.78028414996922
"27",4,0.1936994556274,0.00109011631638484,0.001,10.8890718734742,8.1104697222022,1.59654005766345,7.95409241233549,20.4789275777074,2.30646210272761,202.664436299328,2.99139774816995,10.1,0.554786502067801,0.185555732837032,0.402037421146903,0.0913721411697506,0.741145411407621,0.555859058555716,0.866122608658604,49.199661738161,1.0283252750567e-15,5.46630246890079,1.66918657297076e-15,36.9013854576654,4.7227665174152,3.96675712363488,0.446760453723567,39.2559909862137,147.175757334258,1.03860852780727e-14,3.03263082596605,3.09727137789323e-16,14.8357378461476,0.431529288941033,2.93994384035049,0.248335845206707,34.0005013184581,1.00000000017889,2.09010639283126e-17,0.111104472607355,3.39267896221059e-17,0.750033316502351,0.0959918493625925,0.0806256991248324,0.00908055945955754,0.797891481493417
"28",4,0.159663329180281,0.00083855101260372,0.001,9.7608781352975,7.5751008861391,1.42224566269811,7.46577254602493,18.8506465471188,2.02853561909737,206.896820607186,3.87913965326611,10.1,0.565564410977658,0.196333641746889,0.425389557118259,0.0966794447996043,0.843570748638689,0.632678061479017,0.932021662991348,40.5544856123601,1.83209448874414e-16,4.49539361709695,2.11491440085745e-18,30.9399174838203,3.56072021263823,3.00975698491376,0.323882750305868,33.0338351749587,157.316513256716,1.85041543363158e-15,2.54243464316616,4.15228846303282e-19,13.1615177957178,0.344248453244593,2.53894295298423,0.204913510610009,30.788249994747,1.00000000001402,4.51761244435917e-18,0.110848246483242,5.21499500968278e-20,0.762922202490575,0.0878008969642295,0.0742151438862946,0.00798636070510774,0.814554411839313
"29",4,0.130449169184729,0.0006450392404644,0.001,8.7281005274729,7.06354841039755,1.26590178472414,6.98943793866516,17.3037166666748,1.77972946033874,210.869566423467,5.0332041298911,10.1,0.577873580753525,0.208642811522756,0.45205942496597,0.102740778401357,0.968820544493273,0.726615408369955,1.00865990209293,33.1340891309918,4.43460106630603e-16,3.66254234679564,1.2921282700858e-15,25.6784177932894,2.65455552853719,2.25725546297569,0.232164229474776,27.5077597462854,166.770634254288,4.47894707696909e-15,2.11648646060421,2.69593275118735e-16,11.6081707816703,0.272731101311537,2.18687546670052,0.16869410640871,27.7459742524841,1.00000000477063,1.33838026146733e-17,0.110536986539417,3.89969457479813e-17,0.774984874769757,0.0801155429595973,0.0681248687664364,0.00700680889897142,0.830195143399478
"30",4,0.105748363583879,0.00049618403112646,0.001,7.78765692827806,6.57831932283855,1.12616728670677,6.52999356380579,15.8465936465772,1.5585605692474,214.572711206982,6.53348794950362,10.1,0.591922301599214,0.222691532368445,0.48249832013163,0.109658709120825,1.12223014776121,0.84167261082091,1.09769867469433,26.8600846172602,1.41649974787367e-16,2.95960744157518,1.42182853710707e-17,21.1172882754275,1.95965692393944,1.67575134650423,0.164815229744271,22.6907130798946,175.490039169517,1.4306647453524e-15,1.75185764864734,3.16629175693558e-18,10.1890561186291,0.214893448598886,1.8805786811985,0.138720464721909,24.9075656756695,1.00000000993872,5.27362360221915e-18,0.110186081435055,5.29346266587922e-19,0.786195903185522,0.0729579586713835,0.0623881639629026,0.00613606523325749,0.844774453570796
