"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","CI2","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau tCO2","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v tCO2","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p tCO2","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f tCO2","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"30",-1,0.589758769922369,0.012278760733744,0.001,0.001,0.835044423943162,6.99112605434882,8.25561422011457,5.2827737431495,17.5915669704581,5.04244388079872,0.000151164016954919,32.3980606943295,41.7580179283625,13.2008013157682,1.06804882769922,9.38189974818295,7.90047608719107,190.29397515694,0.0423259589069409,0.00796704497155284,75.4975680076785,0.00384937721066732,0.0275024980250564,0.125787888750921,0.11538015745162,0.0270053438564658,0.0517774749937808,0.0203356428520452,0.183358431497292,0.275037647245937,1.37518823622969,0.199950739143237,0.000280777922552307,0.00494467837866841,841.550497194088,641.032490138785,2.51547185676025e-05,3683.49762273919,0.00571525116317299,13.4903430420423,147.172108361058,184.266129900751,106.150224571989,1604.14385418884,24.6271572878273,7.78528834597706,5.2402201685723,5.53305765502336,11227.6586765448,11222.7540712195,35.6194317623526,5.10713467716221,0.00189912007577158,14.1791718045195,0.000157183683827866,1.69692176978418,16.9807410351857,4.97617019906997,5.49619059836037,32.6212965020876,4.51559693253311,2.14124738980874,7.20628913107416,1.10633896784407,3.15247867832662,55.492909405072,4.19688294162186,3.19688281553992,1.25448692157711e-07,18.3699117164367,2.8502437101256e-05,0.067277472687081,0.733959653190717,0.918950651063286,0.52938007670473,8,0.122817699789302,0.0388258862228477,0.0261334176726791,0.0275938227887734,55.9932759009181,55.9688162226295
"31",-1,0.580141982639632,0.011422103008134,0.001,0.001,0.835044423943162,6.99112605434882,8.25561422011457,5.2827737431495,17.5915669704581,5.04244388079872,0.000151164016954919,32.3980606943295,41.7580179283625,13.2008013157682,1.06804882769922,9.38189974818295,7.90047608719107,190.29397515694,0.0452330343217154,0.00796704497155284,75.4975680076785,0.00384937721066732,0.0275024980250564,0.125787888750921,0.11538015745162,0.0270053438564658,0.0517774749937808,0.0207769861976142,0.183358431497292,0.275037647245937,1.37518823622969,0.199950739143237,0.000280777922552307,0.00494467837866841,827.827916824045,630.579617857125,2.47445380158939e-05,3623.43338139012,0.00562205652579458,13.2703653731667,144.77227484905,181.261429902984,104.419306471597,1577.9861927798,24.2255793120615,7.65833904776164,5.15477153220441,5.44283392083712,11044.5770325198,11039.7524031924,37.4451685741762,5.02385617361232,0.00186815244167354,13.9479618826943,0.000154620598497421,1.66925124324397,16.7038478667126,4.89502724244476,5.40656802970104,32.7857973474117,4.44196422477284,2.10633155350805,7.08878117153918,1.08829866550526,3.10107339465984,54.5880250139182,4.19688294162186,3.19688281553992,1.25448692157711e-07,18.3699117164367,2.8502437101256e-05,0.067277472687081,0.733959653190717,0.918950651063286,0.52938007670473,8,0.122817699789302,0.0388258862228477,0.0261334176726791,0.0275938227887734,55.9932759009181,55.9688162226295
"32",-1,0.571064826221025,0.0106252121005898,0.001,0.001,0.754953578465886,6.92488978656243,7.96729702349066,5.17236281359944,17.5516684620993,4.9481720494901,0.0011861312949803,33.5099298908344,40.8164097900103,12.9826377642027,1.0515553289784,9.09843445789052,7.8206029689504,191.399899954129,0.0446869152095172,0.00783757388214272,9.41919054899811,0.0042193725116596,0.027858064372529,0.126765162597992,0.118464360565836,0.0288029647126118,0.0526818911094962,0.0212584684401653,0.188184339930634,0.282276509895951,1.41138254947975,0.205906973434144,0.000284251331441744,0.00503444558328453,815.99058110445,621.82734688077,0.00119330853165315,3575.29579635131,0.0935333196748196,12.9768949714981,142.535744843513,175.044442984073,106.313012721045,1553.2963273323,23.3088159636984,7.41392777870493,5.01956626002951,5.19579589257863,10934.876188261,10930.1750606026,36.4641019095792,4.87361777311482,0.0112400004433862,15.0855048041768,0.00260565724047745,1.64501820107902,16.8854058706619,5.04179891440906,5.60077055969258,33.0207009528184,4.3863541466932,2.09277765799347,7.08452822536301,1.06985060682242,3.1082531156638,55.0273715583776,4.20262671971526,3.20262057377383,6.14594143133592e-06,18.4139792695822,0.000481728144358016,0.0668353861049964,0.734107162098708,0.901537922443709,0.547547874033243,8.00000000005724,0.120048264088266,0.0381842287182433,0.0258524592982783,0.0267601013467368,56.3183006148954,56.2940882218027
"33",-1,0.561345906154744,0.00988391823310676,0.001,0.001,0.754953578465886,6.92488978656243,7.96729702349066,5.17236281359944,17.5516684620993,4.9481720494901,0.0011861312949803,33.5099298908344,40.8164097900103,12.9826377642027,1.0515553289784,9.09843445789052,7.8206029689504,191.399899954129,0.0477768231588383,0.00783757388214272,9.41919054899811,0.0042193725116596,0.027858064372529,0.126765162597992,0.118464360565836,0.0288029647126118,0.0526818911094962,0.0217686647571011,0.188184339930634,0.282276509895951,1.41138254947975,0.205906973434144,0.000284251331441744,0.00503444558328453,802.103283430958,611.244502338664,0.00117299968106206,3514.44803885941,0.0919414813830639,12.7560419279459,140.109937041815,172.06537148239,104.50367755418,1526.86086475183,22.9121245395567,7.28775056002517,4.93413854498102,5.1073689353541,10748.7761471997,10744.1550277678,38.3219467276045,4.79067394713284,0.0110487075098376,14.8287654488194,0.00256131170687507,1.61702172910286,16.5980341005782,4.95599282306972,5.50545136145121,33.2377222955201,4.31170303288496,2.05716079307617,6.96395703910164,1.05164287969033,3.05535393121077,54.0908638256698,4.20262671971526,3.20262057377383,6.14594143133592e-06,18.4139792695822,0.000481728144358016,0.0668353861049964,0.734107162098708,0.901537922443709,0.547547874033243,8.00000000005724,0.120048264088266,0.0381842287182433,0.0258524592982783,0.0267601013467368,56.3183006148954,56.2940882218027
"34",-1,0.551260396344114,0.00919434254242489,0.001,0.001,0.754953578465886,6.92488978656243,7.96729702349066,5.17236281359944,17.5516684620993,4.9481720494901,0.0011861312949803,33.5099298908344,40.8164097900103,12.9826377642027,1.0515553289784,9.09843445789052,7.8206029689504,191.399899954129,0.0510984742043584,0.00783757388214272,9.41919054899811,0.0042193725116596,0.027858064372529,0.126765162597992,0.118464360565836,0.0288029647126118,0.0526818911094962,0.0223171257978071,0.188184339930634,0.282276509895951,1.41138254947975,0.205906973434144,0.000284251331441744,0.00503444558328453,787.692168206843,600.262481525047,0.00115192479717762,3451.30515354354,0.090289600248231,12.5268584875778,137.592629746779,168.973931831493,102.62609573936,1499.42827806672,22.5004702381849,7.15681403948645,4.84548856614125,5.01560658536767,10555.656564254,10551.1184708937,40.2498679380925,4.70460154763089,0.010850199162732,14.5623420942107,0.00251529349588512,1.58796925301983,16.2998229015241,4.86695019589378,5.40653680073372,33.4629295064043,4.23423613990169,2.02020048904058,6.83883800595543,1.03274837192942,3.000459432631,53.1190317845026,4.20262671971526,3.20262057377383,6.14594143133592e-06,18.4139792695822,0.000481728144358016,0.0668353861049964,0.734107162098708,0.901537922443709,0.547547874033243,8.00000000005724,0.120048264088266,0.0381842287182433,0.0258524592982783,0.0267601013467368,56.3183006148954,56.2940882218027
"35",-1,0.540815010247647,0.00855287678365106,0.001,0.001,0.754953578465886,6.92488978656243,7.96729702349066,5.17236281359944,17.5516684620993,4.9481720494901,0.0011861312949803,33.5099298908344,40.8164097900103,12.9826377642027,1.0515553289784,9.09843445789052,7.8206029689504,191.399899954129,0.0546692490782925,0.00783757388214272,9.41919054899811,0.0042193725116596,0.027858064372529,0.126765162597992,0.118464360565836,0.0288029647126118,0.0526818911094962,0.0229067214165661,0.188184339930634,0.282276509895951,1.41138254947975,0.205906973434144,0.000284251331441744,0.00503444558328453,772.766828246546,588.888594664438,0.00113009790857759,3385.90917170887,0.0885787758513706,12.2894972072349,134.985498613716,165.772181860113,100.681517096164,1471.01682788413,22.0741270788566,7.02120537548878,4.75367533371058,4.9205699245816,10355.6459902194,10351.1938855091,42.2465822128525,4.61545786903373,0.0106446075399165,14.2864120860846,0.00246763323970729,1.5578801117227,15.9909707789345,4.77473030444949,5.30409272039901,33.6961726754224,4.15400503387956,1.98192134865566,6.70925441189146,1.01317966074167,2.94360616065923,52.112522338623,4.20262671971526,3.20262057377383,6.14594143133592e-06,18.4139792695822,0.000481728144358016,0.0668353861049964,0.734107162098708,0.901537922443709,0.547547874033243,8.00000000005724,0.120048264088266,0.0381842287182433,0.0258524592982783,0.0267601013467368,56.3183006148954,56.2940882218027
"36",-1,0.530018894775897,0.00795616444990797,0.001,0.001,0.754953578465886,6.92488978656243,7.96729702349066,5.17236281359944,17.5516684620993,4.9481720494901,0.0011861312949803,33.5099298908344,40.8164097900103,12.9826377642027,1.0515553289784,9.09843445789052,7.8206029689504,191.399899954129,0.0585078320677716,0.00783757388214272,9.41919054899811,0.0042193725116596,0.027858064372529,0.126765162597992,0.118464360565836,0.0288029647126118,0.0526818911094962,0.023540536706732,0.188184339930634,0.282276509895951,1.41138254947975,0.205906973434144,0.000284251331441744,0.00503444558328453,757.340333507306,577.132801745372,0.00110753812882998,3318.31735990268,0.086810506342727,12.0441659415988,132.290826678893,162.462925305739,98.6716444708771,1441.65139380076,21.6334684056214,6.88104331905854,4.65877924753418,4.82234217556207,10148.9195721716,10144.5563433905,44.3103410509955,4.52332097348738,0.0104321126757304,14.0012170533362,0.00241837267390752,1.52678065394397,15.6717481912409,4.67941390468889,5.19820882960967,33.937247554078,4.07107997232208,1.9423568925467,6.57531973184817,0.992953882233812,2.88484390108496,51.0722168773632,4.20262671971526,3.20262057377383,6.14594143133592e-06,18.4139792695822,0.000481728144358016,0.0668353861049964,0.734107162098708,0.901537922443709,0.547547874033243,8.00000000005724,0.120048264088266,0.0381842287182433,0.0258524592982783,0.0267601013467368,56.3183006148954,56.2940882218027
"37",-1,0.518883713593996,0.00740108320921671,0.001,0.001,0.754953578465886,6.92488978656243,7.96729702349066,5.17236281359944,17.5516684620993,4.9481720494901,0.0011861312949803,33.5099298908344,40.8164097900103,12.9826377642027,1.0515553289784,9.09843445789052,7.8206029689504,191.399899954129,0.0626343087814617,0.00783757388214272,9.41919054899811,0.0042193725116596,0.027858064372529,0.126765162597992,0.118464360565836,0.0288029647126118,0.0526818911094962,0.0242218881436603,0.188184339930634,0.282276509895951,1.41138254947975,0.205906973434144,0.000284251331441744,0.00503444558328453,741.42935011957,565.007803227781,0.00108426983056375,3248.60274145084,0.0849867020856589,11.7911297361607,129.511525151547,159.049737348759,96.5986492446146,1411.36370098577,21.1789702874149,6.73647929533515,4.56090282931761,4.72102945940181,9935.70064856238,9931.42908697178,46.4389148550276,4.42829040178489,0.0102129441406098,13.7070651085797,0.00236756501751122,1.49470447821843,15.3425000129842,4.58110397240647,5.0889995208292,34.1858936952997,3.98555054394768,1.90154986447354,6.43717866317171,0.97209288747886,2.82423613816046,49.9992393026085,4.20262671971526,3.20262057377383,6.14594143133592e-06,18.4139792695822,0.000481728144358016,0.0668353861049964,0.734107162098708,0.901537922443709,0.547547874033243,8.00000000005724,0.120048264088266,0.0381842287182433,0.0258524592982783,0.0267601013467368,56.3183006148954,56.2940882218027
"38",4,0.511107304247089,0.00688472856671322,0.001,0.001,0.616191126234278,6.00518372809956,7.21886033927424,5.36047681154884,17.0752272023528,4.74096425994444,0.00110257724342688,35.5287868205836,38.6553540162429,12.4467345361406,1.08054592703965,8.38444676396865,7.6034752507077,195.28264976018,0.0578508177614243,0.00764684296672556,9.76312540008122,0.00482019204219049,0.0279419214491068,0.13436368180628,0.125461648569053,0.0364265534235764,0.0574041434913279,0.0250559805850939,0.202463254136079,0.303694881204119,1.5184744060206,0.223646837723795,0.000301702776668436,0.00528319748846958,734.141560596125,560.364241928094,0.000835674018716662,3224.48828151085,0.0699604650664381,11.4670521974308,127.899702494608,149.575528510304,100.883458083544,1390.28175224445,19.7570337859588,6.36161693544595,4.39755937272796,4.28535198313525,9985.12959666101,9981.03886851543,42.470689633134,4.28501736219234,0.00815879023832059,15.5426527546751,0.00195482981942939,1.54075535271159,16.046507526465,5.44852098014025,5.79112850372915,34.8348725920473,4.00007335238169,1.93199049947637,6.67758135644339,0.958405419561591,3.0125413247068,52.7317994824579,4.22463123920136,3.22462643288923,4.80890165432488e-06,18.5553776760004,0.000402588794984903,0.065987364746769,0.736001212360916,0.86073515556261,0.580535732362477,8.00040215275958,0.113692217694832,0.0366080427533546,0.025305837047536,0.0246601375410843,57.4596136299314,57.4360734588766
"39",4,0.500847097076721,0.00640439866670997,0.001,0.001,0.593396491428199,6.57547176494195,7.19371348296637,5.29895348153415,16.7993416499516,4.65819801216396,0.00110720863509815,36.0293513392965,38.2950280345619,12.3480156041321,1.01169536793805,8.29291767562196,7.62191402861291,195.280896001959,0.0602112818433377,0.00762008456846349,9.63747136221593,0.00495790402338088,0.028162942918434,0.133972798377054,0.127276547228689,0.0355487831102841,0.0587275080093359,0.0259100052264992,0.203808034137654,0.30571205120648,1.5285602560324,0.225208842559601,0.000298797563493199,0.00532984827396089,719.165265646571,548.876358829697,0.000893738795390726,3159.71946016349,0.0724140513068956,11.0678669669493,125.375687884261,145.127717135301,100.251089043577,1362.31206450302,19.179953623582,6.18446776998759,4.28393490339483,4.15348374413149,9784.60531772842,9780.58698771221,43.3018625017845,4.1824842719126,0.00861338204587948,15.6655858242994,0.00203939279344865,1.48279310962716,15.9573846603305,5.15911373973348,5.88749663475134,35.2975127113962,3.90902864287361,1.89066632758327,6.54825263275934,0.935401266605969,2.92361622867985,52.1290446747823,4.22322894577948,3.22322369696147,5.24839523119451e-06,18.5551490347743,0.000425244560838865,0.0649949856808407,0.736256684607509,0.852248579176945,0.588714891164976,8.00004674700349,0.11263243539577,0.0363176929533296,0.0251569962428403,0.0243909343400646,57.4591549046895,57.435557647635
