"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau CCM","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v CCM","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p CCM","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f CCM","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"54",4,0.380078139109507,0.00216446912225981,0.001,0.001,2.20966012108504,4.26436090929761,8.23154626906436,3.81603114475879,18.813431960918,3.47991860313077,24.2299477745966,38.4868875997539,8.37146831033025,2.04106219098904,9.38933170441058,12.8820276092445,203.784328433354,0.145578177237624,0.104095653649893,0.000465003140972723,0.00479124270416486,0.217930585347043,0.164783410442436,0.0502539357102381,0.0381535599951637,0.0564390481030046,0.305777579966317,2.75199821969685,0.305777579966317,0.18346654797979,0.000431511053254068,0.00713155763360044,168.715118601941,109.022468316888,8.40552726491646e-19,1974.4275152374,8.60096422625289,98.4905538690687,115.953631577357,51.1626303382734,1033.81253837786,14.6280246190312,3.18181209700453,5.62040149491459,3.56867972169427,7750.55070367529,7745.396833063,24.5612394385002,11.3487651019712,3.90859657971801e-22,9.45996142728353,1.87441316837627,16.2296093629096,5.82712634665714,1.9520364861217,58.3473955829974,4.47292196769507,8.75634122636638,1.71859276755405,0.654733349384726,3.34444829744198,55.2367439100951,1.30557610660571,0.843653674295373,6.50448854343009e-21,15.2788049433832,0.0665572444284612,0.762154067302057,0.897289419679884,0.395914179323473,8,0.11319672823457,0.0246219656186184,0.0434926162047404,0.0276156814835605,59.9764496246994,59.9365671862807
"55",4,0.36889945560654,0.00201345964861377,0.001,0.001,2.07770833787279,4.25633875870423,8.06775883207387,3.87475134248218,18.7451695941031,3.36508013786166,24.6189203074033,37.9733559350289,8.32942404568238,2.01136525072144,9.20984260552045,12.7456779760577,204.724605709891,0.15420350617444,0.108462976317074,0.000483236229945299,0.00500280904855135,0.222506846599318,0.167310848353615,0.0527196454893093,0.0389762554025772,0.0594229057399505,0.310567421093302,2.79510678983972,0.310567421093302,0.186340452655981,0.000435278627090662,0.00721377437305068,163.820399585345,106.062540792345,1.26797817168119e-16,1919.72925547395,8.34447651936935,95.7392582623936,111.358132986648,50.455034994566,1003.40651924979,14.0083503319855,3.07271999596826,5.39437180570206,3.39750592339842,7557.22890026603,7552.27955956424,25.2616799989579,11.5038588500888,6.12732991336154e-20,9.60403889005382,1.85670315684692,16.018216520627,5.87076129340745,1.96654833029417,59.6253310122321,4.35053723637625,8.58858052400714,1.67531614011531,0.633092791667438,3.28950022031767,54.480440744899,1.30611389455853,0.845619706530462,1.01093875501564e-18,15.3056948994851,0.0665291792252513,0.763313822867918,0.887840617738116,0.402269939663453,8,0.111686340985379,0.0244983060167129,0.0430084652807338,0.0270877723691778,60.2525796297699,60.2131193264385
"56",4,0.357667621195692,0.00187298571964072,0.001,0.001,1.95259208781492,4.24885329434082,7.90245626169294,3.93566781253307,18.6753904803577,3.25158031623325,25.0033536609052,37.449559654997,8.28539170523545,1.98097827055761,9.02849500349797,12.6064015682964,205.679282181043,0.163440435533392,0.113112692573082,0.000502638533207613,0.00523010192396093,0.22739437615603,0.169990060174895,0.0553813737649212,0.0398563889976421,0.0626324357430391,0.315640620316741,2.84076558285067,0.315640620316741,0.189384372190045,0.000439208273753666,0.00730044023408484,158.898600429093,103.073223521991,9.87526470402661e-18,1864.58042004073,8.08724343233533,92.9673484993462,106.798739754933,49.6827223656143,972.855929652282,13.3944949166289,2.96341634188608,5.16997132369612,3.22920033087831,7361.22817096761,7356.48195869312,25.9704564597774,11.6588898447595,4.96368856586884e-21,9.75194564223491,1.83899367511784,15.8035251657043,5.91466092399047,1.98017390906578,60.9323365011811,4.22784668431419,8.41837115168721,1.6318529556312,0.611560077339272,3.23311231767754,53.7055568725625,1.3066567871844,0.84759290974425,8.12063895837586e-20,15.3328390213517,0.066503112626149,0.764490162752667,0.878228617411868,0.408551530406948,8,0.110145763691168,0.0243687991330455,0.042513767279346,0.0265543970691117,60.5329356308588,60.4939065238362
"57",4,0.346405269708627,0.0017423122973402,0.001,0.001,1.83410266862104,4.24196454963061,7.73586483286179,3.99884624529031,18.6039496245981,3.13956742508676,25.3828855694221,36.9161705100777,8.23934769395751,1.94993818898482,8.84558036392078,12.4643762926956,206.647408749406,0.173337220536525,0.118063271947281,0.000523277037479881,0.00547431107545486,0.23261738333826,0.172830753414398,0.0582551227659165,0.0407985961991059,0.066084856487177,0.321013548265671,2.88912193439104,0.321013548265671,0.192608128959403,0.000443304865468575,0.00739175802302131,153.959627843677,100.060708906906,8.59006265597694e-17,1809.09176012042,7.82972759947779,90.1803808845911,102.285873681235,48.8486962314382,942.222333607466,12.7879560021531,2.85415346014851,4.94774475220273,3.06415565169331,7162.92011059156,7158.3751362427,26.6869339652608,11.8134946869137,4.49498253838617e-20,9.90353105894136,1.82133074644188,15.5859431714812,5.95867612851936,1.99295823239923,62.2666276954624,4.10510713131647,8.24599736583313,1.58829309881745,0.590181286913028,3.17535733598794,52.9129768451182,1.30720423282021,0.849571956324196,7.29344856268763e-19,15.3602112418116,0.0664788113820252,0.765682388693288,0.86846486255205,0.4147530321801,8,0.108576972088464,0.0242333755704633,0.042009148590307,0.0260164128350611,60.8172390324653,60.7786496321783
"58",4,0.335135264374805,0.00162075562543275,0.001,0.001,1.72200991724,4.23571255549437,7.56820522339677,4.06437167075245,18.5308107773874,3.02919749399278,25.7572846886026,36.3737683519332,8.19126924327168,1.91827892895489,8.66136825596824,12.3197311279965,207.627992472952,0.183944767414044,0.123335466759643,0.000545224138993062,0.00573674961884386,0.238203113062819,0.175842736199643,0.0613586116437364,0.0418078043123968,0.0697986576782438,0.326704212669461,2.94033791402515,0.326704212669461,0.196022527601677,0.000447574762550146,0.00748795553995583,149.013520364832,97.0313543961545,1.04822071789921e-16,1753.37651200704,7.57244244335433,87.3839890794698,97.8295178423122,47.9565245205109,911.567919099469,12.190132472933,2.74518318340906,4.72819846093855,2.90272994031146,6962.69229527024,6958.34621490328,27.4102573450568,11.9674073847701,5.71515238391286e-20,10.0586820369462,1.80377936349602,15.3658397397737,6.00268339258041,2.00495699265618,63.6262171356929,3.98256763190602,8.07176619512192,1.54472235552588,0.569000459844916,3.11632535076531,52.1037870888157,1.30775572279499,0.851555675561826,9.19927694633869e-19,15.3877860356401,0.0664564189651175,0.766889551495369,0.85856042796203,0.420870664846448,8,0.106981671623333,0.0240919683625638,0.0414950843431129,0.0254746125175536,61.1051981921314,61.0670566096918
"59",4,0.323880509157118,0.00150767965156535,0.001,0.001,1.61609760534667,4.23048677169519,7.3997736532769,4.13237176342728,18.4557357396964,2.92076700529025,26.1259123288169,35.8229845991659,8.14117257624338,1.8860345899914,8.47616721729722,12.1726213956264,208.619874604207,0.19532270939721,0.12895362270451,0.000568546362198452,0.00601870737958558,0.244181011847294,0.17903396908065,0.0647075785581956,0.0428883331218563,0.0737938600873761,0.332729998792086,2.99456998912877,0.332729998792086,0.199637999275251,0.000452007427754249,0.0075892701002577,144.070336808869,93.9915934966265,1.00415055572435e-16,1697.54818720026,7.31584775900747,84.5839402045724,93.4392637902373,47.0092988180635,880.954984907362,11.6023664915055,2.63676711912967,4.51182492378679,2.7452653540391,6760.94109420036,6756.79112071048,28.1402085292768,12.1205564851596,5.70906145556634e-20,10.2170458015043,1.7863911083152,15.1433985353049,6.04622850212674,2.016150467534,65.0090688995304,3.86045538870395,7.89598368326725,1.50121950144168,0.54805928276003,3.0559955931875,51.2791128260947,1.30831054278233,0.853542758546378,9.1187456605851e-19,15.4155271611638,0.0664356103033054,0.76811134874018,0.848527022524884,0.426893992300929,8,0.105361719409312,0.0239446252242452,0.0409721268494665,0.0249299035802859,61.396472782648,61.3587866482962
"60",4,0.312663764878515,0.00140249269913056,0.001,0.001,1.51606292081934,4.22573253659484,7.23071666100012,4.2029053853628,18.379068499837,2.81405783186224,26.4889052049912,35.2647612436707,8.08900666050198,1.85324844087418,8.29030106424135,12.0232645171374,209.621971016131,0.207522379650422,0.134938202660063,0.00059334560324484,0.00632201590027092,0.250584845714366,0.182422585632375,0.0683297970885642,0.0440485171596676,0.0780916955439173,0.339111427972114,3.05200285174903,0.339111427972114,0.203466856783269,0.000456638540955945,0.00769589165692718,139.140139869061,90.9478182625696,7.40075693353757e-17,1641.72295951729,7.06056497333489,81.785843517371,89.1248172187388,46.0117823827924,850.445440469561,11.026013017988,2.52913927659993,4.29911184641572,2.59207674272206,6558.07655975803,6554.11946591586,28.87469293052,12.2723351322052,4.39120658719828e-20,10.3789986539081,1.76927058449938,14.9195850425636,6.0898806761118,2.02675078583532,66.4127264138616,3.73904701936905,7.71894028465348,1.45787795724987,0.527401707382671,2.99467051172529,50.4397933162459,1.30886834825982,0.855531126957224,6.96176999145422e-19,15.4434171213696,0.0664175702505878,0.769345941554714,0.838382456793746,0.432825248447568,8,0.103719886010796,0.0237911960602999,0.040441036114364,0.0243832384242393,61.6907446162527,61.6535208870975
"61",4,0.301507466112058,0.00130464437128424,0.001,0.001,1.42171373334876,4.22188924399657,7.06131425210804,4.2761018005239,18.3005142831967,2.70931443467541,26.845792330779,34.6997045776392,8.03478563303665,1.81993280607671,8.10404722965845,11.8718212815804,210.63306901624,0.220615708695542,0.141313057031203,0.00061968813022189,0.0066481083063062,0.257450766829186,0.186020065260904,0.0722432160384902,0.0452942907036773,0.0827153918169939,0.34586909224886,3.11282183023974,0.34586909224886,0.207521455349316,0.000461459175332026,0.00780809329452955,134.232828005246,87.906509551781,2.4490072089429e-17,1586.01446696754,6.80701830878727,78.9954242002575,84.8944419690776,44.9678156745762,820.100307824797,10.462220002041,2.42254785697045,4.09048773683243,2.44343074546676,6354.51212632584,6350.74429184926,29.6138704805843,12.4223375977048,1.51762069820975e-20,10.5439959517687,1.7524720834176,14.6947339650447,6.13304751163915,2.03678531547363,67.8349182909654,3.61855853501377,7.5409598539781,1.41477328039332,0.507064304344526,2.93234792545168,49.58720392046,1.30942838796176,0.857519585963243,2.38898308958186e-19,15.4714193064916,0.0664018120109424,0.770592801358965,0.828137155019472,0.43865673743103,8,0.102057954640115,0.0236317224501078,0.0399023163172015,0.0238354330284072,61.9876575164841,61.9509026518352
"62",4,0.290433567159003,0.00121362267096208,0.001,0.001,1.33279817213979,4.21865724542905,6.89186925366253,4.35217564118691,18.2207381322568,2.60674972984659,27.1963961826715,34.1281689242683,7.97859572781019,1.78622595813067,7.9174210740099,11.7181885358445,211.652016707534,0.23467263769576,0.148108872343086,0.000647663416146379,0.00699882590950417,0.264820662903359,0.189833512246039,0.076476150271104,0.0466315043805942,0.0876893403297748,0.353030186829953,3.17727168146958,0.353030186829953,0.211818112097972,0.000466479554701032,0.00792616025270521,129.358140933131,84.8740362667404,3.68037501384729e-17,1530.53638629619,6.55593186839377,76.2182022868075,80.756213251671,43.8819242066821,789.979302672488,9.91196584128029,2.3172520181475,3.88631048127733,2.29948484522456,6150.66750013673,6147.08502087662,30.3568161401977,12.5705978026731,2.38364425416811e-20,10.7119577158487,1.7361462233373,14.4687690371837,6.17592429996011,2.0462801408728,69.272763925526,3.4992231527993,7.36253921608827,1.37198491528454,0.487072538713364,2.86916063657789,48.7227809624718,1.30999017817823,0.859506429898735,3.72705968513011e-19,15.4995087199719,0.0663909228630689,0.771850118391329,0.817805863809078,0.444385558540384,8,0.100376967424319,0.0234664580229711,0.0393560739440134,0.0232865325706174,62.286872370748,62.2505931492748
"63",4,0.279463361960804,0.00112895132182519,0.001,0.001,1.24906032109828,4.21657002735755,6.72221832779776,4.43084009631356,18.1374229672621,2.50642884926764,27.5401233798821,33.552310113832,7.92029210538854,1.75212990427255,7.73166110996508,11.5633827818002,212.677560359865,0.249770405170987,0.155355643629477,0.000677370653392667,0.00737615791969781,0.272737482840019,0.19388116402809,0.081052204254039,0.0480693679638328,0.0930418848747855,0.360604627378681,3.24544164640813,0.360604627378681,0.216362776427208,0.000471694268499346,0.00805023535299617,124.525510529171,81.8566830824225,4.41505328726033e-17,1475.39836831671,6.30700266936275,73.4597725811334,76.7173262502315,42.7580859364288,760.140344533386,9.37664138596298,2.2134314594835,3.68718171171477,2.16071600733244,5946.96022615563,5943.55860317895,31.1027872189951,12.7168976856438,2.99062752995497e-20,10.8827713591685,1.72015603230728,14.242466217269,6.21810839705752,2.05535416630738,70.7248904247551,3.3812602730487,7.18356264007765,1.32961478723039,0.467498514417159,2.80514705367118,47.8470455899157,1.31055283593044,0.861490209497252,4.64656646000866e-19,15.5276417459188,0.066377244304635,0.773117997058576,0.807401704718879,0.450002016011145,8,0.0986832650406825,0.0232949767805545,0.0388052731391664,0.0227401797351914,62.5880235819472,62.5522236352543
