"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau CCM","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v CCM","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p CCM","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f CCM","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"60",4,0.269122576523689,0.00140249269913056,0.001,0.001,1.98711995128019,3.02546328163227,6.65427688608993,2.25813620877404,18.4227949955823,2.99318544236671,39.1888439067133,33.1028896554532,7.79993899421974,1.88098853653045,7.75115012176689,11.4387894871608,203.496421243362,0.223281400614097,0.297345772040126,0.000645542676219556,0.00279982013404064,0.20137438363996,0.392748310943335,0.0617638527807527,0.0406136540756408,0.0780656863745214,0.361515334966086,3.25363801469477,0.361515334966086,0.216909200979652,0.000540382455099628,0.00815036975296483,119.679133778013,73.3363111970951,1.41981809194374e-16,1408.87290534381,5.56570549062555,67.6134333375932,71.8642339579133,58.5922369064408,732.013408144434,8.90873495445492,2.09913967885201,3.55224838573219,2.08600949179181,5479.7885793091,5476.54811983636,26.7221246142367,21.8062420714752,9.16553170818308e-20,3.94459072668594,1.12079051269626,26.5550617404195,4.43861196637812,2.37964484123618,57.1451291421478,3.22064430118385,6.82984065726707,1.28419226505071,0.452474652100531,2.96118160591395,44.6358921465707,1.3079447173667,0.801475059130339,1.55168533925389e-18,15.3972360579038,0.0608262682481071,0.738931091538174,0.785387077978044,0.640340586711001,8,0.0973614401630976,0.0229409970418228,0.0388216756273546,0.0227975003581379,59.8873028099275,59.851888600989
"61",4,0.258715389791905,0.00130464437128424,0.001,0.001,1.86098280357154,2.94869972204443,6.48610460099517,2.21233213861339,18.4093495174701,2.93566544385918,39.6424175297403,32.543058205431,7.74161510208842,1.85829257032694,7.5719966219906,11.2875680802932,204.501916655203,0.23820236974863,0.311738530483233,0.000687477039845713,0.00284173873865325,0.203120216426475,0.414572351612778,0.0656402460892475,0.0409847617979966,0.082646518885284,0.369421031989213,3.32478928790292,0.369421031989213,0.221652619193528,0.00055190004018551,0.00827577795161869,115.102328500546,70.6965937605721,2.01593582666361e-17,1356.95481160903,5.33514640781823,65.0837843905695,68.1579500195655,56.9783527972233,703.70586023398,8.41938998863873,2.0028749687557,3.3702968036834,1.95899205756128,5293.85327393341,5290.77930806425,27.4176474124154,22.0388522490909,1.38590959463362e-20,3.8561110547513,1.08367609302297,26.9819375466574,4.47390461222291,2.33524421703641,58.1588396675127,3.11029973832257,6.65913724112784,1.24505852332667,0.434215720537776,2.92167783462004,43.7853147445585,1.30852772449302,0.803706181864857,2.29179370595927e-19,15.426386372941,0.060652004870834,0.739897597202664,0.774845899358043,0.647751920420594,8,0.0957148770747971,0.022769456182613,0.0383148357191487,0.0222705782999724,60.1825685768564,60.1476225456481
"62",4,0.248417352336684,0.00121362267096208,0.001,0.001,1.74251140859629,2.87045899770621,6.31801310321968,2.16611511771116,18.3952226375961,2.87756063023195,40.0948425771722,31.9775694359422,7.68119716363769,1.83559043066268,7.39285596094484,11.1343841288037,205.513680643575,0.254260651121577,0.327206020829022,0.000733176060419543,0.00288601968219531,0.204944579191674,0.438209350899875,0.0698902662894596,0.0413729262858852,0.0875717533082965,0.377815702804003,3.40034132523603,0.377815702804003,0.226689421682402,0.000564214109183079,0.0084079229697354,110.570159296435,68.0706724268334,2.44152153345443e-19,1305.41294732752,5.10779308567376,62.5746457039105,64.5466703419522,55.334747974318,675.695198355779,7.94378313343923,1.90814266216692,3.19285122177744,1.83651370402438,5108.22799326033,5105.31644144435,28.1136406973279,22.27313385994,1.7900651393276e-22,3.76744745937981,1.04681450454155,27.4207948767003,4.51118397829701,2.28936044898949,59.1718132220128,3.00128600748293,6.48833634861207,1.20630932830447,0.416318229477094,2.88213430672144,42.9251073757878,1.30911286113021,0.805933475241203,2.89067797361363e-21,15.4556427277161,0.0604745228097277,0.740862398977269,0.764210496081885,0.655144486555101,8,0.0940516748115948,0.0225917563636403,0.0378022662235499,0.0217436940027789,60.4796719667752,60.4452001892867
"63",4,0.238248615088204,0.00112895132182519,0.001,0.001,1.63134704030118,2.79281258423813,6.15063754788068,2.11969796672542,18.3794245073716,2.81946298036401,40.5446084291166,31.4065660177636,7.61869782971383,1.81253084708629,7.21383421029633,10.9795050655568,206.530874748342,0.271570448206163,0.343865365533139,0.00078293249473994,0.00293254596873192,0.206847700227145,0.463797780755739,0.074521551250862,0.0417757797976675,0.0928680111579909,0.386725846019524,3.48053261417571,0.386725846019524,0.232035507611714,0.000577219821450811,0.00854728718650642,106.091561392474,65.464223984144,9.0439188860353e-19,1254.35161580745,4.88388753997705,60.0915234202007,61.0353863781427,53.6649822640585,648.036233039914,7.4825708584084,1.81514420670482,3.0201495574383,1.718686010079,4923.32301646553,4920.56948817476,28.8113328782459,22.510879309651,7.08077797566927e-22,3.6784437743085,1.01022090581226,27.8703152045206,4.54845167409492,2.24189648190904,60.1818361207331,2.89370354561902,6.31766861086823,1.16796989270582,0.398796180773834,2.8418396325089,42.0575205365906,1.30969913080079,0.808155107958132,1.11647076813722e-20,15.4849565731636,0.0602915366885202,0.741829179992775,0.753481157580686,0.662493601782951,8,0.0923722529934222,0.022407934793276,0.0372837122797396,0.021217159442048,60.7783672017276,60.7443749259829
"64",4,0.228228274012021,0.00105018727611646,0.001,0.001,1.5270318002758,2.71472254033886,5.98394451987559,2.07307959605439,18.3623074577043,2.76103612989749,40.9920891555021,30.8311712071554,7.55418319533824,1.78938799559148,7.03532079750602,10.8230801020026,207.552647640692,0.290220664236105,0.361798547601755,0.000837168820480642,0.00298153943148899,0.2088362151898,0.491537296832072,0.079594341458097,0.0421967576203185,0.0985630330657521,0.396187605496219,3.56568844946597,0.396187605496219,0.237712563297731,0.000591057074163063,0.00869413720152998,101.675101458916,62.8827785558323,2.69334695423331e-16,1203.87439034464,4.66393311604695,57.6391809648422,57.6300634043373,51.9752986450396,620.780905312697,7.03654499037818,1.72407819224266,2.85252042609031,1.60565912273567,4739.53839365148,4736.93825376604,29.50821548168,22.7508979506629,2.25478609282063e-19,3.5893989653723,0.973998139853615,28.3318072030732,4.58702694485661,2.1931890791684,61.1860488969228,2.78779191070435,6.14752569605582,1.13013323724178,0.381685345847883,2.80133769583515,41.1835910934178,1.31028645486705,0.810370010000965,3.47091468978303e-18,15.5143224289507,0.0601040795698786,0.74279579763567,0.742678299685242,0.669805378357878,8,0.0906799153151629,0.0222181858686419,0.0367604145253593,0.0206921199926648,61.0784043528414,61.0448963649096
"65",4,0.2183742326756,0.0009769183963874,0.001,0.001,1.42922516184847,2.6363118264664,5.81811944819875,2.02625010408053,18.3439211065226,2.70230205625591,41.4370165843488,30.2520872509466,7.48764150667537,1.76618810898717,6.8575485333562,10.6652838220504,208.578105486016,0.310339188126215,0.381097771181194,0.000896310933643939,0.00303322661954408,0.210912092322173,0.521615598341394,0.0851539619316636,0.0426368780320594,0.104686856423,0.406238833467222,3.656149501205,0.406238833467222,0.243743300080333,0.000605784874693314,0.00884886810280089,97.328802330857,60.3315893137124,4.09599842130867e-17,1154.07815018532,4.44832050758601,55.2222729420804,54.3351532818269,50.2709816720738,593.977912877632,6.60627634026077,1.63510796857021,2.69019711059048,1.49751189900735,4557.25997718171,4554.80837384391,30.204941496655,22.9922342192749,3.67128816920727e-20,3.50058056617629,0.938204585574597,28.8047989424551,4.6268535741118,2.14339771410411,62.1816804838537,2.68372599402964,5.97819918370429,1.09286253600317,0.365008492173618,2.76071916422187,40.3048985336778,1.31087436378676,0.812576872044621,5.51670132172406e-19,15.543718042904,0.0599122682664792,0.743761971545995,0.731813787736188,0.677075434384784,8,0.0889767272086664,0.0220224750196334,0.0362329581927696,0.0201692603922241,61.3795210680915,61.3465016135341
