"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"24",4,0.739239933151618,0.0189498301732914,0.001,0.001,0.791535695287869,1.98188196626587,7.3221514263522,1.43457953921189,17.9472039292433,30.7220698004751,40.8449388801679,12.7548931577123,2.35471906819242,8.4827072578102,11.2299208253383,164.133398351645,0.0566210424948172,0.00350169578365007,0.100060367481398,0.0965291001570084,0.240375697756006,0.036069912206928,0.0582272424256408,0.200305585473591,0.300458378210387,0.200305585473591,0.220958006406285,0.000446460021671324,0.00419728470102973,592.079781040181,1851.5390058516,2.51942218827075e-17,14.3277883155799,160.681149146479,226.315659301366,126.172115697681,30.1942098873572,9.42892636526326,9.95492296130493,6.27075594620835,12142.1347750894,12133.3962425418,33.5241744425981,6.48352633005418,2.52094309999159e-18,1.38304851334303,38.6238433423217,8.16318596205329,7.34665436808486,6.04806888939959,2.83299992397216,1.99402667210868,1.38557373253456,5.42097775482254,50.9273184203522,2.66976820600025,8.34884103170623,1.13604170774417e-19,0.0646059448948504,0.724533140687911,1.02048806777573,0.568927218527317,0.136149796267226,0.0425163105257076,0.0448881006687679,0.0282756908593673,54.7505360148477,54.7111327838817
"25",4,0.721793559742144,0.0176277489984106,0.001,0.001,0.749773037508954,1.94126046055891,7.1670694504335,1.42406314070613,17.9198756421469,30.9086705443378,40.4401273546174,12.662289549459,2.34657494657426,8.3591591041201,11.1424244970308,164.938712562558,0.0591495726237219,0.00366526210044405,0.10473464015712,0.0969634676113939,0.248346971818594,0.0378116940430661,0.0607729550014504,0.203284717215955,0.304927075823933,0.203284717215955,0.224711819118727,0.000454050967453263,0.00423222791319912,579.380324967128,1814.21128417564,1.04796028902272e-14,13.9623304335096,157.112377717132,219.0109564433,123.942662994971,29.189423479715,9.13955904838978,9.65161471268664,6.0335872062138,11913.6358692888,11905.1700479815,34.2700986083987,6.64955986208688,1.09757743769746e-15,1.35383597476918,39.0183832412689,8.28117527711335,7.53236188095328,5.93376369777063,2.78689901494566,1.96202576754586,1.35581835691978,5.40939789233645,50.3853929884495,2.67565112465171,8.37825561842434,4.83961226345244e-17,0.0644797959428432,0.725564697350396,1.01142010984203,0.572382787858107,0.134800424515391,0.0422076318315301,0.0445723692156273,0.0278638636804003,55.0186670804914,54.9795708541861
"26",4,0.704178155661328,0.0163979060450332,0.001,0.001,0.709868667603859,1.90115467492157,7.01023718307127,1.41323490227436,17.8913275772552,31.0893254862934,40.0248769693541,12.5673592612836,2.33768522256241,8.23375168854973,11.0530539368732,165.768123649237,0.0618372622278231,0.00384068968319378,0.109747903868168,0.0974202805774209,0.256826003389464,0.0396845317243981,0.0634989858750791,0.206439993515397,0.309659990273095,0.206439993515397,0.228693411218862,0.000461917768795545,0.00426888301933757,566.513530162712,1776.30042007039,4.03699629784811e-17,13.593851202684,153.506060552155,211.707112010002,121.624577120515,28.1846440448513,8.84965986614398,9.34753632912166,5.79802807821629,11681.2221253871,11673.0291578758,35.0316457202814,6.82221869761714,4.43051881612384e-18,1.32431679829319,39.4243480276709,8.40149760284164,7.72303730463807,5.81843773385287,2.74038558807035,1.92970533916881,1.32597081955003,5.39576406096396,49.8307959562885,2.68167709931621,8.40838550959302,1.91097298573861e-19,0.0643485415984319,0.726644052209532,1.00214749306435,0.575728249746173,0.133416256564514,0.0418911975376119,0.0442479707441977,0.0274458389618324,55.2948238618048,55.2560412164122
"27",4,0.686411658902799,0.0152538660884029,0.001,0.001,0.671743638203819,1.86112867887209,6.85165062968731,1.40212985894506,17.8639253912262,31.2632748481553,39.599329670771,12.4688906413166,2.32839854361444,8.10608003542171,10.9605672165749,166.62288211032,0.0646945722452301,0.00402922173942737,0.115135693111971,0.0979018688843007,0.265840769729196,0.0417059923859733,0.066416984817693,0.209791698779284,0.314687548168926,0.209791698779284,0.232928528835736,0.000470126112340641,0.00430740664579539,553.492640412254,1737.84570937201,1.64894565326553e-15,13.224444944783,149.865756596792,204.414209130221,119.219313062536,27.1814415707527,8.55879190978369,9.04250670491573,5.56410784431267,11445.1083248149,11437.188892051,35.8079696123538,7.00216571197229,1.89852500692698e-16,1.2946978750518,39.8404280897395,8.52529744956977,7.91818730565021,5.70244080239806,2.69334524137786,1.89704284284733,1.29603945445913,5.38064428206272,49.2646234428378,2.68785566811317,8.43927831951402,8.00756432323864e-18,0.0642201841672376,0.727773946596159,0.992670634688661,0.578949534225098,0.131997765569237,0.0415629688043886,0.0439119712281199,0.027020266784739,55.5794188340245,55.5409607034401
"28",4,0.668513237132585,0.014189642872933,0.001,0.001,0.635369489640801,1.82174489979435,6.69171177282091,1.39074848602228,17.8361484323196,31.4320880962151,39.1637097808396,12.3680330678106,2.31837844395244,7.97694122893738,10.8663518193225,167.498775933743,0.067735625408636,0.00423165045690407,0.120920653870752,0.0984087522318734,0.275440094478178,0.043880503529047,0.0695443955721901,0.213341823159343,0.320012734739014,0.213341823159343,0.237421605120356,0.000478611108618336,0.00434777909925325,540.324474336485,1698.85251113208,3.64007570498019e-15,12.8534350988953,146.192964022125,197.146635991683,116.737594239096,26.1814584037102,8.26819382312495,8.73770039291179,5.33269080337331,11205.1615231323,11197.5148915212,36.5992161927743,7.18895000494468,4.40160334385245e-16,1.26489050997565,40.2674038222992,8.6508936563728,8.11844543190954,5.58560006881802,2.64592731669044,1.86411693204391,1.26609601014745,5.36291477883388,48.6843212089328,2.69415993742605,8.47079966293994,1.81501053521561e-17,0.0640896563944729,0.728945745583051,0.983010383046878,0.582075705485465,0.130545699269465,0.0412267768927021,0.0435678253751559,0.0265898040964579,55.8710528614908,55.8329253112476
"29",4,0.650503258561837,0.0131996677887749,0.001,0.001,0.600666831483049,1.78267590548806,6.5303267498222,1.37900812954568,17.8075801142112,31.5932919002502,38.717938697651,12.2645087889057,2.30769671917628,7.84622412830021,10.7696950383989,168.400387331495,0.0709749767773038,0.00444938070339605,0.127142942811125,0.098942515869804,0.285661752535039,0.0462281410294277,0.0728979218578487,0.217110466649104,0.325665699973656,0.217110466649104,0.242199134036152,0.000487448692979866,0.00439018850714896,527.027757084593,1659.38389649149,2.0247806150139e-16,12.4809381732481,142.493542176054,189.911141013433,114.175218498934,25.1861452876194,7.97810293184347,8.43314151267682,5.1039943628658,10961.8745141331,10954.5000702213,37.4057828200735,7.38323068857536,2.57436565939787e-17,1.23489542327664,40.7049549829372,8.7792390098285,8.32313615623807,5.46817575648718,2.59819447576068,1.83092328913519,1.2361830148115,5.34335140452349,48.0923203098482,2.70061551139021,8.5030775513722,1.03754571985306e-18,0.0639552941458563,0.730170783418187,0.973149831887069,0.585060961115745,0.129059795658837,0.0408816959630191,0.0432134218221607,0.0261540804276674,56.1712508474753,56.1334624438318
"30",4,0.632403241163469,0.012278760733744,0.001,0.001,0.56757982240755,1.74392046315732,6.36772061137795,1.36694131704114,17.7784156648366,31.7468487478817,38.2615994860012,12.158096019541,2.29625011742556,7.71382806182466,10.6706549350932,169.328145613634,0.074427716967949,0.00468366674969423,0.133838414638312,0.0995049871507602,0.296550972070635,0.0487651238511979,0.0764964610147573,0.221115948709347,0.33167392306402,0.221115948709347,0.247284972771264,0.000496664697396219,0.00443478540288972,513.61744434766,1619.48235727307,3.91678786084276e-18,12.1075858085711,138.771392908732,182.717548623468,111.537833582704,24.1967595270456,7.68881932913441,8.12927955395255,4.87824986807564,10715.4701335381,10708.3668106262,38.227373777709,7.58511566847629,5.24216677769782e-19,1.20476517030859,41.1527914626804,8.91024388841067,8.53224953832984,5.35028943851462,2.55018087062447,1.79751336089571,1.2063178857985,5.32199573133191,47.4893088205537,2.70722544792111,8.53612722526854,2.06449914964426e-20,0.0638178566062589,0.73144993508375,0.963085663968196,0.587904606442254,0.127538664953337,0.0405269867318034,0.0428486078966359,0.0257127602060822,56.4801560990537,56.4427152045446
"31",4,0.614235787644809,0.011422103008134,0.001,0.001,0.536067530989685,1.70550980816023,6.20451724490226,1.3545339082309,17.7506739467221,31.8958459019082,37.7971575527264,12.0494264670319,2.28428400792495,7.58079117970717,10.5696886903011,170.271505719782,0.0781080125115693,0.00493613493178096,0.141053559737712,0.100095667462769,0.308151567048904,0.0515060878652887,0.0803563615245621,0.225355510534111,0.338033265801167,0.225355510534111,0.252678098508403,0.000506248632633069,0.00448138301985114,500.097453561497,1579.13358032571,1.84454269721235e-18,11.735102394905,135.026336497144,175.590174292971,108.842055723089,23.2163668401339,7.40118895664556,7.82703024405119,4.65639324123825,10465.5192229867,10458.6852429258,39.0616181597854,7.79481642779407,2.60179313530004e-19,1.17463290696195,41.6085771844677,9.04396294541509,8.74615157876107,5.23193620200558,2.50184807382643,1.76386439661409,1.17656859010346,5.29815479643212,46.8693744576154,2.71392768933812,8.56963841405079,1.00099599877595e-20,0.0636840261831772,0.732760606557305,0.952892346473024,0.590663812998299,0.125990525175755,0.0401647548901064,0.0424757093909203,0.0252693039323572,56.7942552002443,56.7571685732608
"32",4,0.59602446773476,0.0106252121005898,0.001,0.001,0.506060589143657,1.66767728766555,6.04020754287408,1.34179387366653,17.7211081673076,32.0353840171421,37.3216912101052,11.9377609695245,2.27151080554648,7.44610620747807,10.4663175112989,171.244382622262,0.0820388035831899,0.00520798985625016,0.148822816867924,0.100719652052719,0.320532258022058,0.0544678651148532,0.0845049854917234,0.229873739133699,0.344810608700548,0.229873739133699,0.258435350689407,0.000516197867996771,0.00453051236757263,486.499299145273,1538.45979172817,2.11321501207664e-15,11.3619560424514,131.26866356908,168.522036106455,106.077070597199,22.244641138464,7.11519762780562,7.52639227607717,4.43806148900861,10213.1507071568,10206.5842005001,39.9118204459386,8.01228298956903,3.14494610744829e-16,1.14437225923399,42.075841141335,9.17903553152679,8.96404131182079,5.11345883418602,2.45339562506835,1.73011993468885,1.14695197729309,5.27200662056403,46.2410559510372,2.72080160844321,8.60400802881584,1.18183907231643e-17,0.063543006803247,0.734134646451552,0.942478288667894,0.593247852169298,0.124405637367017,0.0397925365650816,0.0420921885118903,0.0248203540249269,57.1181847951795,57.0814608740873
"33",4,0.577793772962115,0.00988391823310676,0.001,0.001,0.477507084218293,1.6299458960548,5.87532275821356,1.32866565124563,17.6931725342597,32.1685934951488,36.838031302392,11.8234546202487,2.25820292879604,7.31076021048812,10.3609137587888,172.235429343227,0.0862346740884885,0.00550159279116809,0.157213685823043,0.101376607215184,0.333727661331864,0.0576794644867501,0.0889590584750651,0.234672675983247,0.352009013974871,0.234672675983247,0.264562280462891,0.000526615381824332,0.00458194603888785,472.828629570171,1497.45248961215,2.16859243791191e-15,10.9906996538779,127.498382328718,161.539135884855,103.260072258037,21.2847850947056,6.83151845447985,7.22823155340066,4.22411172523924,9957.95740469417,9951.6558557973,40.7742227706904,8.23837382196689,3.40932410212109e-16,1.11419984183124,42.549736958159,9.31749085149081,9.18591880614212,4.99495747590289,2.40475607511259,1.69626844126308,1.11754063095933,5.24401354086345,45.5979501288455,2.72778196244755,8.63890981918637,1.25107638710747e-17,0.0634061272850177,0.735547227488483,0.931930753636137,0.595714694354608,0.12279343767464,0.039411515400829,0.0417001814583108,0.0243692007016271,57.4481638644399,57.4118097810757
"34",4,0.559568954130495,0.00919434254242489,0.001,0.001,0.450351931130913,1.59273538452831,5.70960391855722,1.31519746406759,17.6636139512832,32.2921866005919,36.3434303482973,11.7061252692283,2.24405314624931,7.17393301077578,10.2529728109843,173.255798567122,0.0907216995898446,0.00581823622127318,0.166263122669676,0.1020717016218,0.347819832489224,0.0611571288115628,0.0937518697312628,0.239797758256538,0.359696637384807,0.239797758256538,0.271117209693996,0.000537458473552853,0.00463622330508436,459.115051075228,1456.22181745769,9.34835244568815e-16,10.6199536543278,123.724591435996,154.637054526466,100.387250459333,20.3366553095112,6.55038427382261,6.93255568912958,4.01431019184203,9700.89580567491,9694.85660012484,41.6516977408229,8.47264252454059,1.55428626943682e-16,1.08399674064189,43.0338666680659,9.45715826271575,9.41149242774308,4.87668435365671,2.35615119687231,1.66241131324188,1.08834857805838,5.21382865181332,44.9475201089497,2.73493283050724,8.67466411248929,5.56878193276132e-18,0.0632627047178363,0.737023206420555,0.921167703491545,0.598003455566518,0.121144767827658,0.0390204175640942,0.0412969997588112,0.0239131100359193,57.7879081989039,57.7519328557075
"35",4,0.541375933543673,0.00855287678365106,0.001,0.001,0.424557204785858,1.55600592793961,5.54425713672798,1.30135956531872,17.6357552204971,32.4105956811611,35.843246343397,11.5870131564966,2.22944936359042,7.03769591613362,10.1435783512876,174.286488712196,0.0955189320119558,0.00616047467897394,0.176044158418138,0.102801331191365,0.362864792453985,0.0649225297445815,0.0989037646910463,0.245221366764757,0.367832050147136,0.245221366764757,0.278069557247655,0.000548715155520494,0.00469280985404596,445.358547485467,1414.72883012934,1.98873278565232e-16,10.2520981957948,119.94565987742,147.850060092817,97.4795360755285,19.4046709503924,6.27293006458117,6.64065428043682,3.81003919659333,9441.23156800816,9435.45105306142,42.5401728182077,8.71540113562623,3.50104789568723e-17,1.05392934203229,43.5240569771762,9.59879992411405,9.64109309820643,4.7584399320756,2.3073847260845,1.62843031886095,1.05945591249292,5.1805468481446,44.2787776791749,2.74213979535621,8.71069893378882,1.22449279230344e-18,0.0631237159527196,0.738523531404471,0.91033513517454,0.600196216317798,0.119477487811323,0.038623377188322,0.0408875106863927,0.0234589863871121,58.1310877403858,58.0954962373988
"36",4,0.5232411095785,0.00795616444990797,0.001,0.001,0.400055940234688,1.51950824431596,5.37868230686319,1.28713448852795,17.6081776142232,32.5205499867232,35.3330756486214,11.4649806592653,2.21406250530691,6.90043955224465,10.03199400905,175.341341708182,0.100652816961812,0.00653062639517266,0.186623073989771,0.103571939393253,0.378929259847351,0.0690134972004955,0.104448520376203,0.251013452192074,0.37652017828811,0.251013452192074,0.28550809102793,0.000560511773767944,0.00475240559602947,431.593476553233,1373.10571143,4.57461132113508e-15,9.88680407047562,116.171520746165,141.170054777542,94.5338258842007,18.4877177072057,5.99894920145004,6.35238597035846,3.61059364789586,9180.10524185464,9174.57981903719,43.4410991974249,8.96724040242709,8.53728027058636e-16,1.02399547198026,44.0207883716857,9.74263918018369,9.87391823910633,4.64066584483823,2.25872542287128,1.59453433207617,1.03085369988832,5.14555707248835,43.6013244732114,2.74948756033909,8.74743775730284,2.91427873778253e-17,0.0629843736758375,0.740076411043392,0.899330806857935,0.602232407161541,0.117776918828738,0.0382166021975511,0.0404681885913976,0.0230014651741488,58.4823138817064,58.4471139027272
"37",4,0.505191256299375,0.00740108320921671,0.001,0.001,0.376801914268796,1.48337399547138,5.21315434818473,1.27255676173905,17.5818082365039,32.6219453986126,34.8150068665672,11.3407860193542,2.19813477128028,6.76283031582596,9.91849717600033,176.41510661901,0.106151941259495,0.00693125656796231,0.19807321534563,0.104386329137807,0.396094021792198,0.073456060977362,0.110416489588862,0.257192110134759,0.385788165202139,0.257192110134759,0.293459633817414,0.000572819723993126,0.00481492047994817,417.834823119882,1331.38722503042,5.99367855004271e-16,9.52506034018931,112.40610051446,134.614365197836,91.5573421047485,17.5882370569925,5.72926593653996,6.06847190452188,3.41652274339162,8917.61139540875,8912.33693430459,44.3539775999932,9.22818644799319,1.18718718215509e-16,0.994286083728474,44.5233844267506,9.88824101840111,10.1094403112929,4.52355580223826,2.21028299361286,1.56076309441748,1.00261151320457,5.10818369819599,42.9121936291817,2.75694150752994,8.78470749726939,3.95472571051446e-18,0.0628478833274765,0.741673568263083,0.888207278064105,0.604110099974308,0.116050022888557,0.0378026200645141,0.0400407557128273,0.0225427677194199,58.8398372841473,58.8050355396701
"38",4,0.487253325634409,0.00688472856671322,0.001,0.001,0.354739372995304,1.44763773887373,5.04790018304417,1.25756578520693,17.5551140386552,32.7138954728637,34.2899633492107,11.2138258101112,2.1815544256313,6.62563044663176,9.80323072827503,177.508940519747,0.11204497810645,0.00736522456645268,0.210476341920444,0.105246309733973,0.414450205500269,0.078285859350645,0.116848850947564,0.263774719538948,0.395662079308423,0.263774719538948,0.301950940962999,0.000585675327107015,0.00488057988684086,404.104452761741,1289.6422805433,1.28974229137341e-15,9.16654080827222,108.655331424269,128.190795963935,88.5553020200515,16.7078986777849,5.46397391906163,5.78934582563077,3.22836046954592,8654.21021957115,8649.18215980871,45.2778745624083,9.49850500659359,2.71460239508368e-16,0.96474459309652,45.032224437488,10.0355266228798,10.3475852863575,4.40712128781788,2.16188728210291,1.52708307146974,0.974806481547138,5.0685574012002,42.2130244867852,2.76450620585362,8.82253106474731,8.82321524567777e-18,0.0627089327462074,0.743318555310685,0.876962004634374,0.605812879127105,0.114299877830702,0.0373794193670372,0.0396053108383473,0.0220854348221059,59.2040441407166,59.1696468399156
"39",4,0.469454290211419,0.00640439866670997,0.001,0.001,0.333835824165829,1.4122679408859,4.88365806690383,1.24215661488454,17.5301590598422,32.799352340947,33.7600491337719,11.0855048099185,2.16450536270614,6.48936875204008,9.68679662251972,178.612344654603,0.118364635979039,0.00783587045617906,0.223927962409099,0.106150973546124,0.434069099525675,0.0835371123983532,0.123776638397797,0.270771118089619,0.406156677134428,0.270771118089619,0.310997336501889,0.000599095941638282,0.00494914351506393,390.415060773463,1247.89387046746,2.78609687813145e-15,8.81274413070354,104.921482290896,121.91788656635,85.543314847853,15.8487999035975,5.20413779217557,5.5157760538414,3.04646200140914,8389.81999905383,8385.03314828241,46.2113365491853,9.77833471204295,6.23884996994329e-16,0.93548136908707,45.5431733389081,10.1846681934628,10.5882639492716,4.29139727027575,2.11369531301973,1.49351284923058,0.947441568192455,5.02630711250884,41.498732429418,2.77211980601022,8.86059904366461,1.97825215093659e-17,0.0625743855824225,0.744988983156338,0.865670979464574,0.607395413721241,0.112533497112573,0.0369516826997284,0.0391644523499641,0.0216312291734669,59.5714369782801,59.5374482182011
"40",4,0.451820915962086,0.00595758015507905,0.001,0.001,0.313971926539452,1.37690275981732,4.71498300230133,1.22617333557753,17.4899087996339,32.8480653679348,33.1997890536551,10.9486877577612,2.14540209244234,6.34504304451508,9.56285387484925,179.828218176627,0.125179182756425,0.00834473398606822,0.238472124960812,0.107143745468962,0.455104204265821,0.0893002859066819,0.131290216722068,0.278588020178738,0.417882030268108,0.278588020178738,0.321113567440949,0.000613478689633702,0.00502511114506675,376.871594166719,1206.6265987166,1.70758372650194e-15,8.45631737355291,101.240358550798,115.704274293664,82.4524610117932,15.0003590999705,4.94684613129452,5.24455391022865,2.86682316019167,8129.56312776244,8125.01502523934,47.176478161901,10.0689779868043,4.07211119807419e-16,0.906041516276718,46.0749128178472,10.3324247750493,10.8252014755061,4.1789203436309,2.06719810476929,1.46106989057126,0.920575812191482,4.98731373491417,40.829103557165,2.78039064337564,8.90195323035065,1.25977916336306e-17,0.0623869404507051,0.746906240755597,0.85361456428143,0.608297506813607,0.110665963512184,0.0364956258592038,0.0386919811585168,0.0211501434817169,59.976293265454,59.9427393922089
"41",4,0.434379836506823,0.00554193502798051,0.001,0.001,0.295239295693848,1.34225254586895,4.55319665057244,1.20996134582581,17.4703883854633,32.9233145226699,32.6583337143756,10.8165828826583,2.12723929791423,6.21064029745177,9.44388394557265,180.948967406152,0.13245106381717,0.00889998368849091,0.254342392030779,0.108150324096667,0.477546957514178,0.0955254887782039,0.139343527987165,0.286548447759769,0.429822671639654,0.286548447759769,0.331455256145674,0.000628162654737872,0.00510043250211239,363.328044162186,1165.07046542037,9.41281480730087e-16,8.11436726216769,97.5556464092027,109.753501151472,79.4512443312225,14.1861216594357,4.69850550413162,4.98308122518763,2.69777691700979,7864.37642754815,7860.05828779629,48.1231859638932,10.3691081381838,2.39407783383164e-16,0.877571449242819,46.5874021310437,10.4842568426135,11.0710166880828,4.06501114124256,2.01952418849947,1.42789419013837,0.894192339051366,4.94010757458659,40.089696759574,2.78809783225653,8.94048915644564,7.22318273564171e-18,0.0622678324376307,0.748620126214278,0.842223724702038,0.609691009679071,0.108861112381252,0.0360552762755277,0.0382390464626562,0.0207021343248392,60.3494589036141,60.3163224687174
"42",4,0.417156765237463,0.0051552883981214,0.001,0.001,0.277531026108851,1.30809380884187,4.39325342062198,1.19345525328156,17.4573935250076,32.9983028204485,32.1196156959278,10.6831722452953,2.10887482737689,6.07852196416417,9.32370230745079,182.058083595755,0.140252592792346,0.00950409864795001,0.271609693143145,0.109210415127175,0.501555358561104,0.102292438052271,0.148021078241088,0.294993124345643,0.442489686518464,0.294993124345643,0.342455661821985,0.00064342405788186,0.0051783519503004,349.877271862812,1123.65121043525,1.35411622436265e-15,7.78032774528417,93.8995867596678,103.989244359792,76.4748070161362,13.3989149843837,4.45655757632201,4.72823536437009,2.53569655999559,7598.77027696589,7594.67612381366,49.071194537872,10.6792919498651,3.67791092179294e-16,0.849692822887964,47.0958409059847,10.6373133367765,11.3198833928076,3.95258779408499,1.97198076489821,1.39479692277709,0.86836364363302,4.88923160651746,39.3279059176503,2.7957297353482,8.97864866856966,1.08202026768189e-17,0.0621694959276304,0.750314147138557,0.830936576889325,0.611079681860156,0.107065385653093,0.0356105741509842,0.0377814430000401,0.0202617398805472,60.71874261019,60.6860278652516
"43",4,0.400176720843637,0.00479561711453154,0.001,0.001,0.260774909968352,1.27438884704478,4.23563900798606,1.17673526605468,17.4469457253082,33.0558360371366,31.5845362637988,10.5517682725117,2.09158952037782,5.95173485844802,9.20720078638695,183.162851280486,0.148655316049753,0.0101610128774249,0.290386563656332,0.110325711646766,0.527289704664854,0.109676349920126,0.157379330887377,0.303858746652096,0.455788119978144,0.303858746652096,0.354046803145832,0.000659200752698908,0.00525823667037033,336.544050278279,1082.45516857423,7.81138546221813e-16,7.45276358916169,90.2833793446507,98.4257790439841,73.4898670560347,12.6393961514139,4.22257202639565,4.48272856584164,2.3817457389845,7333.62934944152,7329.75092057958,50.0290621587814,10.9988409071179,2.26832138176855e-16,0.822231446709367,47.6054964307858,10.794980183589,11.565786104281,3.84059107300797,1.92459816538318,1.36211628359819,0.843249464793669,4.83433398716666,38.5415650752722,2.80329525056488,9.01647623989925,6.50661324972499e-18,0.0620789366378772,0.752029246431583,0.819852612753075,0.612145111798825,0.105281787545996,0.0351725609083723,0.0373395746791678,0.0198391161948267,61.0865897278336,61.0542837601621
"44",4,0.383463849658104,0.00446103917630841,0.001,0.001,0.244943908930176,1.24131445546294,4.08040170961318,1.15993201802409,17.4444831554788,33.1065331942587,31.0496129839427,10.4204057315661,2.07333934194693,5.82651912571577,9.08922245792994,184.263293434625,0.157691675822189,0.0108762914056859,0.310832189481414,0.111502842436774,0.554875986266462,0.117709011806862,0.167467409624829,0.313287057927344,0.469930586891015,0.313287057927344,0.36640266023687,0.000675619990677688,0.00534103782356388,323.354512394668,1041.57678457666,2.78291425555143e-16,7.13412066306908,86.7105345228068,93.0511087111097,70.5286592639125,11.9064041252169,3.9958488968257,4.2437506226256,2.23425945405354,7069.50001483234,7065.83118511222,50.9903149441818,11.3284926304531,8.65019331192091e-17,0.795474732219125,48.1135933630346,10.9529540539176,11.8112518712396,3.7301223188832,1.87777161721312,1.32951214713971,0.818638607624595,4.77629553411695,37.7388716146016,2.81082134759222,9.05410671266954,2.41910179019714e-18,0.0620147172450097,0.753748013883775,0.808864675632169,0.613083948041827,0.103498709946476,0.0347346857718869,0.0368896192466758,0.0194217304190526,61.452989820166,61.4210978115417
"45",4,0.367040105605869,0.00414980388493805,0.001,0.001,0.229985017640584,1.20843394178013,3.92914547576122,1.14363712441166,17.4625198665937,33.1423998089026,30.5462790993087,10.2903037650011,2.05679652709563,5.71292019083438,8.97501622001684,185.30256418779,0.167429107614882,0.0116563118734864,0.333129020098933,0.112742045812401,0.584429638382657,0.126483118343884,0.178285369682089,0.322930309989884,0.484395464984826,0.322930309989884,0.379110291135408,0.000692554811226837,0.00542217461404687,310.287235260254,1000.87601564409,2.08868749309917e-15,6.82920582689801,83.1773603121058,87.9381327441647,67.581055143842,11.2117095064766,3.77695418062246,4.01444202202793,2.09687083016175,6804.81484222216,6801.34727285247,51.9511149039132,11.66652298504,6.95802417869024e-16,0.769938636198454,48.611314608828,11.1226892508204,12.0487133998255,3.62060082644303,1.829539476549,1.2963850066099,0.794945310895967,4.71270725848875,36.8780925241776,2.81792307817031,9.0896153704326,1.89687490204138e-17,0.0620205233033514,0.75538848063852,0.798624195749273,0.613748144609308,0.101820930331029,0.0343010125500035,0.0364577963072213,0.0190430673027813,61.7990126809124,61.7675213959299
"46",-1,0.349305818911272,0.00386028268366331,0.001,0.001,0.229985017640584,1.20843394178013,3.92914547576122,1.14363712441166,17.4625198665937,33.1423998089026,30.5462790993087,10.2903037650011,2.05679652709563,5.71292019083438,8.97501622001684,185.30256418779,0.197748844206643,0.0116563118734864,0.333129020098933,0.112742045812401,0.584429638382657,0.126483118343884,0.178285369682089,0.322930309989884,0.484395464984826,0.322930309989884,0.379110291135408,0.000692554811226837,0.00542217461404687,295.295078534776,952.516662167233,1.98776832308941e-15,6.49923890453483,79.1584775476739,83.6892236095667,64.3157394774084,10.6699930354763,3.59446298347944,3.82047611843828,1.99555626563414,6476.02641972426,6472.72639299744,58.3942604801619,11.1028312789135,6.62183313654473e-16,0.732737490320808,46.2625604081088,10.5852739739166,11.4665553891067,3.44566415853626,1.74114156825327,1.23374753723622,0.756535916841647,4.48500325461214,35.0962527317819,2.81792307817031,9.0896153704326,1.89687490204138e-17,0.0620205233033514,0.75538848063852,0.798624195749273,0.613748144609308,0.101820930331029,0.0343010125500035,0.0364577963072213,0.0190430673027813,61.7990126809124,61.7675213959299
"47",4,0.335021016094789,0.00359096063596587,0.001,0.001,0.203487524013378,1.15087526039673,3.70545396501245,1.11605252703417,17.9713118414806,33.9835947044582,29.9204321507508,10.1282126167155,2.04991595782715,5.62328920229957,8.83599233394108,185.311381144354,0.187727990047819,0.0135264067011873,0.386588912489177,0.114686204571715,0.64822472698704,0.144384096715801,0.200923446336374,0.335859088910551,0.503788633365826,0.335859088910551,0.396593877809626,0.000719179538675657,0.00550528011044214,283.461702979199,914.776992046514,1.0883607517078e-15,6.39466820531132,75.7764243012215,79.4999355878785,63.2512134913393,10.0239735811397,3.39316408207611,3.61584760302405,1.88392006234926,6211.43676589093,6208.32072049101,53.2136957558167,12.37364563531,4.20748199398624e-16,0.733380225962573,49.1201519547134,11.4785263888202,12.7086517996376,3.36664263422502,1.70943749569513,1.21441528159106,0.747151163010446,4.46713822780645,34.178544581765,2.82033752472608,9.10168763649235,1.08287808766388e-17,0.0636245478950494,0.753946973083639,0.790994512469482,0.629325827860336,0.099734773835836,0.0337607087223852,0.0359763261538295,0.0187442973409986,61.8014638633247,61.7704603814512
