"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"11",4,0.668079348797498,0.0485193928301464,0.001,0.001,10.4922832964115,5.98098984973716,12.4995519371314,3.64602664180005,19.8524954076093,13.0313006245006,9.14760965493149,48.9884604631308,8.92048556487594,2.47245466057805,13.6484504769717,15.6389651914915,175.680927828796,0.0216366538960135,0.871966555093678,0.000790447422857976,0.00391881416219733,0.166721631061521,0.116126317507528,0.0187990823322351,0.0239441990963463,0.0186726275059525,0.232636933184056,2.09373239865651,0.232636933184056,0.139582159910434,0.000337037340860568,0.0059177172020342,280.2345735194,6.77449620160622e-15,748.017560579724,2654.37969303416,15.698877308473,163.397292637481,251.034355045805,33.9518283406685,1817.1758287292,32.7281787648005,5.9595921871398,11.9898858997163,9.11824790675017,11747.8779540855,11736.8799860002,6.0633384769362,5.90713411540978e-15,0.591268553012753,10.4020207329113,2.61734243070331,18.9747258846906,4.71921550872564,0.812949337473941,33.9314473626808,7.61378313654273,12.4777912449948,2.78929028493675,1.27274473742298,3.95947354639946,69.4555365913643,1.233714730689,2.98242848908851e-17,3.2930993193007,11.6857362994552,0.0691133001453213,0.719346097627766,1.1051626422804,0.149470745995613,8,0.144083707244502,0.0262367222496351,0.0527847034289517,0.040142501402858,51.7192789750064,51.6708611261164
"12",4,0.665881362788501,0.0451343189117641,0.001,0.001,10.352097334571,5.97123758117537,12.4653879569155,3.64192323969282,19.8468059291455,13.0151831647963,9.35923704768646,48.912262834996,8.91723485109573,2.46904495041775,13.6160980736933,15.619154828882,175.814332070167,0.0223011535440566,0.854999216477334,0.000798276975805543,0.00392165805652857,0.166894584806614,0.116602047951886,0.0188942760734591,0.0239568485847127,0.0188041706151512,0.232995906138584,2.09696315524725,0.232995906138584,0.13979754368315,0.000337478914669983,0.00592434914664085,279.326227314427,2.77623785026219e-14,746.332351148911,2646.32820287026,15.6407069891162,162.882393499373,249.852045832903,34.6230084443005,1811.19730678472,32.5697642336365,5.93782049495274,11.935116128873,9.06670594117277,11718.0966027191,11707.1487036633,6.22929708422108,2.37368118672889e-14,0.595779932220993,10.3779943170049,2.61034929903045,18.9924206573319,4.72077353148542,0.829458170847337,34.0580631744823,7.58862173033617,12.4513908003879,2.78083319731598,1.26750321987338,3.95461052348366,69.357236432145,1.2337749234413,1.22625529084543e-16,3.29652588750285,11.6887461921775,0.0690844975554074,0.719446270770025,1.10358841589245,0.152928709929517,8,0.143859596573518,0.0262271613267521,0.052717022421198,0.0400473472755685,51.7584541841941,51.710097667696
"13",4,0.663555871561297,0.0419854129411759,0.001,0.001,10.2064379121881,5.96092207287912,12.4292832239201,3.6376132080129,19.8409031724817,12.9980717702246,9.57972434319314,48.8315579650512,8.91377873631784,2.46543650512123,13.5818638872439,15.5981671364563,175.956239943445,0.0230042871377167,0.838122924650583,0.000806658667234882,0.0039246747646573,0.167078863635149,0.117110300786856,0.0189959581788191,0.0239701392945141,0.0189455641283444,0.233377830398537,2.10040047358684,0.233377830398537,0.140026698239123,0.000337947598156124,0.00593139463567423,278.365149032956,2.89991931464007e-15,744.53388020633,2637.80763920206,15.5793073998252,162.337988158505,248.60381501844,35.3149018659139,1804.87197064673,32.4024670051956,5.91479021828194,11.8772602011987,9.01232552912701,11686.5746209048,11675.6796152321,6.40359181748744,2.43048885723685e-15,0.600584707518454,10.3525370755966,2.60297297658546,19.0114506223756,4.72246767318516,0.846503116898053,34.1943176633389,7.56201744923274,12.4234281756462,2.77188921683466,1.26196618729981,3.94944982380708,69.2530634376389,1.23383886972642,1.28537397080901e-17,3.30010723116076,11.6919435044775,0.0690544599426308,0.71955458691216,1.10192332336729,0.156531443516228,8,0.143622229308974,0.0262169962832878,0.0526453306134189,0.0399466584918937,51.800126816606,51.7518352774838
"14",4,0.661096398832773,0.0390561980848148,0.001,0.001,10.0551979848947,5.9500216064718,12.3911551797142,3.63309275671212,19.8347810019892,12.9799185053001,9.80923700056555,48.7461093935052,8.91010380892729,2.4615898203875,13.5456524596304,15.5759589921684,176.107181387678,0.0237482120790703,0.821365971870004,0.00081563937134446,0.00392787185439086,0.167275184423989,0.117653704213938,0.0191046425570224,0.0239840968910205,0.0190975466608937,0.233784103902199,2.10405693511979,0.233784103902199,0.140270462341319,0.0003384466425362,0.00593887759164196,277.34865374217,8.51709070811306e-16,742.615090082247,2628.79391032479,15.5145268301395,161.762622345171,247.286642968686,36.0269514242838,1798.18220482514,32.2258773771547,5.890437541308,11.81616687535,8.95498206090196,11653.2215112385,11642.3823423984,6.58653464891367,6.99564848697427e-16,0.605706105225593,10.3255656113588,2.59519533676251,19.0319717222698,4.72432292304278,0.86407389364811,34.3408685614368,7.53389786508025,12.3938159596791,2.76243198451255,1.25611947394094,3.94399369520928,69.1426836065978,1.23390678874676,3.7892003091828e-18,3.30384802202827,11.6953394523462,0.0690231581138271,0.719671774800602,1.10016278575166,0.160281650336038,8,0.143370909980898,0.0262061876733155,0.0525693863220008,0.0398401542930306,51.8444526031628,51.7962298199053
"15",4,0.658496226651171,0.0363313470556417,0.001,0.001,9.89798728508,5.93836198749067,12.3508417990429,3.62838398188288,19.828405492205,12.9608280953135,10.0479254429085,48.6556984368024,8.90620610728312,2.4575856861469,13.5073978135661,15.5524263220548,176.267951646436,0.0245348801717039,0.804754367038353,0.000825289577289482,0.00393123198752943,0.167485288610894,0.118235932062302,0.0192213179967518,0.0239987108174436,0.0192609158204109,0.234216359165093,2.10794723248584,0.234216359165093,0.140529815499056,0.000338975489109881,0.00594682468652053,276.273976527888,6.40041603062242e-15,740.569339832906,2619.26297015675,15.4462073580377,161.154862357161,245.897545533292,36.7584499434862,1791.10973649119,32.0395938257117,5.86470311542355,11.7517226962017,8.89457049210955,11617.958329185,11607.1781038709,6.77834890867187,5.15076275150567e-15,0.611184157424249,10.2969303720315,2.58701249730465,19.054295357171,4.72647491731616,0.882155410291202,34.4984138596751,7.50419701498658,12.3624847015081,2.75244570382216,1.2499523501995,3.93820310709368,69.0258532889402,1.23397900597252,2.85874880817116e-17,3.3077564137804,11.6989502844775,0.0689905572767287,0.719798945084698,1.09830253511997,0.164181788282818,8,0.14310499540236,0.0261947238449504,0.0524891242865937,0.0397276406281355,51.8916651168219,51.8435151901282
"16",4,0.65574839574907,0.0337966019122248,0.001,0.001,9.73538350972047,5.92621657276273,12.3083553329101,3.6233612041595,19.821866901255,12.9404359741696,10.2959055857518,48.5599940675855,8.90205449355018,2.45328062473817,13.4669249862392,15.527537699505,176.438683093683,0.025367458303471,0.788318025230512,0.000835637912781634,0.00393483966675425,0.167707253766223,0.118858343601914,0.0193456896192045,0.0240140547222536,0.0194365129592606,0.234676189693117,2.11208570723805,0.234676189693117,0.14080571381587,0.000339536923610062,0.00595526541849352,275.13819263,4.60851578474676e-14,738.38712094619,2609.18690225661,15.3741707180966,160.51298488622,244.433017240426,37.508464281337,1783.63563643747,31.8431382074035,5.83750795301633,11.6837121605209,8.83091445539944,11580.6563996618,11569.9383386761,6.97955662923391,3.63297606267521e-14,0.617024272572314,10.266732120975,2.57835995006507,19.0783075101751,4.72872528421894,0.900730313799722,34.667657162216,7.47282634238476,12.3293171134542,2.74188905130219,1.2434432135394,3.93206044732634,68.9020536824202,1.23405559749656,2.06702117432529e-16,3.31182941565802,11.7027798680589,0.0689565532512194,0.719936209423665,1.09633610025259,0.168233751401174,8,0.142823511963487,0.0261825132163241,0.0524040310558375,0.0396086029007037,51.9418031938062,51.8937303216715
"17",4,0.652845716650614,0.0314386994532324,0.001,0.001,9.56735358616681,5.91352334266021,12.263532552901,3.61818078069301,19.8150465153326,12.918701147855,10.5533506780519,48.4587248572379,8.89763637933249,2.44873195866944,13.4241407195664,15.5011805523826,176.619897775937,0.0262485049738738,0.772077834820863,0.000846715052618821,0.00393864438599563,0.167945122647306,0.119524133218549,0.019478505999943,0.0240302211597504,0.0196252702411147,0.235165550368489,2.1164899533164,0.235165550368489,0.141099330221093,0.000340129503920094,0.00596423653912549,273.938310072197,4.6051950901308e-15,736.06021811665,2598.5382929083,15.2982820675107,159.835298539239,242.889888448123,38.2761654804336,1775.74034928967,31.6360709573984,5.80878379856189,11.6119984515513,8.763892768484,11541.2068783833,11530.554373829,7.19047109446463,3.55556905411586e-15,0.62323326631326,10.234718259158,2.56927185812116,19.1041755156305,4.73113214946225,0.919784721642023,34.8493842328612,7.43971403819316,12.2942325506433,2.7307420067371,1.23657939976258,3.92550497018369,68.7709537127639,1.23413678213384,2.07471552559943e-17,3.31607137681402,11.7068389821643,0.0689212567530172,0.720084098345464,1.09425857691541,0.172440370556404,8,0.142525661344817,0.0261695187627426,0.0523139476160298,0.0394827668222541,51.9950200286885,51.9470287576284
"18",4,0.649780771177487,0.0292453018169604,0.001,0.001,9.39296095503847,5.89993309415569,12.2162598332614,3.61277463143161,19.807994530867,12.8959671306289,10.8203093976127,48.3517607945672,8.89294982584573,2.44393167349713,13.379040291657,15.4733552744244,176.812761988163,0.0271796662439104,0.756057123781008,0.000858675956072089,0.00394263837248452,0.168198906753332,0.120239835616005,0.0196215930873264,0.0240470786442831,0.0198281671112925,0.235685664641871,2.12117098177684,0.235685664641871,0.141411398785123,0.000340762199904613,0.00597375125654575,272.67129119378,1.13302742424485e-15,733.581982222545,2587.29146847802,15.2183654478482,159.120373245938,241.26552522932,39.0601610264433,1767.40369760276,31.4180444168832,5.77846779588074,11.5364739122921,8.69344311832755,11499.5367456826,11488.953283869,7.41111468894303,8.56633455539564e-16,0.629909209942202,10.2007546244233,2.55971243090074,19.132607522249,4.73401396204979,0.939282764061243,35.0443758691839,7.40478268014095,12.2571182077542,2.71898152164218,1.2293519516216,3.91860743934273,68.6321491159078,1.23422302018999,5.1285506566797e-18,3.32049540562825,11.7111510946246,0.0688846151832306,0.720244609476659,1.09206753638261,0.176802441137462,8,0.142211061160492,0.0261557347818992,0.0522188515411154,0.0393501185048735,52.0516586506188,52.0037535259302
"19",4,0.646545947985835,0.0272049319227538,0.001,0.001,9.21305116823685,5.88571821027823,12.1664214878788,3.60710355955374,19.8006778167107,12.871813926383,11.0968642213393,48.2386096470747,8.88796192788564,2.43884807936084,13.3313793396641,15.4439031402819,177.017647320978,0.0281648967103729,0.740280110889192,0.000871533336580077,0.00394687979547243,0.168469147903272,0.121006887145386,0.0197746939167355,0.0240647695698015,0.0200462678927865,0.236239428181404,2.12615485363264,0.236239428181404,0.141743656908843,0.000341431298627103,0.00598386485401368,271.333950636861,4.9048023410915e-16,730.941709195976,2575.41642107441,15.1342062001621,158.366323365441,239.555606069077,39.8590699869772,1758.60497852147,31.1884776037866,5.74647577032683,11.4569130451985,8.61934929312191,11455.5149892063,11445.0042597364,7.64209269370461,3.63092762095279e-16,0.637040066661113,10.1648590372665,2.54964682273373,19.1634158191116,4.73713878605406,0.959199334503197,35.2534665170294,7.36794811496707,12.2178973503627,2.70657458652176,1.22173808898175,3.91127135920697,68.4853587438735,1.23431448881707,2.23122413549183e-18,3.32509787302209,11.7157244635559,0.0688464158125425,0.720417946268233,1.08975288479158,0.181321310806197,8,0.141878263667867,0.0261410644937813,0.0521181877004841,0.0392099392343062,52.1118278595455,52.0640139179347
"20",4,0.643133439091311,0.0253069134165152,0.001,0.001,9.02744388340329,5.87076164344039,12.113918130103,3.60120065091541,19.7930840818007,12.8462875685563,11.3830737353956,48.1190407763316,8.88265749772965,2.43346809791291,13.2810929814657,15.412776017982,177.235194793957,0.0292069571737817,0.724765779615571,0.000885382347617613,0.00395135516183369,0.168757530424122,0.12183034435447,0.0199389755836513,0.0240833010683689,0.0202807139389982,0.23682858553207,2.13145726978863,0.23682858553207,0.142097151319242,0.000342140987900849,0.00599460660641541,269.923034463855,6.69242546763937e-16,728.130277373862,2562.88326317484,15.0456467952331,157.571355497758,237.757186881838,40.6713075493053,1749.32295432837,30.9469641802572,5.71273406478509,11.3731745463131,8.54151500406154,11409.022216266,11398.5880355856,7.88363050780302,4.85044096157276e-16,0.644673694352734,10.1268620111231,2.53906619679714,19.1969725006925,4.74063474407459,0.979499344554144,35.4775184236569,7.32912575332196,12.1764485527554,2.69349284081267,1.21372495002771,3.90349413205598,68.330051141929,1.23441144493523,3.06057858605479e-18,3.32988382995715,11.720572267498,0.0688067198021061,0.72060498655381,1.08731065944594,0.185997936852869,8,0.141526590518622,0.0261254632286166,0.0520117775539266,0.0390620381807816,52.1757160416219,52.1279984688108
"21",4,0.639535281390369,0.0235413148060607,0.001,0.001,8.83644430701529,5.85511997794479,12.0586294717036,3.59504780689538,19.7851778908375,12.8192269231836,11.6789602718684,47.9926570570584,8.87701425519515,2.42777521303609,13.2280282689699,15.3798612432527,177.466057339579,0.030309500383178,0.709533695047458,0.000900294554039359,0.00395608971867371,0.169065089451878,0.122714140288189,0.0201150540579519,0.0241027386947544,0.0205327354826589,0.237455678836573,2.13710110952915,0.237455678836573,0.142473407301944,0.000342891727599485,0.00600602369691958,268.435222608117,1.24399752182481e-15,725.137434716976,2549.66134592103,14.9524792205698,156.733609967266,235.866543621029,41.4950396878684,1739.5359653818,30.6929974356573,5.67716380960254,11.2850753299904,8.45979078123541,11359.9341379885,11349.5804917907,8.13613748249921,8.82658158290239e-16,0.652837283405765,10.086689036698,2.52794223695299,19.2334302013974,4.74446827539925,1.00014409872516,35.7174318397562,7.28822654161319,12.1326730764804,2.67970522320472,1.20529521766418,3.89522744199124,68.165849383791,1.23451415986884,5.72105456434997e-18,3.33485457799233,11.7257079895392,0.068765369699214,0.720806528115056,1.08473316247536,0.190832684180857,8,0.14115487369723,0.0261088654564563,0.0518992446471825,0.0389059654969703,52.2435148870069,52.1958992175231
