"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau rRNAp","tau Deg","tau Maint","tau r","v Cin","v EAA","v ENT","v rRNAp","v Deg","v Maint","v r","p Cin","p EAA","p ENT","p rRNAp","p Deg","p Maint","p r","f Cin","f EAA","f ENT","f rRNAp","f Deg","f Maint","f r"
"1",4,1.0847904241622,1,14.5439634604884,9.25939793635889,1.41563016989223,71.1907452080152,143.590263228013,0.0180110116312793,0.166202944732478,0.121095311707161,0.0121885656158554,0.0121595605935558,24.9884473320091,0.419152952384572,272.207971285036,194.99581904765,85.8410890591269,118.582694831064,35.4265213988854,1.14925357449382,155.765342552677,4.90274093694172,32.4088793362409,10.3949534368971,1.44535295685338,0.430770933568648,28.718062417362,65.2895032101489,1.04554746713429,0.74897654078455,0.329714566469615,0.455474671227578,0.136072832632802,0.00441426883362212,0.598292763450052
"2",4,1.0665277070661,0.714285714285714,12.0741248493103,8.73053079706863,1.37019683592248,71.1771732508966,146.647975105966,0.0213799116127424,0.171166478546726,0.123472264256235,0.0123558724962667,0.0121605171710792,21.0590708148394,0.421661015244156,267.766001566521,194.501984713679,84.6661855457604,117.993509756652,36.1814068860935,1.39272978555665,156.404128635653,5.72481344638966,33.2922197937896,10.4539256352735,1.45791276194019,0.439984619712141,29.3295951799737,65.9495236688869,1.04609722354329,0.759872369876242,0.330770378275292,0.460972200467715,0.14135203523226,0.00544105955682692,0.611033229608191
"3",4,1.04349733654453,0.510204081632654,9.78532307358384,8.12623396899031,1.30828995841735,70.9931930630388,149.786960842149,0.0252583213217613,0.177648295893835,0.12672296917177,0.0126025467910892,0.0121735205309052,17.4412345211823,0.425337810086359,262.123356348321,193.004045357538,83.0060210790457,116.839946320374,36.9167411302821,1.71761880191773,156.302294687883,6.62079596058443,34.2868397583831,10.5187694502712,1.47248089057086,0.449406706083602,29.9573923422394,66.4812757340169,1.04665399057751,0.77066178720309,0.331441594578455,0.466539868017619,0.147407903520743,0.00685842192150639,0.624112336842289
"4",4,1.01512431727695,0.364431486880466,7.77877528431437,7.46987334019852,1.22519584197464,70.5872004270232,152.938955119792,0.0297408053197408,0.185977019852846,0.131110629647448,0.0129728288895332,0.0122024551292101,14.3094005071491,0.430453674223926,255.130376866633,190.302272097667,80.7863812412497,115.005407066624,37.60035307132,2.13760115333056,155.252052401028,7.58778286954264,35.3918494359495,10.591953311479,1.49194546724643,0.458816621195238,30.5877910275508,66.8288163868279,1.04720497662385,0.781112342838255,0.33159477722048,0.472049765684217,0.15433394228741,0.00877397114877776,0.637245646332465
"5",4,0.980863910456609,0.26030820491462,6.09015009998592,6.78668766619882,1.11771355778935,69.9140776424021,156.091371060573,0.0349923033399969,0.19659656319848,0.136994609246258,0.0135334543518455,0.0122511682181971,11.7283759332924,0.437308498357245,246.649336371998,186.266009021396,77.9552923855106,112.41997835979,38.2227838495065,2.66177298416397,153.104392607007,8.63082839693791,36.6192572143035,10.6794548190308,1.52143064536767,0.46827375470809,31.2182742073567,66.9538520228683,1.04775551150439,0.791249797906411,0.331150646700575,0.47755511392102,0.162368701381627,0.0113070943370594,0.650380712752387
"6",-1,0.0352117261504169,0.185934432081871,54.0214794305521,0.69670928398331,0.000816576112966766,2.35084288658045,182.990955328216,-0.0317949311050942,0.138344333055175,0.253092318049647,8.75446846394498,0.159064050677981,66332.6698855541,12.0515636334289,8.65357406248644,6.5306639315791,0.18442408248442,2.00618790003657,1.82310126908982,0.00130869848319384,6.44342740702033,-0.275139791129586,0.903480346021798,0.0466763185401611,17.5631087036182,0.289989872657594,86.8094644654226,77.6533754130853,1.02399292893701,0.772785168175878,0.0218232322305312,0.237395809976598,0.215730840783683,0.000154860637145346,0.762462313867567
"7",-1,5.37440889566664e-05,0.132810308629908,48.7073858119122,0.872892326332222,0.00038001020515821,0.00161047337000841,190.419542590068,-0.0303299772699335,0.138782013432601,0.22342663530612,18.8036305458968,221.769802081363,128485.847100554,14803.692842008,0.0132558930439512,0.010442417653268,0.000475235336422448,0.00357214352418474,0.00339344979455144,0.00029652118348688,0.0102339248360483,-0.000402050934715711,0.00144921974702467,0.000106180232195439,0.0671692670856875,0.752564689310715,38.0987754435706,151.499879841057,1.02770162738574,0.809578772288152,0.036844000401423,0.276940806695422,0.263087056054943,0.0229886663850887,0.79341476079195
"8",-1,4.59581772899129e-05,0.0948645061642198,48.7073864174589,0.872892602881619,0.000169749755077331,0.00178644689613261,190.419542567956,-0.0288052985664985,0.138782013576161,0.223426452335244,42.0858907151481,199.92512413944,287574.326320005,13345.5033134858,0.0113355097540635,0.00892962354046746,0.000406387913726339,0.00305465500728583,0.00290184015507837,0.000253565260129538,0.00875133509680221,-0.000326522742869254,0.00123927113542316,9.07978098357973e-05,0.128557876809111,0.580150753236855,72.9188588599085,116.790971531799,1.027701563184,0.809578772396486,0.0368439976019545,0.276941557467246,0.26308703606515,0.0229887689092121,0.793414760699815
"9",-1,4.54741904702785e-05,0.0677603615458714,48.7073860597522,0.872892609850071,0.000164501368479508,0.00179107889255903,190.419542567501,-0.02779440221602,0.138782013605564,0.223426447793512,43.4284056033365,199.408106503465,296747.774153817,13310.9910332156,0.0112161351689675,0.0088355854312193,0.000402108230708846,0.00302248656769388,0.00287128079144648,0.000250894973894882,0.00865917454797787,-0.00031174577219553,0.0012262203375286,8.98416136158116e-05,0.131261772592446,0.572556665862112,74.4525250496862,115.262194763182,1.0277015611286,0.809578772398575,0.0368439975282665,0.276941577229153,0.263087035538976,0.0229887704157211,0.793414760697923
"10",-1,4.54241447435068e-05,0.048400258247051,48.7073860262978,0.872892610527689,0.000163974223037211,0.00179154209219767,190.419542567466,-0.0271085747754645,0.138782013608331,0.223426447340161,43.5679965727674,199.356551781581,297701.603796727,13307.5496207642,0.0112037914695593,0.00882586160129068,0.000401665698316479,0.00301916025103653,0.00286812085921739,0.000250618858108501,0.00864964486357692,-0.000303718818821259,0.00122487084485557,8.97427399932556e-05,0.131538763469795,0.571778684586404,74.6096360006051,115.105578224038,1.02770156092306,0.809578772398745,0.0368439975208977,0.276941579205343,0.263087035486359,0.0229887705759837,0.793414760697774
