"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau ATPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p ATPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f ATPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.59094200624945,1,16.2872460866381,6.95207214181734,8.07551747396804,19.0442156613778,25.2179551317267,5.6036621899377,172.819331414996,0.118143623043319,0.129525207065059,0.22935320576171,0.0580280714151517,0.231244923232007,0.21345685221416,0.158322239153316,404.099269747189,57.7927960557659,258.51132405695,61.8830856691188,40.1203041307779,8.91510156680367,274.945533840062,47.7417517970924,7.48562387599178,59.2904008981657,3.59095611459758,9.27761664876651,1.90298951761944,43.5299925627624,1.00000000039552,0.143016333869596,0.639722324469738,0.153138325967057,0.0992832879201839,0.022061662165109,0.680391068562975
"2",4,1.5712661204824,0.769230769230769,15.4008008422091,6.85851314328762,7.99152224546061,18.9305213945777,25.1948972809654,5.57082518960316,174.052919878163,0.123010520547436,0.131076983125437,0.23079973116927,0.0584356147310565,0.232744343984753,0.214840932909003,0.159159360837375,399.101594562096,57.0932325279267,256.911659896967,60.8979455455423,39.5878885066152,8.75324888355341,273.483456175595,49.0936948983951,7.48360867663973,59.2951420384709,3.55860888381217,9.2138571402137,1.8805561561273,43.5274520845039,0.999999999898686,0.143054383395252,0.643724964699347,0.152587577622162,0.0991925089801788,0.0219323826362329,0.685247716055759
"3",4,1.5472182399902,0.591715976331361,14.4358605157553,6.74865714333911,7.88880654319807,18.7895153388066,25.1545848025949,5.5291584053526,175.453417251201,0.129098302135813,0.132958915490826,0.232554088841511,0.0589283257684093,0.234647357204459,0.216597560496423,0.160228202621248,392.993432957894,56.2179535967441,254.759900123317,59.6801525379018,38.919632425955,8.55481473655666,271.46472743967,50.7347849453887,7.47467814133668,59.2454564465325,3.51685147066184,9.1323888921193,1.85295200243703,43.4963053527253,1.00000000000098,0.143050618361916,0.648254853029213,0.151860432091124,0.0990337984354128,0.0217683401785535,0.69076148524095
"4",4,1.51812399225381,0.455166135639508,13.4117521305098,6.62188824410764,7.76458784842855,18.6167825220183,25.0901260946909,5.47672022255192,177.018142976057,0.136702809715365,0.135218042045817,0.234661804456316,0.0595174647758296,0.237052558110904,0.218817745948527,0.161581977162718,385.60349409071,55.1361331968642,251.914788341954,58.1918698644031,38.0899223930237,8.3143403687177,268.735489916168,52.7130810782622,7.45539997685733,59.1147788015538,3.46343256489428,9.02931354151207,1.81932521853165,43.4228117944461,1.00000000015104,0.142986601652063,0.653300066624249,0.150911158132565,0.0987800239948461,0.0215618906399682,0.696921822740384
"5",4,1.48330655179958,0.350127796645776,12.3518864055427,6.47825301297573,7.61618173684996,18.408066529527,24.9932890764077,5.41136203517294,178.740961214955,0.146200111381435,0.137902010690485,0.237170850301295,0.0602139716336677,0.240079612509825,0.221611950009069,0.163281641995796,376.75986417405,53.8175695737198,248.224110098951,56.3965504689539,37.0727094380565,8.02670876093156,265.127638845098,55.0823341063006,7.42155105469104,58.8715232574504,3.3958602901743,8.90040171657792,1.77881458066492,43.290476209096,1.000000000045,0.142843160043396,0.658839047663131,0.149688318300908,0.0983987758913689,0.0213045749416258,0.703704571712422
"6",4,1.44212356101482,0.269329074342904,11.2813431251889,6.31853184554192,7.44119089727025,18.159557841773,24.8546643479008,5.33080331287519,180.613908600699,0.158072718664904,0.141058156967254,0.240131859194212,0.0610281114218498,0.243873514892506,0.225114013746928,0.165396262773596,366.299384456303,52.235083525237,243.53291938152,54.2622908288185,35.8434970572229,7.68767705663318,260.467573040046,57.9019395462887,7.36818461110051,58.4800127060785,3.31152513070595,8.74127961338413,1.73060383860887,43.0803631545323,0.999999999886808,0.142602160243476,0.664846651914059,0.14813645101593,0.0978530092437039,0.0209874146176188,0.711078380317712
"7",4,1.39401578090139,0.207176211033003,10.2243492165206,6.14423226210309,7.23773065558435,17.8681805209642,24.6639666483134,5.23274823601054,182.628792441831,0.172943580408723,0.144732784525813,0.243598793531411,0.0619692025344855,0.248609877902395,0.229486041140672,0.168003651446289,354.080008322922,50.3672674933065,237.693833574684,51.7660030976553,34.3819587273744,7.29453361848259,254.587418710876,61.2358643905164,7.28979487326273,57.9019310886489,3.2078979303594,8.54769456125772,1.67399364207311,42.7716159557126,0.999999999926484,0.142248266791919,0.671299785274609,0.146198604487828,0.0971022308988716,0.0206013710079155,0.719010993865475
"8",4,1.33856849934235,0.159366316179233,9.20217335068296,5.95749941790698,7.00466275508133,17.5318331689201,24.4104863937893,5.1150534401965,184.778291860967,0.191619653546614,0.148970677491634,0.247630049990718,0.06304546469361,0.254501608236246,0.234924561448843,0.17119147568297,339.996399351711,48.2013997003795,230.5790818183,48.8981784603195,32.6751081403513,6.84684940749974,247.338400847377,65.1499922508711,7.18059516941058,57.0983095574795,3.08280838370191,8.31586757101266,1.60849309436315,42.3422258341285,1.00000000152577,0.14177032423235,0.678180953121172,0.143819695232548,0.0961042771409026,0.020138005670065,0.727473590003809
"9",4,1.27558437122039,0.122589473984026,8.23177064600869,5.76096330224011,6.74183093726012,17.1495726167126,24.0837172865298,4.97594179185412,187.056203419274,0.215147613120876,0.153814843899841,0.252289908283379,0.0642640404381934,0.26180712131713,0.241668111985043,0.175058788393697,323.998430289824,45.7363237651324,222.093967410814,45.6678211303582,30.7208133715876,6.34723358179147,238.605969621447,69.7074889317662,7.03492550048644,56.032066668366,2.93479870384552,8.04292771333617,1.53392395603961,41.7700719454338,0.999999999999524,0.14116217700252,0.68547852905349,0.140950748093087,0.0948177845926369,0.0195903220151737,0.736441745745172
"10",4,1.20516217927264,0.0942995953723274,7.32523822430286,5.55754758733415,6.45025516601956,16.7217262514059,23.6741486440282,4.81425495588712,189.456829174823,0.244885235808348,0.159306538808089,0.257650262088719,0.065631239306363,0.270840462017342,0.250006580323701,0.179717985556215,306.111193539832,42.9850125629863,212.191330775536,42.1067501392173,28.5311885722615,5.80195799421103,228.326205126414,74.9621118135765,6.84779357203159,54.671151987271,2.76351819480021,7.72740029481524,1.45052767731446,41.0343256350142,1.00000000001496,0.140422870743654,0.693183834034154,0.137553774669035,0.0932053096221584,0.0189537596688469,0.745893028247335
"11",4,1.1277704459701,0.0725381502864057,6.48995499334128,5.35026376076077,6.13225126312749,16.2499180222702,23.1742032833503,4.62971161723414,191.973697198057,0.282593262226496,0.165485563595041,0.263792514871861,0.0671530484796107,0.281983798094081,0.260292736702229,0.185297143414685,286.453693432197,39.9764035053114,200.885905240754,38.2722052489648,26.1351815718657,5.2212519352811,216.502262103582,80.9498837038331,6.61551766457923,52.9921981457689,2.57009525450535,7.36969776351312,1.35905395524612,40.117250710611,1.00000000054386,0.139556250953055,0.701285792279574,0.13360695340044,0.0912370208005916,0.018227211091473,0.755801957472664
"12",4,1.044299606389,0.055798577143389,5.72917845229838,5.14202015138486,5.79144100356521,15.7370187717861,22.5792184463235,4.42312629592151,194.597996585349,0.330554072966597,0.172390898431404,0.270809595028873,0.068835931003748,0.295702863735338,0.272956489601851,0.19194268688766,265.252099716437,36.7560236329292,188.266559734486,34.2465375463547,23.5794689360668,4.61906904983965,203.218611238167,87.6801619242101,6.33640393684659,50.9843907991752,2.35739229565814,6.97251648975341,1.26080487307279,39.0063262666325,0.999999998844993,0.138570151300476,0.709764634166137,0.12910939270004,0.0888945608122973,0.0174138830548091,0.766133844824207
"13",4,0.956073991859419,0.0429219824179915,5.04286628172772,4.9354621778692,5.43263356516775,15.1870292914287,21.8883384269152,4.19653750057681,197.317132776455,0.391725415171301,0.180061727452795,0.278808055758839,0.0706879044224695,0.312565914907929,0.288522382991935,0.199822354377356,242.842793951549,33.3849015987263,174.503467942323,30.1330711141143,20.9268710949907,4.01220036016422,188.649778795841,95.1276942820291,6.01134305270823,48.6529726201741,2.13004365086999,6.54102660996607,1.15760960895568,37.6964429517523,1.00000000007929,0.137475364445174,0.718586148333382,0.124084683041967,0.0861745607358865,0.0165218011833733,0.776839105419116
