"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau CCM","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v CCM","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p CCM","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f CCM","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.610720896536204,0.1,0.001,0.001,18.4300387860452,6.11284774269568,13.7729103911114,2.48493482997865,14.5630276769296,7.51842662403791,9.0479616674017,50.8730729702965,9.37922393584036,1.85145082447136,14.894727805129,13.3759902194527,137.695386344572,0.0277162647590525,0.0847045286765215,0.000577970780340335,0.00558499641128374,0.191137765360491,0.157793132982156,0.0217999988809566,0.0368569408195489,0.283359451264079,1.98351615884856,0.283359451264079,0.198351615884856,0.000394207810456458,0.00767156800284473,204.090753746751,72.5564151646605,1.59699392203371e-18,1043.72424485321,10.4115469463346,124.877951309891,221.348911493831,30.6987736741154,31.0692487339713,5.72808805091025,9.21372700694013,9.09652151881112,8417.94392366129,8409.34497972562,5.65663336571953,6.14585694898058,9.23015823316594e-22,5.82919616187503,1.99003981726823,19.7048831775808,4.82540602286648,1.1314628845396,8.80376527244529,11.3617552082878,2.61079662878359,1.80430974218755,3.31841924269176,64.512861871346,1.11393357644647,0.396015133242125,8.71644167350039e-21,5.69667885266331,0.056826541689694,0.681587677874652,1.20812912930301,0.167554845692624,0.169576909900988,0.0312640797861345,0.0502888038229202,0.0496490926837634,45.945395413873,45.8984621148574
"2",4,0.609438326792701,0.0930232558139535,0.001,0.001,18.2184923674572,6.10344214737158,13.7481062978082,2.48831175464375,14.5519001526653,7.50615864029657,9.23921134568253,50.8329882489587,9.37914700966118,1.8504754940821,14.8720542415586,13.3674751955326,137.84223677476,0.0284682260837479,0.0850837564655361,0.00057943941054017,0.00559924528953459,0.19135594035542,0.158210047044885,0.0218692730234997,0.0368918528321725,0.283625524049229,1.9853786683446,0.283625524049229,0.19853786683446,0.000394557432761517,0.00767592639288498,203.688502283097,72.5390072672893,1.17083040804717e-18,1042.85022230551,10.3849582329835,124.667474003019,220.692850677124,31.2818305744272,30.9795713043184,5.71601166031067,9.18864817689659,9.06359985294579,8409.20963699691,8400.63421413732,5.79865033365521,6.17189122858179,6.7842528148136e-22,5.83917419493423,1.98722344822431,19.7236469269846,4.82639220579246,1.15404468987272,8.78659714600775,11.3484476183898,2.60613515447629,1.79946778064498,3.31791616592691,64.4826498812693,1.11407774081123,0.396753338706922,6.40387690640176e-21,5.70388709548202,0.0568007063576967,0.681870877507317,1.20708331466761,0.171096506401528,0.169443294163196,0.0312638233655373,0.0502574680813278,0.0495735141385288,45.9943156799922,45.9474122582534
"3",4,0.608084805734947,0.0865332612222823,0.001,0.001,17.998077753717,6.09350957719512,13.7219239935339,2.49189257137434,14.5400750011132,7.49313103707621,9.43907701815298,50.7904654718109,9.37902343340717,1.84943898708028,14.8480815998066,13.3584371479103,137.996866137795,0.0292633375668471,0.085487886782597,0.000581005065903772,0.00561443861380542,0.19158748358262,0.15865510834614,0.021943192614754,0.0369288757146791,0.283907728964325,1.98735410275027,0.283907728964325,0.198735410275027,0.000394928485806206,0.00768056845863757,203.263712532917,72.5186033318094,2.1095779178788e-17,1041.9135488316,10.3568806926,124.444769771763,220.000573198336,31.8875517494486,30.8849103296136,5.70324164248691,9.16217248247098,9.02889281515501,8399.93034601484,8391.37975374325,5.94817463494131,6.19946215126178,1.22567545720631e-20,5.84975966080717,1.98424870966066,19.7437984312496,4.82751495304738,1.17757143540079,8.76846475094742,11.3343606771726,2.60121158187777,1.79436071794908,3.31737177242924,64.4505666610503,1.11422897275678,0.397524614154005,1.15640554189319e-19,5.71144868284349,0.0567732252416252,0.682167841273149,1.2059752802212,0.174797722558389,0.169301551572703,0.0312634114446906,0.0502242033570594,0.0494936053326886,46.0458270885559,45.998955379265
"4",4,0.606656825647017,0.0804960569509603,0.001,0.001,17.7688623754734,6.08307169235014,13.6943382495605,2.49568936277256,14.5275732125652,7.47939749685364,9.64785991423983,50.7455519050239,9.37888196849602,1.84834956360191,14.8228690033766,13.348889242355,138.158664589486,0.0301038635475878,0.0859185501143564,0.000582672937437006,0.00563062769490133,0.191832951168592,0.159129523455639,0.0220219508254155,0.0369679933200439,0.284205973217158,1.9894418125201,0.284205973217158,0.19894418125201,0.000395319913848057,0.00768548417188847,202.81513849235,72.4947565098703,1.12787462388595e-16,1040.9045831015,10.3272784361101,124.208777793634,219.271256165083,32.5163337214435,30.7851354344077,5.68976276312584,9.1342644971091,8.99239465657001,8390.01410510009,8381.48968954885,6.10551925455881,6.22864437022136,6.57182020160286e-20,5.860946173361,1.98111229993876,19.7652836193083,4.82878082069454,1.20206360780664,8.74931937675785,11.3194519442825,2.59601253102382,1.78898459244627,3.31673965321215,64.4158063458741,1.11438696979983,0.398329299449501,6.19721384591716e-19,5.71934872729922,0.0567442085844594,0.682476882825046,1.20480666551046,0.178664072485923,0.169151839683413,0.0312629398949867,0.0501890806078442,0.0494095633445887,46.0997264043633,46.0528881964954
"5",4,0.605150712404507,0.0748800529776375,0.001,0.001,17.5305520602667,6.0720793955708,13.6653590906385,2.4997293790237,14.5143152011248,7.46486967649985,9.86578032823168,50.6980824976989,9.37867952526585,1.84717593519039,14.7963345846698,13.3388149180192,138.328226531788,0.0309920859126774,0.0863778279480148,0.000584450435195108,0.0056478851555898,0.192093003947098,0.159635979169971,0.0221060000571257,0.0370094124627746,0.284520957016634,1.99164669911644,0.284520957016634,0.199164669911644,0.000395735797789886,0.00769070249705635,202.341609593943,72.4671172669832,5.72359942827737e-17,1039.81982013554,10.2960611985589,123.958924140373,218.503040634419,33.168244411421,30.6799807410249,5.67551459612819,9.1048448323323,8.95401241488835,8379.43931824191,8370.94248313636,6.27098854824492,6.25955218717608,3.34516017673919e-20,5.87278292663156,1.97780132445433,19.7883042320046,4.83022822874661,1.2275372380884,8.72909748168831,11.3036199111659,2.59051916518314,1.783322926996,3.3160441036364,64.3784282577719,1.11455215726321,0.399168426319466,3.15271293081973e-19,5.72760800916252,0.0567134819338281,0.682799185940722,1.2035736781791,0.182699635707994,0.168993608325663,0.0312622650842195,0.0501519409170822,0.0493211152822325,46.1562117032909,46.1094088439294
"6",4,0.603562602951204,0.0696558632350116,0.001,0.001,17.2827593310222,6.06049490283981,13.6347775540885,2.50402087068933,14.5002475203755,7.4494642039741,10.0929322196277,50.6478093128922,9.37843328651843,1.84594009587897,14.7683215715579,13.3281335811844,138.50666451837,0.0319305838687488,0.0868682687676832,0.000586348640860668,0.00566631936064451,0.192369293679158,0.160177583450819,0.0221958222958222,0.0370533083518317,0.284854946338533,1.99398462436973,0.284854946338533,0.199398462436973,0.00039617587592874,0.00769625010432565,201.841935573424,72.4353412360344,9.27705988352086e-17,1038.65776551619,10.263140491392,123.694813577207,217.693443296115,33.8428691216031,30.5691236226654,5.66047160601528,9.0738259006734,8.91360660894992,8368.21204680252,8359.74429627964,6.4449308520578,6.29233269077068,5.43959145388549e-20,5.88536660582818,1.97431308725904,19.8131363241965,4.8318849823662,1.25399026507344,8.70776606915036,11.2868933490759,2.58472419002152,1.77735945259266,3.31528373759943,64.3386829123779,1.11472521428868,0.40004323706081,5.12350049420965e-19,5.73626088626394,0.056680894636883,0.683137164630942,1.20226933782661,0.186906152215327,0.168826031042974,0.0312614442883948,0.0501125917803481,0.0492277385718598,46.2156535537765,46.1688881727899
"7",4,0.601888451340535,0.0647961518465225,0.001,0.001,17.0254087115109,6.04830924142074,13.602575672602,2.5085966337639,14.4853286213444,7.4331596081186,10.3295482076507,50.5946541316454,9.37813495121032,1.84463212560502,14.7388108223254,13.316837747751,138.694003707766,0.0329219174192684,0.0873922313162345,0.000588374814260566,0.00568600199473931,0.19266282211586,0.160756847833211,0.0222918248464033,0.0370998046188623,0.285208413832952,1.99645889683066,0.285208413832952,0.199645889683066,0.000396641526300059,0.0077021399761667,201.314752328586,72.3989355929668,1.18719704361475e-18,1037.41084082249,10.2284473539939,123.415533788238,216.840934983468,34.5401987430571,30.452338021406,5.64459112224652,9.04114256055645,8.87112002045054,8356.26901634514,8347.83191018856,6.62766765144217,6.32710452638972,6.98516840027521e-22,5.89872011028087,1.97064153308397,19.8398921854503,4.83378014218179,1.28143462486409,8.68526302459011,11.2691941649804,2.5786099289339,1.77108264896811,3.31444329681703,64.2961698697833,1.11490621382425,0.400954337589292,6.57484533870358e-21,5.74531066075978,0.0566464175170277,0.683490623073456,1.20089215036727,0.191287929771309,0.168648847105485,0.0312604498373677,0.0500709754463632,0.0491293694077512,46.2780603157386,46.2313345692553
"8",4,0.600124008065868,0.0602754900897883,0.001,0.001,16.7583595484394,6.03548027982781,13.5686839765745,2.5134582764887,14.4695195884669,7.41589939306842,10.5757967823484,50.5384701981763,9.37777935888297,1.84324421420641,14.7077332490808,13.3048990417826,138.89067630178,0.0339688249256022,0.0879523762564558,0.000590540693436191,0.00570704814969082,0.19297430513971,0.161376849979208,0.022394519772519,0.0371490489469578,0.285582441780077,1.99907709246054,0.285582441780077,0.199907709246054,0.00039713485727154,0.00770839131590978,200.75866371883,72.3573923441755,4.19934952850147e-18,1036.07305867849,10.1918927452111,123.120287046962,215.943549561589,35.2599419639612,30.329349296847,5.62783053561022,9.00671613669922,8.82646382700202,8343.56776540439,8335.16293452032,6.81953590016279,6.36400459639091,2.4798867825422e-21,5.91291883247558,1.96677342056557,19.8687640921746,4.83595209040494,1.30987330988609,8.66152962979442,11.2504671039883,2.57215998673858,1.76447816439913,3.31352159364929,64.2506975811495,1.11509544150079,0.401902447781169,2.33248988101393e-20,5.75477204018569,0.056609926216519,0.683860254392892,1.19943848637523,0.195848088562007,0.168461567327254,0.0312592645296099,0.0500269722904262,0.0490257774969361,46.3435759568802,46.2968921005932
"9",4,0.598264825513782,0.056070223339338,0.001,0.001,16.4814880180523,6.02198747543392,13.5330201367782,2.51863851178236,14.4527614474804,7.39763129634321,10.8318291931734,50.4790957347583,9.37736064055032,1.8417738995268,14.6750133733267,13.2922814676228,139.097119043555,0.0350741575295503,0.0885516660722093,0.000592856425336863,0.0057295578636303,0.193305204501058,0.162040964154684,0.0225044460906597,0.0372012169039542,0.285978253616346,2.00184777531442,0.285978253616346,0.200184777531442,0.000397657115916795,0.0077150268106857,200.172205398963,72.3101634121401,2.29442260032213e-19,1034.63788011063,10.1533916353529,122.808236826338,214.999230048587,36.0016800124944,30.1998674018487,5.61014502739864,8.970464525618,8.77954431520569,8330.06221219874,8321.69136540621,7.02087146520073,6.40318544409872,1.36026318103909e-22,5.92801760199766,1.96270344645122,19.8999651014766,4.83843858216176,1.33930630705156,8.6365053390259,11.2306563422892,2.56535777916362,1.75753112556689,3.31250851471043,64.2020719943606,1.11529318824685,0.402888265800133,1.27837623210407e-21,5.76465937261201,0.0565713331975424,0.684246795003489,1.19790445568398,0.200589429503212,0.168263652449194,0.0312578688018344,0.0499804553828609,0.0489167112444222,46.4123459319485,46.3657063478516
"10",4,0.59630624822749,0.0521583472924074,0.001,0.001,16.1947678144629,6.00776484653273,13.4954433042242,2.52416024711146,14.4350502519583,7.3783127887621,11.0977430513656,50.4162296636217,9.37686406272026,1.84020905700351,14.6404740562164,13.278935117409,139.314047939417,0.0362410731319419,0.0891932257719476,0.000595333749784725,0.00575364711410211,0.193657196070529,0.162752651755796,0.0226222258575443,0.0372564448561404,0.286398100285977,2.00478670200184,0.286398100285977,0.200478670200184,0.000398211340899709,0.00772207940171646,199.553865510257,72.2566631962198,3.41212566730515e-17,1033.09948648284,10.1128831856006,122.478551312303,214.00536342438,36.7647417930694,30.0635127604897,5.5914826293799,8.93228948662965,8.73020615673427,8315.7187904563,8307.38372521386,7.23204623371893,6.44480487398801,2.03135356825348e-20,5.94408987898236,1.95843260191221,19.9337090092857,4.84127766611217,1.36972357526373,8.61013294252747,11.2097300198551,2.55819074017513,1.75022012087554,3.31141353009251,64.1502767466285,1.11549988563443,0.403912494130891,1.90736760819776e-19,5.77499391492045,0.0565307016635661,0.68465128266093,1.19628330834202,0.205513760210473,0.168054098878739,0.0312562135424009,0.0499312197000604,0.0488015801873879,46.4846087346037,46.4380159798058
