"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.847424419257389,1,0.001,4.5615948734969,10.9349642227029,16.2434944518904,6.31190902550532,1.64003654321437,20.5957597667864,44.7361168849455,7.13556617348047,141.840557874841,0.0196428571428571,0.00405624714044888,0.337419393166741,0.0506485133707528,0.182049902873828,0.0116081455820629,0.342509534198755,0.158081323476349,0.135306074882946,426.625997785804,1056.90097724811,2.44176677115629e-16,18.843156774728,168.038962990216,204.039980559169,37.9104778710556,6.04685302063436,600.995761921156,8.38015352793544,4.28705156670027,8.23899462178268e-17,0.954377877852005,30.5914768913876,2.36852579889211,12.9847001168675,0.955894528368835,81.3183775668374,1.98204096362295,4.91020482171981,1.13440854264933e-18,0.0875425051574836,0.78068404143188,0.94793941715701,0.176126444428919,0.028092780210553,2.79213696604018
"2",4,0.846061263012917,0.769230769230769,0.001,4.55791706746496,10.9399617224782,16.2523563197625,6.30882017600549,1.63963116649582,20.5773613047534,44.7260909712625,7.13251042687457,141.865350664039,0.0201785714285714,0.0040576402494251,0.337593379922182,0.0506544802124606,0.182031999172302,0.0116073366783729,0.342602601327614,0.158124277535822,0.1353242713157,425.942844233712,1055.21641790726,2.27984405546169e-15,18.7969367105736,167.782336312321,203.623170280831,37.8410130167769,6.0345407802143,600.133888802938,8.59491810685883,4.28168860915468,7.69660260378806e-16,0.952149058660625,30.5417541047313,2.36352269296725,12.9644294964199,0.954207401131841,81.2126811941151,1.98205544319216,4.9102772195211,1.06088818744839e-17,0.0874684742962569,0.780747692938968,0.947527158816915,0.176086972327805,0.0280807497121046,2.79262501307164
"3",4,0.844296041462069,0.591715976331361,0.001,4.55314959173021,10.9464511511389,16.2638667332127,6.30480647306259,1.63910371474855,20.5535250887965,44.7130427145693,7.12853792388115,141.897516430903,0.020875,0.00405945041033648,0.337819475049974,0.0506622423612905,0.182008774984678,0.0116062882674093,0.34272371084634,0.158180174236772,0.135347958719004,425.058182585752,1053.03494102317,6.2627893604329e-16,18.7371486484702,167.44998627365,203.083572191742,37.7510449656353,6.01859635054509,599.017557079553,8.87308956147758,4.27474312343518,2.11569221409001e-16,0.949265965988324,30.4773668728682,2.35704648123258,12.9381782189496,0.952022619390025,81.0758035875618,1.98207421280455,4.91037106752584,2.92037979742608e-18,0.0873725543446655,0.780830280006476,0.946992030683414,0.176035601238462,0.0280651099365399,2.79325819745873
"4",4,0.842012803797168,0.455166135639508,0.001,4.54697570714631,10.9548750032222,16.278813283729,6.29959165410575,1.63841716525966,20.5226751752252,44.6960557671933,7.12337369013561,141.939222379775,0.0217803571428571,0.00406180191721319,0.338113224905605,0.0506723421368755,0.18197866897637,0.0116049306953659,0.342881359507329,0.158252935157229,0.135378806253352,423.913892271619,1050.21320126912,1.12890326922883e-15,18.6599234968196,167.02005352871,202.38587849343,37.634651235209,5.99797185332607,597.573213023921,9.23299597149454,4.26575799439751,3.81697124965441e-16,0.945542027678764,30.3940870335168,2.34867409363699,12.9042203801127,0.949196650779294,80.8987482281587,1.98209851946629,4.91049260076075,5.27842455591289e-18,0.087248395041279,0.780937371612063,0.946297720919415,0.175968723492887,0.0280447783076205,2.79407918070424
"5",4,0.839063942132005,0.350127796645776,0.001,4.53898836890326,10.9658051188416,16.2982152041246,6.29281768528879,1.63752336653689,20.4828005642351,44.6739324642662,7.11666034518892,141.993256712967,0.0229573214285714,0.00406485632766703,0.338494845203447,0.0506854865830463,0.181939674775848,0.0116031748331006,0.343086646862315,0.158347683167222,0.135418998027923,422.435980844265,1046.5686984254,1.19974276337669e-14,18.5603661985904,166.464697223023,201.485214313718,37.4842858840062,5.97133308404872,595.70710866872,9.69799859523563,4.25415139613275,4.06106740973149e-15,0.94074119193508,30.2865328744169,2.3378681679668,12.8603579539721,0.945546759278901,80.6700597740291,1.98212996571576,4.91064983191829,5.62936442508256e-17,0.0870878894912281,0.781076138306495,0.945397407062048,0.175881623875064,0.0280183478157044,2.79514284868046
"6",4,0.835262744509938,0.269329074342904,0.001,4.52867070256133,10.9799791014009,16.3233896035814,6.28402047928267,1.63635917748669,20.43134789731,44.6451054581509,7.10793346321604,142.063193953415,0.024487375,0.00406882251136994,0.338990492320367,0.0507025992882304,0.181889223393321,0.0116009073302988,0.343354099981603,0.158471123068432,0.135471398337204,420.530844017756,1041.87053524438,4.27112423529022e-16,18.4323335763361,165.748676022674,200.324931420985,37.2903933139108,5.93699201227986,593.300466376886,10.2976964765293,4.23918628773539,1.44787050728248e-16,0.934567223267962,30.1478979602353,2.32395096536331,12.8038094342578,0.9408417918343,80.3752438141917,1.98217058649704,4.91085293570558,2.01319283731528e-18,0.0868807365149476,0.781255774782361,0.944230827425224,0.175768131725004,0.0279839900126616,2.79651956601211
"7",4,0.830375004798772,0.207176211033003,0.001,4.51536688680045,10.9983458343385,16.3560349512195,6.27259985372846,1.63484218617816,20.3651009783313,44.6075212855737,7.0965900318085,142.153597835733,0.0264764446428572,0.00407397108512066,0.339634083478871,0.0507248867886844,0.181824041609623,0.0115979849500852,0.343702751018592,0.158632038931658,0.135539769174349,418.081054377925,1035.82901644407,5.94187382669691e-16,18.2682029108022,164.827744449982,198.834175831528,37.0409707015696,5.8928309817179,590.203972425047,11.0692998924645,4.21993746212213,2.0180628712773e-16,0.926652524483159,29.9696466652939,2.30607577885666,12.7310835305285,0.934791793709554,79.9961101882745,1.98222296378198,4.91111482198644,2.81718547727515e-18,0.0866139494665726,0.781488031317963,0.942720712146024,0.175620162541629,0.0279393308338917,2.79829916999474
"8",4,0.824110159980924,0.159366316179233,0.001,4.49825336506003,11.0221228418009,16.3983374425207,6.25777787919549,1.63286415733861,20.2800456086022,44.558484616012,7.08184805377023,142.270265860568,0.0290622351785715,0.00408065186691162,0.340469515622102,0.0507539333672148,0.181739981918425,0.0115942281561533,0.344157619812898,0.158841978375184,0.135629065072919,414.94090468134,1028.08462095256,2.86968226243604e-16,18.0586515728571,163.646944412042,196.925367425055,36.7210998854092,5.83622293255318,586.231857794407,12.0591101570583,4.1952554278332,9.77039329880937e-17,0.916547598630536,29.7411927184501,2.2831976396604,12.6378463334741,0.927037196845363,79.5100787886161,1.98229033970345,4.91145170196473,1.37092857384449e-18,0.0862712982911056,0.781787848269874,0.940768309619956,0.175427104787449,0.0278812915502765,2.80059578465685
"9",4,0.816112940698203,0.122589473984026,0.001,4.47630909604094,11.0528642830271,16.4530998619313,6.23856052017391,1.63028365027985,20.1712295180607,44.4944517223312,7.06269140836757,142.420509776862,0.032423762875,0.00408931499623437,0.341553360515551,0.0507917990519948,0.181631836691894,0.0115894155933861,0.344751576251807,0.159116112116219,0.135745837799959,410.932199828911,1018.19756512267,5.64018060448622e-16,17.792497023485,162.138968106514,194.491972124912,36.312497839866,5.76395385452679,581.156105248658,13.3239682049547,4.16373057218544,1.9264226393769e-16,0.903712933450065,29.4495985765145,2.25404829453287,12.5187908679341,0.917137927749596,78.8895223995402,1.98237673455948,4.91188367600459,2.72087775397066e-18,0.0858327290092148,0.782174086804722,0.93824811187719,0.175175006780832,0.0278058716864865,2.8035533420642
"10",4,0.805957307393204,0.0942995953723274,0.001,4.44828134553881,11.0925454327194,16.5239041568235,6.21366430016033,1.62691099728905,20.032654669233,44.4107598265618,7.03780850683823,142.613473227622,0.0367937488803571,0.00410054258753275,0.342958943806124,0.0508412025707006,0.181493128724488,0.0115832772228105,0.345528059856395,0.15947448916449,0.135898760752947,405.841191269771,1005.64016603498,1.25377254205415e-14,17.4566852238964,160.222923670145,191.407134657249,35.7931764091021,5.67217319412033,574.701854402636,14.932418876885,4.12367032855995,4.2999250679601e-15,0.887518869681072,29.0793597102794,2.21712190315874,12.3675468007347,0.904566922584853,78.1012698157386,1.9824871007088,4.91243545506393,6.12453330345417e-17,0.0852738805768584,0.782670380057036,0.93500163020513,0.174845511128196,0.0277079075072371,2.80735183518942
"11",4,0.793145498767049,0.0725381502864057,0.001,4.41265546785259,11.1436553659958,16.615298887261,6.18144796784653,1.62251013065691,19.8571961775453,44.301269650977,7.00550807785625,142.8604604554,0.0424747306873214,0.00411507641152071,0.344779868762343,0.0509057226273198,0.181315926307965,0.0115754937809514,0.346544621729598,0.159943671567507,0.136099378770441,399.418039012045,989.79540297527,1.14322294944921e-14,17.0365323731888,157.804010593396,187.524131187469,35.1373526133377,5.55638719852788,566.545655809942,16.9651736386947,4.07308371501517,3.94160258477198e-15,0.867256991520901,28.6123803558535,2.17068441433885,12.1766605699686,0.888708969183242,77.1065118008249,1.98262735785406,4.9131367463295,5.67471890180768e-17,0.0845657728669378,0.783306005295677,0.930830449395092,0.174414447444792,0.027580740464001,2.81221378849212
"12",4,0.777116431684307,0.055798577143389,0.001,4.36766034943293,11.2093020079005,16.7330221077431,6.13983768224747,1.61675767815347,19.6366530156184,44.1579051040527,6.96362137866744,143.1752425425,0.049860007036375,0.00413387003839082,0.347136957434649,0.0509900580908912,0.181090694622397,0.0115656986279856,0.347877614611349,0.160558899051392,0.136363085297246,391.380969570757,969.966972362991,3.86985616353572e-16,16.5163746794651,154.774900858187,182.680005008145,34.3158336451157,5.4115445973906,556.319167950813,19.5142578967012,4.00971740528003,1.34337009431951e-16,0.842170904356849,28.0282943065216,2.1128218832831,11.9377103518627,0.868871642724541,75.8613981517697,1.98280450150866,4.91402247080478,1.96053687272151e-18,0.0836748452510704,0.784116740470916,0.925488882770752,0.173850020094696,0.0274158321994781,2.81841028626968
"13",4,0.757268777082575,0.0429219824179915,0.001,4.31127580366313,11.293311598089,16.8842383016919,6.08623188699904,1.60924006354302,19.3619448604429,43.9700811172632,6.90939250472702,143.574283238539,0.0594608662901447,0.00415813411092023,0.350184231421281,0.0511004057198489,0.180806279817461,0.0115534944885692,0.34962875901531,0.161367119545528,0.136710472529747,381.427743255793,945.407371750719,0,15.8808235613594,151.019815233148,176.704112897598,33.2971695558915,5.23226721243814,543.621609442779,22.6800240410844,3.93113064119211,0,0.8115165271508,27.3053309710258,2.04154999446992,11.6416480705487,0.84431588876365,74.318767104304,1.98302646829234,4.91513235376566,0,0.0825637201731731,0.785145538412279,0.918677099733311,0.173110555579776,0.0272023326957757,2.82626541808148
"14",4,0.733004747397657,0.0330169095523012,0.001,4.24131517734876,11.4003033986302,17.0777772916617,6.01742996569524,1.59941552903245,19.023574625627,43.7240303403273,6.83936848299007,144.076784705949,0.0719419833200452,0.00418940011006157,0.354117701263424,0.0512449156444234,0.180450127323058,0.0115384888634657,0.351933701876352,0.162430939327547,0.137169106358569,369.257506810104,915.371506624744,1.81540947375836e-16,15.1167496889005,146.422441910509,169.433430547727,32.0499218148191,5.01328956723363,528.044835896252,26.565117395734,3.83485749060092,6.42868629699153e-17,0.774656562625573,26.4219482857044,1.95500575147374,11.2794476291369,0.814313333526749,72.4314382571463,1.9833019049495,4.91650953425025,9.75066180420253e-19,0.0811928746246437,0.786442801060813,0.910036057141687,0.172141851733572,0.026926647570827,2.83615717925096
