"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau rRNAp","tau Deg","tau Maint","tau r","v Cin","v EAA","v ENT","v rRNAp","v Deg","v Maint","v r","p Cin","p EAA","p ENT","p rRNAp","p Deg","p Maint","p r","f Cin","f EAA","f ENT","f rRNAp","f Deg","f Maint","f r"
"1",4,1.26804784681855,1,14.2172062520145,9.12085455639757,2.8459920150847,67.8581206020781,145.957826576462,0.0176182486124593,0.166591778428397,0.121742458205168,0.00965265235837343,0.0124059392025144,0.135137133017228,0.428279043223655,317.104411107904,239.648963105969,126.475810023489,127.729278688694,35.2954710356411,30.4331483236451,185.081507716598,5.58682435100654,39.9235469623447,15.3974760157494,1.23292632316776,0.437873467792272,4.11264841314546,79.2665310432561,1.04197044530397,0.787460306628128,0.415585691885921,0.419704452954854,0.115977061131786,0.1,0.608157610735259
"2",4,1.2490866246229,0.714285714285714,11.9457819230855,8.64864623713368,2.79990825731051,67.8656775284025,148.739986066638,0.0211294737380357,0.171322502487633,0.12405144692331,0.00969396113857103,0.0124053531518801,0.135715455939994,0.430569144755975,312.490275337152,238.956123784154,124.600259723003,127.09485411956,35.9700013418833,29.9780789909495,185.789127142434,6.6027550661279,40.9385611114459,15.4568425056588,1.23205257674736,0.446220569519664,4.06848865846188,79.9950655786767,1.04239593014447,0.797102855911133,0.415637905819852,0.42395930092095,0.119987679506558,0.1,0.619749941944326
"3",4,1.22463319966187,0.510204081632654,9.7602482091452,8.09132844228562,2.73872685586362,67.7339767320002,151.675719794386,0.0251783070916098,0.177634048066833,0.127277880810303,0.00975095116565619,0.0124155854599313,0.136513316319187,0.434000513113004,306.501337137378,237.13232339642,121.989093864155,125.893691772823,36.6497305330498,29.3911967918851,185.747122042816,7.71718479043393,42.1227745323995,15.5265133489987,1.22758324054097,0.455027861516532,4.01228974465007,80.614346275846,1.04283380941468,0.806814111978909,0.415053169586604,0.428338092743413,0.124696285056242,0.1,0.631982165809941
"4",4,1.19396489573339,0.364431486880466,7.79603371231432,7.47098588301729,2.65932060711131,67.4074673909783,154.66619244912,0.0298314231860601,0.18586575427953,0.131706834885672,0.00982882780910791,0.0124411255835234,0.137603589327511,0.438865294418537,298.949234094304,233.87993178951,118.511272257863,123.976590674971,37.2956113661005,28.6551574976014,184.666004340994,8.91808111341572,43.4702699329022,15.6087445673572,1.21854456210454,0.463999384719938,3.94305252441508,81.0435003642052,1.04326501824088,0.816187912452014,0.413577459023852,0.432650180636236,0.130153224142015,0.1,0.644442468537999
"5",4,1.15643467689341,0.26030820491462,6.11835757180086,6.81386431185572,2.55857168484842,66.8386092813045,157.670597198573,0.0352376590427266,0.196463822981735,0.137726707420811,0.00993459332330358,0.0124862187265751,0.13908430652625,0.445470392603282,289.668244783805,228.999233077022,114.069699930066,121.239222734355,37.8827760694073,27.7544322454418,182.335746126923,10.2072308451968,44.9900647901971,15.7104441878479,1.20446237269924,0.473012627972485,3.86020596188707,81.2251764127726,1.04368283314957,0.82509067759666,0.410996337166292,0.43682832947976,0.136492707667003,0.1,0.656960821660722
"6",4,1.1114613859766,0.185934432081871,4.73637603715647,6.14507071468794,2.43373700598137,65.9860761185798,160.698740197492,0.0416400481415534,0.210047101222538,0.14588461150622,0.0100777910018987,0.0125552543961967,0.141089074026582,0.454172344102377,278.51273357837,222.365151684206,108.602054018049,117.620008618507,38.3980325696676,26.6750732634385,178.610444504598,11.597283634239,46.7071555241774,15.8433684592005,1.18534986449884,0.482097067225624,3.76356138632976,81.119924261821,1.04409360314712,0.833606526543212,0.40712935610528,0.44093602839217,0.143947243145146,0.1,0.669578084156217
"7",4,1.05855581368742,0.132810308629908,3.62666108684029,5.48559249732087,2.28305133080596,64.8119274992609,163.792767665817,0.0493949233454147,0.227485402122628,0.156963997194465,0.0102715021481079,0.0126533066993362,0.143801030073511,0.465420675260117,265.362982771008,213.899122749404,102.083913138948,113.095874012961,38.8340376616824,25.4053395284981,173.383786452603,13.1075841926846,48.6589279523255,16.0234990555418,1.16166451286626,0.491378988906842,3.6533139935653,80.6963989699262,1.04451657681387,0.84194553869066,0.40182070003212,0.445165764803486,0.152857778649724,0.1,0.682469865274235
"8",4,0.997395757374821,0.0948645061642198,2.75180985021349,4.85124683031551,2.10651825000082,63.2808022651419,167.009622838438,0.0590089688841511,0.2500026807838,0.172099357894065,0.0105336927754724,0.0127866360514502,0.147471698856614,0.479807323751506,250.143387066885,203.556472804324,94.5387368763603,107.684052629074,39.1838462950928,23.9374981769958,166.574689259827,14.760703344006,50.8896638919759,16.2700559125376,1.13431072721247,0.501029581671318,3.53010352253866,79.9237558584964,1.04498550858284,0.850366530784514,0.39493992303345,0.449855084407108,0.163692320748661,0.1,0.695873428493493
"9",4,0.927950462196606,0.0677603615458714,2.07161002217773,4.25283800310593,1.90664472794882,61.362058868878,170.406848382141,0.071201585691196,0.279321747739144,0.192952335346609,0.0108891539952033,0.0129631125861437,0.152448155932847,0.498126884963925,232.853113509855,191.333738651599,86.0535351273364,101.450025787246,39.4365736091727,22.2708110927186,158.129113717675,16.5795109150337,53.4436742816291,16.604230567651,1.10470495361467,0.511220743707449,3.39514408221374,78.7683628382916,1.04555291022152,0.859123351435347,0.386396053422013,0.455529102038025,0.177077401649132,0.1,0.710028534925588
"10",4,0.85064185543465,0.048400258247051,1.54859140669226,3.6969336024313,1.68874413969598,59.0343871373045,174.031343859849,0.0870013526595528,0.31787213218269,0.221988748606173,0.011372542963791,0.0131925999192529,0.159215601493073,0.521457219168448,213.605811346316,177.293386049568,76.794924546616,94.5176591782973,39.5746556104582,20.4154045304316,148.038345244727,18.5839945230708,56.3566266454648,17.0476091994088,1.07490613984214,0.522092598410991,3.25045091203708,77.1956638416141,1.04629722633177,0.868429453774921,0.376161659849277,0.462972257235498,0.193847031301621,0.1,0.725130599416036
