"","convergence","mu","x_C","x_W","C","I","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau RESP","tau FERM","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v RESP","v FERM","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p RESP","p FERM","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f RESP","f FERM","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.95826245300248,1,0.001,15.89316212997,80.9237033961295,14.1846242235993,6.02096597234487,7.96995581082254,37.9801600054098,8.12199530940623,82.9054353356723,0.0264423076923077,7.53731343283582,0.206158565473351,0.0285297134386243,0.19468409976604,0.0378219927894242,0.217546492571364,0.162651583230926,0.512703725795404,300.440876311348,6.53679758675258e-11,3.39421459015635e-13,285.211055782782,77.1487254690246,49.9476300627806,36.3949612922107,7.78300314846626,79.4451658319999,7.94435009477121,4.9269892258359e-10,6.99746410815351e-14,8.13698969101024,15.0196301660344,1.88911890408332,7.91759617639099,1.26591778438932,40.7318325185001,1.23435713463241,2.68563413804396e-13,1.39450831300703e-15,1.17178563018398,0.316964458630462,0.20520913892583,0.149528188997676,0.0319763594858513,0.326399351715245
"2",4,0.95576675062744,0.769230769230769,0.001,15.8447019934798,80.8746963424778,14.2028546613838,6.00536973617257,7.95210635514791,37.9656863178179,8.1071664768344,83.0474183733188,0.0271634615384615,7.53731343283582,0.206222711386088,0.028561260608823,0.194685539780446,0.0378506424499429,0.217758314734219,0.162809954941472,0.513122563888399,299.669983796059,1.29093782106227e-11,3.5231142111858e-14,284.526144457103,77.0737852146762,49.7746335267392,36.2863406473215,7.74856016035973,79.3739612066645,8.14007407907564,9.73020297964845e-11,7.26546165153596e-15,8.12642536186296,15.0051514774414,1.88400185669755,7.90165238723253,1.26154273056946,40.728570480342,1.23440482213546,5.31764927274399e-14,1.45124617291715e-16,1.17202410562575,0.317483422677318,0.205032372168602,0.149471205975661,0.0319179782552535,0.326958340052436
"3",4,0.952547848017118,0.591715976331361,0.001,15.7824533814896,80.8118059408651,14.2263791879706,5.98529826465829,7.92915816245874,37.9467133682713,8.08804315591348,83.2301482489888,0.0281009615384615,7.53731343283582,0.206305686876277,0.0286020682269488,0.194687390299449,0.0378876640730342,0.218032739850845,0.163015132598763,0.513665651303077,298.675555899628,0,1.62534176153788e-13,283.642013894659,76.9758657643529,49.551591242845,36.1460601582692,7.70424810283497,79.28069860472,8.39307030881406,0,3.35317248522771e-14,8.11274823344418,14.9862304217025,1.87739404329322,7.8810245311209,1.25590902605741,40.7237716845564,1.23446608776731,0,6.71775525655932e-16,1.1723304445331,0.318151566091187,0.204803365310406,0.149396509323903,0.0318426895902106,0.327677749011767
"4",4,0.948405669964872,0.455166135639508,0.001,15.7028455952498,80.7313201772582,14.2566554237988,5.95954059058742,7.89972827958436,37.9218300926913,8.06337016378711,83.4647096889662,0.0293197115384615,7.53731343283582,0.20641276023274,0.0286547272547174,0.194689762759228,0.0379354550301024,0.218388547603891,0.163281157087021,0.514369596018723,297.395633278678,2.41212204101724e-11,6.80275961092845e-14,282.502965481585,76.8478159674563,49.2646867442131,35.9652786753529,7.64734598236127,79.1584039109875,8.71955418052894,1.81809198613986e-10,1.40417638849154e-14,8.09504542452364,14.9614830592689,1.86887830855718,7.85440497407952,1.24866750064473,40.7166762411815,1.23454444337034,1.00131660631294e-13,2.82395171195609e-16,1.17272221661749,0.319009540058944,0.204506853728606,0.149298543672013,0.0317455518259335,0.328601219247899
"5",4,0.943090962659046,0.350127796645776,0.001,15.6014756474103,80.6288968939616,14.2955114677129,5.9266183220262,7.86215782098257,37.8890440760415,8.03167678385851,83.764619085303,0.0309040865384615,7.53731343283582,0.206550685530575,0.0287225593684066,0.194692788715009,0.0379969814524746,0.218848837826229,0.16362529930933,0.515281140766781,295.752978087142,5.8239263517917e-15,1.48083458397292e-14,281.039367399924,76.6800918717302,48.8967570203929,35.732815051905,7.57460178985544,78.9976552499267,9.13997562881276,4.38967583232061e-14,3.05867398476991e-15,8.07216991500375,14.9290609254302,1.85792916959003,7.82008504636901,1.23939648501409,40.7060019150831,1.23464421736129,2.43124415486326e-17,6.18186118630421e-17,1.17322108489117,0.320107113133682,0.204123382606009,0.149169464866305,0.0316207747396004,0.329781964902768
"6",4,0.936297140426106,0.269329074342904,0.001,15.4731267480333,80.4992491425509,14.3452139326645,5.88474073600589,7.81442415270666,37.8458098306979,7.99107176364703,84.1463641205649,0.0329637740384616,7.53731343283582,0.206727911407324,0.0288097196356602,0.194696630022716,0.038075998695635,0.219443762411006,0.1640701027372,0.516459983348258,293.652481502975,2.54287532857626e-12,3.31533617483391e-14,279.165037175343,76.4601828666255,48.4268070861065,35.4349235215927,7.48201764124252,78.7860001033388,9.67989404609759,1.91664483721046e-11,6.85372523036561e-15,8.0426664531003,14.8865399350526,1.84389904344436,7.77597293832454,1.22757540308021,40.6898163014462,1.23477054664007,1.06924605010424e-14,1.39405580362984e-16,1.17385272479743,0.321505138697309,0.20362843437146,0.14899925130196,0.0314609124553033,0.33128489811246
"7",4,0.927653299306015,0.207176211033003,0.001,15.3117867505402,80.3362962988379,14.4085280241809,5.83178487213997,7.75415131089835,37.7886530852427,7.93928384484801,84.6295158452941,0.0356413677884616,7.53731343283582,0.206954906692153,0.0289213566609858,0.194701475705328,0.0381771530872853,0.220211324196278,0.164643980707497,0.51798234030023,290.978915192392,1.058593471931e-12,1.08680343828786e-15,276.774885694984,76.1715982338209,47.8295460411396,35.0547687108558,7.3649028528002,78.5068495925578,10.3708865350596,7.97895079589781e-12,2.24919304163575e-16,8.00470518398821,14.8307225829583,1.82599590130795,7.7194570372118,1.21258692320903,40.6651616815513,1.23492934390686,4.49272463914254e-15,4.61244917389683e-18,1.17464671890473,0.323276144489828,0.202991030717444,0.14877422474505,0.0312570230112126,0.333187070257064
"8",4,0.916720368673862,0.159366316179233,0.001,15.1107218582025,80.133384454614,14.4887386540683,5.76530751100063,7.67863960962965,37.712970925509,7.87355083530927,85.2366861593976,0.0391222396634616,7.53731343283582,0.207244576950933,0.0290638174439924,0.194707537186534,0.0383061077563784,0.221199967214008,0.165383153057203,0.519944190893939,287.595640434615,0,3.42038033625571e-14,273.743333921836,75.7926869290417,47.075267862139,34.5722486106192,7.2178444245171,78.1382063605812,11.2513855712497,0,7.08855275798604e-15,7.95602628361408,14.7574074087038,1.80327028338747,7.64738025918352,1.19370986920299,40.627506484056,1.23512724230359,0,1.46893914176332e-16,1.17563621136579,0.325504281817269,0.202172556188263,0.148476263486256,0.0309982316350758,0.335577504564557
"9",4,0.909798628890823,0.122589473984026,0.001,16.0369634164281,23.0082238188561,15.3032279801249,5.5845854479968,9.05118653164596,43.5464439674776,7.92708729403013,133.542282264454,0.0436473731009615,7.53731343283582,0.205970500003068,0.0284372222237312,0.200665907779766,0.0374278918844231,0.22175236876778,0.165796163564696,0.465011747944554,249.670436465527,1.36881084473249e-12,142.172108781279,92.907920356411,111.120124076443,51.9113963493998,39.6184950146821,7.21205315120648,121.496585303152,10.8974586926908,1.03171563670135e-11,29.2832603321707,2.64204317751998,22.2980205703996,1.94293413013477,8.78549511652026,1.19573074389471,56.4973395011132,1.08040883230622,5.92330973318783e-15,0.615227033722523,0.402044147337918,0.480854542486962,0.224638254761829,0.171442692785345,0.0312090050946068,0.52575701678919
"10",4,0.900085529310163,0.0942995953723274,0.001,15.857054276097,20.1944634474782,14.9872864589612,5.46250786091216,9.18452213963433,43.4030586493757,7.79404885491007,137.117059644439,0.0495300465697115,7.53731343283582,0.206206323634323,0.0285532010587747,0.201830485166628,0.0374776096249068,0.223778738423667,0.167311206298069,0.46409984057705,244.687333672711,2.8671033884617e-12,150.086588435354,80.3280401459591,112.223504631352,50.9984998864944,39.0664650181034,7.015310589041,123.417081207518,12.1193750318279,2.16102568831815e-11,30.9488036280722,2.29362268094489,22.6501243868451,1.91130187020189,8.74224425642349,1.17374007720806,57.2778477128941,1.07027157750186,1.25408177872186e-14,0.656484368665518,0.351357861292664,0.490869819584695,0.223069351831488,0.170878183658959,0.0306852317122444,0.539830943482044
