"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"32",4,0.291594825930147,0.0600015273456985,0.001,1.71396828168992,3.28537905133654,8.81191359410164,1.94773735545845,13.3215961800115,6.68366785127549,45.9649998063474,32.4511831427933,7.32252752238991,1.89792159521041,9.23088429541446,11.2657780993142,146.10244413092,0.552648255959547,0.671781854434195,0.00867087928740337,0.251047021871769,0.290747336846169,0.0563163578545333,0.071825418071245,0.414968738325107,3.31974990660086,0.414968738325107,0.26147125578882,0.000653832073617979,0.00946659783653988,93.6589581600773,9.09645837607307,552.269066987033,4.45245865434475,56.1529660564599,75.195630920458,74.4619784300616,9.46259709975014,2.13521113826,3.80388732519181,2.69167809930271,4263.72961601544,4260.27167643246,51.760459882155,6.11083567666184,4.78865841401145,1.11777648518043,16.326325336929,4.23474406001392,5.3482627311512,3.92668197976214,7.08836697681174,1.57849432406571,0.703796452803943,2.78776317618577,40.3302786351876,1.10757083449515,0.107570831370108,6.53089809458738,0.0526528742602416,0.664040991874301,0.889231412830959,0.880555551845735,0.111900631526874,0.0252500949047928,0.044983146747025,0.0318306355014292,50.421045265106,50.380153148593
"33",4,0.283564245525572,0.0547959153841995,0.001,1.6272802024241,3.23375154042503,8.63898865987712,1.93754645763557,13.2611360492028,6.49436224423322,46.3622930396923,32.0755643783846,7.29083309533566,1.88256965756239,9.07666033517815,11.1641028345821,146.954913471975,0.582673886083742,0.676864049416997,0.00899341717897034,0.253813933050558,0.299855233062014,0.0588302604104379,0.0747932075908284,0.421842466241782,3.37473972993426,0.421842466241782,0.265670773892751,0.000663897084802663,0.00957216649163483,91.1820491951895,8.94841743514177,539.499318254876,4.30980293803429,54.7026973822301,72.3427444213591,73.0371591479769,9.09548321276355,2.06741958593173,3.66624625872567,2.57381633983668,4170.44827480853,4167.11591649563,53.12939894564,6.05686206102371,4.85194243683619,1.09388803437533,16.4028900726694,4.25594249311431,5.462683405999,3.8368610701329,6.97700301508802,1.54657836363054,0.683787778862218,2.76874845196568,39.8883273426376,1.10881701150649,0.10881700472542,6.56056786458709,0.0524092500235801,0.665210773042247,0.879722120543228,0.888166533327439,0.110605394408223,0.0251408037770195,0.0445832952420805,0.0312988287419936,50.7146311530751,50.6741080937845
"34",4,0.275416247321289,0.0500419318577164,0.001,1.54393199877454,3.18165447887822,8.46313439179095,1.92642993481293,13.1990464028509,6.30558095290346,46.7643190087745,31.6881428092526,7.25725597393641,1.86658440488344,8.91924101067612,11.0590396358776,147.825639140776,0.615210904141259,0.682356289624691,0.00933901578543418,0.256713974338578,0.309562508777757,0.0615421831479555,0.077983960581644,0.429173510624231,3.43338808499385,0.429173510624231,0.27014872104323,0.000674505597860952,0.00968429524177735,88.6622335530038,8.79152179011836,526.409061667381,4.16580193186635,53.2255493522935,69.482788983285,71.5536291662904,8.72742937710542,1.99876620619157,3.52786540237651,2.45650388811456,4074.56442552393,4071.35827900236,54.5459728673269,5.99895018885978,4.91614253650727,1.06941957023674,16.4766345885703,4.27612252524007,5.58003539637757,3.74558150449738,6.86254007702648,1.51406637974769,0.663621383611869,2.74831651386099,39.4282356089134,1.11007191046827,0.110071909971069,6.59076462836438,0.0521568149574619,0.666396332322286,0.869940776590392,0.895868180244723,0.10926945796294,0.0250250205997807,0.0441697003352599,0.0307560034850901,51.0145000290731,50.9743583244057
"35",4,0.267164944741279,0.0457003943906086,0.001,1.46382391723927,3.12911158482453,8.28461478294471,1.91436966804388,13.1354066754863,6.11740797979005,47.1703848272071,31.2891062411177,7.22173331240506,1.84986962561375,8.75879833588414,10.9506850766593,148.714690718483,0.650488084130685,0.688295676883043,0.00970988972019133,0.25975271652329,0.3199204961981,0.0644717533864528,0.0814181499114311,0.436993799732926,3.49595039786341,0.436993799732926,0.274924418692516,0.000685708653460315,0.00980335719534622,86.103843103029,8.62600839450351,513.018267969199,4.02077266518789,51.7241296526966,66.622708977261,70.0126291988093,8.35935233991222,1.92939398134495,3.38906328786539,2.34004387340649,3976.2148329845,3973.13521280199,56.0095239363784,5.9372442866936,4.98135080642449,1.04440662230514,16.5476092239055,4.29528286311939,5.7002987398021,3.65298514232457,6.74506565671815,1.48099964369966,0.643335201611264,2.72652491899473,38.9500636765058,1.11133518692384,0.111335177455917,6.62148438655278,0.0518957804949321,0.667599066713789,0.859893798770668,0.903647218912014,0.107893469796957,0.0249025286634657,0.0437423597691208,0.0302027528823591,51.3206762371417,51.2809278339596
"36",4,0.258825484444704,0.0417355199914234,0.001,1.38688436603591,3.07616509888423,8.10363576106297,1.90137566400876,13.0703047307603,5.92992180513775,47.5797379921994,30.8786776537084,7.18420549934347,1.83245563741444,8.59551703784159,10.8390603543725,149.622059797474,0.688761190329736,0.694723256267376,0.0101082456640213,0.26293875264856,0.330982201411723,0.0676398801174078,0.0851176053017606,0.445339494212089,3.56271595369671,0.445339494212089,0.280019778065284,0.000697534486264672,0.00992976618084607,83.5115581747575,8.45216732389184,499.349110391291,3.87505243112738,50.2012445180284,63.7695909904919,68.4158263087949,7.99218870273293,1.85945546871788,3.2501804752535,2.22473886137205,3875.55329006657,3872.60021106957,57.519520214737,5.87191720577085,5.04754347994568,1.0189014526884,16.6157184241853,4.313367489733,5.82339130014581,3.55923727452266,6.62471166358979,1.4474337289474,0.622970882214615,2.70333207317795,38.454014607816,1.11260639915583,0.112606394334291,6.65272002794521,0.0516264841198933,0.668820306040315,0.849588446896167,0.911489233567038,0.106478198805891,0.0247731224115292,0.043301450412542,0.0296397139235917,51.6331569550433,51.593813723267
"37",4,0.250413996892036,0.0381146301291538,0.001,1.31301355926951,3.0228355384402,7.92041787277185,1.88744328808296,13.0038467587862,5.74318852583859,47.991586636126,30.4571431120113,7.14462304759279,1.81435286631363,8.42960868612199,10.7242214288314,150.547720181912,0.730305532735326,0.701684791127949,0.0105367801321242,0.266280329358813,0.342810266927,0.0710711487372694,0.0891076456355663,0.45424945257459,3.63399562059672,0.45424945257459,0.285458340309844,0.000710020759540701,0.0100639488639068,80.8904083680208,8.2703488931841,485.426184342191,3.7289874595151,48.6599038569825,60.9306516413277,66.7653612596818,7.62689494059148,1.78911361363467,3.11156613455868,2.11089200332763,3772.75247037526,3769.92563337363,59.0747127763855,5.80317803566916,5.11482897478964,0.992956008894565,16.6811146298543,4.33041140545955,5.94930415185829,3.46451285160759,6.50163103669835,1.41342721327291,0.602571727843227,2.6787325745749,37.9403387950039,1.11388519056548,0.113885185385828,6.68446418753941,0.0513492760236869,0.670061474211332,0.839033352458765,0.919379054331916,0.105024631420729,0.0246366311985958,0.0428471991509959,0.0290676161590413,51.951933352851,51.91300695928
"38",4,0.241947494391223,0.0348078813964875,0.001,1.24213638206222,2.96916984397799,7.73521932360054,1.87257706430948,12.9361362681252,5.55737289859235,48.4050722564714,30.0248170798157,7.10293441246202,1.79554360936841,8.26129477361263,10.6062495075102,151.491474692412,0.775428165578929,0.709225050105974,0.0109983706155609,0.269785957339548,0.355470527594769,0.0747919186924926,0.0934153856065704,0.463765277984045,3.71012222387236,0.463765277984045,0.291265284169897,0.000723210228109553,0.0102063625643813,78.245699279048,8.08092636231315,471.275940526263,3.58293108594049,47.1032704128154,58.1131276772207,65.0638108237742,7.2644292620162,1.71853718392038,2.97357060750003,1.99879957090288,3667.99948865471,3665.29827234604,60.6739190563927,5.73119540421423,5.18326745610488,0.966624493102081,16.7438243850826,4.34639232020113,6.07796097713582,3.36899005609437,6.37598299861402,1.37903879939243,0.582180925017696,2.65273474689569,37.4093630741642,1.1151706977315,0.115170704240746,6.71670295317393,0.0510645287325336,0.671323630764207,0.828237944529676,0.927300234798303,0.103533851999364,0.0244928772843518,0.0423798220179959,0.0284872233572849,52.2769377324379,52.2384395491075
"39",4,0.233443781845253,0.0317880195401712,0.001,1.17416694882935,2.9151842514132,7.5482551410641,1.8567998555819,12.8673058577579,5.37247717004847,48.8193316321233,29.5820781937698,7.05909441106969,1.77608111150427,8.09081739074314,10.4851985069702,152.45320978007,0.824463242123802,0.717402880612203,0.0114961441503992,0.273466832354113,0.369037297611318,0.0788328165102403,0.0980718017702288,0.473933319904329,3.79146655923463,0.473933319904329,0.297468686707349,0.000737138803605352,0.010357492889269,75.5830727635378,7.88437596983326,456.927367914333,3.43725092201133,45.5347024100849,55.3242611901404,63.3142744631136,6.90575220839561,1.6479016957228,2.83655417499985,1.88875100991442,3561.50191549058,3558.92538455072,62.3154652203056,5.65627403258801,5.25290288780566,0.939974121648692,16.8040035249533,4.36136733096694,6.20934497437234,3.27286607056159,6.24796417223904,1.34433753724617,0.561844282436421,2.62532126102289,36.8615443639231,1.1164627446118,0.116462743746479,6.74942635457368,0.0507727783218613,0.672608256969009,0.817213090624197,0.935236238163281,0.102007166185413,0.0243417048657576,0.0418996865788731,0.0278993703129074,52.6081311347136,52.5700723379551
"40",4,0.224921317905658,0.0290301548312066,0.001,1.10903282540926,2.86074313599495,7.35977595776627,1.84008516402916,12.7974643893777,5.18872268914458,49.2334511374835,29.1293739634696,7.01310462629362,1.75601584277686,7.91845173713969,10.3611523388654,153.432625809772,0.87778109378796,0.726269310513823,0.0120338686065685,0.277331428398448,0.38358592614055,0.083230939890938,0.103109998579878,0.484802596228794,3.87842076983035,0.484802596228794,0.304098225614302,0.000751873182431955,0.0105178318986136,72.9083489058443,7.68116679923088,442.411057236013,3.29229693646172,43.957635717314,52.5712227798308,61.5202928604811,6.55181718163035,1.57739673515623,2.70087844681424,1.7810286004898,3453.47993967447,3451.02684068596,63.9975702488462,5.57859571521908,5.32391653287124,0.913057412100763,16.8615304075748,4.37555228318121,6.3433573094779,3.17633797967081,6.1178082598925,1.30939288311394,0.541607637177273,2.59657895270796,36.2973201879385,1.11776021062075,0.11776021193964,6.78261795717933,0.0504743088048524,0.673915908056403,0.805971084640264,0.943169562020756,0.100446117115412,0.0241831194010125,0.0414072531730332,0.0273050059901369,52.9454105418048,52.9078020033697
"41",4,0.216399095575418,0.0265115569234763,0.001,1.04665697277275,2.80610791366374,7.17007153263228,1.82245567998737,12.7268361591553,5.00604643566728,49.6464822749153,28.667117561689,6.96487132562068,1.73527650461224,7.74443550787962,10.2342471024495,154.429395326278,0.935787119060299,0.73590040635951,0.0126154140042452,0.281390554075799,0.399211409374249,0.0880193665249869,0.108567372681979,0.496427008901657,3.97141607121326,0.496427008901657,0.311186484303743,0.000767441861380709,0.0106879387520151,70.227622316727,7.47188453551504,427.759422830099,3.1484535952533,42.3757087543466,49.8609318604787,59.6858547932927,6.20353831310367,1.50719185566348,2.56688164285944,1.6758888396473,3344.16939190428,3341.83814788653,65.7181043662247,5.49856286595686,5.39636221321867,0.885945101650268,16.9168664150554,4.38872763670487,6.47993644118587,3.07960396938089,5.98568595798366,1.27426937616928,0.521513956093723,2.56645558289542,35.7173614437587,1.11906297131851,0.119062970293254,6.81625996908807,0.050169971859113,0.675248356501343,0.794523874222167,0.951082035917918,0.0988521295230654,0.0240167976745541,0.0409027403110164,0.0267049500271711,53.2886635321194,53.2515156297512
"42",4,0.207896481198634,0.0242114675100241,0.001,0.986972276281354,2.75115716370992,6.97939449706333,1.803920830029,12.6555480812785,4.82463034333029,50.057476210543,28.1958407325645,6.91439894680695,1.71393625184209,7.56906528736338,10.1045754849159,155.443084583611,0.998929792064852,0.746363165226138,0.0132452102793003,0.285656004170212,0.416005486516069,0.093243895890899,0.114485026421161,0.508864854663545,4.07091883730836,0.508864854663545,0.318768741921475,0.00078391333571672,0.0108683761934843,67.5470836774224,7.25710398650743,413.006382898498,3.00607270666188,40.7925668454582,47.2001673584347,57.8154064547568,5.86181607273728,1.43747921064471,2.43491431163117,1.57358203920557,3233.81830030399,3231.60703115944,67.4747942524747,5.41643510174491,5.4703563881838,0.858702717630168,16.9699316167841,4.4011274912029,6.618998335523,2.98287218391789,5.85186119685269,1.23904231730638,0.50160876694779,2.53503329089307,35.1223209241499,1.12036998825134,0.120369985874309,6.85033211153099,0.0498602376251985,0.676606081998239,0.7828857749266,0.958955482960594,0.0972270370088432,0.0238427549889895,0.0403867164975335,0.0261002251288393,53.6377408745118,53.6010636495211
"43",4,0.199433055236235,0.0221109292328987,0.001,0.929908606079128,2.69599565744349,6.78800752984678,1.78447924403053,12.5838252921494,4.64451001770324,50.4654657560736,27.716078468439,6.86164793048586,1.69200013013608,7.39262480948297,9.97226850363177,156.473188179517,1.06770112004657,0.757743597074181,0.0139282436671712,0.290139466442282,0.434076810008678,0.0989501229971517,0.120908267934582,0.522180217078303,4.17744173662642,0.522180217078303,0.326883756479355,0.000801334246535347,0.0110597526507564,64.8730596515365,7.03747360809523,398.187121550054,2.86551487221503,39.2119560275633,44.5953572390294,55.9137889980743,5.52750220812803,1.36843941073219,2.30530599414628,1.47433375197038,3122.68607177778,3120.59259811955,69.2650384507932,5.3326005661127,5.54604725407867,0.831398956106893,17.0210007866452,4.41271608390388,6.76043938141685,2.88635230294109,5.7165759084371,1.20378518445522,0.481935755148379,2.50231529049447,34.5129822589836,1.12168068342519,0.121680682994085,6.88481173896342,0.0495458777109654,0.677990122119881,0.771071243658848,0.966771374637425,0.0955726843739277,0.0236608549327098,0.0398596461598669,0.0254918096878723,53.9924687679048,53.9562717860404
"44",4,0.191028439898971,0.0201926294364372,0.001,0.875408239212374,2.64083077136918,6.59624758523436,1.76421154123815,12.5117376052367,4.46643949448644,50.8693710760503,27.2283596670379,6.80659904353891,1.66945635847597,7.2154026398832,9.83746795123935,157.51846806403,1.14264946298977,0.77007431741303,0.0146700231940351,0.294856255541136,0.453544476590522,0.105185917270163,0.127888459134027,0.536440327695874,4.29152262156699,0.536440327695874,0.335572120714744,0.000819738395718854,0.0112627474241723,62.2117582615397,6.81351068376413,383.336382614951,2.72711229352814,37.6375342843912,42.052526103822,53.9860921961095,5.20139106820232,1.30025399630506,2.17836836570654,1.3783471095398,3011.02886427611,3009.05072095476,71.0862321691977,5.24690958898606,5.62355362407884,0.804106119309905,17.070295787172,4.42333353175799,6.90419814562797,2.79023592910084,5.58006943892606,1.16856463994194,0.46253486262931,2.46825597066486,33.890178256637,1.12299144809847,0.122991447970776,6.91964817345028,0.0492274108499133,0.679399366132595,0.75909488021535,0.974509024445408,0.0938908954035791,0.0234710311846169,0.0393219724672052,0.0248806987582179,54.352420813191,54.3167131255277
