"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau ATPS","tau ADPS","tau EAA","tau ENT","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v ATPS","v ADPS","v EAA","v ENT","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p ATPS","p ADPS","p EAA","p ENT","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f ATPS","f ADPS","f EAA","f ENT","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"11",4,0.518692545343102,0.0725381502864057,0.001,17.2969267836576,7.93296878234885,6.42936290748269,2.12632863846587,13.8104311656434,42.5060465013846,13.7187493157969,1.24418937826249,8.40292786730571,11.4488138939731,129.083254706219,0.169898922749286,0.00597314081053898,0.163884101519459,0.036562747677753,0.104821078169574,0.261400172172108,1.04560068868843,0.29874305391098,0.130700086086054,0.000327119085144283,0.00899412066163537,147.666284449543,795.918898161848,8.26627850731515,96.9539614231673,154.623701096471,22.0475694522755,7.11581300153463,6.52125654985195,4.35853604382729,6701.70315702128,6695.45219447409,25.088342654367,4.75413565248976,1.35471162608096,3.54490322787386,16.207823059502,5.76323845080131,7.44029897498269,1.94818009703975,0.569661036137394,2.19225500563336,60.2197049213113,1.1208245227815,6.04122615077951,0.0627431488350764,0.735905138732113,1.17363307838478,0.167346639769231,0.0540108240779405,0.0494979899282358,0.0330823931783689,50.8676254081426,50.8201790181966
"12",4,0.501840590429011,0.055798577143389,0.001,16.8328255026501,7.73052815881781,6.28733754329928,2.1042499580686,13.6592832072903,42.050608819663,13.6636251686321,1.23306788625214,8.22139852031195,11.3552434543499,130.861830851545,0.1994400281455,0.0060454443114385,0.164762458795685,0.0368815465632025,0.10644134070026,0.264965884276532,1.05986353710613,0.302818153458894,0.132482942138266,0.000330627690542565,0.00908031259544567,143.026577778597,777.953413794901,7.910780790951,94.3156850657568,147.930714659304,21.1027023579591,6.85696172202701,6.25734115272912,4.12583148758555,6573.17629021038,6567.17784591607,28.5252246977179,4.70307403999054,1.30339969411076,3.47850833039305,15.7459435990839,5.59149619090108,7.26744370450888,1.89483649343178,0.546602294242032,2.1732740963614,59.6320277108035,1.1220630089457,6.10315063018246,0.0620611541943263,0.739919412317047,1.16053663161159,0.165553578030169,0.0537937998765042,0.049089694732818,0.0323677107098896,51.5674644606345,51.5204058470649
"13",4,0.481770873017351,0.0429219824179915,0.001,16.2887454446024,7.49255856225785,6.11824474933654,2.07719098491753,13.4755150836117,41.490795716297,13.5921414889481,1.21925134814509,8.00425210497243,11.239887509777,133.00141641876,0.237843465160579,0.00613614046739673,0.165861392481415,0.0372784164489644,0.108477665090036,0.269469693610748,1.07787877444299,0.307965364126569,0.134734846805374,0.000335057384273375,0.00918980441896025,137.488535902114,755.936721958469,7.49284078041752,91.1326319303711,140.058242032158,19.9890568744249,6.54829787130589,5.94544967390713,3.85621552446354,6413.32090313281,6407.62085006102,32.7007497988135,4.63853391040059,1.24277300548159,3.39728020519057,15.1931910722636,5.38644503151911,7.05827128421084,1.830992573721,0.519566607937099,2.14883052630944,58.8847824029126,1.123549551768,6.17747770422177,0.0612311262540516,0.74473138494765,1.14454906384835,0.16334958943424,0.0535123680667249,0.0485859222541537,0.0315128035628836,52.4093429228843,52.3627623695906
"14",4,0.458324416954191,0.0330169095523012,0.001,15.6637036036793,7.21830341019333,5.92047593223498,2.04445815657867,13.255263352157,40.8115815509229,13.5001972065316,1.20231604780291,7.74895978031798,11.0994029402515,135.535338103623,0.287767933280181,0.0062491356783142,0.167226334987502,0.0377683723505226,0.111021087915622,0.275128775913993,1.10051510365597,0.314432886758849,0.137564387956996,0.000340613049069099,0.00932812423608753,131.001771994613,729.368502480781,7.01223594005282,87.35818617384,131.000945806333,18.7049443193052,6.18747001345019,5.58462947345844,3.55153747331572,6217.27035223071,6211.9154813032,37.6981091829312,4.55792273149125,1.17263051632268,3.29937650327986,14.5438675213946,5.14626843410983,6.80940420322036,1.75599116681809,0.488565078823014,2.11768341156021,57.9455193536718,1.12530554509898,6.26527723835607,0.0602351240501408,0.750407035068606,1.12529844813961,0.160675517917019,0.0531503827028803,0.0479719809749168,0.0305077156705432,53.4063676866325,53.360369332135
"15",4,0.431525355918323,0.0253976227325394,0.001,14.9608539748275,6.90892403570884,5.69384397980445,2.0054688859451,12.9956343170011,39.9998123796984,13.383264385295,1.18188140375109,7.45459656380095,10.9307986459278,138.48492203504,0.352669741835663,0.00638892775122702,0.168907068912799,0.03836822084732,0.114178374012769,0.282197618889038,1.12879047555615,0.322511564444615,0.141098809444519,0.000347530165394505,0.00950171651563291,123.565265488513,697.891241170416,6.4733563988189,82.9711178791639,120.84032903959,17.2609332738155,5.77521792721345,5.17727681402495,3.21684743542172,5980.94070260305,5975.9755270492,43.5777302796892,4.45877671805194,1.09339565535241,3.18345417473679,13.7973522849084,4.87099426967332,6.5190109904997,1.66973164485402,0.453893343302659,2.07855731159036,56.7820253623814,1.12734377368824,6.36718856496257,0.0590594614289224,0.756984357758076,1.10248290257495,0.157479576298025,0.052690017264941,0.0472347205169407,0.0293488053692951,54.5669224698498,54.521622848441
"16",4,0.401628305185393,0.0195366328711841,0.001,14.1891438926431,6.56807139816904,5.43949654159537,1.95979836956135,12.6947709615735,39.0454678685267,13.2366392244839,1.1575784494743,7.12216811908417,10.7316407322283,141.855223970163,0.437042092957792,0.0065604742085625,0.170960135848653,0.0390952830920051,0.118069444846128,0.290979863683044,1.16391945473218,0.332548415637765,0.145489931841522,0.000356083946309194,0.00971810293493802,115.241213219782,661.381194622998,5.88568984368551,77.9855969395627,109.755871701352,15.6817650852071,5.31620897807998,4.72967715330295,2.86046431091322,5701.84429814536,5697.30731848311,50.3652610205688,4.33897426935243,1.00621833523951,3.04886898945121,12.9588148403814,4.56307786680309,6.18763905500916,1.57284664380903,0.416168757629871,2.03033521892418,55.3670189729946,1.1296653099387,6.48326558994573,0.0576951548469874,0.764462826067875,1.07589461581454,0.153722314443018,0.0521127528522989,0.0463632068599116,0.0280400319648983,55.8929876415157,55.84851337408
"17",4,0.369138940024344,0.0150281791316801,0.001,13.3601091760927,6.20070302235149,5.16057296269092,1.90734734007059,12.3531057521321,37.9448201011728,13.056029114174,1.12925018714941,6.75520243792606,10.500691065725,145.632169016282,0.546726149416557,0.00676956697738581,0.17344423319027,0.0399699375479574,0.122841000177701,0.301822497782677,1.20728999113071,0.344939997465917,0.150911248891339,0.00036658059330756,0.00998554560095368,106.162018708732,620.036393883247,5.26408853872263,72.4588909943489,98.0279239332053,14.0069106715613,4.81948874813316,4.25226193432158,2.49360826758589,5379.9306756427,5375.85045041163,58.0415517029133,4.19737789680941,0.913025800044434,2.89617734783838,12.0418482212986,4.22760076510948,5.81852052798823,1.4667752208493,0.376313537907154,1.97217817903065,53.6807998164927,1.13225850285564,6.612925108182,0.0561435161110348,0.772801765016683,1.04550527336128,0.149389055516428,0.0514016894258818,0.045351998672092,0.0265952851886853,57.3790167741918,57.3354996127093
"18",4,0.334795509069691,0.0115601377936001,0.001,12.4898146597533,5.81381816599303,4.86164667687145,1.84829793372247,11.9727166592891,36.7000837791404,12.8378776994443,1.09683645054366,6.3592880444239,10.2379066499025,149.781713787323,0.689315422812952,0.00702256792990418,0.176422905985607,0.0410130478672732,0.12865955478933,0.315135687002267,1.26054274800907,0.360155070859734,0.157567843501133,0.000379372420087535,0.0103134402703399,96.5265239866495,574.423225670265,4.62721361652697,66.4926454998663,86.0112581807168,12.2870232317376,4.29806379975989,3.75874103208111,2.1290610781537,5018.23251711643,5014.62451167574,66.5372216945218,4.03392612278412,0.816346472843858,2.72706605270764,11.0661701844011,3.87207950734644,5.41789315326762,1.35372964275256,0.335471562766876,1.90377901458043,51.7180303793502,1.13509791706227,6.75489575342723,0.0544134432795736,0.781916309524389,1.01144427430475,0.144488518815513,0.0505428255883635,0.0442006915827805,0.0250365671040311,59.0116067817885,58.9691786564262
"19",4,0.299508329549483,0.00889241368738467,0.001,11.5987280596676,5.4162855201236,4.54828811831207,1.78296665242391,11.5569600561083,35.3191023976055,12.5796885111713,1.06045092932831,5.94151741812637,9.94442720616665,154.251585335223,0.874681478228268,0.0073262711274262,0.179965735128666,0.0422432700353983,0.135703522367678,0.331413355714299,1.3256534228572,0.378758120816341,0.165706677857149,0.000394846563806205,0.0107127062680697,86.5845505091544,525.471737120421,3.995419164785,60.2272046852352,74.0957809309041,10.578365360294,3.76772149223375,3.26470068009164,1.77953395689219,4623.09866412789,4619.96346541121,75.7339026310773,3.84974841594383,0.719038547137693,2.54419407099559,10.0550584649075,3.50581156202692,4.99469289255229,1.23653189461934,0.294880660130592,1.82541462166795,49.4923115741639,1.13814549877597,6.90727489859022,0.0525193964902841,0.791680750356408,0.97398183681606,0.139051584242542,0.0495263327211469,0.0429141730487393,0.0233918008587652,60.7701824867482,60.7289706044185
"20",4,0.264266648607827,0.00684031822106513,0.001,10.703856806647,5.0158641595456,4.22701051796684,1.71226005810521,11.1117879508408,33.8186764989211,12.281043930043,1.02052874987589,5.51065411426003,9.62318453864169,158.97513290822,1.11565735026818,0.00768870864934369,0.184143453496834,0.043684853844065,0.144202988200212,0.351222941411275,1.4048917656451,0.401397647327171,0.175611470705637,0.000413434044568699,0.0111948995684523,76.6119964480946,474.41338200575,3.38896818891007,53.8295884867156,62.6674727891813,8.93714829872215,3.24547032079796,2.78600910553081,1.45628209441243,4203.85949196071,4201.18255856391,85.4727369560362,3.64762627359201,0.624056306096811,2.35153770552833,9.03683683915544,3.13893151330596,4.55953452933461,1.11829750039214,0.255739840362052,1.73801863255984,47.0318168118566,1.14135489608386,7.06774475831364,0.0504883779879769,0.801945742467596,0.933611316885513,0.133144395665044,0.0483505666537127,0.0415055772014263,0.021695488638819,62.6285155856591,62.5886350032362
"21",4,0.230032530969524,0.00526178324697318,0.001,9.82213900105067,4.62031896516364,3.90437767056697,1.63715815755955,10.6439800875046,32.2204900512096,11.9433165894015,0.977565949066133,5.07566104995325,9.27825213194845,163.876740007158,1.42892598392006,0.00811896157475317,0.189030690956107,0.0453621634736187,0.154422457890083,0.375243569530661,1.50097427812264,0.428849793749327,0.187621784765331,0.000435636925121725,0.0117731806934777,66.8813169675229,422.652708967058,2.82506131369874,47.475561272232,52.0556288742729,7.41176087555812,2.74735134323034,2.33670547643437,1.16756715766418,3771.94475847853,3769.69812708813,95.5684516536869,3.43150110356888,0.53402329212184,2.15359417143279,8.03855815777919,2.78121560745213,4.12370369915443,1.0020956616218,0.219061033954338,1.6431984163126,44.3813372100731,1.1446740616029,7.23370314695987,0.0483509379726936,0.812544459534974,0.890932338574346,0.126852323036258,0.0470209314543367,0.0399927254688887,0.019982917519501,64.5568526846745,64.5184015776213
"22",4,0.197644777552384,0.00404752557459475,0.001,8.9687639622398,4.23657692904642,3.58663044716078,1.55889134861464,10.1612002352662,30.5511292963671,11.56998325461,0.93225974399931,4.64538265611223,8.91478669428798,168.874395572251,1.83617520766751,0.00862690693938031,0.194703306120624,0.047299616852672,0.16666723670757,0.404269794539442,1.61707917815777,0.462022622330791,0.202134897269721,0.000462002429874103,0.0124619630863274,57.6340121963001,371.611933516644,2.31641489398969,41.3310853889349,42.5033459808125,6.0382711537546,2.2867467666422,1.92767034460018,0.918135621713005,3339.56893054142,3337.71423471709,105.826144313253,3.20586156801127,0.451013638206848,1.95494450300169,7.08391522544781,2.44109063870181,3.69785058205671,0.890627307601474,0.18558724957463,1.5428889606422,41.5944715857537,1.14804733339242,7.40236664207067,0.0461420928499244,0.823299308147548,0.846650287808002,0.120280036599871,0.04555111517563,0.0383984510958611,0.0182889080949301,66.5229273355083,66.4859825087603
"23",4,0.167751159094632,0.00311348121122673,0.001,8.15172474217326,3.8684007159657,3.27765610635582,1.47836591327481,9.66880820325721,28.8306830184363,11.1641522150509,0.885148622105135,4.22563829488573,8.53664856142794,173.912775694014,2.36559919853919,0.00922687684639825,0.20127401773945,0.0495346851526147,0.18137660358917,0.439432141664835,1.75772856665934,0.502208161902669,0.219716070832418,0.000493315008263746,0.0132816863114333,49.0613714961293,322.628836800248,1.86995137867791,35.5397029611559,34.1415001487936,4.83638049383262,1.8727994743837,1.56544336996631,0.708855721881746,2918.91437323616,2917.40697040356,116.059541090477,2.9768565442526,0.376372626963927,1.7604479965983,6.19246933842734,2.1252610383109,3.29187313574882,0.786178437393502,0.155746993998934,1.43994426815416,38.7480842236891,1.15143768265297,7.57188372183213,0.0438865122698107,0.834093136246644,0.801278248340947,0.113506626056836,0.0439533551773659,0.0367399123031177,0.0166363712397076,68.5049744695101,68.4695967299269
"24",4,0.140777345869213,0.00239498554709749,0.001,7.38366114297326,3.5218063739575,2.98388306344513,1.39743650848764,9.17755912059227,27.0994882244822,10.7349073790543,0.837335742443059,3.82576824686012,8.15212690131389,178.886026523801,3.05385038667236,0.00992899258571632,0.208783444151245,0.0520868334999815,0.198926863595741,0.481648174421559,1.92659269768624,0.550455056481782,0.24082408721078,0.000530123974755846,0.0142455498253733,41.29180055103,276.717740450668,1.48871981724038,30.2044822354029,27.0270137012475,3.81499402665659,1.51123176897509,1.25343232558503,0.538581499703679,2519.51803933035,2518.31000271103,126.098981079161,2.74752839327086,0.310820050819658,1.57325583714858,5.37639906794829,1.8374849083683,2.91152809061886,0.689958161575997,0.129703398054751,1.33565691747886,35.874710619356,1.15477488865803,7.7387445849864,0.0416338410593693,0.844704690638411,0.755842959646345,0.106690898521583,0.0422634148781664,0.0350537432347865,0.0150620797120477,70.4613536952442,70.4275694975595
