"","convergence","mu","x_C","C","AA","NT","RNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau r","v Cin","v EAA","v ENT","v RNAp","v r","p Cin","p EAA","p ENT","p RNAp","p r","f Cin","f EAA","f ENT","f RNAp","f r"
"1",-1,2.34361145600714,10,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000653918900062242,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.684106710034,200.864192133357,9.08003894342592,9.01468437706018,197.451667782717,-0.519005038056709,27.2027104042129,0.94292038843633,0.0447059520361811,56.5796934693278,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"2",-1,2.34328536004473,7.14285714285714,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000639146612516531,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.57367151739,200.836243387041,9.07877552408635,9.01343005131851,197.424193863579,-0.507209923932647,27.1989253510179,0.942789188134013,0.044699731538147,56.5718208291991,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"3",-1,2.34305713965937,5.10204081632653,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000628805684906035,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.496382727808,200.816683274712,9.07789131182435,9.0125522032703,197.404966062146,-0.49895503641162,27.1962763568617,0.942697366747042,0.0446953780820417,56.5663111106773,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"4",-1,2.3428964632101,3.64431486880466,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000621524042088558,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.441968271101,200.80291215873,9.07726879036802,9.01193416247975,197.391428906573,-0.493143259282557,27.1944113570525,0.942632720749698,0.0446923130715785,56.5624320443652,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"5",-1,2.3427828651241,2.60308204914619,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000616375325332038,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.403497305628,200.793175993756,9.0768286683324,9.01149720827028,197.38185815137,-0.489034338771334,27.1930928040868,0.942587016095415,0.0446901461123025,56.5596895484333,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"6",-1,2.34270231310076,1.85934432081871,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000612724084907969,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.37621767251,200.786272111693,9.07651657926701,9.01118736549982,197.375071560823,-0.486120716961134,27.192157822583,0.942554607077722,0.0446886095287179,56.5577448537282,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"7",-1,2.34264507386054,1.32810308629908,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000610129407433777,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.356833113212,200.781366301169,9.07629481275835,9.0109671951797,197.370249096155,-0.484050334470902,27.1914934366536,0.94253157764318,0.0446875176520243,56.5563629784786,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"8",-1,2.34260433966892,0.948645061642197,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000608282833137035,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.343038130084,200.777875090853,9.07613699306287,9.01081051140862,197.366817198751,-0.48257695088331,27.1910206277264,0.942515188791823,0.0446867406201437,56.5553795697015,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"9",-1,2.34257532047963,0.677603615458713,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000606967287584175,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.333210532909,200.775387939667,9.07602456172613,9.01069888930863,197.364372302304,-0.481527306947605,27.190683796892,0.942503513313296,0.0446861870597483,56.5546789856391,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"10",-1,2.34255463146687,0.484002582470509,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000606029359373558,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.32620402141,200.773614743933,9.07594440465012,9.01061930917188,197.362629231768,-0.480778971197352,27.1904436558816,0.942495189368683,0.0446857924030273,56.5541795095005,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"11",-1,2.34253987343964,0.345716130336078,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000605360299922677,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.321206089,200.772349875899,9.07588722645978,9.01056254252778,197.361385852845,-0.480245163253057,27.1902723568638,0.942489251675928,0.0446855108838124,56.553823219786,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"12",-1,2.34252934209596,0.246940093097198,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000604882853243422,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.317639559197,200.771447264745,9.07584642404327,9.01052203379109,197.360498576344,-0.479864237344904,27.1901501177052,0.94248501453216,0.0446853099914058,56.5535689710726,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"13",-1,2.34252182485648,0.176385780783713,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000604542050702961,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.315093781616,200.770802983786,9.07581729940869,9.01049311878423,197.35986524121,-0.47959233364835,27.1900628637843,0.942481990072471,0.0446851665950476,56.5533874891531,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"14",-1,2.34251645802434,0.125989843416938,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000604298737969579,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.313276257913,200.770343008051,9.07579650626711,9.01047247530354,197.359413080101,-0.479398211657169,27.1900005700196,0.94247983080011,0.0446850642191442,56.5532579225747,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"15",-1,2.34251262591106,0.0899927452978129,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000604125003149249,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.311978479908,200.770014568653,9.07578165920802,9.01045773510777,197.359090220629,-0.479259601497511,27.1899560900068,0.942478289001136,0.0446849911190269,56.553165407327,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"16",-1,2.34250988936977,0.0642805323555806,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000604000937442054,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.311051726743,200.769780027575,9.07577105680997,9.01044720902163,197.358859664219,-0.479160618926095,27.1899243264906,0.942477187990738,0.044684938917676,56.5530993414835,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"17",-1,2.3425079350455,0.0459146659682719,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000603912334683473,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.31038987808,200.769612528067,9.07576348501713,9.01043969172759,197.358695010396,-0.479089929679928,27.1899016423051,0.942476401694788,0.0446849016376368,56.5530521599989,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"18",-1,2.34250653927715,0.0327961899773371,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000603849054958027,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.309917189165,200.76949290078,9.07575807728158,9.01043432291481,197.358577415482,-0.479039443783507,27.1898854413764,0.94247584012626,0.0446848750124244,56.5530184632249,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"19",-1,2.34250554239033,0.0234258499838122,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000603803859214317,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.309579584899,200.76940746048,9.07575421496425,9.01043048839693,197.358493426745,-0.479003385705049,27.1898738703357,0.942475439042325,0.0446848559961433,56.5529943962874,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"20",-1,2.34250483037453,0.0167327499884373,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000603771578611518,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.309338454643,200.769346435654,9.07575145634518,9.01042774963332,197.358433438684,-0.478977631606019,27.189865605843,0.942475152572389,0.0446848424139667,56.5529772067332,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"21",-1,2.34250317762911,0.00119519642774552,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.00060369664815142,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.308778738243,200.769204783602,9.0757450529831,9.01042139236014,197.358294193188,-0.478917850673374,27.1898464221363,0.942474487612614,0.0446848108867453,56.5529373059942,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"22",-1,2.34250314130737,0.00085371173410394,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000603695001432562,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.308766437573,200.76920167057,9.0757449122589,9.01042125264881,197.358291133044,-0.478916536890995,27.1898460005434,0.942474472999051,0.0446848101938838,56.5529364291112,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"23",-1,2.34250311536332,0.00060979409578853,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000603693825207557,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.308757651401,200.769199446981,9.07574481174185,9.01042115285524,197.358288947232,-0.478915598477229,27.1898456994063,0.942474462560816,0.0446848096989839,56.5529358027676,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
"24",-1,2.3425030968319,0.00043556721127752,250.379282271808,0.153884599716939,0.0278862635666893,3.84649270848791,84.2510251759565,-0.000603692985048243,0.135428371355272,0.103845412372269,0.00495923652634418,0.286549585043718,793.308751375574,200.769197858705,9.07574473994407,9.01042108157424,197.35828738594,-0.478914928182814,27.1898454843088,0.942474455104947,0.0446848093454846,56.5529353553801,0.996054620637716,0.252079769524964,0.0113952322702539,0.0113132138484939,0.24779713287046
