"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.608631074032852,0.1,0.001,2.92093011841135,40.1774097966478,8.17111964203569,41.3663750403109,3.84449274400962,11.7551600996746,20.3211530675152,23.4909427031927,9.35220793794744,2.02429841292911,13.3899201420155,18.6839612776053,144.502029058618,0.0471404990160154,0.00403396064745439,0.00477040797711585,0.14128026290792,0.157623890751484,0.0259294159112693,0.0395993908995932,0.0241600479457416,1.07611528130458,1.06552276006913,0.412925450628854,0.477534130838824,0.000447815740914711,0.00589081283301134,206.934565196071,3.52037540209986e-18,1675.09712795809,9.49443346479116,130.688407502349,225.431638114482,68.7115845392652,413.869130342339,14.2973176874884,5.69204436185151,12.4839888692267,8.149521477249,8806.81266134477,8794.84251458732,9.75499866700496,1.42010558363373e-20,7.99089670165511,1.34137605606744,20.5996152666357,5.84531070422914,2.72093689550081,9.9990980323333,15.3855620451725,6.06500281887596,5.15495672947103,3.89167465539043,3.94382933703716,51.8087711492447,1.00000000012033,1.7012022129739e-20,8.0948155112342,0.0458813318931889,0.63154460152294,1.08938609617012,0.33204498476332,2,0.0690910079505668,0.0275064939351395,0.0603281953350825,0.0393821180647514,42.5584418633013,42.5005967819465
"2",4,0.606554316741402,0.0930232558139535,0.001,2.82415492416654,40.0152004586508,8.25634733027431,41.2238812751402,3.8825848074385,11.7338783773011,20.592046007383,23.4688194756628,9.34610294164506,2.01898870367387,13.3721906188892,18.6813591731193,144.584446003343,0.0480819044002127,0.00409379541206392,0.00481118894913824,0.141470599810545,0.157802919292733,0.0262052300852059,0.0396969420570889,0.0242657689648275,1.07857935192486,1.06757893312968,0.413288642485588,0.478388133116477,0.00044819181741683,0.00589836038962884,206.228467750723,5.51767605498205e-16,1670.51285370917,9.47223315693692,130.289698401135,224.336401313807,69.3899688684208,412.456935384153,14.235113761788,5.66891908396433,12.4366089516748,8.11095994417615,8781.75962680346,8769.8319856992,9.91585747099261,2.25882369191404e-18,8.03715298115896,1.3400425062572,20.5600947614687,5.8787870129154,2.7545695735129,10.0085847019727,15.3536997757659,6.05201858765715,5.13990923076177,3.88018698547695,3.93591280725479,51.7276296081482,1.00000000028437,2.67551619654207e-18,8.10030192438537,0.0459307740727632,0.631773585185496,1.08780520858433,0.336471339989919,2,0.0690259396343024,0.0274885380636619,0.0603050058551765,0.0393299724084978,42.5826740851106,42.5248370598068
"3",4,0.604394960534288,0.0865332612222823,0.001,2.72927627381267,39.8472502293825,8.34513508666121,41.0768431082001,3.92157300010044,11.712282645939,20.87075150186,23.4456711902777,9.33969370333841,2.01345377414086,13.353790161623,18.6784040464936,144.665875401028,0.0490655490263585,0.00415544507351056,0.00485342086405409,0.141667334252889,0.157990634112419,0.0264937035778107,0.0397987705535012,0.0243785911545214,1.08113280117042,1.0697123427212,0.413664789261028,0.479274529924657,0.000448593588241687,0.00590622646210744,205.494286655912,4.76535248324568e-16,1665.70148358533,9.44902356618677,129.872494098458,223.201062704078,70.0787612793755,410.988573163316,14.1704455137478,5.64486380723155,12.3872216090249,8.07096347771728,8755.41590355209,8743.53260536627,10.0826899965522,1.98021605000446e-18,8.08435033371888,1.3386179799144,20.5186376963768,5.91342279353418,2.78904854083145,10.0193223943286,15.320133452111,6.03838048757578,5.12415741642692,3.86820722682202,3.92762343672276,51.6412836461135,1.00000000036134,2.31897079111835e-18,8.10582868893255,0.0459819283707043,0.632000510860189,1.08616675634621,0.341025351337582,2,0.0689578564419932,0.02746968736276,0.0602801265917557,0.0392758534165382,42.6066147589603,42.5487868826554
"4",4,0.60215049037515,0.0804960569509603,0.001,2.63615169871923,39.6734332296589,8.43764475937853,40.9249516343865,3.96156340565652,11.6903752104704,21.1574568148282,23.4214610667182,9.33297338697037,2.00774743709573,13.3346766945587,18.6749767370452,144.746588081313,0.0500917764432523,0.00421909772897927,0.00489724811144056,0.141871109744016,0.158187510645486,0.0267961526012807,0.0399051642905514,0.0244990647186291,1.08378329714738,1.07192943023099,0.41405695986513,0.480195784046552,0.000449012809217404,0.00591443683403558,204.731166821968,4.68633243931737e-16,1660.65743969497,9.42482251302258,129.436393699253,222.024328229844,70.7776277563324,409.462333455102,14.1032442666268,5.61985450162243,12.3357425416485,8.0294821106226,8727.75989553974,8715.92289932926,10.2553478394122,1.97720945519658e-18,8.13265151029592,1.3371100290629,20.4752209062138,5.94939778044375,2.82439286371193,10.0314442071574,15.2848605717597,6.02408743390517,5.10770005447392,3.85572345759818,3.9188759888713,51.5497754384072,1.00000000046118,2.28901760011644e-18,8.1114051477317,0.046035113576844,0.632226132289384,1.08446765472356,0.345710078673663,2,0.0688866501962299,0.0274499217263834,0.0602533690342539,0.0392196373369373,42.6303431717084,42.5725259062686
"5",4,0.599818319373088,0.0748800529776375,0.001,2.54474677984923,39.4956874360801,8.53428283124885,40.7645341199337,4.00248330895164,11.6674325599768,21.4517244882161,23.3956196926523,9.32577562756192,2.00179397826048,13.3142785566189,18.6707266851128,144.83091409659,0.0511628635794127,0.00428499459790375,0.0049428732518045,0.142083384503783,0.158393568879023,0.0271135233840036,0.0400165238745119,0.0246279193663242,1.08660149267267,1.07428914436852,0.414478185648202,0.481174417783203,0.000449463078584961,0.0059231796050784,203.938228683452,8.91968520613115e-16,1655.39178240766,9.39910260121854,128.981804050195,220.794399436924,71.4840962787573,407.8764571737,14.0331212847386,5.59377106377469,12.2818719288592,7.98614818749626,8699.01201593347,8687.22354866848,10.4340637727585,3.8220802923274e-18,8.18239176251981,1.33545630887944,20.4298882639653,5.98651411219008,2.8605450453868,10.0451484986959,15.2484105348536,6.00932752989591,5.09056799343712,3.8427302044489,3.90988472132903,51.45598534823,1.00000000047368,4.37371907559381e-18,8.11712347350653,0.0460879878497905,0.632455253455665,1.0826533159912,0.35051837399046,2,0.0688106461548596,0.0274287518457704,0.0602234902890154,0.0391596428135849,42.655131782852,42.5973276754677
"6",4,0.597395788152043,0.0696558632350116,0.001,2.45525449197282,39.3109743488239,8.63483136331381,40.5997675026785,4.04448987320686,11.6442769958288,21.7550943415728,23.3687399470501,9.31826531453416,1.99570818328255,13.2932437454473,18.6660516812158,144.913302320067,0.0522801974006496,0.0043528219621243,0.00499005838372135,0.142303158061625,0.158609924765805,0.0274462132436973,0.04013311005469,0.0247655798664386,1.08951070228545,1.07672761592561,0.414915218990228,0.482186582126169,0.000449926140639581,0.00593226615128793,203.114568036807,4.88375505145075e-18,1649.87404542482,9.37240324886128,128.506792307835,219.523382047781,72.202231836144,406.229135943389,13.9603868187881,5.56669245178598,12.2258691540626,7.94132782440868,8668.79756180091,8657.05964532114,10.6188697119119,2.12581162455903e-20,8.23296781245638,1.33372258093999,20.3824526598407,6.02508555566104,2.89770011647421,10.0605001102803,15.2099908471144,5.99381149220261,5.07269917740376,3.82920172119507,3.90031863096689,51.3559819036193,1.00000000032057,2.40443366530526e-20,8.12287401096085,0.0461434319677523,0.632681316712565,1.08078600289455,0.355475397738118,2,0.0687315880795591,0.0274066626898064,0.0601919856175277,0.0390977757219037,42.6793491395899,42.6215595059019
"7",4,0.59488016321871,0.0647961518465225,0.001,2.36759584735572,39.1214218204243,8.73969457784562,40.4274039449813,4.08733199950716,11.620401250309,22.0664736815617,23.3403261431185,9.31030617749012,1.98937397214806,13.271040521906,18.6605918517225,144.998038175214,0.0534471354588583,0.00442309504792312,0.00503923834554321,0.142531128293644,0.158836547342366,0.0277952047256223,0.0402549281862331,0.0249127399660454,1.09257568453769,1.07929934677997,0.415378505328355,0.483252433901902,0.000450420755337323,0.00594184719105469,202.259255472697,8.13551506341318e-16,1644.11331589397,9.3442189194466,128.011866326167,218.200527420294,72.9272636963823,404.518510988723,13.8846970255962,5.53851645848148,12.167404345801,7.89467875175357,8637.3307310027,8625.64566160638,10.8101778250571,3.59841563892868e-18,8.28507886587112,1.33184206561154,20.3329628661008,6.06492833088583,2.93568176291636,10.0776644757139,15.1700823573392,5.9777171957692,5.05407823088457,3.81512272165854,3.89043303195651,51.2522684454489,0.99999999989289,4.02232028567908e-18,8.12874205373415,0.0461992154406358,0.632909806838162,1.07881603186449,0.360563295450355,2,0.0686480180679955,0.0273832534632062,0.0601574662977055,0.039032472123253,42.7042545464304,42.6464818162393
"8",4,0.592268636764365,0.0602754900897883,0.001,2.28182875806575,38.9268419871575,8.84903878808323,40.2472796493741,4.13110558276927,11.5957395944816,22.3860546695471,23.3103302441063,9.30188073966365,1.98280771637627,13.2476348369908,18.6542920848213,145.085165156315,0.0546664568492849,0.00449575455057882,0.00509037360670736,0.142767955784183,0.159073998810514,0.0281613446452617,0.0403823772428356,0.0250701478959206,1.09580278892583,1.08200970193175,0.415869803634259,0.484374126115518,0.000450945634039222,0.00595195183618118,201.371336386023,1.09820359750387e-18,1638.1014303113,9.31451715373477,127.496437312189,216.824776928284,73.658656009251,402.742672999768,13.805977516204,5.50921222502529,12.1064085224173,7.84615862525667,8604.56914254726,8592.93929818633,11.0082574712293,4.93725382094008e-21,8.33854828596621,1.32981457315542,20.281368117344,6.1060772707094,2.97451163416583,10.0968183761026,15.1286286661036,5.96102107747836,5.03468973493382,3.80047622747243,3.8801928876203,51.1447608340335,0.99999999943457,5.45362421778686e-21,8.13472989147212,0.0462554269919152,0.633140940156905,1.07674101337858,0.365785207018743,2,0.0685597948356067,0.0273584727637166,0.0601198200937814,0.0389636318735024,42.7298606251849,42.6721073989161
"9",4,0.589558326362064,0.056070223339338,0.001,2.1980358341535,38.7256660054256,8.96282307947539,40.061228024529,4.17584719221334,11.5706942088235,22.7148651787523,23.2789956973179,9.29305571681247,1.97605170753036,13.2233077203156,18.6473323667248,145.172096964379,0.0559401566074052,0.00457072683944818,0.00514342277443646,0.143013203669364,0.15932316160197,0.0285453526340956,0.0405157575149792,0.0252384453536102,1.09915938515985,1.08483167389732,0.416383268660654,0.485541670912306,0.000451494431411657,0.0059624985987223,200.449830784143,1.21521795192669e-15,1631.81992870249,9.28350459438617,126.959216134508,215.401003510341,74.398543879584,400.899661926203,13.7243257427004,5.47879837519336,12.0429647454638,7.79591116855983,8570.31415740668,8558.74185207905,11.2131949259928,5.55442930865058e-18,8.39313978506764,1.32766373332243,20.2275437090578,6.14869760294075,3.01431336329276,10.1180842098053,15.0852214450801,5.94357401230695,5.01448902508123,3.78523973506645,3.8694491175176,51.0314862998473,0.999999999107214,6.06245436121313e-18,8.14078974705081,0.0463133570618728,0.633371530045734,1.07458810254617,0.37115792775739,2,0.0684676344038761,0.0273325168141543,0.0600796951915645,0.0388920815303401,42.7554072569125,42.6976755777586
"10",4,0.586746275110528,0.0521583472924074,0.001,2.11621788234265,38.5184765950963,9.08130295570723,39.8680536018718,4.22152735925496,11.5450549326274,23.0526725745803,23.2461211573755,9.28377261451771,1.96908196062466,13.197855161567,18.6395466124678,145.260316174733,0.057271713991207,0.00464815222139733,0.00519851361846992,0.143267556166295,0.159584474419492,0.0289482154915961,0.0406553692260015,0.0254184851640296,1.10267208810504,1.08778771610651,0.416923835482705,0.486763461248949,0.000452072028880306,0.0059735594437398,199.493733292769,7.83922128659278e-17,1625.26592938542,9.25098343098566,126.39995050896,213.924894577484,75.1448320248756,398.987467075159,13.6395749998581,5.4472190005414,11.9769130551915,7.74379235549771,8534.60724321086,8523.09494369022,11.4253480361816,3.64378938373015e-19,8.44896706754529,1.32536578829221,20.1714696686222,6.19274394724597,3.05504089139718,10.1416570124837,15.0399786459589,5.92541791573089,4.99346052821333,3.76939517015521,3.85825721213489,50.9132142907716,0.999999998772841,3.92955765957233e-19,8.14695229050523,0.0463723008584779,0.633603613845591,1.07233891904272,0.37667765644739,2,0.0683709445805162,0.0273052135721109,0.0600365377037539,0.0388172210634324,42.7813299789848,42.7236224043332
