"","convergence","mu","x_C","x_W","C","AA","NT","ATP","rRNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,1.67444117440812,0.1,1e-04,33.8298443037057,16.2261939611704,13.1952688393817,33.6052663622329,40.6987815475866,12.1569965281683,104.287649145249,0.036101083032491,0.0997452801595451,0.137475838949787,0.102859620509193,0.23306585227411,425.308059450831,368.66197522489,68.1477155715203,20.3561755439016,174.623533711032,15.354081568622,36.772292002978,9.36866437070619,2.09382849146423,40.6987827114785,1.00000000270667,0.866811639306255,0.160231423415695,0.0478621910557809,0.410581295847437
"2",4,1.59563968107279,0.0571428571428572,1e-04,31.8461686049652,15.303671070394,14.383069823983,33.7892947997573,39.8894694855343,12.3736104121954,106.414716813845,0.0496389891696751,0.100810467885754,0.136083696593674,0.101818017595267,0.234920947414454,405.29248060516,354.477470288943,63.6492203680607,19.7438237718344,169.799544798295,20.1183090553103,35.7350396347867,8.66162119299105,2.01027699619848,39.8894699345584,1.00000000397903,0.874621387424051,0.157045155454859,0.0487150016228166,0.418955578007263
"3",4,1.47520472432915,0.0326530612244898,1e-04,29.1156091394557,14.0551485524809,16.5020442024312,34.0449841435318,38.3611215958909,12.602151603056,109.318941240536,0.0733303249097473,0.102514121260842,0.13434990585264,0.100520792868162,0.237872148073052,374.70200068384,331.750516529594,56.5905078088231,18.5907535815403,161.267818576699,27.4770194544783,34.0091126798617,7.60292939626846,1.86875729003306,38.3611224198946,1.00000000187946,0.885371619440657,0.151028037779098,0.0496147700907717,0.430389532443056
"4",4,1.30486702849329,0.0186588921282799,1e-04,25.7068176985494,12.5244555002441,20.0945211228652,34.3672879656922,35.7133299584726,12.6801034242743,112.913483713825,0.114790162454874,0.10514886816024,0.132780596033662,0.0993466330036032,0.24239200555789,331.436224433397,297.892245611072,46.6011467405126,16.5458488762204,147.337081970485,38.0456180461396,31.3230324597163,6.1877280400574,1.64377437603895,35.713330791873,0.9999999975745,0.898792053879424,0.140603661253829,0.0499216670247019,0.444541274463879
"5",4,1.08826970497414,0.0106622240733028,1e-04,21.8926206553801,10.8134719902278,25.5538652554864,34.7281183421007,31.7033266908252,12.3750218433835,116.93357517696,0.187344878158845,0.109069623343041,0.132212866487291,0.0989218569401313,0.249131744240226,276.420505013767,252.595429192026,34.5017699845232,13.4673613705475,127.255267359402,51.7859658324106,27.5504883201481,4.56157790853898,1.33221639485835,31.7033267210041,0.99999999982033,0.913808579917259,0.124816246814273,0.0487205584385177,0.460368406208504
"6",4,0.846717886040163,0.00609269947045874,1e-04,18.0536437156732,9.05011154319022,32.6609130770035,35.0867084402917,26.5401425743579,11.5828515223543,121.025630088521,0.314315630640794,0.114688707721282,0.133320113457858,0.0997503007166707,0.258992493008198,215.066343868229,199.780000825972,22.4720134157649,9.80740755532492,102.474565665232,67.5987135025524,22.9125101232875,2.99597137821628,0.978291852894609,26.5401432315706,1.00000000378501,0.928922666321728,0.104488750292748,0.0456017776470642,0.476478858616226
"7",4,0.613198522021557,0.00348154255454785,1e-04,14.5131248045309,7.36686787612215,40.5272077771851,35.4110895447809,20.9090368074199,10.4098180369887,124.862855362816,0.536514447484206,0.122505953932574,0.136385458209628,0.102043796070513,0.273086144195854,155.752424722151,146.852998042098,12.8213904672042,6.38328503479484,76.5657183638699,83.5634260941302,17.9903666130057,1.7486512137542,0.651374636350562,20.9090368055749,1.00000000082615,0.942861714194143,0.0823190425488972,0.0409835355786959,0.491586044735494
"8",4,0.41627071721517,0.00198945288831306,1e-04,11.4512573714931,5.86673327192749,48.0823784636967,35.6866777143218,15.6250166814368,9.05722781416692,128.230709252118,0.925362376960175,0.13316418048775,0.141501814179648,0.105871860968945,0.292720127029738,105.732762409578,100.965939290531,6.50423690048067,3.77025871818445,53.3786893093892,97.8411203458927,13.4450465627995,0.920361321272227,0.399164306828578,15.6250167153253,1.00000000224079,0.954916311801842,0.0615158137064439,0.0356583772211296,0.504845312016214
"9",4,1.60245612030101,0.1,0.1,33.2332744900788,17.0718411887711,12.0718379796749,33.7853983641595,42.2014423178726,11.9567375690673,103.679468802504,0.036101083032491,0.100052253606161,0.13895088725109,0.1039632537706,0.254008586419918,407.023855697612,353.768991593341,67.6259595278051,19.160147296385,166.14179933213,14.6940020107441,35.3953848648929,9.39668707759481,1.99195125565614,42.2014435936161,1.00000000280365,0.869160339456888,0.166147410700286,0.047073769956958,0.408186885049228
"10",4,1.53011223991838,0.0571428571428572,0.1,31.3449903699934,16.0735318713107,13.1138160162869,33.9472271558686,41.465056658974,12.2176302166254,105.837747720555,0.0496389891696751,0.101100923343342,0.137367009407642,0.102778194089171,0.25604623793484,388.648508953979,340.687155528728,63.4461907228051,18.6943455372551,161.943633232615,19.2921191267769,34.4437859951712,8.71541347789864,1.92137107399804,41.4650580467106,1.00000000003785,0.876594526140239,0.16324825456289,0.0481009063646669,0.416684046143918
"11",4,1.4189321953247,0.0326530612244898,0.1,28.731960693717,14.7287302050667,15.0253832188193,34.1752424801329,40.0201562211758,12.534872586804,108.783655377332,0.0733303249097473,0.102779432084922,0.135279022313551,0.101215959141074,0.259270734773995,360.408778723564,319.640074660446,56.7858881241504,17.7861342777092,154.356630940003,26.4288928441242,32.8524253451826,7.68193942664173,1.80024064033027,40.0201571210528,1.00000000308286,0.886882047595788,0.157559670162109,0.0493498920740315,0.42828210778477
"12",4,1.26042369903025,0.0186588921282799,0.1,25.4425992773381,13.0972254119526,18.3886334706705,34.4690940733392,37.4304206388422,12.7481661785106,112.423861186762,0.114790162454874,0.105382572064258,0.133193781865317,0.0996557792373597,0.264149415790788,320.147619852927,288.07916475884,47.1781892378676,16.0680907705706,141.701698976282,36.7497972924586,30.3585233404098,6.2838414461492,1.60127810659784,37.430421001147,1.00000000093471,0.899832287244399,0.147363860782843,0.0501896306240574,0.442613626719537
"13",4,1.05681522407713,0.0106622240733028,0.1,21.7263400528235,11.2966822868062,23.7035732044186,34.8058267183808,33.4010476907527,12.5774771460489,116.489053090993,0.187344878158845,0.109271864683323,0.132080139339304,0.0988225502970333,0.271316316684745,268.431067116622,245.470340185322,35.2987356997137,13.2920693284266,123.107404744891,50.2891855630123,26.8230017964998,4.66226192971946,1.31355618976009,33.4010476120019,1.00000000074891,0.914463228887404,0.131500187758869,0.0495176265592475,0.45861831925588
"14",4,0.827137058992991,0.00609269947045874,0.1,17.9553658754988,9.45558632512128,30.8405374989136,35.1459568811977,28.1073633890943,11.8654896363747,120.629701350574,0.314315630640794,0.114864099465314,0.13273728429184,0.0993142270960527,0.281701000422777,210.092813775603,195.2412652522,23.2486418897027,9.81438620134281,99.7772964023164,66.0354552549776,22.4262121116625,3.08596158791264,0.974708180008526,28.1073642160125,1.00000000376683,0.929309586934154,0.110658910980686,0.0467145261274596,0.474920084057377
"15",4,0.60250050774476,0.00348154255454785,0.1,14.4575160460182,7.70162574682871,38.9036300572537,35.4563171986898,22.2440648471977,10.7150502589438,124.52179576907,0.536514447484206,0.122659274795937,0.135442972594134,0.101338626976906,0.296490888026933,153.03512892138,144.324468162926,13.402060364744,6.45582322152426,75.0244451761542,82.1055576389286,17.7027346001739,1.81521489468696,0.654224261274897,22.2440643740059,0.999999999700796,0.943080645188913,0.0875750584535342,0.0421852372399362,0.490243290429411
"16",4,0.411052896536108,0.00198945288831306,0.1,11.4206736829032,6.13742004895184,46.7497297648738,35.7211716688123,16.6760944245885,9.34797388062057,127.946937112429,0.925362376960175,0.133299467976111,0.140234971924957,0.104924007771191,0.317078459331975,104.407435959889,99.7129349621381,6.85475691613676,3.84251174037297,52.5929591029873,96.6147131121603,13.2916811807896,0.961276643686846,0.403171731707786,16.6760944440848,1.00000000229598,0.955036720079828,0.0656539150574352,0.0368030467740967,0.503728098867832
"17",4,1.53705567391651,0.1,0.2,32.6811948845683,17.9125796546966,11.1449052914984,33.9585585068811,43.5256139169344,11.7251223855441,103.052025557702,0.036101083032491,0.100346318589303,0.140527415984354,0.105142814837215,0.274788643772895,390.412141478861,340.179325451164,66.9012918317235,18.022165890066,158.396700592055,14.094301136421,34.1357429692165,9.40146566712727,1.89490125114478,43.525614533792,1.00000000077884,0.871333879186047,0.17136068471234,0.0461618991556854,0.405716636053943
"18",4,1.47035006118,0.0571428571428572,0.2,30.8757276285095,16.8369295136187,12.0528697824946,34.0998314711307,42.8681359642904,12.0162758824206,105.250229483397,0.0496389891696751,0.101381430148173,0.13879500977959,0.103846626022139,0.277007046517646,373.468915136639,328.070787129084,63.0311663377668,17.6681319788728,154.754681360121,18.5386194336779,33.2602855889834,8.74841134826932,1.83477589411981,42.8681372183466,0.999999998920715,0.878442016131308,0.168772188835789,0.0473081727654354,0.414370982218099
"19",4,1.36732590054117,0.0326530612244898,0.2,28.3683727265641,15.3912929367759,13.7629881943975,34.3013786590314,41.5192467125629,12.4072531686951,108.249467247389,0.0733303249097473,0.103037493148937,0.136391853475396,0.102048581017562,0.280512139140402,347.300778252625,308.511967467389,56.7703414010462,16.9647586121283,148.012300287138,25.4676789106731,31.7882997342862,7.74301208611969,1.73122954367317,41.5192469726367,0.999999998603999,0.888313491806503,0.163461601230563,0.0488474534200594,0.42617900491098
"20",4,1.21935843821187,0.0186588921282799,0.2,25.1902885135665,13.6528703561929,16.8822896052868,34.5672772556648,39.0081582011048,12.7524656424061,111.946650435337,0.114790162454874,0.105610319674427,0.133795963840024,0.100106332657284,0.2857675838668,309.717043317471,279.001052457462,47.5649268616208,15.5498265890749,136.503092837883,35.5524697174556,29.4653903395341,6.36399523443082,1.55663611328902,39.0081590306273,1.00000000003763,0.900825635810993,0.153575425988601,0.0502065576472683,0.44073484423361
"21",4,1.02747198168974,0.0106622240733028,0.2,21.5671484001216,11.7596689669739,22.0150598498498,34.8802640501402,34.9854912301042,12.7293044933431,116.063063320579,0.187344878158845,0.109468405909825,0.132108910065464,0.0988440765957428,0.293375579905565,260.977883668853,238.818242962783,35.9466120045841,13.0790037133074,119.251545670977,48.8928698180943,26.1430523593212,4.74886773247173,1.29278204483416,34.9854913658579,1.00000000122485,0.915089968153506,0.137738154449229,0.050115372021036,0.456941194175509
"22",4,0.808670471434479,0.00609269947045874,0.2,17.8610736380343,9.84202924966448,29.1396514656273,35.2025149668804,29.589595625002,12.1124310906613,120.252704873133,0.314315630640794,0.115034192602301,0.132297088689794,0.0989848721132272,0.304279438026225,205.402300479441,190.958577640246,23.9282322436259,9.79496536030272,97.2448115410278,64.5611536102655,21.9667657993295,3.16563546332497,0.969553393543055,29.5895966066701,1.00000000357875,0.929680816027435,0.116494470964575,0.0476867365774067,0.473435845957217
"23",4,0.59230497612791,0.00348154255454785,0.2,14.4040083462189,8.02040633581517,37.3636881536818,35.499466159546,23.5211154929812,10.9939938379752,124.197321635461,0.536514447484206,0.122807920343174,0.134647753807966,0.100743643136895,0.319742449848647,150.445463913792,141.913898094138,13.9316737505721,6.5117972577523,73.5626916264423,80.716164948213,17.4281506927343,1.87586857729993,0.656022179114811,23.5211152380992,0.999999999849132,0.94329130557268,0.0926028169015009,0.043283440306989,0.488965833210477
"24",4,0.406038168682564,0.00198945288831306,0.2,11.3911796625723,6.39532691111931,45.4734580151236,35.7540882443691,17.6906936817473,9.61849460040659,127.676759538159,0.925362376960175,0.133430623389461,0.13913476720892,0.104100833019624,0.341244886254978,103.133695110716,98.5084413813912,7.18309686526089,3.90547593303222,51.8416376261982,95.4360412523382,13.1440427426432,0.999418510187196,0.406563297966745,17.6906937350238,1.00000000257282,0.955152838546949,0.0696484003218399,0.0378680889779787,0.502664407630548
