"","convergence","mu","x_C","x_W","C","I","P","AA","NT","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ACT","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ACT","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ACT","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ACT","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.914630161146851,1,0.001,8.9566425025769,9.38405656257075,11.9909493055206,19.7991834932021,7.31910857463576,19.0547881351286,45.3378050576585,8.36094387191326,123.796523647337,0.0379310344827586,0.00311660144938493,0.0211648980040489,0.0126800574455709,0.16668463794819,0.0329913332718118,0.313733762568073,0.144800198108341,0.598742037483593,232.316061983622,3.04320327090361e-17,224.124046608155,181.209340777979,145.128109103508,55.8087728419089,41.4673239459307,7.6471714409078,113.228034372984,8.81198855799945,9.48445172487114e-20,4.7435625867163,2.29774485073881,24.1906263220236,1.84120582431826,13.009699565186,1.1073119396119,67.7943840007426,1.0000000045297,1.30994097381994e-19,0.964737632472309,0.780012109587058,0.624701144301963,0.240227785449636,0.178495295502592,0.0329171018579262,0.487387888375342
"2",4,0.912859196300263,0.769230769230769,0.001,8.9327212863743,9.37793310538671,11.9644244037098,19.7817794135591,7.30437713674666,19.0193533712557,45.3125038915706,8.34657496792555,123.960334506669,0.0389655172413793,0.00311959163164032,0.0211947968367195,0.0126843075732912,0.166737463052546,0.0330114504927375,0.314044408943333,0.144943573358461,0.599074077514235,231.866237761933,0,223.711920987679,180.908258599974,144.943450604621,55.6510514444167,41.3639358848117,7.61924771708041,113.15833133087,9.03478788520634,0,4.74152871528609,2.29469599463057,24.1675032398965,1.83712192962615,12.9901127965156,1.10436099041693,67.7902229550909,1.00000000820156,0,0.964831814160721,0.780226831771219,0.625116675857758,0.240013606284421,0.178395684612483,0.0328605313697856,0.488032813018382
"3",4,0.91057062114893,0.591715976331361,0.001,8.9019521795969,9.37005227138854,11.9302648995394,19.7592642958165,7.28537631454561,18.9737360497164,45.27962750867,8.32801880515463,124.171707730007,0.0403103448275862,0.00312346143837102,0.0212334910346068,0.0126897955288789,0.166805838726026,0.033037499294916,0.314447293131312,0.145129519906759,0.599505056274059,231.284937821395,3.95187726087618e-15,223.179081695782,180.518610111001,144.703932543698,55.447397438351,41.2302985459619,7.58324925634963,113.067109036836,9.32317559700729,1.23435362335221e-17,4.73887103029916,2.29074425146602,24.1374608349059,1.83184335377445,12.9647557727736,1.10055332390731,67.7843035658737,1.00000000021431,1.70866174812251e-17,0.964952944389128,0.780503096527149,0.625652210376337,0.239736309560513,0.178266250034134,0.032787475610845,0.488864991063021
"4",4,0.907618314331219,0.455166135639508,0.001,8.8624942979234,9.35993877744433,11.8863895717886,19.7301792200515,7.26092580814727,18.9151725346243,45.2369203319194,8.30410050995867,124.443879101505,0.0420586206896552,0.00312846334945946,0.0212835051440802,0.0126968683230813,0.166894238729585,0.0330711917510747,0.314969447377854,0.145370514174394,0.600064178491665,230.535051979324,4.1301109044114e-15,222.491289843873,180.015030566736,144.393493553156,55.1849603265527,41.0578573771923,7.5369537068857,112.947543778946,9.69598630686834,1.29209005936539e-17,4.73539451190511,2.2856271392813,24.0984421840593,1.82503240473488,12.931970648613,1.09565083567858,67.7757750703646,1.00000000060379,1.79153272851346e-17,0.965108290769446,0.780857527433927,0.626340733873691,0.239377742716635,0.17809811154299,0.0326933090943255,0.489936531895689
"5",4,0.903818281723181,0.350127796645776,0.001,8.81209190562775,9.34700827844389,11.8302313483462,19.6926762544806,7.22955328252277,18.8402598655977,45.1814606083067,8.27334761091478,124.793370980034,0.0443313793103448,0.00313491780466032,0.0213480432422789,0.0127059608526819,0.167008343057824,0.0331147065543026,0.315645593506425,0.14568258161835,0.600789096486764,229.569843679048,1.12671767797521e-15,221.605313914516,179.365329107139,143.9915138345,54.8476353399749,40.8358300927434,7.47760282179559,112.790530129618,10.1771478183524,3.53216730951003e-18,4.7308398241659,2.27900884996371,24.0477841398876,1.81626334948067,12.8896498259515,1.08935648339584,67.7633206888361,1.00000000052864,4.90795158682105e-18,0.965306725309632,0.781310499356012,0.627223121308252,0.238914809061985,0.177879766174436,0.0325722346886409,0.491312484173361
"6",4,0.898941067023958,0.269329074342904,0.001,8.74802508175602,9.33055310818166,11.7586645527409,19.6444340251361,7.18944930598476,18.744866775843,45.1094789962976,8.23393125976443,125.24059700679,0.0472859655172414,0.00314322946111083,0.0214311514959587,0.0127176134499989,0.167155334580597,0.0331708048221941,0.316520183679556,0.146086238621334,0.60172820805423,228.331031125211,3.86767720449331e-15,220.467072123865,178.528985288902,143.471675814961,54.4154733647177,40.5507631818266,7.40181895245456,112.583915908001,10.7968532643029,1.21569969352302e-17,4.72486322255701,2.2704626245248,23.9820559736889,1.80500504628836,12.8351350106579,1.08130388972019,67.7449179750496,1.00000000044289,1.6938903079211e-17,0.965558956813929,0.781886651534763,0.628349441473102,0.238318344732468,0.177596374001172,0.032417052203797,0.493073216562164
"7",4,0.892704041209569,0.207176211033003,0.001,8.66709075049537,9.30973495946842,11.6679615193615,19.5825648903618,7.13842445792926,18.6240833786203,45.0161302260504,8.18361275724461,125.810397151309,0.0511269275862069,0.00315390507471361,0.0215378969574404,0.0127324885189602,0.167344221019012,0.0332429599586136,0.317649900810156,0.146607646527765,0.602943508812379,226.746826548324,1.69003053038495e-15,219.009679609827,177.45548950529,142.800596442996,53.8641259139605,40.1860813724114,7.30554418008645,112.311449963155,11.5928685813384,5.33019586620202e-18,4.71700791211849,2.25944998275256,23.8968545728035,1.79060298096351,12.7651047618954,1.07104863884708,67.7174597205904,1.00000000035764,7.45338118603918e-18,0.965877595828132,0.782615096625998,0.629779912106658,0.237551840319781,0.177228859157679,0.0322189478631678,0.495316524217753
"8",4,0.884764657796845,0.159366316179233,0.001,8.56563252531484,9.28358872131586,11.5537907627363,19.5035267695455,7.07388676225486,18.4722320921276,44.8952211791883,8.11970099557825,126.532418994337,0.0561201782758621,0.00316757285237758,0.021674561067669,0.0127513848759337,0.167586194263871,0.0333355035998089,0.319106661258629,0.147279997503983,0.604514041326641,224.730222020803,4.22005527264825e-15,217.15165309073,176.082697100021,141.93630685511,53.1644544765837,39.7217050033182,7.1840244727655,111.951412391732,12.6119001237816,1.33673325171735e-17,4.7066667658603,2.24529824071483,23.7865654937168,1.77226386358604,12.675460663109,1.05806310641745,67.6762007371513,0.999999995285035,1.877831657355e-17,0.966277032586945,0.783529223112223,0.631585306638223,0.236570113925281,0.176752839288143,0.0319673267542451,0.498159129898966
"9",4,0.874716434546436,0.122589473984026,0.001,8.43963461552757,9.25104350443601,11.4112928674141,19.4030455748301,6.99285686064417,18.2829729655591,44.7389047375265,8.0390320996768,127.441216824002,0.0626114041724137,0.00318500390782318,0.0218488541928126,0.0127752472204798,0.167894996940282,0.0334537829195095,0.320981203765726,0.148145170968797,0.606540019001633,222.177974418195,3.05077127443541e-15,214.795687318426,174.335488368255,140.826719958679,52.2824955533918,39.1338552375219,7.03187349543364,111.47492679455,13.9108749545058,9.71671843095149e-18,4.69303965346525,2.22717896320754,23.6441017165724,1.74904725673339,12.5612319621334,1.04173810121197,67.6140042161722,1.00000000019534,1.37312048281124e-17,0.966773092260192,0.784665936661058,0.633846448348281,0.235318085424597,0.176137420226482,0.0316497326758929,0.501737074110244
"10",4,0.862090213852558,0.0942995953723274,0.001,8.28494955916817,9.21097268833111,11.2352575735891,19.2760847458834,6.89203385850878,18.0495745269055,44.5373638834743,7.93800836009789,128.575756162109,0.071049997837931,0.00320712865281513,0.0220700795201993,0.0128051631703333,0.168287292886451,0.0336043173099084,0.323387166960021,0.14925561552001,0.609147446649245,218.970915489326,2.30407926543409e-15,211.828541552105,172.125094478738,139.408261954347,51.1800598224147,38.3952255547336,6.84327932472018,110.843901126047,15.5578830720864,7.38947863053092e-18,4.6750727567028,2.20408992050928,23.4606390103022,1.71987097021252,12.4165232169363,1.02139786778647,67.5202793475727,1.00000000534672,1.0522307369472e-17,0.967382093696452,0.786063733689934,0.636651960778416,0.233729945283784,0.175343952297143,0.0312520014177082,0.506203764417751
