"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.624455712718672,0.1,0.001,1.27621559818111,6.51257365579129,2.04613456235764,34.8588651617878,0.238573367577244,11.9646163273818,12.0897295180558,24.6897991929039,9.79797903309064,2.44381230132049,12.4741099782805,17.8153705973948,163.792220193769,0.0340510023645205,0.000395399253458337,0.00376975856971441,0.129441385863498,0.179753788441082,0.0236282011375417,0.0433141707366875,1.29594822661079,1.22500600796487,0.457987079467016,0.522380014104685,0.000582416227360046,0.00738610455508272,338.252663591826,1509.15950096014,4.0301505863861e-16,7.62035151840684,139.29963560938,213.316307059005,41.9416703487416,15.4176861518857,6.11840398031122,12.5338581809174,7.78952923701827,10239.8091914071,10228.0987598874,11.5178422477706,0.596720540029194,1.51926947102686e-18,0.986388861309595,25.0396372292483,5.04028060910778,1.81666867046726,19.980523026978,7.49508163503745,5.74034510273214,4.06909439270246,5.96383103814605,75.5458068402399,1.8055866183538,8.0558662006083,2.15128711521706e-18,0.040677298983197,0.743578942814674,1.13867860022876,0.223883879963996,0.082299330643013,0.0326599301103021,0.0669055089396662,0.0415803665942684,54.6599168035278,54.5974067312563
"2",4,0.623477797053186,0.0930232558139535,0.001,1.24794727658533,6.50843266709467,2.04872653205981,34.7854126212874,0.238282188905803,11.9599173250012,12.1971870429888,24.6722789936182,9.79268382892761,2.44101247744695,12.4611741590378,17.8031606572979,163.843784932667,0.0344887210175734,0.000395915995082947,0.00378804716241009,0.129449717911884,0.179796228108988,0.0237856718768343,0.0433424563929844,1.29785645564623,1.22660164626871,0.45834114877666,0.522956691683941,0.000582607837713176,0.00739186194738466,337.78081410117,1507.3747454696,7.80542126081112e-17,7.60530656094593,139.074935977603,212.741302924582,42.2481961544906,15.3826181552227,6.10552094089814,12.5049516756644,7.76926541337295,10226.9802884225,10215.2962090675,11.6496282626241,0.596793772315502,2.95673038584309e-19,0.984504788947853,25.005148913272,5.06019482601431,1.83114059950826,19.9644302774966,7.48904203743377,5.73153391642062,4.06298933739198,5.95831887217307,75.5100593290688,1.80589597949685,8.05895977153787,4.17305491748745e-19,0.0406606650463564,0.743543911453509,1.13739042475442,0.225873834129422,0.0822409299787273,0.0326422794297587,0.0668559048120502,0.0415372471967926,54.6770622079321,54.6145949775556
"3",4,0.622444755622698,0.0865332612222823,0.001,1.21984054959087,6.50159689577978,2.05086073682466,34.7121506583771,0.237984298888616,11.9564818599906,12.3103993609479,24.6541172105255,9.7871998129289,2.43829377219029,12.4481441223686,17.7906299178609,163.89230102424,0.0349535209705226,0.00039644828060005,0.00380698958532399,0.12945803657872,0.179850697179182,0.0239513499652702,0.0433743031951634,1.29974698160792,1.22819184860948,0.458700168119492,0.523533224478618,0.00058282638668896,0.00739775634062844,337.278720699818,1505.45293875751,1.16154652128213e-16,7.5903815082128,138.835865462957,212.148799973216,42.5696862324612,15.3458259621989,6.09199119578904,12.4748223649576,7.74828202620387,10213.0468357281,10201.3903259475,11.7890788368921,0.596834229094708,4.42199550939036e-19,0.98263588693665,24.969727196988,5.0812501528706,1.84643047756974,19.9456909746484,7.4821339284688,5.72220311606687,4.05648307334823,5.95243318435254,75.4673999670036,1.80620431319725,8.06204312462207,6.22034598674334e-19,0.0406482205295972,0.743497658273115,1.13610510842835,0.227970358536072,0.0821803907017516,0.0326239993764297,0.0668055130048061,0.0414938137412288,54.6931902709498,54.6307670080801
"4",4,0.621354047847123,0.0804960569509603,0.001,1.19191620785054,6.49429095241226,2.05300602029992,34.634876667068,0.237667392734897,11.9528149884534,12.4294552339149,24.6351189899673,9.78145093861022,2.43544372675331,12.4344020288718,17.7773638511411,163.942193242049,0.0354473621492739,0.000397011007932216,0.00382679321989025,0.129466839180027,0.179908044343258,0.0241237451712886,0.0434080394573603,1.3017556283594,1.22987841796732,0.459080857178534,0.524143811437188,0.000583066452173055,0.00740395426710924,336.747225450651,1503.41010947311,8.15241727361595e-17,7.57460557276029,138.582664654005,211.524560452614,42.9060684562645,15.3071309036117,6.0777441345235,12.4430357333109,7.72616603319799,10198.2419457451,10186.6145383883,11.9368008533124,0.596870362897403,3.11976151483897e-19,0.980660241540693,24.9321361777796,5.10276459382768,1.86246831250973,19.9261438078107,7.47488634097792,5.71235951035149,4.04962211243693,5.94625274970801,75.4212281788968,1.80652360017834,8.06523599377921,4.37346861093798e-19,0.0406349412706272,0.743444445423498,1.13475058321155,0.23017509692435,0.082117063299891,0.0326048364620341,0.066752258106972,0.0414480067629061,54.7097744626169,54.6473977473498
"5",4,0.620203047153022,0.0748800529776375,0.001,1.16419850604066,6.48651547406632,2.05516543857561,34.5535652142886,0.237331630962645,11.9487865201469,12.554746578657,24.6150330153136,9.77536838900019,2.4324547849659,12.419891762156,17.7633151296568,163.993627821322,0.0359716036206124,0.000397604444565865,0.00384747992105395,0.1294761359041,0.179968310587201,0.0243031059657533,0.0434438466434599,1.30387735230907,1.23166087720458,0.459484070600661,0.524788694344641,0.000583329866041845,0.0074105316781476,336.185043371477,1501.24129061123,2.55459578982335e-17,7.557867610285,138.314680314385,210.866741247267,43.2582893573169,15.2663184818697,6.06271326190125,12.4095110704289,7.70285471619987,10182.5314658683,10170.9347688463,12.0931151233372,0.596900209512821,9.82875600775431e-20,0.978563493854455,24.8922593455887,5.12471675718542,1.87930648889769,19.9054069216473,7.46720673439315,5.70197266080462,4.04237106924099,5.93977471595185,75.3720343009081,1.80685473311093,8.06854732227091,1.37298894910302e-19,0.0406203938370324,0.743383858718013,1.13332099982003,0.232495307012166,0.0820501100510452,0.0325845612966673,0.0666959588336618,0.0413996392071867,54.726870028615,54.6645426071074
"6",4,0.618989051682547,0.0696558632350116,0.001,1.13677250536352,6.47774885797103,2.05721780269523,34.4687985681664,0.236978480272088,11.9447166300204,12.6864760815957,24.5939535456652,9.76901066204675,2.429370243064,12.4048230633364,17.7485403554272,164.045593271789,0.0365283606085481,0.000398226764698833,0.00386900807196399,0.129485863054618,0.180033622008554,0.024489676194087,0.0434822088590869,1.30609213332871,1.23352447052872,0.459906454313403,0.525464430738187,0.000583620279965328,0.00741743998404624,335.59020377088,1498.93488224388,1.51112026437343e-16,7.54033590420589,138.031042802814,210.177111299587,43.6266099941123,15.2233879823559,6.04691064557701,12.3742620393128,7.67844966426441,10165.8069918988,10154.2426212006,12.2585599800388,0.596915988650205,5.84653650056916e-19,0.976366902277823,24.8502285854084,5.14716939913546,1.89698136757792,19.8831472863658,7.45901225241985,5.69100297924529,4.03475218178452,5.93297112268549,75.3184852261996,1.80719515075252,8.07195150527808,8.13757130957258e-19,0.0406056503676417,0.743314400729252,1.13182998809796,0.234934742251772,0.0819798451522173,0.0325633688734892,0.0666369461930269,0.0413494102111214,54.7441400041242,54.6818644239298
"7",4,0.617709288980372,0.0647961518465225,0.001,1.10931895672875,6.46948773670922,2.05963387174872,34.3780254586528,0.236609479808303,11.9395438307963,12.8250985043576,24.5714192848997,9.76214109335523,2.426015603168,12.3884025447413,17.7326830253243,164.101620804911,0.0371178998234,0.00039887998704775,0.00389165005358301,0.129496366004556,0.180098877609438,0.0246844173448208,0.0435221198261094,1.30848919416159,1.23553723739257,0.460362855800173,0.526189438331563,0.000583923965212977,0.00742490362138139,334.963110478051,1496.50323663364,8.14970647555658e-17,7.52132300400956,137.731878515224,209.444470223413,44.0121248790555,15.177993935714,6.03016523370253,12.3369138910656,7.65243132751476,10148.2397013436,10136.7095507928,12.4331271792588,0.596925191645342,3.17158056422856e-19,0.973983996565706,24.8053567316313,5.17001471355962,1.91550097278795,19.8602410539318,7.45049369386954,5.67945691065178,4.02662854209585,5.92580036634033,75.2640914525729,1.80755530394652,8.07555303295859,4.39781119314178e-19,0.0405871777020153,0.743240015825636,1.1302213622697,0.237501824154771,0.0819047309496655,0.0325404703111841,0.066573462690568,0.0412946751491376,54.7627602087434,54.7005402683036
"8",4,0.616360911488462,0.0602754900897883,0.001,1.08255729162816,6.45976280793892,2.06160274226644,34.2842552949323,0.236193022462361,11.9346578279947,12.9704466916395,24.5481121997603,9.75511446048137,2.4225950822391,12.3716597525916,17.7162590396584,164.156784899415,0.0377456609660558,0.000399594674895505,0.00391528943055395,0.129507145524337,0.180169457438797,0.0248854898057589,0.0435649578544464,1.310968472808,1.23762320701152,0.460834947728981,0.526943755842298,0.000584283321097342,0.00743260339934649,334.299529103914,1493.9125497136,2.10126919815517e-16,7.5016367237778,137.415233333788,208.681276420289,44.4137574737303,15.1304968107653,6.01267124053657,12.2978592242768,7.62540748173247,10129.4768826249,10117.9825567619,12.6183566866685,0.59695949962512,8.22707708228552e-19,0.971515558857005,24.7580280335743,5.19313577700985,1.93488347250066,19.8356042968353,7.4414214634188,5.66728331279794,4.01816085825207,5.91848439395883,75.202951545917,1.8079208835432,8.07920879833169,1.13638462951886e-18,0.0405695028348567,0.743153514834574,1.12856646449962,0.240193457252584,0.0818270406658675,0.0325170482016046,0.0665078906154643,0.0412388658419719,54.781090612225,54.7189282998051
"9",4,0.614940999610045,0.056070223339338,0.001,1.05605716703007,6.44966979775919,2.06368478748817,34.1855999925866,0.235779561947469,11.9291433938494,13.1233335295141,24.5233289670197,9.74757801336629,2.41908207555142,12.3537369455836,17.6987098601472,164.214297074846,0.0384109521750586,0.00040031717762439,0.00393967805464636,0.129518640751572,0.180243219134571,0.0250942483620364,0.0436103238455486,1.31359433518171,1.23983278748498,0.461341781902589,0.527739299349886,0.000584649901230134,0.00744085298745568,333.599722214556,1491.17421614097,3.96070851961374e-17,7.48070988261692,137.081179382653,207.877042733072,44.8337546603078,15.0804004287451,5.99418536731636,12.2566902162205,7.59681934623675,10109.6668860132,10098.2103993467,12.8138829755961,0.596942653551816,1.56039164355731e-19,0.968891375853393,24.7079530546929,5.21651813910935,1.9552145599479,19.8095285754713,7.4317875526615,5.65452330457919,4.00914011907064,5.91061574637718,75.1392990179348,1.8083020562195,8.08302052330536,2.14693145202838e-19,0.0405497431859896,0.743058707906292,1.12681294012972,0.243024694991001,0.0817444298900656,0.032491926711221,0.066438299088817,0.0411791231519455,54.8001997613001,54.7380990249487
"10",4,0.613446567799907,0.0521583472924074,0.001,1.02995656650344,6.43859287571202,2.06568034161845,34.0834130700132,0.235342031278707,11.9230932765375,13.2836393736088,24.4971641245965,9.73954065547373,2.41539110476694,12.3350716228683,17.6803126707561,164.272802656436,0.0391174204127513,0.000401077897605259,0.00396505115617871,0.129530583647613,0.180322296822748,0.0253108198396613,0.0436588648219025,1.31631532858242,1.24212371849543,0.461868816510565,0.528567123377967,0.000585058623472974,0.00744959984312465,332.861281602648,1488.27311035598,8.07367029061674e-17,7.45855040939706,136.7287753529,207.034947369745,45.2711276757335,15.0277012530647,5.97468778704802,12.2134728546643,7.5669073506146,10088.6754626415,10077.2586972462,13.020674691578,0.596913450164017,3.20125157204156e-19,0.966110387694343,24.6552468133965,5.24022425338936,1.97648604352993,19.7811935127663,7.42130141089732,5.64102225286771,3.99961845118195,5.90246657883859,75.0715448101318,1.80869478057634,8.08694779342447,4.3870543442072e-19,0.0405281176927207,0.742954005178044,1.1249822355475,0.245993321733496,0.081657213748655,0.0324651355182458,0.0663653174036399,0.041116905409561,54.8196370702883,54.7576008854786
