"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau W","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v W","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p W","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f W","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.878542735020472,1,0.001,31.120502589728,6.10056606596977,12.1923434327659,6.11671970737464,1.45890157516067,8.2537200703789,47.3475435669691,8.10398906485883,133.305713926746,0.0379310344827586,0.00278034534717068,0.181967803412438,0.00678902807042436,0.581743160373553,0.188761653057533,0.0124257749985424,0.289627441307534,0.133674203680401,0.117787994220076,229.422312233924,1.92165457006429e-21,6.27245753876662,612.213975554567,8.53295318469133,159.137908245393,187.494892171272,41.596840421826,7.11970071761708,585.573832535299,8.70222563645918,5.34286334274751e-24,1.14138532032715,4.15633786514605,4.96398715298191,30.0391346245184,2.3297693434962,12.0475864578513,0.951720323870239,68.9735672020954,1.02810872338363,8.61149819115532e-24,0.0281087233838183,2.74351052744708,0.0382386678958249,0.713143678550719,0.840219647139682,0.186407651838461,0.0319054687592867,2.62412822690444
"2",4,0.876982204672732,0.769230769230769,0.001,31.050862067499,6.09328061619623,12.1804816221886,6.10505996645002,1.45841432931575,8.25234956882058,47.3152593938695,8.08978415886682,133.454507866417,0.0389655172413793,0.00278223982511526,0.182065808469553,0.00679255978958712,0.581899277443255,0.188864607173785,0.0124336931385775,0.289873274257004,0.133787665041694,0.117835610901263,229.029238432943,6.09659544425057e-17,6.27575880596205,611.55039339176,8.51616713244399,158.949010822381,187.004291396251,41.4946404978978,7.09459674696956,585.186142661024,8.92424273893881,1.69621906426102e-19,1.1426011007674,4.15399261145906,4.95555150095516,30.0198424896307,2.32515397481812,12.0281873052429,0.949169533189458,68.9557666114153,1.02817355960697,2.73692489320922e-19,0.0281735612226209,2.74541342037753,0.0382313539296707,0.713564658256956,0.839512322803087,0.186280548794762,0.0318495439325465,2.6270572414649
"3",4,0.874964215849763,0.591715976331361,0.001,30.9612648351342,6.08392763325566,12.1651586567025,6.09002488652353,1.45778070166949,8.25054948085691,47.2734151327939,8.07145021610413,133.646430653689,0.0403103448275862,0.00278469346331159,0.182191970408499,0.00679713391958948,0.582101470735602,0.188997745838915,0.0124439406566829,0.290191920764786,0.13393473266067,0.117897438457897,228.520769420699,7.69193680501968e-18,6.27985667279918,610.688191774601,8.49444150536468,158.703808935783,186.370575047954,41.3625466022053,7.06223010910395,584.679221990124,9.21175101561367,2.14196861411441e-20,1.14413946110024,4.15092942260391,4.94462689335032,29.9946621449128,2.31918437604861,12.0030768462169,0.945877901650976,68.9321825921916,1.02825698730051,3.46108048983272e-20,0.0282569786519658,2.74786577100186,0.0382217723721506,0.714107084721912,0.838597062779337,0.186115807609425,0.0317773630555281,2.63083524908837
"4",4,0.872358700245821,0.455166135639508,0.001,30.846120620059,6.07186853269138,12.1453734729536,6.07065261349372,1.4569542187523,8.2481845588509,47.2191623431006,8.0478006611751,133.893884525266,0.0420586206896552,0.0027878745882023,0.182355208665618,0.00680306432389714,0.58236346762597,0.189169982198192,0.0124572082886767,0.290605233475217,0.134125492373177,0.117977776064596,227.86408630228,1.41064534416595e-18,6.28497509087662,609.569601690462,8.4663622497352,158.385999735306,185.553188282127,41.1920470883236,7.02056892462017,584.017475376625,9.58364917458246,3.93270230796613e-21,1.14609794415502,4.14694121019257,4.9305000779334,29.9618767503707,2.3114747150585,11.9706244614244,0.941637263754506,68.9010829277942,1.02836448094653,6.36632823844139e-21,0.0283644748585662,2.75102468851372,0.0382092077858392,0.714805650377582,0.837412824689666,0.185902213949215,0.0316842545715555,2.63570638829263
"5",4,0.869001312793503,0.350127796645776,0.001,30.6987159136458,6.05639013400943,12.1198871539062,6.04576812480132,1.45587716469672,8.24506780020737,47.148911699604,8.01737878167703,134.212004445956,0.0443313793103448,0.00279199240668586,0.18256568499311,0.00681074099050034,0.58270247711765,0.189392360570807,0.0124743573045549,0.291140723804809,0.134372641756066,0.118082105141034,227.017581653269,4.1434579281012e-16,6.29124714483807,608.118848530625,8.43013390983908,157.974352502496,184.501476638675,40.9724661637408,6.96711268644011,583.152040280918,10.0640025223883,1.15685030726809e-18,1.14856584445831,4.1417399687834,4.91225991169674,29.9191355300924,2.30153734280883,11.9287534549795,0.936189337089156,68.8598205336598,1.02850248135507,1.87719238721838e-18,0.0285024765578142,2.75508064229056,0.0381926967122204,0.715702336162818,0.835883393500239,0.185625636612614,0.0315644833924292,2.64196859145584
"6",4,0.864686122620314,0.269329074342904,0.001,30.5108233522345,6.0366007107617,12.0871416944824,6.01391491254109,1.45447185642588,8.24094770046588,47.0580573291132,7.97836235575671,134.619681172982,0.0472859655172414,0.00279731728334209,0.182836355087813,0.00682066801048182,0.583140517827635,0.189678934982487,0.012496488038882,0.291833842393442,0.134692542643127,0.118217541135914,225.929050163536,5.66948767637786e-18,6.29877407999605,606.238891704822,8.38349474382578,157.44178975298,183.152310932736,40.6904491299553,6.89877921025914,582.018850709245,10.6832732753761,1.58593558648268e-20,1.15164489430807,4.13495421536104,4.88875546611982,29.863391002082,2.28876066286453,11.8748501183097,0.929214112963347,68.8048374255977,1.02867899251959,2.58137803297856e-20,0.0286789882488721,2.76027014628579,0.0381709431373686,0.716849212380378,0.833911949576861,0.185267942240603,0.031410875416365,2.6499937238776
"7",4,0.85915792993713,0.207176211033003,0.001,30.2726061141156,6.01140497671761,12.0452079062219,5.973311589035,1.45263803837657,8.23548175099418,46.940731168171,7.92850937923054,135.140109206628,0.0511269275862069,0.00280419268636775,0.183183548926867,0.00683348564183859,0.583705661850594,0.190047378913672,0.0125249921919355,0.292730034068965,0.135106169570291,0.118393289404523,224.533678095554,1.59235408640886e-16,6.30756378027,603.805791372656,8.32362494321871,156.753925412242,181.42810206243,40.3295014201811,6.81184170574684,580.533482387223,11.4797171006561,4.46526768321552e-19,1.15544191835242,4.12609820580403,4.8585470064776,29.7906726590258,2.27238556172961,11.805656324714,0.920321840582615,68.7312685892863,1.02890379968745,7.2968081396532e-19,0.0289037991776398,2.76688146867761,0.0381422038951604,0.718309657778559,0.831376678836901,0.184806028221146,0.0312146038552384,2.66023837020922
"8",4,0.85210499898956,0.159366316179233,0.001,29.9726926763483,5.97953003830078,11.9917391606547,5.92185131645506,1.45024341876143,8.22820703387838,46.789593529388,7.86513784146653,135.801004981183,0.0561201782758621,0.00281305284025587,0.183626973490729,0.00685000332969659,0.584433055353931,0.190519574924807,0.0125616061143493,0.293886723100365,0.135640026046322,0.118621119620756,222.752052440307,9.85491260853312e-17,6.31738269999538,600.661586170511,8.24705601316714,155.867268569009,179.235523780623,39.8696465470811,6.70192327245559,578.58357606136,12.5008848942642,2.77223899039074e-19,1.16004186558284,4.11453386528883,4.81985214345028,29.6957657524583,2.25148605143128,11.7171597748914,0.909049047236329,68.6322315865792,1.02918840454004,4.55329666925324e-19,0.02918840455407,2.77525586304073,0.0381041356403142,0.720158506739418,0.82812760078209,0.184210998147197,0.0309651096120729,2.67324812955084
"9",4,0.84315361389248,0.122589473984026,0.001,29.5982462797201,5.93946021277433,11.9239321699765,5.85706672816351,1.44711685066563,8.21849125401086,46.5954280632175,7.78505608152173,136.635202893245,0.0626114041724137,0.00282444450134582,0.184191152408853,0.00687123993980065,0.585366963226792,0.191122550715116,0.0126084931369692,0.295377126709551,0.136327904635177,0.11891618839578,220.488695679075,5.01603766173762e-16,6.32767730073552,596.608139142463,8.14959240392634,154.72772216252,176.464374594151,39.2871035623689,6.56399816949068,576.022325521861,13.8051068406109,1.41675199922384e-18,1.16550217409381,4.09943767408583,4.77050215702249,29.5719569260406,2.22494985598992,11.6045117669931,0.894856116475804,68.498379381933,1.02954635634246,2.34218052858146e-18,0.0295463542428738,2.78579241410366,0.0380535752152614,0.722483128157526,0.823979902135639,0.183446567178021,0.0306498270926053,2.68966934829223
"10",4,0.831866693672741,0.0942995953723274,0.001,29.1355532700388,5.88955171529324,11.8384979935508,5.77619769709271,1.44303631419808,8.20547645585903,46.3469367613193,7.68463407960571,137.680115673487,0.071049997837931,0.00283904905672244,0.184904594470498,0.00689846472145445,0.586562134161658,0.191889039225505,0.0126683069788236,0.297293006261279,0.137212156735975,0.119297784798574,217.631403313386,3.91214797036289e-18,6.33726315341454,591.399214001587,8.02627641688658,153.268738337006,172.989123013629,38.5544730454983,6.39259114388647,572.657513048919,15.4627107348819,1.11067800050174e-20,1.17178907343495,4.07974661408584,4.70790982446038,29.4105909427934,2.19147931433412,11.4619751965156,0.877141217983954,68.3167727549964,1.02999261179096,1.85151749442353e-20,0.0299926119466904,2.7989380749591,0.0379862707482561,0.725380922523916,0.818712354520189,0.182468254965824,0.0302544648803374,2.71023849750958
