"","convergence","mu","x_C","x_W","C","I","P","AA","NT","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ACT","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ACT","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ACT","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ACT","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.827617622807416,1,0.001,15.1419374894355,8.13602107467448,19.3107887728632,14.9153169319178,6.90631609697153,14.3272119076159,44.8804295338259,7.96482367347792,122.417154606545,0.0424590649902553,0.0085480847014827,0.0344898245062371,0.0152679409102561,0.190492568440699,0.033652695291843,0.322872115726066,0.149017899565877,0.647191682218247,210.214876265357,1.24347222365257e-14,197.683141955652,164.015569850986,125.780467466275,49.4514517466169,37.1438344013607,6.59182843472402,101.314594486316,8.92552709326926,1.06293058917232e-16,6.81805687389198,2.50418002884683,23.9602443073226,1.66417463736818,11.992708399346,0.982300427641195,65.5699628388585,1.00000000034381,5.91524370763576e-17,0.940386073220044,0.780228178049287,0.598342371120992,0.23524239883573,0.176694604463882,0.0313575735176296,0.481957301600569
"2",4,0.82422052959393,0.769230769230769,0.001,14.6507050896454,8.12317368818164,19.2473475762493,14.9092215107904,6.88093807872007,14.2063772532133,44.9029740670077,7.94093845672648,123.138324392678,0.0446948756609049,0.00870844349669626,0.0352058438217947,0.0152999753861665,0.190640198906694,0.0337010999594297,0.323464461014883,0.149291289699177,0.647757048218934,209.35201461017,7.91352285197476e-15,197.276602702258,163.800170105975,125.784209496338,49.2264479934732,37.0099530658516,6.54508450027591,101.493134944242,9.3569622623615,6.89144666162368e-17,6.94528926442993,2.50613857087131,23.9795267177031,1.65898544447571,11.9714045206318,0.977124106236281,65.7428935059682,1.00000000044572,3.78000797854158e-17,0.9423200591479,0.782415065286057,0.600826363131121,0.235137207096277,0.176783362468534,0.0312635372312066,0.484796552727078
"3",4,0.819931417876585,0.591715976331361,0.001,14.0694832991123,8.10670592139163,19.1661767627875,14.9004446854918,6.84893287703198,14.0567830371091,44.9252248521697,7.91059816753304,124.015650587839,0.0475164140430041,0.00891007150143727,0.0361110415846942,0.0153404379517562,0.190828315810629,0.0337629276787125,0.324220886624414,0.149640409211268,0.648520400791481,208.262580296822,8.91328248175846e-15,196.72656890659,163.491854504414,125.755071078416,48.9374065280276,36.8356033114639,6.48614797175728,101.684328225374,9.89589099504817,7.94179842249762e-17,7.10400131060006,2.50803664964252,23.9976284185401,1.65227011738955,11.942871964988,0.970589836698596,65.9443612949322,1.00000000074987,4.27982908678975e-17,0.944608334217929,0.785027508993684,0.603829410897944,0.234979353924152,0.17687096398492,0.0311440872737521,0.488250592865509
"4",4,0.814550244562036,0.455166135639508,0.001,13.3955853057207,8.08576540103171,19.0628495158598,14.8878776760862,6.8088343002427,13.8736326395353,44.944194368731,7.87226741736108,125.068993559581,0.0510608158641856,0.00916182189284895,0.0372488654406006,0.0153911718331164,0.191066955185379,0.0338415479817902,0.325183317112945,0.150084607898282,0.649549525092498,206.895762268756,3.13779628866565e-15,195.984384981929,163.053074057521,125.669915543185,48.5677995092078,36.6093045146935,6.41235735006921,101.874979291084,10.5642664202853,2.87479307327971e-17,7.30019598465075,2.50957788073716,24.0113681212401,1.64360951746082,11.9047350792859,0.962396138588805,66.1728444173317,1.000000000725,1.51660732754138e-17,0.947261475899324,0.788092865642794,0.607406909915588,0.23474526018242,0.176945647120988,0.0309931788085082,0.492397612439293
"5",4,0.80784710865243,0.350127796645776,0.001,12.6318063736694,8.05942187224356,18.9321741650088,14.8700597246373,6.75896925279588,13.6522596318925,44.9553262963767,7.82414777525485,126.315835246391,0.0554942485682004,0.00947373757566203,0.0386701899555904,0.0154542287857004,0.191368126966384,0.03394098851799,0.326402957361223,0.150647518782103,0.65093146045745,205.193165870987,3.5574430700617e-15,194.988597614961,162.43469433045,125.496310488757,48.0979592933053,36.3170303670544,6.32071515790898,102.043882280813,11.3870405513405,3.3702282086122e-17,7.54024610894472,2.51030292891809,24.0159938794251,1.63249228411282,11.8539861143839,0.952200055467416,66.423573323798,1.00000000133177,1.73370446315746e-17,0.950268480175591,0.791618443320402,0.611600830481815,0.234403320174911,0.176989473607782,0.0308037313986411,0.497306437977915
"6",4,0.799563011230122,0.269329074342904,0.001,11.7873138740995,8.02672535277061,18.7682117275119,14.8451279114847,6.69747044953648,13.3884880733026,44.9522210064723,7.76417454690248,127.770267374887,0.0610199638550408,0.00985705342597303,0.0404341578509742,0.0155318206519336,0.191746082231534,0.0340660127832358,0.327942025514903,0.151357857929955,0.652775324760836,203.089005105887,3.75082519698957e-16,193.664304930397,161.574941463505,125.191265254701,47.5051296101107,35.9421331894169,6.20794678043762,102.160379727943,12.3924837509174,3.6972084358212e-18,7.83065307565488,2.50955301265783,24.0049346421978,1.61831035256731,11.7869359594638,0.939621526830199,66.6877750545982,1.00000000124791,1.84688737812992e-18,0.95359325371208,0.795586849129982,0.616435465551943,0.233912858279178,0.176977248056978,0.0305676163263877,0.503032548720029
"7",4,0.789412196077845,0.207176211033003,0.001,10.8776779135317,7.98680221806738,18.5644380874109,14.8108073532973,6.62230549337629,13.0790904214327,44.9264184020748,7.6900306384617,129.442429974455,0.0678903534409995,0.0103242217098984,0.0426093060975693,0.0156262295917062,0.19221745936482,0.0342221608918059,0.329875851079382,0.152250392805869,0.655214495151179,200.510698200143,1.19323945509721e-14,191.923726590194,160.399331197174,124.700629468351,46.7637953095325,35.465462612694,6.07060397421396,102.183432911787,13.6127421695093,1.2319268687422e-16,8.17773681366778,2.50643677564317,23.9696381776002,1.6003581269943,11.6991996632864,0.924251839642944,66.9520664081112,1.0000000019768,5.95100145861025e-17,0.957174498380222,0.799953982276533,0.621915093978613,0.233223443046901,0.176875663000295,0.0302757111750461,0.509615866041162
"8",4,0.777086301868106,0.159366316179233,0.001,9.92366921627512,7.93895567918431,18.3139357026624,14.7644230238153,6.53132414890981,12.722134501674,44.8673949067684,7.59918084706468,131.33898224789,0.0764242259515415,0.0108890793112292,0.045275592984554,0.0157397290557767,0.192801598504015,0.0344158442504638,0.332295526251534,0.153367165962247,0.658408532897649,197.37992088761,1.12307378407851e-14,189.668373475372,158.822104928212,123.959689426346,45.8464598534072,34.8658379825566,5.90521934167243,102.061724006133,15.0846076722121,1.22292395071931e-16,8.58734807951334,2.49981689963819,23.8996262714608,1.57784462175,11.5857619806144,0.905666754817744,67.1983099678831,1.0000000010797,5.68990898486871e-17,0.960930437236096,0.804651782134043,0.628025834658072,0.232275196467492,0.176643287034521,0.0299180348309633,0.517082607275156
"9",4,0.762260846581259,0.122589473984026,0.001,8.94918130110415,7.88277077902689,18.0097530413627,14.7029577966406,6.42233014234421,12.3172770702626,44.7626524114749,7.48893060735343,133.464147297276,0.0870308458784938,0.0115671898054651,0.04852752304508,0.0158745000456045,0.19352073312294,0.0346544395348922,0.335311295617614,0.154759059515822,0.662545298361024,193.614255372253,8.17498714801104e-15,186.792644857464,156.749007220329,122.894705596989,44.7248267184706,34.1208173223935,5.70851858474953,101.734493907068,16.8504124191819,9.45616279982818e-17,9.06458437797204,2.48831212226757,23.7826735240571,1.54991380322377,11.4410954639037,0.883444967404426,67.403710619266,1.00000000175924,4.2223064343455e-17,0.964767004510794,0.809594351380344,0.634739965695736,0.230999658114852,0.176230915005807,0.029483978769108,0.525449398808175
"10",4,0.744605039799698,0.0942995953723274,0.001,7.97863197530186,7.81818907917359,17.6453181096787,14.6231440855442,6.29317503662773,11.8658717485183,44.5979699063484,7.3565195105576,135.821181228227,0.100241941807485,0.0123764892206111,0.0524791473989043,0.0160325841067638,0.194400334135575,0.0349464540829823,0.339056933880129,0.156487815636982,0.667843989354877,189.129680615438,2.04584091538291e-14,183.188751035921,154.081436083623,121.425466261389,43.3715045086629,33.2078731571023,5.47770150294599,101.133136054086,18.958726438321,2.53203280363218e-16,9.61358946743527,2.47032358330164,23.605151213782,1.51568029082185,11.2593596533273,0.857193542907434,67.5411570383301,1.00000000267707,1.081713306025e-16,0.968588065766438,0.814686705940186,0.642022268484403,0.22932151359659,0.175582558686411,0.0289626752384157,0.534729059953648
