"","convergence","mu","x_C","C","AA","NT","RNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau r","v Cin","v EAA","v ENT","v RNAp","v r","p Cin","p EAA","p ENT","p RNAp","p r","f Cin","f EAA","f ENT","f RNAp","f r"
"1",4,1.04852532686214,1,3.7694245763644,4.42134957341924,0.211245296555623,80.699309290789,80.8986708633848,0.0024327936178991,0.139967821084458,0.116592787101623,0.00475159396912365,0.632044825775185,178.249305147691,118.304702652783,84.8367656952923,84.6152696516732,84.8243053097429,0.433643771958251,16.5588514543548,9.89135496110151,0.402057404972662,53.6127632709976,0.999999997650077,0.66370358233236,0.475944438749086,0.474701819357583,0.475874534490499
"2",4,1.04811917586086,0.714285714285714,3.6934987822667,4.417292096147,0.211121550153301,80.6978997866711,80.980187526583,0.00259826669359902,0.140060584939593,0.116665695372871,0.00475212701042696,0.63205742720581,178.180259625743,118.339516862279,84.8022967632608,84.5810162181076,84.8768874114197,0.462959834042395,16.5747019531996,9.89351892110238,0.40193973173943,53.6470670864991,0.9999999984813,0.664156158101472,0.475935419628379,0.474693528156889,0.476354044274017
"3",4,1.04755558414342,0.510204081632654,3.59167407741977,4.4116216638036,0.210949669640506,80.6950447019639,81.0907098934298,0.00282293078286283,0.140191103216218,0.116768257109697,0.00475286842841703,0.632078896100564,178.084449310936,118.384643786243,84.7535261946503,84.5325446902451,84.9470259710164,0.502720073909018,16.5964738162523,9.89652153765039,0.401772062832018,53.693222402786,1.00000000003681,0.664766880256346,0.475917613950614,0.474676733540964,0.477004175843704
"4",4,1.04677647609145,0.364431486880466,3.45752808053112,4.40371475347854,0.210712000860751,80.6894131502923,81.2386320646155,0.00312439869759689,0.140374696829261,0.116912502764309,0.0047538956210841,0.632116028966813,177.952000987652,118.441072299613,84.6843479210809,84.4637795553497,85.0386889950878,0.555993000120581,16.6261296161908,9.90065906041706,0.40153199176839,53.7543183961187,1.00000000029281,0.665578760996977,0.47588308912443,0.474643606766425,0.477874306262444
"5",4,1.04570516620103,0.26030820491462,3.28511361972885,4.39273329675245,0.210385196565701,80.6786063476304,81.4331609854975,0.00352270986987232,0.140632509239885,0.117115052627912,0.00475531184264245,0.632180631001552,177.769877675037,118.507833402602,84.5860363465573,84.3660354596163,85.1550771426149,0.62623170265185,16.6660539759902,9.90629809831351,0.401186807537906,53.8333904010041,0.999999996742205,0.666636184748686,0.475817597318801,0.474580037339002,0.479018594032338
"6",4,1.04012973997863,0.185934432081871,3.05600834772939,4.35532434815922,0.208801502570667,80.0290347544472,80.6508307735157,0.00402843253873532,0.141014047522569,0.117477785219545,0.00476223764935439,0.635081987005156,175.053834953847,116.793068342527,83.4577597624601,83.2405791098841,83.8873276415176,0.70519256475848,16.4694632895598,9.80443277627865,0.396411419791153,53.2753307231276,0.999999998374463,0.667183716274872,0.476754820303136,0.475514169663976,0.479208738998905
"7",4,1.03407939190722,0.132810308629908,2.79271796308865,4.31331796877702,0.207079536827869,79.3696000961121,79.9342838343627,0.00466897545934726,0.14153021970501,0.117947345271531,0.00476988835683498,0.638083434890314,172.295205420098,115.096834367073,82.2886044848263,82.0744678033069,82.658395619977,0.804442085869632,16.289680255323,9.70572244508423,0.391486048368421,52.7429529997174,0.999999996393936,0.668021107560089,0.477602403313827,0.476359555724279,0.479748668109273
"8",4,1.02741860632863,0.0948645061642198,2.50174897892073,4.26544481315785,0.205178733750051,78.6922000015257,79.2862568446982,0.00546293183724716,0.142226753845934,0.118560253563601,0.0047784827554146,0.641228154751764,169.473551226185,113.403188740781,81.060634903179,80.8498304545012,81.4601755083934,0.925822458564866,16.128967410379,9.61056942814737,0.386339520605028,52.234558027002,0.999999996193124,0.669149772861706,0.478308467652305,0.477064589499342,0.4806660072259
"9",-1,1.01970434916364,0.0677603615458714,2.47673148913152,4.22279036502627,0.20312694641255,77.9052780015105,78.4933942762512,0.00710034803251097,0.142281522894412,0.118732038369406,0.00478794034262624,0.64492832167549,166.519067327744,111.426196503689,79.6474802316322,79.440350800943,80.0400555241101,1.18234333207611,15.8538889288768,9.4567076788887,0.380355660432216,51.6200986759774,0.999999996193124,0.669149772861706,0.478308467652305,0.477064589499342,0.4806660072259
"10",4,1.01159650813819,0.048400258247051,1.88618092202301,4.14645566195884,0.20064729161724,77.2391618941946,78.1958619633524,0.00758079313936577,0.144402276857077,0.120410844986093,0.00479962829081252,0.648194262503327,163.543095579462,109.932066773278,78.3378405632552,78.1348664636878,79.1026609129835,1.23978637695942,15.8744407416655,9.43272557660739,0.375018315577975,51.2738909525421,0.999999995361776,0.672190200838988,0.479004264425485,0.477763159761868,0.483680832051107
"11",4,1.00202901498324,0.0345716130336078,1.59038297689466,4.07243008927383,0.197901802802142,76.4368731660874,77.7540365975725,0.00894756666368982,0.146039428257221,0.121777614065862,0.0048129109344496,0.652174082511173,160.376371777102,108.101184959462,76.7902680755384,76.5919647270132,77.9118007028361,1.43497827775632,15.787035245408,9.351335629717,0.368630304525619,50.8120571401655,0.999999995216921,0.674046826502908,0.47881285040524,0.477576363101161,0.485805979190396
