"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau CCM","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v CCM","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p CCM","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f CCM","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,1.17714332592467,0.1,0.001,0.001,1.7993284481571,7.19674976817709,11.0979085457849,1.96163215597136,18.1232497487893,5.88051725053832,19.9082825956893,48.8763779304252,14.5045116381751,1.94337289340609,11.2810143576523,12.9522310355242,144.4748250553,0.0189184482635111,0.0220939756848532,0.00168802225077259,0.0482317028601311,0.0904902850050723,0.0996552336457193,0.0125929448601256,0.0309279592756783,0.155012284140595,0.232518426210892,0.155012284140595,0.164574896851922,0.000215800836646419,0.00364992539981172,881.307263902488,155.19898643738,2640.82132224657,9.7141794101219e-16,23.6427846861741,249.683745629572,425.054327707262,130.1938999341,57.534502076172,17.0738890706746,17.3737698840408,13.2793707607708,17022.80669445,17006.7576077981,16.6729658763957,3.42896263266134,4.4577651522669,4.68531414839003e-17,2.13944232456545,24.8822920082534,5.3526857113753,4.02663163510358,8.91855458371922,3.96999381601261,2.69314775385825,2.18545107321228,3.67353592673258,62.0733965611436,2.49561019034563,0.439479155509711,7.47805092800163,2.75077786371545e-18,0.0669496063492019,0.707032978711239,1.20363232566539,0.368671899920172,0.162921259768084,0.0483483721272504,0.04919754884958,0.0376033811921744,48.2037214431195,48.1582750184334
"2",4,1.17020400412025,0.0930232558139535,0.001,0.001,1.7458108200882,7.19549732733415,11.042209860628,1.96935815827968,18.0910049636193,5.8781977225592,20.1772129432956,48.7496980572357,14.4774669536635,1.93782980492401,11.2362978713813,12.9252907507563,144.57412559668,0.0193814661824998,0.0224620578557413,0.0017120398899323,0.0489179839632702,0.0906364124298498,0.100048735509367,0.0127542699827006,0.0310346865554869,0.155475741702355,0.233213612553532,0.155475741702355,0.165138440608027,0.000216082337934556,0.00365783662578762,876.569640136009,154.562329607875,2627.54218964071,3.39067807976565e-17,23.4747172493523,248.144367435389,421.459485450256,131.174752101286,57.0470918662303,16.9415897986957,17.233670272286,13.1487607605783,16934.0433581113,16918.1220665419,16.9892048369021,3.47178798997025,4.49845704114496,1.65865135930588e-18,2.1276641542864,24.8265301856823,5.37540806420263,4.0709673154571,8.86943891986452,3.95100935935388,2.67941766783749,2.17136584792991,3.65914767950583,61.8837265345426,2.49691403393379,0.440271750520041,7.48457015582817,9.65836745224819e-20,0.0668678770729963,0.706840763267717,1.20052994738898,0.373652091542511,0.162498993524119,0.0482582231788785,0.0490902162118937,0.0374543262379378,48.2367270962644,48.1913751988934
"3",4,1.16307811375696,0.0865332612222823,0.001,0.001,1.6937512222234,7.19345135202173,10.9844628233135,1.97695842633259,18.0574660840219,5.87532227145257,20.4524991766095,48.6178116103715,14.4493003760232,1.93210478545964,11.1897512874212,12.8972356865582,144.679885017701,0.0198656794390111,0.0228416996885486,0.0017368501043815,0.0496269119190166,0.0907868132484515,0.100455714933562,0.0129215198570113,0.0311454816561653,0.155962435522329,0.233943653283493,0.155962435522329,0.165730302146769,0.000216385404029731,0.00366612272433648,871.706080919566,153.903965383326,2613.91323326737,3.32694566536102e-15,23.3016006697093,246.565304948368,417.765577436308,132.15474535526,56.5463126227821,16.8056650264528,17.0897814228267,13.0145548207833,16843.1907686593,16827.4007764961,17.3170335685847,3.51542815816272,4.53997547204462,1.65106039494225e-16,2.11547806839089,24.7688939864,5.39816620441904,4.11602319723745,8.81910063645608,3.931578672147,2.66536393324829,2.1569061027541,3.64462063962618,61.6913163782297,2.49827324754022,0.441082341655706,7.49136623570921,9.53488742790846e-18,0.0667814150345151,0.706645873657664,1.19729870961933,0.378749984752028,0.162059372034572,0.0481643345867441,0.0489786003212444,0.0372991709580705,48.2718817977829,48.2266283392336
"4",4,1.15576335650074,0.0804960569509603,0.001,0.001,1.64318938803385,7.19123175188668,10.9257014328994,1.98448126445356,18.0233476790097,5.87251667254324,20.7356724221742,48.4825155575858,14.4203422013542,1.92623936393304,11.1422480042424,12.8684451751006,144.784068508076,0.0203715590078718,0.0232334309748101,0.00176242989191201,0.0503578294732286,0.0909401089243094,0.100875553536557,0.0130942324147189,0.0312588620334513,0.156463946523716,0.234695919785574,0.156463946523716,0.166340300808842,0.000216698952942203,0.00367467119564878,866.69629561124,153.223054438048,2599.83644664935,9.65546838826312e-15,23.1243155359897,244.940568999063,413.991193181499,133.141835321955,56.0343149124348,16.6665031045264,16.9425976571101,12.8778019523469,16749.2677590817,16733.6120986728,17.6559547279483,3.55989725903597,4.5820294676571,4.86228430580303e-16,2.10292777364301,24.7085154813396,5.42089690116533,4.16186226120949,8.76735005195225,3.91156027572595,2.65090569379491,2.14209745051008,3.62954878594161,61.4905223781527,2.49963596422051,0.441910112412503,7.49817983074773,2.78473049405102e-17,0.0666927631448774,0.706432297526891,1.19399065230482,0.383993933743966,0.161608385191953,0.0480678073378474,0.0488640907379937,0.0371408266808081,48.3065086085696,48.2613561693588
"5",4,1.14825753025486,0.0748800529776375,0.001,0.001,1.5940735703573,7.18873281483074,10.8657246040972,1.99190824743352,17.9884598827968,5.86972023314881,21.0265992968238,48.343368601564,14.3905208448083,1.92022111964931,11.0936048362894,12.8388289275748,144.888239467642,0.0209002758098924,0.0236376644532315,0.00178881154803783,0.0511116594272257,0.0910966322110943,0.101308807222082,0.0132727047377653,0.0313750506140751,0.156982546122017,0.235473819183025,0.156982546122017,0.166971199335336,0.000217025394253074,0.00368351585610049,861.541948192424,152.519317433016,2585.32343153082,7.65951991318056e-15,22.9426081628012,243.270831993169,410.132463926444,134.133060990164,55.5106370346321,16.5240239243406,16.7920084403874,12.738315290941,16652.4193929833,16636.9012014088,18.0064643390137,3.60520044811754,4.62465640973512,3.91490773178538e-16,2.08999433776995,24.6454778211514,5.44356709706788,4.2084315775872,8.71420113855166,3.89097502173616,2.63605223947441,2.12693178164007,3.61399788402974,61.2822893717667,2.50101255015271,0.442755837763922,7.50506270997997,2.22351975678038e-17,0.0666012271007679,0.706202878661359,1.19059372751051,0.389381468459701,0.161144562005213,0.0479684028160276,0.0487463482652143,0.0369786827876314,48.3411283451001,48.2960798225472
"6",4,1.14055849984435,0.0696558632350116,0.001,0.001,1.5463542530238,7.18580199703516,10.8042818179062,1.99922247629742,17.9526445693826,5.86675323181371,21.325018978484,48.1998839462497,14.3597267134527,1.9140325217613,11.0435935154453,12.8082865714255,144.994400315977,0.0214531486923497,0.0240546750016233,0.0018160290288841,0.0518893720334045,0.0912568377112353,0.10175615422013,0.0134572735136193,0.0314945487165121,0.157521076409413,0.236281614614119,0.157521076409413,0.167626454680627,0.000217367965015029,0.0036926944138388,856.245642910968,151.79236556431,2570.39045960873,9.95000172071037e-15,22.7562715467149,241.557117288048,406.185145472039,135.124620306955,54.9747873264062,16.3781083584704,16.6378914410759,12.5958644528671,16552.83704483,16537.4595710222,18.3691650945456,3.65131602137708,4.6679036902162,5.16299341018955e-16,2.07666537945136,24.5799232797326,5.46614459978646,4.2556889370576,8.65968767503405,3.86984588726438,2.62081856898122,2.11140010187184,3.5980565036601,61.0677845769986,2.50241626661505,0.443619991390257,7.5120813179377,2.90793259678431e-17,0.0665062234856006,0.70596150137853,1.18709429204339,0.394907758860815,0.160666279820832,0.0478657557115089,0.0486249834133787,0.0368119783848178,48.3764081283833,48.3314667719923
"7",4,1.13266427056116,0.0647961518465225,0.001,0.001,1.5000055300937,7.18247039331269,10.7414983981649,2.00641568529121,17.9159528950931,5.8636689672702,21.6312544781178,48.0522149591367,14.3279894277725,1.90768487863551,10.9923040825893,12.7768439624333,145.101696143417,0.0220312980564417,0.024484838554684,0.00184410475761211,0.0526916080070719,0.0914205659865642,0.102217908531552,0.0136480774411873,0.031617289139433,0.158079088741304,0.237118633111956,0.158079088741304,0.168305534027032,0.000217725925301885,0.00370220317960851,850.803735725335,151.041750107472,2555.02227391009,4.64565418099788e-15,22.5653550759514,239.798465398133,402.151469863457,136.116383748778,54.4270270055384,16.2288016938159,16.4803056257053,12.4505900854924,16450.3842342067,16435.150681947,18.744310689299,3.69823286639837,4.71172873112251,2.44786989041555e-16,2.06293753273126,24.511697602073,5.48859440378376,4.30363106159912,8.60377483193385,3.84815127468262,2.60519169548967,2.09550321329048,3.5816751289642,60.8462671120489,2.50384207053052,0.444502853532057,7.51921035596381,1.36717598843191e-17,0.0664078952679473,0.705706217428194,1.18349711771232,0.400578786631811,0.160174049863789,0.0477599647592417,0.0485001191557566,0.036641013608631,48.4120630792527,48.3672320478056
"8",4,1.12457295394639,0.0602754900897883,0.001,0.001,1.45498751557943,7.17868993029289,10.6772999685653,2.01348555281022,17.8783298051809,5.86044882753399,21.9453047526702,47.9001981341322,14.2952729382265,1.90117148190154,10.9396740450465,12.7444706971019,145.210666620573,0.0226360411050341,0.0249285800891686,0.00187306530031125,0.053519126439203,0.0915880657475079,0.102694584047197,0.0138453753984505,0.0317433995876914,0.158657857591339,0.237986786387009,0.158657857591339,0.169010011788249,0.000218100521206472,0.00371205936063702,845.215659761122,150.267063780162,2539.21886637002,8.8303323418284e-16,22.3697975564923,237.994930679534,398.030645262509,137.1060899498,53.8672673103182,16.0760773156112,16.3192290133865,12.3024615560486,16345.085238032,16329.9988306022,19.1323364169713,3.74594453420799,4.75612274849335,4.72591673102497e-17,2.04880648936246,24.4407904114762,5.5108837037469,4.35221339918246,8.54646522575508,3.8258939780514,2.58917391280634,2.07923917261225,3.56487160957899,60.6179250183284,2.5052936962873,0.445404818640535,7.52646847694292,2.61738831937365e-18,0.066306051193304,0.705437946746375,1.17979790718402,0.406394532456855,0.159667327113774,0.0476509097940882,0.0483716328529231,0.036465580150155,48.4482729812335,48.403555540191
"9",4,1.11628278085034,0.056070223339338,0.001,0.001,1.41127344019113,7.1744713533288,10.6118236221582,2.0204210175141,17.8398774190969,5.8571143187493,22.2675375934854,47.7440194884458,14.2616038318556,1.89449888572781,10.8858004122756,12.711197058966,145.320361888335,0.0232685955436957,0.0253862660623428,0.00190293846484541,0.0543727219103884,0.0917591353425226,0.103186549762126,0.0140493259001099,0.0318728671947752,0.159256866891123,0.238885300336685,0.159256866891123,0.169739271502596,0.000218491405942393,0.00372225685673094,839.477802140014,149.46784144807,2522.96483758196,4.04875677802705e-15,22.169709167338,236.145553602065,393.825366072833,138.093715486363,53.295826843535,15.9199827848096,16.1547259338108,12.1516315559968,16236.7978634477,16221.8617682888,19.5334694459066,3.79443039076476,4.80104683488717,2.20141926374465e-16,2.03427334399013,24.3670449178642,5.53298091568732,4.40144265412992,8.48772640147319,3.8030498689041,2.57275103770348,2.06260908788286,3.54760079318713,60.3819361959546,2.50676565872952,0.446326098285512,7.53382828814539,1.20899974077144e-17,0.0662009947887041,0.705154517156126,1.17600239183371,0.412361807286767,0.159146731628153,0.0475386794395188,0.0482396462346361,0.0362860013742522,48.4847213208801,48.4401206294451
"10",4,1.10779212167468,0.0521583472924074,0.001,0.001,1.36881628704826,7.16968528640041,10.5447885818524,2.02720657763962,17.8003480281483,5.85355665007294,22.5975884943521,47.5830846351672,14.2268628693148,1.88764924867186,10.8304240831248,12.6769045281755,145.433084123152,0.0239306197974224,0.0258583102097328,0.00193375992209705,0.05525341366622,0.0919343444539409,0.103694519618495,0.014260315334982,0.0320060650914919,0.159879549377836,0.239819324066754,0.159879549377836,0.170497494351593,0.00021890178025051,0.00373284407363207,833.593454219503,148.64377648985,2506.27909194698,7.32009463986388e-15,21.9648087843664,234.251644092467,389.530978414436,139.074613904943,52.7121662838178,15.760406602773,15.9866729300817,11.9978584736814,16125.7449822095,16110.9624822479,19.9484080185469,3.84367688322073,4.84654206159686,4.04460217212279e-16,2.01932029664688,24.2906117040111,5.55483458493391,4.45123114521569,8.42759739218635,3.77965005849424,2.55594206411232,2.04560480734771,3.52995428447139,60.1397108223676,2.50827280049418,0.447267357540996,7.54136401258558,2.20260778072029e-17,0.0660918486859596,0.704860414119158,1.17209408634528,0.41847386100652,0.158610282117224,0.0474228762310495,0.0481037089218334,0.036101413610416,48.5221750744828,48.4776947077172
