"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","W","CO2","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau tCO2","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v tCO2","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p tCO2","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f tCO2","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.696751563280139,0.15,0.001,0.001,0.982289910628742,3.27267192874991,10.5403630880843,8.31932796374218,18.7426140049448,27.0428376537214,4.13937545440068,16.8776220739128,45.1828328474318,14.0008124671909,1.39648947504369,10.6106725100121,8.1473561492939,170.74473751665,0.0161514017085216,0.0472350172235718,0.198724983093108,0.00199276505398732,0.00798014787089211,0.142623313819501,0.137083242521405,0.0160610743374234,0.0225883974009163,0.0147991582764824,0.161304906332134,0.241957359498201,1.209786797491,0.172023841224348,0.000393331965644122,0.0048323462190623,278.932201064628,1.15989500994772e-15,42.0366674286054,1391.23894516902,2246.03918737313,18.8554503720791,162.016006469736,243.768561924507,65.3306086913896,1895.16425212198,31.4812094198733,9.75508797370735,6.58993479915791,7.39300265880456,11902.6417345884,11896.6662786583,4.50514602883693,5.47876607724154e-17,8.3537360240402,2.77241235167899,17.9237248390559,2.68922681562506,22.2096795072404,3.9151849941963,1.47571375156487,28.0468357270845,5.07807353669495,2.36031532779089,7.97241611634777,1.27177271554938,4.68168946982343,57.4888103111204,1.17744813201204,4.8962300070783e-18,0.177448123059678,5.87279522019802,9.48113783745459,0.0795939469667265,0.683913307412083,1.02901291706643,0.275778138462627,8,0.132890684845388,0.0411788601976204,0.0278178940607571,0.0312078603235651,50.2442644589196,50.2190404460735
"2",4,0.695701749935915,0.13953488372093,0.001,0.001,0.952591365025222,3.26885238473423,10.5312736147886,8.34702747514516,18.7142126291138,26.9502257394659,4.13084736769779,16.949369896938,45.1589474299247,13.9956393086028,1.3967232594689,10.5994750386127,8.14704494525515,170.857769723102,0.0165751630134436,0.0470847359573855,0.198201691229547,0.00203316430937554,0.00797545725376754,0.142915999062022,0.137244346790169,0.0160934366535281,0.0226517118832527,0.0148380691374378,0.16141647354868,0.24212471032302,1.2106235516151,0.17215584217519,0.000393706921577355,0.00483533084811083,278.533293437021,1.2055993904132e-15,41.994698335062,1389.352869787,2243.42680387438,18.8265520959683,161.830435165809,243.296869511238,65.5094794311716,1892.30875982569,31.4171587522626,9.73679075846686,6.57995399442843,7.37407333276489,11892.5711633091,11886.604938651,4.61673474338996,5.67653289679903e-17,8.32342023268391,2.8247826679794,17.8923545762564,2.69061550168852,22.2103123651002,3.91548275748079,1.48390185369677,28.0782082076728,5.07124697470928,2.35751764186965,7.96584727419891,1.26948980486375,4.68218758234604,57.4756675391655,1.17753846243434,5.09684007603179e-18,0.177538461911175,5.87368361562719,9.48440064963196,0.0795918826595827,0.684160803359454,1.02857155101327,0.276950488512059,8,0.132820433617426,0.0411636450253024,0.0278176759908232,0.0311749265841549,50.2775082620432,50.252285212677
"3",4,0.694592342606001,0.129799891833423,0.001,0.001,0.923296159222304,3.26481012459587,10.521570945351,8.37593213358761,18.6844810489598,26.8531508442982,4.12264421869521,17.0240504466735,45.1335033274869,13.9900792712951,1.39696670419269,10.5875683817173,8.14665197443176,170.975294420968,0.0170200032127513,0.046929753353084,0.197651988305455,0.00207528009213526,0.00797076162999661,0.143223689790112,0.137414145352554,0.0161276715952452,0.0227185781609431,0.0148798374637635,0.161535546352036,0.242303319528054,1.21151659764027,0.172296763679277,0.000394104224476742,0.00483850391531676,278.110930306304,4.4526575185292e-17,41.9495338192398,1387.34807932075,2240.65454624172,18.7959557843517,161.632581766128,242.797455937108,65.6931948910981,1889.29117188832,31.3493858062548,9.71740193429254,6.56936022251011,7.35404392475825,11881.7694512025,11875.8130279611,4.73344892731455,2.0896211911033e-18,8.29140876785968,2.87913584987646,17.859723283261,2.69202614056666,22.2106030845193,3.9157576335147,1.49245598277548,28.1123455594215,5.06404016401415,2.35455874586742,7.95888894544879,1.2670779681911,4.68265553497759,57.4611678333595,1.17763078320357,1.88542987329108e-19,0.177630783199232,5.8745760313234,9.48781036859327,0.0795894505369034,0.684415760455087,1.0280996790746,0.278170758932573,8,0.13274559802202,0.0411472919743974,0.0278172483744541,0.0311399070050509,50.3120731330228,50.2868513002847
"4",4,0.693420193904623,0.12074408542644,0.001,0.001,0.89436999003214,3.26062770243514,10.5113686426678,8.40613920446946,18.6536400609883,26.7523354923178,4.11305534515897,17.1021247487948,45.1061944627455,13.9841643390917,1.39719843504309,10.5750935897909,8.14620048699382,171.097487209683,0.017486280644403,0.046769192172111,0.197099128829805,0.00211934076992405,0.00796576031263102,0.143546479851578,0.137591921560185,0.0161634562077732,0.0227889573831461,0.0149246447452031,0.161660768677639,0.242491153016459,1.21245576508229,0.172445003234729,0.000394519296735633,0.00484186908224969,277.664997790574,1.11334238465177e-15,41.9021320639462,1385.22411789332,2237.71038494634,18.7637973852702,161.421972913596,242.269908036924,65.8831036638352,1886.10292742058,31.2775461106566,9.69690194760706,6.55812511080461,7.33298344759232,11870.1913177756,11864.2452757532,4.85532807649351,5.2070123941135e-17,8.25887372591525,2.93576194853339,17.8250645755679,2.69347706330379,22.2103594352178,3.91591904901606,1.50140724166454,28.1494161446398,5.05635214659906,2.35141293396278,7.951436598726,1.26453635434027,4.68301953080625,57.4451223848964,1.17772999025162,4.7222974672941e-18,0.177729991103938,5.8754974514047,9.49136063536733,0.0795875860748767,0.684679380183585,1.02759994490121,0.279446482823444,8,0.132665277831604,0.0411298951149755,0.027816616009492,0.0311032164405614,50.3480107907333,50.322790355789
"5",4,0.6921820065422,0.112320079466456,0.001,0.001,0.865897661706194,3.25620205925503,10.5004881308839,8.43750180547084,18.6214594952544,26.6468314615395,4.10357471288341,17.1833632692536,45.0771605836129,13.9778418087761,1.39743563065153,10.561864216592,8.14567107816643,171.224708288602,0.0179758952080468,0.0466037750124405,0.19652245901071,0.00216528739483641,0.00796077123682712,0.143884578533465,0.137779072159142,0.0162012622303989,0.0228631700757451,0.0149727377277949,0.161794176637138,0.242691264955706,1.21345632477853,0.17260299708212,0.000394959231076482,0.0048454357556032,277.193223070745,9.52135583576914e-18,41.8513407061288,1382.96932144903,2234.58806424441,18.7297261280837,161.197763942937,241.711778000504,66.0778603714193,1882.73505779479,31.2015994619902,9.67521059032807,6.54621636139164,7.31073236626692,11857.8012541771,11851.8662152807,4.98279633030046,4.43731125183572e-19,8.22472838846347,2.99452603917903,17.7890443879941,2.69491874998655,22.2096783501862,3.91603589956212,1.5107493599131,28.1896982312862,5.04823709471445,2.34808909687957,7.94354764709939,1.26185431728293,4.68334806560753,57.4274563301469,1.17783209877832,4.04575494415931e-20,0.177832098182305,5.87642670474888,9.49507177865694,0.0795851802962507,0.684951451987069,1.02706656255126,0.280773909628326,8,0.13257988406945,0.0411112994375766,0.0278157729492077,0.0310643065193883,50.3854271160847,50.3602083201771
"6",4,0.690874313433329,0.104483794852517,0.001,0.001,0.83791244628439,3.2515482290329,10.4889049925588,8.4703308222799,18.5878039518815,26.5366433732272,4.09471159701355,17.2677776395946,45.0460792259992,13.9710602066292,1.39766276255628,10.5478570286022,8.14503993434158,171.3566681395,0.0184903350194935,0.0464336462640094,0.195914526678733,0.00221310823603818,0.00795578117928665,0.14424087550099,0.137975910864645,0.0162411740395594,0.0229415771800403,0.0150243699098999,0.161936093792422,0.242904140688633,1.21452070344317,0.172771135058645,0.000395425423351724,0.00484923579606638,276.693836520968,4.60800867683969e-18,41.796569712174,1380.57472167462,2231.27503877341,18.6937702848853,160.958829771324,241.121344284752,66.2770223404128,1879.17813253865,31.1211790581255,9.65224662819067,6.53357450167589,7.28724348282848,11844.5154125442,11838.59204531,5.11616173510166,2.1396664488186e-19,8.18855517195521,3.05536128700423,17.7515359592856,2.69640579230624,22.2084411494058,3.91609371718118,1.52049942328584,28.2334673898557,5.03964217088737,2.34457067293541,7.93516149977374,1.25902532797699,4.68362252140132,57.4081243211439,1.17793553141094,1.96171234522171e-20,0.177935530382995,5.8773554151976,9.49893998929881,0.0795827493357689,0.68523074841821,1.02649702062683,0.282153229405141,8,0.132488468311762,0.0410913535489095,0.0278146042189175,0.0310231089076537,50.4242368829315,50.3990200410295
"7",4,0.689493479799637,0.0971942277697837,0.001,0.001,0.810369093264223,3.24672735236515,10.476811497919,8.50445902781595,18.5529411016248,26.4222747151978,4.08375896681335,17.3561551526375,45.0134156177215,13.9639220505352,1.39789418661607,10.5331939407747,8.14435203938984,171.493725759804,0.0190297647616325,0.0462573184062723,0.195311662588499,0.00226311962606228,0.00795044292503993,0.144612724131819,0.138182047658848,0.0162829098294514,0.0230241062557298,0.0150797676547416,0.162084960771467,0.243127441157201,1.215637205786,0.172947484779989,0.000395910581502446,0.00485322048311307,276.167220559291,3.15521329189738e-18,41.7394370809574,1378.04238176627,2227.75811308243,18.6559009695794,160.704942755383,240.499577164575,66.4830878451911,1875.42226505501,31.0364565719301,9.62803320627439,6.52020626465013,7.26256854362918,11830.2916028756,11824.3805737932,5.25539724211718,1.45951705883e-19,8.15219885178982,3.11867475972085,17.7116637288565,2.69788066034432,22.2065380588369,3.91603292899197,1.5307136787567,28.2809320115588,5.03054284594664,2.34083907681805,7.92620532470768,1.25604296266294,4.683737627838,57.3863260008573,1.17804816847982,1.34592122560935e-20,0.178048167001934,5.87832364985108,9.50296113933393,0.0795805886160028,0.685520037806182,1.02590048820827,0.283597306415645,8,0.132392398875651,0.0410703589721623,0.0278132829545302,0.030979982178749,50.4645458180209,50.4393311058246
"8",4,0.688035690255191,0.0904132351346825,0.001,0.001,0.783343781718675,3.24162806717418,10.4638429807631,8.53995988088259,18.5166186008579,26.3026035072684,4.07292947601108,17.4481130492324,44.9782783281554,13.9562169206288,1.3981111196361,10.5175633707523,8.14354467481934,171.637246208727,0.0195965957960592,0.0460758707233138,0.194683322914789,0.00231519230752692,0.00794512660592632,0.145003593908063,0.13839928314506,0.0163270401269676,0.0231112848269921,0.0151392351207079,0.162244479124963,0.243366718687444,1.21683359343722,0.173136534691308,0.000396426927541298,0.00485747399839416,275.61051998922,2.82275794601591e-16,41.6783853254176,1375.35775754829,2224.03530844028,18.6158916516282,160.435338658193,239.841031242809,66.6940250304402,1871.45707749412,30.9466607760025,9.602375342336,6.50602026354183,7.23645897359831,11815.1530635895,11809.2551168721,5.40102795737046,1.30061030203836e-17,8.11408654887529,3.18421770037328,17.6702421016084,2.69937119328921,22.2041358614289,3.91589414119462,1.54138460873705,28.3324287144964,5.02092485825945,2.33689857866954,7.91674401626098,1.25289543012463,4.68384482742893,57.3631496706096,1.17816442943276,1.20665677239922e-18,0.178164429530919,5.87930238566794,9.50718169360639,0.0795781720051197,0.685820008751749,1.02525902037339,0.285099886425366,8,0.132289053906339,0.0410476968253787,0.0278115713869468,0.0309340099139775,50.5067552151822,50.4815430025667
"9",4,0.68649694325846,0.084105335009007,0.001,0.001,0.756771145503796,3.23598356558761,10.4484805211128,8.57609026684828,18.4776008937217,26.1742932276069,4.06140883096819,17.5416867480467,44.9377673104585,13.9473021295066,1.3983166618199,10.4997495695534,8.14253468318583,171.802013275151,0.0201932778453546,0.0458936994145154,0.194059942215866,0.00236950599374382,0.00794009937888606,0.145418934742572,0.13863312698089,0.0163748366989237,0.0232039317477972,0.0152032112095862,0.162429418277621,0.243644127416432,1.21822063708216,0.173356277760343,0.000397000405666445,0.00486227095654823,275.024198344302,2.31354340569444e-15,41.6152384402628,1372.52338633084,2220.16915940227,18.5722762855896,160.156148751745,239.127297614028,66.9017462896195,1867.27168566301,30.8496398954897,9.57478027860848,6.49092501948008,7.20804598447773,11800.0397223992,11794.1556959041,5.55364005136239,1.06177065643375e-16,8.07585076701689,3.25220239046449,17.628363763592,2.70076063319517,22.202947706671,3.91567044868462,1.55238355471278,28.3885258228149,5.01088906229849,2.33283898618562,7.90737881248354,1.24956002179445,4.68462055667265,57.3463806972023,1.17829323051787,9.91197338216145e-18,0.178293233961769,5.88033716515546,9.51192770264261,0.079569679884029,0.686161097954542,1.0244992175485,0.286628868432136,8,0.13216990385429,0.0410214768514899,0.0278092366282536,0.0308816163810393,50.5552129901627,50.5300039044562
"10",-1,0.684853151428837,0.0782375209386111,0.001,0.001,0.756771145503796,3.23598356558761,10.4484805211128,8.57609026684828,18.4776008937217,26.1742932276069,4.06140883096819,17.5416867480467,44.9377673104585,13.9473021295066,1.3983166618199,10.4997495695534,8.14253468318583,171.802013275151,0.0212582308578689,0.0458936994145154,0.194059942215866,0.00236950599374382,0.00794009937888606,0.145418934742572,0.13863312698089,0.0163748366989237,0.0232039317477972,0.0152671939576789,0.162429418277621,0.243644127416432,1.21822063708216,0.173356277760343,0.000397000405666445,0.00486227095654823,274.365662957325,2.30800371060169e-15,41.5155922734333,1369.23692926708,2214.85304552814,18.5278056490988,159.772660709493,238.554716043319,66.7415525043181,1862.80057188644,30.7757715607433,9.55185381732271,6.4753827368545,7.1907865819222,11771.7849587395,11765.9150213306,5.83252860261906,1.0592282854194e-16,8.05651343763991,3.24441511075374,17.5861532911219,2.69429376060934,22.1497835602138,3.90629451896745,1.54866642905222,28.4397376354654,4.99889067165649,2.32725308853091,7.8884448830417,1.24656799601105,4.67340340403772,57.2090668854305,1.17829323051787,9.91197338216145e-18,0.178293233961769,5.88033716515546,9.51192770264261,0.079569679884029,0.686161097954542,1.0244992175485,0.286628868432136,8,0.13216990385429,0.0410214768514899,0.0278092366282536,0.0308816163810393,50.5552129901627,50.5300039044562
