"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.780670615057282,1,0.001,32.2858292331015,16.5821640732582,11.0408672566026,1.81426265391307,15.1025498332047,46.2387362294689,8.25197225148731,122.683620285108,0.0423892882733626,0.00663707130724611,0.0215157011620377,0.121038623266012,0.189898495170266,0.0110859418702305,0.337106157419159,0.155587457270381,0.137975902033406,220.09186908468,545.038286057992,9.20788440422027e-16,13.2064584091269,140.9032225044,192.709682472574,36.0972226517309,6.44207225300423,478.877486527146,9.32953768525367,3.61745796974609,1.98114089175791e-17,1.59849154406057,26.7573099182268,2.13636833772154,12.1685960216288,1.002305641397,66.0735531670731,1.10994753085416,2.7486880925996,4.64363749617782e-18,0.0666016239650305,0.710590466420095,0.971856148624129,0.182042268619956,0.032488079730265,2.41503189537614
"2",4,0.776390236468644,0.769230769230769,0.001,31.4564504084502,16.4740241096295,10.9922223456953,1.82110458055943,15.0883690077014,46.282461056019,8.22295626866787,123.662412174711,0.0452649908339027,0.00667090507670855,0.0216802210697706,0.121536903307259,0.191383734799651,0.0111527639248544,0.337891710178181,0.155950020082237,0.138106560273749,219.008647615454,545.138189753104,4.30375993657866e-17,13.1283501977501,140.790599979461,191.557120208312,35.9332508836334,6.38422296190237,480.051447153036,9.91342442685894,3.63656511753169,9.33064668562473e-19,1.5955790285678,26.9450308487529,2.13639133980825,12.1415475933325,0.995619699118156,66.2982541207412,1.1105739480463,2.76434870593757,2.18239951538443e-19,0.0665727306624443,0.713936979975049,0.971369622078398,0.182214413606374,0.0323738435774326,2.4342994522581
"3",4,0.770985305599021,0.591715976331361,0.001,30.4508106138713,16.3374877751659,10.9309652894964,1.82962548040752,15.0691395940629,46.3308552024747,8.18615822798297,124.86495784056,0.0489074920145152,0.00671452433121378,0.0218921020666029,0.122169019555797,0.19328124950774,0.0112390107254027,0.338894716670485,0.156412946155608,0.138285717948365,217.634032904483,545.094131595267,4.34495424160448e-17,13.0286995551866,140.609075399084,190.084219848589,35.7204085569439,6.31140770308339,481.345238396566,10.6439347263627,3.66004780939826,9.51201817319246e-19,1.5917034507442,27.177097785263,2.1363585856081,12.1054577372595,0.987185873228474,66.5631718726961,1.11134011890542,2.78350297027122,2.21873477188314e-19,0.0665305711593323,0.718015029578498,0.970658020114391,0.182404941742026,0.0322289694015078,2.45797161103465
"4",4,0.764207830610015,0.455166135639508,0.001,29.2516376977192,16.1664618763283,10.8543755513443,1.84012759535757,15.0430617433619,46.3813456957938,8.13976262129873,126.323229000759,0.0534969504130017,0.00677063448852424,0.0221643254504976,0.122966699549669,0.195695737711963,0.0113501378578619,0.340170587806436,0.157001809756817,0.138531687986122,215.900200739096,544.785260059045,7.44141031258148e-17,12.902265498321,140.32309864972,188.211743115267,35.4449875749557,6.22047033450319,482.686003951611,11.5500023330965,3.68854187059542,1.64933839978745e-18,1.5865490050421,27.4606323082855,2.13622923082678,12.0573422581645,0.976625100055592,66.8673068946926,1.11226391076483,2.80659759373064,3.83362873565815e-19,0.0664692493650377,0.722909557010494,0.969619892582823,0.182603723211786,0.0320463095326722,2.48667773623541
"5",4,0.75577856101376,0.350127796645776,0.001,27.8493702184227,15.9543230733358,10.7594013807863,1.85291663352053,15.0077937715233,46.4293221924504,8.08167131264595,128.065202281354,0.0592470436514547,0.00684261245004995,0.022513050588551,0.123967443106822,0.198753845399458,0.0114930371422868,0.341786745594698,0.157747728736014,0.138868871965681,213.729108022376,544.033821796473,1.01216479959986e-16,12.7429634475937,139.883333916075,185.847091530677,35.0902863154544,6.10795391525774,483.944671480687,12.6628177925882,3.7226126022728,2.27869173373422e-18,1.57971259620188,27.8023505231163,2.13594752574804,11.9933947617453,0.963515857356154,67.204850622325,1.11335942112697,2.83398544313114,5.27257716927176e-19,0.0663807496261566,0.72868140944942,0.968116192311359,0.182792607056891,0.0318176035930943,2.52096854884554
"6",4,0.74539316542868,0.269329074342904,0.001,26.2458736784481,15.694279078592,10.6427122825712,1.86827580821506,14.9603887566376,46.4675404278553,8.00951419127396,130.111415581014,0.0664105995411526,0.00693464176359717,0.0229582447544118,0.125215083940088,0.202607139765137,0.0116763852990282,0.343824817801947,0.158688377447052,0.139328980579602,211.033607265256,542.59358480039,2.19263418860765e-16,12.543971549933,139.224468646236,182.885630936435,34.6365870492043,5.97023713657963,484.920799591693,14.0148683818178,3.76269213381669,5.03390323589457e-18,1.57069445056693,28.2078713777349,2.13544309246968,11.9089182314739,0.947407244177958,67.5635206689563,1.11463454726934,2.86586370096515,1.15810265853724e-18,0.0662545849009946,0.735353977924735,0.965962933973233,0.182943072550612,0.0315335204380865,2.56124833820894
"7",4,0.732732480826556,0.207176211033003,0.001,24.4573637807253,15.3799247257817,10.5007956811569,1.88643227796434,14.8972907127971,46.4856687235855,7.92069511248135,132.471828975163,0.0752885071375207,0.00705186945923929,0.0235244188227168,0.126760359628796,0.207435481337662,0.011911084605923,0.346383071201051,0.159869109785101,0.139952004476057,207.719803197407,540.143826876043,1.83531628715085e-16,12.2979789845263,138.264563784344,179.214260481996,34.0615593667142,5.80375057963924,485.332059423013,15.6389138856324,3.8090237563438,4.31747490110903e-18,1.55889623878594,28.6809763405472,2.13463621918897,11.7983475433394,0.927840438581686,67.9231945527436,1.11608878025263,2.90221950733388,9.8612452196351e-19,0.0660776495699269,0.742902342342273,0.962927088830039,0.183014443793644,0.0311838390255171,2.60771316880242
"8",4,0.717476768371805,0.159366316179233,0.001,22.5154623994394,15.0059305006537,10.3300818138698,1.90752405538948,14.8144171635336,46.4701151668302,7.81246397652816,135.144004895341,0.0862443612390872,0.00720058527168265,0.0242414805567675,0.128661901345326,0.213451229330602,0.0122108470455575,0.349579637478177,0.161344448066851,0.140786866161583,203.690835626801,536.293412018739,6.31978349019268e-19,11.9976043466562,136.906934182229,174.717627323806,33.3412280557629,5.60526140690057,484.813419485663,17.5671860088894,3.86162644388257,1.53200908600486e-20,1.54363458682973,29.2229534050806,2.13345022341371,11.6554144168108,0.904377807966793,68.2553620024675,1.11771204180927,2.94280104802836,3.46785268315052e-21,0.0658344142477286,0.75124896253571,0.958727452686963,0.182953209318229,0.0307577321910558,2.6603150569949
"9",4,0.699323373063087,0.122589473984026,0.001,20.465554206365,14.5687924415476,10.1271134903093,1.93156471018464,14.7073505194335,46.4042688965154,7.68202993331047,138.113327222393,0.0997276630792561,0.00738845824585504,0.0251458762263283,0.130987523863241,0.220905443121131,0.0125929986129755,0.353556500314899,0.163179923222261,0.141891673533784,198.852053412147,530.597891526062,3.30245888012026e-17,11.6359823224873,135.045136140856,169.287192880524,32.4515898492377,5.37222308493427,482.929389290649,19.8310505853049,3.92030036687903,8.30432222420429e-19,1.52416851213906,29.8322056405494,2.13183338513896,11.473470536751,0.876638950532433,68.5236592450985,1.11948510546522,2.9871274968609,1.85919806422283e-19,0.0655075402740872,0.760268832436289,0.953042665257124,0.182693972033525,0.030244212335868,2.71876628390538
"10",4,0.67800697118751,0.0942995953723274,0.001,18.3623956785095,14.0674513880801,9.88874367956439,1.95841472300258,14.5716151674399,46.2691479161674,7.52670376600309,141.355528965692,0.116308261314093,0.00762486041585406,0.0262821725647422,0.133816259545992,0.230097457739574,0.0130796414401772,0.358484928048031,0.165454582176014,0.143333935026352,193.117366468643,522.589872903587,1.0226969185892e-15,11.2074754996579,132.570901718682,162.832560216078,31.3708048380676,5.10315762341338,479.200170273187,22.4611451235245,3.98467483562876,2.68786968957915e-17,1.49974245031757,30.5042274557117,2.12979150241237,11.2459607151835,0.844340812360203,68.6856460705538,1.12138167409191,3.03454172587453,5.93853159675519e-18,0.0650788578363879,0.76980430307032,0.945525782122889,0.182161999669951,0.0296326919921382,2.78258915286796
