"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"11",4,1.08705653857452,0.0725381502864057,25.6732587391743,8.98500167039629,14.9980654411064,33.9788628181124,38.3414741227072,15.15848282679,116.8648544229,0.158572327899333,0.145734253343248,0.251197382236571,0.0941990183387142,0.195903065968012,276.1123608427,248.204077063765,41.6793501436746,16.4781278717316,127.038704129972,43.7837798206076,36.1718358476378,10.4697436494125,1.55222346957692,24.8872716356648,1.00000000016215,0.898924178354378,0.150950685522469,0.0596790662472046,0.46009785205866
"12",4,1.0208494175151,0.055798577143389,24.5213080777997,8.6474347464067,14.9820141697299,34.1077482712696,38.6764029104457,15.1851905417519,117.879901433488,0.186144026269133,0.147360763293967,0.25111945066856,0.0941697940007101,0.1970925345198,259.295752202873,234.263189134943,39.4827833827079,15.5017929194033,120.337628715114,48.2663553095263,34.5212023626041,9.91489487393135,1.45980064586187,23.7176482415644,1.00000000059406,0.903459417610598,0.15226930279703,0.0597842147313068,0.464094100131843
"13",4,0.946584908849211,0.0429219824179915,23.2434031618678,8.26364741164182,14.9525745365323,34.2496914549364,39.0647817163614,15.209622750826,119.016278808768,0.221987234149874,0.149353742050248,0.251077734106143,0.0941541502898038,0.198651945800488,240.43256669713,218.430712033808,36.9781328401963,14.3971993652216,112.65901342777,53.3729604806508,32.6234442209494,9.28438580499245,1.35555607278534,22.3799322293898,0.999999999373754,0.908490538106558,0.153798353214021,0.0598804045308112,0.468568026806173
"14",4,0.865544890170081,0.0330169095523012,21.8594608065564,7.83701233105613,14.9050644626635,34.4021903434019,39.5081906447145,15.2289066063669,120.259174657613,0.268583404394835,0.151774917814993,0.251093464029593,0.0941600490110975,0.200674300663932,219.848401975422,200.928057372434,34.196112532398,13.1813022960183,104.089714120968,59.0476322533232,30.4958393944274,8.5864203521056,1.24115207022317,20.888130587534,0.99999999941879,0.913939130101639,0.155544057656356,0.0599563252219171,0.473461317549659
"15",4,0.779692337929021,0.0253976227325394,20.3965770962351,7.37373289890151,14.8345316366935,34.5620203119803,40.0068597101479,15.2396355552172,121.586642893922,0.329158425713286,0.154691408172473,0.251190988778511,0.0941966207919415,0.203264543180624,198.041853914355,182.138799032442,31.1930419806036,11.8822270752335,94.8001738589028,65.1871448597898,28.1753073051715,7.83541105811741,1.11926563796951,19.2695140328736,1.0000000004059,0.919698515775048,0.157507321693496,0.0599985651780205,0.478687570448511
"16",4,0.691515674876938,0.0195366328711841,18.886435062183,6.88245967668596,14.7361709968969,34.7255659680301,40.5598340044654,15.238064391465,122.971469605214,0.407905953427272,0.158176048774691,0.251396583126075,0.0942737186722783,0.20653813049594,175.644981214704,162.584715326659,28.0477609844945,10.5373603814822,85.0366987946588,71.6466335270993,25.7170078615289,7.05111127583876,0.993396148152263,17.5633207925952,0.99999999883835,0.925643955286449,0.159684385844352,0.0599923794939569,0.484139644115018
"17",4,0.60375753138912,0.0150281791316801,17.3621250454227,6.37352902606099,14.6057706410034,34.8891963517154,41.1652619670549,15.2203300394904,124.383787466504,0.510277739455453,0.16230812107178,0.251737246963566,0.0944014676113371,0.210619727540294,153.354413297206,142.871899540113,24.8538369442155,9.1893888915704,75.0976484656054,78.2533433528158,23.1892695683118,6.25663648881817,0.867491797815565,15.8170462587426,1.00000000211516,0.931645179101689,0.162067960500216,0.0599225592105922,0.489699950655527
"18",4,0.519086651801473,0.0115601377936001,15.8550236060571,5.85795863234197,14.4401033188998,35.0496031627691,41.8207098856699,15.182679833718,125.793921960893,0.643361061292088,0.167174659862266,0.252239669400965,0.0945898760253618,0.215642798897406,131.84800976539,123.617878647488,21.7085722705131,7.88112644025841,65.2979457676559,84.8258754919109,20.6657768157887,5.47576309268118,0.745474772924244,14.0810317875883,1.00000000157618,0.937578648796425,0.164648464116811,0.0597743300540078,0.49525166126336
"19",4,0.439792619874827,0.00889241368738467,14.3924073088392,5.34644278369594,14.2371963658586,35.2040344965085,42.5234141800028,15.1216666121879,127.174836088577,0.816369379679717,0.172872070887657,0.252929571104316,0.0948485891641186,0.221750086062176,111.70732449635,105.37764997969,18.7014837282458,6.65039737624782,55.9305543455471,91.194439204766,18.2168525772637,4.73015825839956,0.630780808517861,12.4026052396303,0.999999991479017,0.943336970578075,0.167415016456704,0.0595341205204248,0.500688331057391
"20",4,0.367572489740801,0.00684031822106513,12.9959993324693,4.84849771326588,13.9964868191174,35.3504109147833,43.2704206967188,15.0342926041138,128.503891651834,1.04128019358363,0.179508228266087,0.253831395030711,0.0951867731365168,0.229095530077188,93.3634122957654,88.5864404644599,15.9050162676248,5.52619236398582,47.2344953958469,97.217472028963,15.9019949761744,4.03719246719737,0.52602041885947,10.8212117606401,0.999999998946074,0.948834647243439,0.170355986994956,0.0591901283626527,0.505920833274938
"21",4,0.303443073461232,0.00526178324697318,11.681514676856,4.37191341444797,13.7187906310478,35.4873271418159,44.0586288436079,14.9181261088586,129.763699138603,1.33366425165872,0.18720474395566,0.254968338795973,0.0956131270484899,0.237846870565899,77.0745406455699,73.5298659293422,13.3692857487921,4.52680203675429,39.3758956903162,102.791559572014,13.7651397243965,3.40874457825819,0.432821698263551,9.36543356567099,0.999999999823768,0.954009784560556,0.173459168675622,0.0587327799561361,0.51088070527009
"22",4,0.247771674889541,0.00404752557459475,10.4589306984998,3.92249962092689,13.4062114296864,35.6139877811291,44.8847356756206,14.7713737583627,130.94226127984,1.71376352715634,0.19609961658198,0.256362499842113,0.0961359374407925,0.248189332882173,62.9340054824158,60.3425787056949,11.1211661353228,3.65992801652893,32.4437833911298,107.854003213621,11.8331565477547,2.85104995161082,0.351850610834829,8.05220095601821,1.00000000096089,0.958823108447108,0.176711557778034,0.0581550147967035,0.515520713700157
"23",4,0.200389445637998,0.00311348121122673,9.33325569901176,3.50410745946611,13.0619426373836,35.7300972291507,45.7451461553601,14.5929345002309,132.032516328324,2.20789258530324,0.206349998542751,0.258035120186922,0.0967631700700957,0.260329665548497,50.8989191938404,49.0286332583178,9.16684447870181,2.92427005473288,26.4579227532228,112.379346288029,10.1170584014069,2.36536781679664,0.282961640637006,6.88778218145445,1.00000000003515,0.963254898857935,0.180099000611654,0.057452498032405,0.519813056410725
"24",4,0.160742647803537,0.00239498554709749,8.30549147095413,3.11883294724991,12.690019421704,35.8357438542999,46.6358901591194,14.3824431287418,133.031579520769,2.85026036089421,0.218135348267636,0.260006787708809,0.0975025453908033,0.274500500776062,40.8286326229259,39.4935859325751,7.49637646685176,2.31187199039774,21.3838483336552,116.372233154638,8.61494712174007,1.94910876460204,0.225413403681483,5.8698770761077,1.00000000197968,0.967301216660962,0.183605866768187,0.0566237918454402,0.52374637606602
