"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","CI","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau GLY","tau RES","tau FER","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v tW","v GLY","v RES","v FER","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p tW","p GLY","p RES","p FER","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f tW","f GLY","f RES","f FER","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"1",4,0.745885972539622,0.8,0.01,6.37543989585568,4.09265612378937,5.76489537684525,7.53129830104384,12.868570021923,15.1121491339035,14.0075658905605,32.8354850456698,54.9760846862592,17.3190547686679,1.80731264656742,4.47043705943554,10.4874550116482,152.351596059454,0.040094844530036,0.0200129252855288,0.00648503766607232,0.0515749549452549,0.00399772103605763,0.202451926605657,0.113008734654655,0.0320442684261567,0.0330068963371706,0.115541742373805,0.0487380130006415,0.0649840173341887,0.0487380130006415,0.0300021750652013,0.00528869935841104,0.0388326924494673,0.0097476026001283,0.000192224468576552,0.00450031598100928,525.04564697335,271.444416293752,1987.53750420309,8.43024451923462e-16,281.892463200946,15.2159756237563,159.703139777336,257.07320393398,136.064042761665,160.867357002043,46.0839072205328,41.7249830367233,13.0114341600239,5.07801682790175,28.8069430271284,3.92328096055855,3.33443629375425,11371.9259927199,11363.6918394769,21.0516235865686,5.43239682246084,12.8892555774884,4.34789481257007e-17,1.12692743004452,3.08050358021417,18.0478497466123,8.23772275203257,4.49105175465062,18.586894719085,2.24603806923469,2.71145702092715,0.634151447248236,0.152351549854747,0.152351261105357,0.152351562934221,0.0325027598869611,2.18596243064247,51.1402039884628,2.07035922341436,1.07035922335077,7.8372549652196,3.32421277971696e-18,1.1115579465583,0.059999612714608,0.62974118603258,1.01369067989704,0.536527533425977,0.634331925681833,0.181717995216222,0.164529891781528,0.0513066680551328,0.0200236284919306,0.113591495403093,0.0154702757170951,0.0131483442924575,44.8417618596277,44.8092929586628
"2",4,0.737100281514797,0.727272727272727,0.01,6.08161029819787,4.05597533313947,5.73162158559425,7.59361240807175,12.7959357569589,15.1194809381591,13.8999604931843,33.3367495713929,54.6818818671321,17.2575855366848,1.79520872865169,4.44878932707335,10.4459154254528,152.755672660169,0.0417053524831216,0.0199384364470205,0.00657293224032805,0.0514256252023704,0.00399567261027102,0.202816043048502,0.114497361263984,0.0325536070809486,0.0330361790989326,0.115629962809967,0.0488843042214343,0.0651790722952457,0.0488843042214343,0.0300290880746973,0.00528972766725516,0.0389259572444128,0.00977686084428686,0.000193252933425171,0.00451859674968654,520.044796662604,269.430700999272,1971.76175005512,0.000142596357038646,279.676362939915,15.0291416924036,157.917766138891,252.998843827958,136.514041632567,161.171167909,45.4041040862494,41.5983316899251,12.8666433771984,5.09807356822747,28.8777605325691,3.92475665610569,3.27920386538579,11267.7298659748,11259.6249320793,21.6886515518272,5.37202690875015,12.960256377183,7.33310681229278e-06,1.11749518313924,3.04815104846856,18.0811675196059,8.23602495390961,4.50990232889262,18.6362161513567,2.21954803705388,2.71134066857924,0.628976909159668,0.153090500191589,0.1527554888575,0.152774909790295,0.0320603198719244,2.17752184964204,50.8777046207829,2.07508199081483,1.07508199102111,7.86772086553815,5.68987776333178e-07,1.11596421638602,0.0599692593089136,0.630123240627522,1.00951561844964,0.544718130251519,0.643104959635891,0.18117139004774,0.165985602570519,0.0513404616786952,0.0203423257326451,0.115227998050858,0.015660558297441,0.0130846744913922,44.9604793131316,44.9281390176967
"3",4,0.727921820680733,0.661157024793388,0.01,5.78914336052522,4.0197261130479,5.66703364084239,7.65735241514539,12.7217998639348,15.1287154537672,13.7950398100013,33.8583871799273,54.4112022697887,17.1730471814318,1.78973948853496,4.42575102406393,10.3990546036563,153.164007927074,0.0434012401905974,0.0198605525257161,0.00666988457048061,0.0512750820302421,0.00399358582398207,0.203535684808706,0.116128386696609,0.0331034336231174,0.0330660425316452,0.115721045932108,0.0491075765566092,0.0654767687421456,0.0491075765566092,0.0300541062966493,0.0052911539196961,0.0389685133842939,0.00982151531132184,0.000194022751672859,0.00453740160629247,514.771692248685,267.278272975752,1954.98886575724,8.536664002112e-06,277.319983299878,14.8344296309181,156.038017483685,248.747704073173,136.923660229588,161.474612623174,44.7040075133629,41.4649402836136,12.7232498621111,5.09690609171065,28.9643045126696,3.93044171420278,3.22160074331623,11157.1104552618,11149.1423513034,22.3417298586055,5.30829417941762,13.0395500711756,4.37718146972908e-07,1.10750115401334,3.01933579367546,18.1204432337177,8.23440311068913,4.5275235727401,18.6860110642356,2.1953054713497,2.71499030585705,0.624807966652487,0.153182957464311,0.153254593353483,0.153163470546098,0.0316410010274462,2.16473327124791,50.5881364135875,2.07994093040216,1.07994092942645,7.89915494887892,3.44924888731172e-08,1.1205145752366,0.0599386831737656,0.630473400441639,1.00506795310612,0.553241620587048,0.652440025496819,0.18062705541145,0.167539567095902,0.0514084370885608,0.0205941075591306,0.117030604797573,0.0158809948546686,0.0130169147766586,45.0804328411012,45.04823762561
"4",4,0.718340181894566,0.601051840721262,0.01,5.50941424339763,3.9822486077943,5.61368680286988,7.72270101778596,12.6426556023045,15.1360980361582,13.6835646453505,34.4016369981514,54.1047024598306,17.0938634060291,1.78079569071059,4.40181868181729,10.350792791844,153.576019938172,0.0452297912754773,0.0197863097354117,0.00677149386865645,0.0511234831721017,0.0039914778977921,0.204143234554031,0.117848537919916,0.0336908972883839,0.0330988868888506,0.115819461218539,0.0493126177552345,0.0657501570069794,0.0493126177552345,0.030082737497802,0.00529250262981723,0.0390386682932865,0.00986252355104691,0.000194975060540709,0.00455790570647208,509.225963053322,264.990301983385,1937.17642207708,2.1912542233574e-05,274.819755861441,14.6292539788234,154.061165041065,244.32612268047,137.289323215127,161.771391563443,43.9714267993478,41.3131816422766,12.570444967219,5.10584499300173,29.0339726939088,3.93410475711546,3.16200323256353,11039.8093364155,11031.982609703,23.0321840209556,5.24318019192354,13.1175782646008,1.12024548413609e-06,1.09693698139756,2.98646322634944,18.1558830503285,8.2315663040968,4.54412378014435,18.7362754114513,2.16834616190851,2.71634817943755,0.619881547681681,0.153597794628938,0.153662376836554,0.153582210644071,0.0311853313496443,2.15248749372549,50.282736490466,2.08497792340522,1.08497792657518,7.93158708867501,8.97188480507667e-08,1.12522370314948,0.0598981077061481,0.630788984204003,1.00037038340607,0.562118251603781,0.662357783224426,0.180036881048952,0.169152945685052,0.051468507392832,0.0209054032259211,0.11887687684379,0.0161078227782551,0.0129465255347567,45.2014634269912,45.1694176288741
"5",4,0.708343335433186,0.546410764292057,0.01,5.23877351719024,3.94416536735499,5.56007737378832,7.78951502665971,12.5595113153339,15.1428293840105,13.5687691847184,34.9668971829902,53.7806363006902,17.0096396617804,1.7701348027515,4.37712459400707,10.30027384052,153.991651460173,0.0471884766304724,0.0197135726280753,0.00687979374802637,0.0509711003989796,0.00398934751372148,0.204766155716577,0.119686084254641,0.0343215388554009,0.0331340880528409,0.115924186457463,0.0495246490911528,0.0660328654548704,0.0495246490911528,0.030113364566058,0.00529395096541843,0.039123218164594,0.00990492981823056,0.000196032920352322,0.0045798688418652,503.395182233678,262.55844888626,1918.28497182748,6.91678851883002e-16,272.169796108286,14.4140971919056,151.984614806191,239.730719511022,137.603158779714,162.062674830756,43.2092775650804,41.1600333220008,12.4098536912336,5.11412226613039,29.1113684294587,3.93666154469127,3.1005070345256,10915.5761396038,10907.8960024163,23.7544517927263,5.17596505123408,13.1974049561116,3.52556322031794e-17,1.08577989941467,2.9515192701116,18.1904434131029,8.22792720453076,4.5593551793561,18.7869837348758,2.13992430889283,2.71791494246966,0.61459364933089,0.154003428235379,0.154114157001784,0.154014868453124,0.0307103045779063,2.13981226797465,49.9567330317726,2.0901926951677,1.09019269807367,7.96508464298832,2.87198236024578e-18,1.13010084273461,0.0598500774764519,0.631069074273162,0.995407616945827,0.571354529133827,0.67291509940065,0.17941315196791,0.170904299482486,0.0515280766463024,0.0212348099070565,0.120875947536073,0.0163457686812776,0.0128738958647267,45.3235515868636,45.2916621941684
"6",-1,0.697933761749286,0.496737058447324,0.01,4.97705838749059,3.90550239812216,5.50305622987623,7.85740450429901,12.472558205128,15.1489551216445,13.4504472201488,35.5548907427003,53.4395484874755,16.9211486105183,1.75933147209619,4.35118118687714,10.2468954537461,154.412022010826,0.0492872652098578,0.0196427325155971,0.00699549802960309,0.0508187001128118,0.00398718916100976,0.205442768974725,0.121651379352714,0.0349986396912546,0.0331716452715217,0.116035202779633,0.0497532658905141,0.0663376878540188,0.0497532658905141,0.0301460015622035,0.00529548821507849,0.0392099430360404,0.00995065317810283,0.000197132239894324,0.00460331014961528,497.28146833121,259.983989314852,1898.32068305059,7.59697153868349e-16,269.371510540421,14.1889673500131,149.809400380876,234.963918849267,137.860881359098,162.349597634979,42.4190960212593,40.9854517841158,12.2424134648356,5.12183091921217,29.1756108812581,3.93814291354357,3.03683625380989,10784.4643952806,10776.9363381329,24.5096436135878,5.1067959604495,13.2796985978352,3.86068218389922e-17,1.07403516711159,2.91502074127866,18.2245201963366,8.2234175362507,4.57307225326334,18.8382684827666,2.11048856318096,2.71888010701061,0.609100052257577,0.154402722891912,0.154499103589418,0.154414359307829,0.0302185043203512,2.12596562230225,49.609580427085,2.09560367197241,1.09560367188139,7.99975073941905,3.20145480300334e-18,1.13516381076418,0.0597940079689032,0.631314757390177,0.990166098032835,0.580962267037586,0.684160650685067,0.178759151597209,0.172717603059834,0.0515909967383433,0.0215840089869869,0.122949518911251,0.0165958059488301,0.0127975917261092,45.4470247259511,45.4153005914194
"7",4,0.687096975388956,0.451579144043022,0.01,4.72443296704482,3.86632647453034,5.44390988444907,7.92648730411336,12.3814724750438,15.1544468614203,13.3288472688175,36.1661557657967,53.080654545133,16.8278121660212,1.74782143750036,4.32451169588714,10.190749550445,154.836371279266,0.0515389878479135,0.019573891371452,0.00711898915982478,0.0506661332659595,0.00398500782604813,0.206160405789822,0.12375315207047,0.0357261179321573,0.0332117831245726,0.116153167598048,0.0499942562780412,0.0666590083707217,0.0499942562780412,0.0301807951947197,0.00529712715774758,0.0393035206363835,0.00999885125560825,0.000198299686684238,0.00462835946745575,490.872282823451,257.259311414191,1877.22905892697,3.21528752405029e-15,266.417522058017,13.9535377405795,147.532117774155,230.025560173025,138.05364576736,162.630410323999,41.6024235648705,40.8074817349984,12.0689254755663,5.13086637524355,29.2451428933117,3.93967507184231,2.97135890627822,10646.1307998744,10638.7602386185,25.2990606193154,5.03556581591592,13.3639733210092,1.62906186181909e-16,1.06167591039755,2.87666700280148,18.2575646061834,8.21792029015203,4.58500774278212,18.8900373069027,2.07988222548976,2.72018626656133,0.603376953226044,0.154853627242699,0.15491524065237,0.1548431004868,0.0297101757309027,2.11112440201451,49.2400066724018,2.10122014798127,1.10122014893578,8.03563708731943,1.37633090388141e-17,1.14042264090289,0.0597292934681097,0.631523655314829,0.984643783116345,0.590950257611057,0.696153168155459,0.178082677833324,0.174679862380407,0.0516620519453231,0.021963105641756,0.125186297186226,0.0168641109451926,0.0127191520467269,45.5716595079898,45.5401091997841
"8",4,0.675831560504039,0.410526494584565,0.01,4.48064932151877,3.82666686174622,5.38235141188379,7.99705464876111,12.2857544677941,15.1592935631133,13.2038111640631,36.8013497886624,52.7035679818094,16.7296555633718,1.73579668096224,4.29698628691248,10.1316900151761,155.265373264095,0.053955493809196,0.0195074490597642,0.00725084789101407,0.0505128929432047,0.00398280122107432,0.206924998614084,0.126004242695731,0.0365091406200452,0.0332548092379598,0.11627901652473,0.0502494663232425,0.0669992884309899,0.0502494663232425,0.0302178630504659,0.005298870468735,0.0394026084818536,0.0100498932646485,0.000199530907382815,0.00465513435291653,484.166032590805,254.383301330171,1854.99982008,4.76359023210826e-06,263.306853538508,13.707762536647,145.15293540199,224.918782339981,138.175075868482,162.90450876867,40.7579873542947,40.6220669899043,11.8890874006168,5.13925276101779,29.3156377638156,3.9407423566988,2.90403894774852,10500.531651451,10493.3239505315,26.1234173740762,4.96236929235297,13.4503215332585,2.4062272341978e-07,1.04869885779041,2.83647874389787,18.28988570039,8.2115914525397,4.59498578944698,18.9423760670653,2.04806711296278,2.72164958291959,0.597420296951382,0.155297236114164,0.155339767218815,0.15527552820886,0.0291852814612547,2.09518060841599,48.8478327984011,2.10706014062452,1.1070601376249,8.07284261731676,2.07308452652782e-08,1.14589487592812,0.0596553209310445,0.631696450995492,0.978832403030037,0.601329244912785,0.708950182477137,0.177376199042229,0.176784682159944,0.0517405610554529,0.0223657049780835,0.127579812855909,0.017149863033222,0.0126381949615073,45.6976537154928,45.6662862541455
"9",4,0.664135202494084,0.373205904167787,0.01,4.24573501264891,3.78658084220833,5.31866213182336,8.06870140972241,12.1855600181304,15.163532535533,13.0755857953059,37.4609996564844,52.3077935644304,16.6264556778182,1.7228882911246,4.26857887602778,10.0698049711077,155.699122996062,0.056551590784964,0.0194435275392423,0.00739179841196073,0.0503597744338379,0.00398057144120227,0.207735743277637,0.128416034385866,0.0373522873216987,0.0333007699226624,0.116412868977907,0.0505190399027301,0.0673587198703068,0.0505190399027301,0.0302573427640619,0.00530072554830015,0.039510517094339,0.010103807980546,0.000200844697224202,0.00468373241121303,477.159581716423,251.353611687318,1831.61553170973,4.65213777007092e-21,260.037568507213,13.4515680147553,142.671466982463,219.646705394516,138.217603291611,163.171754874171,39.8858947230462,40.4283259120312,11.7022949200794,5.14644765211443,29.3861114036845,3.94074916045359,2.83491349619268,10347.5665547179,10340.5268579141,26.9841334043518,4.88720087093038,13.5389327786146,2.34280608735909e-22,1.03509811883949,2.79437147979487,18.3213040099019,8.20430684916048,4.60275260647577,18.9952921210621,2.01499710706966,2.72320027993398,0.591188704021009,0.155717830627328,0.155767711482705,0.155701037068604,0.0286434216069892,2.07825387168959,48.4322607934312,2.11313980826452,1.11313980303385,8.11145755382031,2.06023684573313e-23,1.15159740831417,0.0595713571407441,0.631832133182046,0.972723203532238,0.612107837524255,0.72261931651602,0.176637911418086,0.179040111819397,0.0518245597305596,0.0227914597579969,0.13013877159052,0.0174519264506532,0.0125546437530229,45.8250355715079,45.7938597047243
"10",4,0.652010038448442,0.339278094697988,0.01,4.01959721504108,3.7461347252659,5.25241660195611,8.14117462570211,12.0809092047646,15.1673012638822,12.9442584815667,38.1457179292089,51.8931082428262,16.5182052919646,1.70934355806054,4.23906803610664,10.0049194926555,156.137845330736,0.0593428815110153,0.0193823590187724,0.00754263586327761,0.0502071750095229,0.00397831376401864,0.208601089535223,0.131001821602903,0.03826077372042,0.0333497470653108,0.116555045370354,0.0508057563698773,0.0677410084931698,0.0508057563698773,0.0302993549492772,0.0053026963227314,0.0396254975379938,0.0101611512739755,0.000202232906357643,0.00471425775973236,469.85286591705,248.169452844753,1807.07032949002,0,256.609239315006,13.1850016558102,140.088405778216,214.21424787552,138.174394520372,163.43193955462,38.9880015308668,40.2150314489085,11.5094885075679,5.1531740302526,29.4449957813955,3.94033780487772,2.76391491320745,10187.2108936751,10180.344253735,27.8824229497265,4.8101094325293,13.6300734746763,0,1.02087206874124,2.75040571092571,18.351836342393,8.19600286565524,4.60808110815687,19.0488171297536,1.98081490712563,2.7242067869336,0.584748269057399,0.156137849058021,0.156137870852847,0.156137845986046,0.0280845575414977,2.06018926670616,47.992766894917,2.11947686750678,1.11947686750756,8.15158114197418,0,1.15754821598275,0.0594767171484312,0.631930029570684,0.966307063332211,0.623296044594917,0.737231249237365,0.175872434434783,0.181407489588596,0.0519185822161867,0.0232456454852939,0.132824532847524,0.0177746171906402,0.0124678471650195,45.95387066846,45.9228956855106
