"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau rRNAp","tau Deg","tau Maint","tau r","v Cin","v EAA","v ENT","v rRNAp","v Deg","v Maint","v r","p Cin","p EAA","p ENT","p rRNAp","p Deg","p Maint","p r","f Cin","f EAA","f ENT","f rRNAp","f Deg","f Maint","f r"
"1",4,0.670083159521491,1,5.41290623969692,82.9187568752156,5.11011457443582,49.908426859477,96.6497962271032,0.047116356543231,0.0757968507406875,0.130926035583876,0.158969926693427,0.172132107271909,7.67055110632129,0.738356685923649,164.517564082064,134.346043211767,41.2358229360666,36.9760527696907,1.68445377446059,2.52002222128173,64.7634008229656,7.75146820691436,10.1830069849243,5.39884282105788,5.87808039821001,0.289948577800021,19.3299592374068,47.8184900007898,1.02299220716342,0.835381656880867,0.256409859670212,0.229922039303894,0.0104741587575455,0.0156698350637136,0.402707484279597
"2",4,0.658581498428101,0.714285714285714,4.73634568890537,82.4458625782972,5.09247666948825,49.5314030135726,98.1939129208183,0.052495253232275,0.0777477182895153,0.134569550824903,0.163715999397887,0.172681163483569,6.73575377765814,0.743115410536422,161.672864297189,132.802834693794,40.6965313819715,36.1330410076668,1.70592334135862,2.91560279996163,64.668694307911,8.48705795206818,10.3251173798221,5.47651394820349,5.91555691985502,0.294580827399583,19.6387825739922,48.0563033194777,1.02286039947896,0.840207545881861,0.257475925398665,0.228603958494563,0.0107929146799492,0.0184462287945163,0.409141303836743
"3",4,0.644601751876337,0.510204081632654,4.09534144019071,81.851935582586,5.06440503460008,49.0469656875223,99.9413523367164,0.0591515581311986,0.0802094340774436,0.13919652317022,0.169718216003512,0.173399035996142,5.85213682346992,0.749290807531741,158.214405715269,130.801553305716,40.0508277458073,35.0998521233826,1.729099510818,3.41555077572822,64.4223708011376,9.35862861685976,10.4915185671021,5.57493597230577,5.95708428436756,0.299824188317242,19.9882704670704,48.2710902406937,1.02268833207694,0.845493315090628,0.258886123804514,0.226883317368775,0.0111767944689935,0.0220779132605654,0.416422301402985
"4",4,0.627810280907787,0.364431486880466,3.5049375028859,81.1216958213508,5.02093983068839,48.438279157295,101.914147542245,0.0674495870517761,0.0833028994441361,0.145048798167056,0.177291603549087,0.174321385124142,5.040898746975,0.75717296748503,154.060146328678,128.273300741033,39.2985779492373,33.8567900217729,1.75390087625305,4.04349115819192,63.9827495969746,10.3912932510055,10.6855378729977,5.70021150121123,6.00252459398484,0.305742430118878,20.3828295127342,48.4460083801928,1.02247015681442,0.851327387707237,0.260817765761532,0.224701574208171,0.0116403323423664,0.0268359412678594,0.424642281426022
"5",4,0.60785523292789,0.26030820491462,2.97348400522809,80.2416833171435,4.95521179472308,47.6874393481988,104.142181536675,0.0779028462433692,0.087184182839345,0.152441081206575,0.186860480386836,0.17549157701075,4.31398961126541,0.767105556375973,149.123924663588,125.150527508266,38.4465599688348,32.386687596976,1.78029366439313,4.8281146165635,63.3033700155942,11.6171781742753,10.9111464727212,5.86083517032259,6.05179200250931,0.312426542706596,20.8284362978536,48.5603668762865,1.02220011022262,0.8578696094672,0.263539723263596,0.222001102144127,0.012203383086092,0.033095288394215,0.433925756402813
"6",4,0.584371800808549,0.185934432081871,2.50375757842962,79.2015964112499,4.85776745690572,46.7744480672968,106.662430466715,0.0912391486885096,0.0920584975272756,0.161790669130995,0.199018282118276,0.17696509844051,3.6757551993648,0.779509768039573,143.316796685478,121.367013989684,37.5097585219964,30.6756450276408,1.80819432734654,5.80356550500098,62.3305165704512,13.0761025223472,11.1728649572621,6.06872893021584,6.10501417627111,0.319987287138451,21.3324860798615,48.5872465136191,1.02187223732663,0.86536669107577,0.267450722796807,0.218722374074728,0.0128927217572548,0.0413803727422268,0.444426793611314
"7",4,0.556995285445824,0.132810308629908,2.09452991529388,77.9966819513761,4.71559905318401,45.6757350486835,109.517453775225,0.108499733693182,0.0982001431935642,0.173659641498897,0.21463316692642,0.178816465595199,3.12528331079816,0.794917593262282,136.550293878739,116.858545716805,36.5119298901186,28.7142551446475,1.83737330602583,7.00848161082065,61.0007054268312,14.815670521569,11.475525922782,6.34064865515087,6.16303151762893,0.328552600562505,21.9034906123336,48.490533945198,1.02148002450807,0.874173659770977,0.273131649735705,0.214800255757284,0.0137446802665722,0.0524277448567257,0.456322724063437
"8",4,0.525385961021727,0.0948645061642198,1.74204399112641,76.6319219669966,4.51084101254828,44.3617427324968,112.753450159847,0.131193287004254,0.105982119463566,0.188815893325935,0.23505099486064,0.181151004858131,2.65876264115296,0.814022031010209,128.742559073812,111.56483354555,35.4835817859738,26.4992850056714,1.86728391727635,8.48164815718485,59.2390797707469,16.8901595022327,11.8238775167574,6.69986419332251,6.22868330367871,0.338260357970037,22.5506892557269,48.2219160301592,1.02101572800121,0.884784725123701,0.28140884684858,0.21015728571983,0.014808826715102,0.0672652169582342,0.469806042332698
"9",4,0.489270996727946,0.0677603615458714,1.44116283904832,75.1286993902252,4.21916444555227,42.7925639870745,116.418409827702,0.161538185968092,0.115922341000633,0.208323736011178,0.262528486829542,0.18412676560085,2.27171641615431,0.837765158527199,119.828617150091,105.432343593251,34.4526427818794,24.0357769583654,1.8968276759468,10.2493787058263,56.960151413882,19.3568974414908,12.2219640865127,7.17730325977966,6.31007615465203,0.349256744874261,23.283681861408,47.7192302789841,1.0204690409427,0.897869349657801,0.293401160538547,0.204690389026968,0.0161535196294763,0.0872844392845868,0.485076707615423
"10",4,0.448512969329215,0.048400258247051,1.18610962043774,73.5338454380728,3.80939072039213,40.9099472954215,120.560706918731,0.20283969635329,0.128763182093283,0.233689241832179,0.301250824367851,0.187998157856412,1.96134076097317,0.867520056139732,109.77706003578,98.4160032332758,33.4178800738259,21.3394739988337,1.92385836232078,12.2937032939748,54.0730406445494,22.2671455242145,12.6723577452194,7.80939905809104,6.42853413372495,0.36168182809296,24.1121413737828,46.9094472556056,1.01982428178127,0.914280540765487,0.310450703761187,0.198242818102046,0.0178725634660209,0.114207987790194,0.502336278828047
