"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","p","tau tC","tau tI","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tI","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tI","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tI","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.00000000115819,1,0.001,6.36651015622251,42.9713322642963,20.0073292773863,5.92026768322484,3.28483012727597,18.5956661762658,44.6399167040051,8.78326254876227,103.430885222639,0.0250077324723298,0.0618746334758259,0.00468860778418932,0.0182323763048029,0.0398615735544352,0.150243386167646,0.00926527868915747,0.251398325235625,0.116029996262596,0.0863183508253854,492.596192877163,22.4941112168735,1080.51040603015,9.36585627702958e-17,21.8804963288836,164.050186309795,243.185459082656,44.6399167557067,8.78326255893499,517.154426712162,12.3187138083602,1.39181488690851,5.06608950061051,1.70761816059504e-18,0.872191013821342,24.6474554926168,2.2531810515515,11.2224003110424,1.01912192188663,44.6399172358415,1.93935508782142,0.0885594928772479,4.25397797156971,3.68734498668587e-19,0.0861436862344162,0.645866874487373,0.957423066145668,0.175747703559075,0.0345797738140247,2.03604104768975
"2",4,0.99682219565417,0.757575757575758,0.001,6.35047772995249,42.900514769879,20.0100915045357,5.90362388073266,3.27941170578128,18.5621141578124,44.6041868707953,8.7624266808355,103.627152990237,0.0257352301442521,0.0618906777699439,0.00469324649461503,0.018242606024219,0.0398778127838637,0.150282311956144,0.00926988999954,0.25168787311968,0.116163633747545,0.086360341071762,491.445325782068,22.6458084061179,1078.03339695076,2.09243108965038e-18,21.7721177677848,163.67135251294,242.077862221728,44.4624434919151,8.73458140324912,516.489230865594,12.6474585623185,1.40156443090293,5.0594764613171,3.81713960013191e-20,0.868224436251954,24.5969092566336,2.24403515411922,11.1906578361841,1.01464071506515,44.6041861374447,1.94099221073473,0.0894409518538345,4.25775628868477,8.26417962170547e-21,0.085990259305487,0.646429630483273,0.956100750812829,0.175607034924391,0.034497742837935,2.03990458642199
"3",4,0.992662259083383,0.573921028466483,0.001,6.32957056863443,42.8079920216209,20.0136519332274,5.88186390574046,3.2723163655459,18.5182173542876,44.5568946329238,8.73513161006914,103.884361884707,0.0266955270711895,0.0619117195532427,0.00469933935706279,0.0182560393879965,0.0398991824446338,0.150333362379446,0.00927594734034106,0.252069371866554,0.116339710092256,0.0864158124483798,489.935003923289,22.8423995731164,1074.78195134133,1.04720364527791e-16,21.6306404289625,163.174046243833,240.629724259749,44.2299476840584,8.6710354774419,515.610426759546,13.0790731603575,1.41421223629389,5.05076512419908,1.91177909954471e-18,0.863044868869448,24.5305030248947,2.23206865075422,11.1490151304112,1.00878575364526,44.556893935282,1.94313619818994,0.09059547309053,4.26270362004909,4.1533250200971e-19,0.08578950283399,0.647166243118969,0.954363994867354,0.175420845011511,0.0343902819294061,2.04496775363597
"4",4,0.987230758428633,0.434788657929154,0.001,6.30240083142249,42.6874654557384,20.0182032474875,5.85350488764281,3.2630499355498,18.4609404444168,44.4942706735062,8.69945596602199,104.220709043501,0.027963119014747,0.0619392668467061,0.00470733071946077,0.0182736530337805,0.0399272712404699,0.15040019611555,0.00928389351223429,0.252571736449137,0.116571570668832,0.0864891022471709,487.956702905568,23.0957435843427,1070.52173100632,3.47033971133643e-18,21.4465914989107,162.522392938676,238.742019947877,43.9261125827344,8.58837051125238,514.449448164925,13.644791357392,1.4305334248937,5.03929983021635,6.3415783794312e-20,0.856303875960565,24.4433997711454,2.2164554900918,11.0944945304815,1.00115983998257,44.4942709233368,1.94593752789446,0.0921042254523507,4.26916650265766,1.38394743603693e-20,0.0855275211809708,0.648128044269909,0.952086636653515,0.175174293990182,0.0342498266378818,2.05158876069883
"5",4,0.980678521863823,0.329385346916026,0.001,7.14796507887625,40.2957562322955,19.8011865770048,5.81174541743172,3.71262274885925,18.4644254004811,44.6916294551262,8.6499146256775,105.424754831202,0.0296363403802428,0.0625199912519058,0.0044432814743832,0.0176883627060685,0.0399691318262813,0.151809117892116,0.00937994474278965,0.253292649036945,0.116904299555513,0.0864543643557884,384.640743499187,1.69580663058491e-17,580.879338458889,387.450617882666,21.7485547983979,162.685848772661,238.79914762548,43.8281211137388,8.48278548935767,516.938963678596,11.3993439984516,1.06021815709093e-18,2.58101040342636,6.85336705979894,0.869270853768269,24.6971951957078,2.23992280935227,11.101340899211,0.991674095913027,44.691629515573,1.54416926858509,6.80794359066018e-20,2.33198390540796,1.55544972117595,0.0873112131863793,0.653114607212579,0.958677184775045,0.175951297067426,0.0340547819908563,2.07529044943312
"6",4,0.973609936192325,0.249534353724262,0.001,7.19373279709374,38.2886524525148,19.4646862294408,5.75635411336825,3.74916536096221,18.5089534692601,45.1040937505079,8.59440084979633,107.339961314464,0.0318449925826973,0.063063318913295,0.00442792382837709,0.0176541033390512,0.0400255943640339,0.153127309735075,0.00947321172448988,0.254168539504848,0.117308556694545,0.0863176336263058,373.489787082054,2.86584360089458e-17,520.895040548943,440.277097018222,21.6707256540539,163.23654336236,238.193284779931,43.9137938384446,8.36759406298147,522.536264431309,11.8937794993412,1.80729608958841e-18,2.30648356213012,7.77269736857716,0.867383674603423,24.995972735531,2.256455418072,11.1615048440345,0.981590382534204,45.1040938296402,1.51028885177282,1.1588674686852e-19,2.10635471141272,1.7803581632379,0.0876303890953632,0.660083194156898,0.963187415058403,0.177575172246094,0.0338362238180958,2.11299136445795
"7",4,0.964831834403633,0.189041177063835,0.001,7.22705258908503,36.1301164607004,19.0603304664887,5.68600892825846,3.78082182889385,18.5474202348726,45.5416660152694,8.52016840737259,109.506415372724,0.0347604134899373,0.0637150091743549,0.00441568391717861,0.0176267854357002,0.0400988856303692,0.15470840498811,0.00958717095404046,0.255338552849692,0.117848562853704,0.0862080304941256,360.929178963685,1.14152894802201e-16,454.953423781643,497.424159516958,21.5429987493921,163.640099257005,237.094670812282,43.94004916331,8.22052971391318,528.276378115159,12.5460475013613,7.27325273960142e-18,2.00893051645795,8.76798893033892,0.863850242987061,25.3164987481472,2.2730671413693,11.2195885655039,0.968777612680837,45.5416661138778,1.47277584432149,4.65802256572252e-19,1.85644290317791,2.0297452498076,0.087906464817978,0.667735387978529,0.967467648341115,0.179297897697911,0.0335439701077661,2.15563809788827
"8",4,0.954031768184284,0.143213012927147,0.001,7.24184244186588,33.8542925852342,18.5823064923765,5.59789304087725,3.80422729661201,18.575186193703,45.9927787971067,8.42273483797503,111.928738582601,0.0386087690874941,0.0644921092016083,0.00440804901558765,0.0176097457606494,0.0401932906255437,0.156593762553874,0.0097256871584782,0.256885592666911,0.118562581230882,0.086142049541934,346.97378200697,4.1520417627643e-15,383.777922047511,557.882564452883,21.3506714230924,163.814367054919,235.345412900958,43.8785720795124,8.03555661042068,533.917861902975,13.3962306289216,2.67773930773833e-16,1.6917118914858,9.82417012431438,0.858153741558845,25.6523080975112,2.2888958600576,11.2717729940233,0.952716333358353,45.9927789113695,1.43185851603067,1.71342523995361e-17,1.58373835270713,2.30221688865484,0.0881079271272244,0.676013602984702,0.971201142984983,0.181073932272074,0.0331603733778544,2.20332162564175
"9",4,0.940877436747217,0.108494706762991,0.001,7.23173326246834,31.5010617787851,18.0275031317644,5.48921733412197,3.81570105856396,18.5868176616046,46.4425480929567,8.29732292393953,114.608094972101,0.0436885984762688,0.0654137187574221,0.00440662263332235,0.0176065802261899,0.040313897021454,0.158829721230745,0.00989319626230651,0.258910381457448,0.119497099134207,0.0861385761830214,331.67546959814,9.40290081116776e-17,308.379077096096,620.335700832221,21.0780243901137,163.66694889312,232.773097770783,43.6967456057104,7.80676392454015,539.16085313916,14.4904364157011,6.15078709165664e-18,1.35891022077472,10.9219902838722,0.849737304678741,25.9951758673808,2.30286994083142,11.3135410732235,0.932885642608122,46.4425482230303,1.38786295050306,3.93455014291116e-19,1.29038151760379,2.59573292261411,0.0881988925990888,0.684848037950625,0.974015831382747,0.182844677531325,0.0326666256848013,2.25606486165553
"10",4,0.925029405060323,0.0821929596689322,0.001,7.19057339207696,29.1132039084325,17.3965494843681,5.3574652185383,3.81146827523167,18.5762058559975,46.8728355890175,8.13914717756018,117.54255094654,0.0503939732694517,0.0665011821803762,0.00441310486124606,0.0176210905872168,0.0404666749790247,0.161468065485094,0.0100947624538087,0.261534444347589,0.120708205083503,0.0862185215057838,315.123455917974,4.39580332882166e-16,230.031945266397,683.191962403933,20.7092568822953,163.099021508872,229.199914478405,43.3587512183992,7.52895047135691,543.651579856753,15.8803230141076,2.92326117999074e-17,1.01515509589703,12.0385874579781,0.838034767312975,26.3352834855492,2.31371869109277,11.3398069075094,0.908806097560083,46.8728354295328,1.34119361011579,1.87089320874799e-18,0.979036530984555,2.90772609036483,0.0881404493355479,0.694164021610554,0.975495333541718,0.184538722791408,0.0320438865258275,2.31382974304213
