"","convergence","mu","x_C","x_C2","x_W","C","C2","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau BGAL","tau ATPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v BGAL","v ATPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p BGAL","p ATPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f BGAL","f ATPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"17",-1,0.704073981429767,0.0150281791316801,1e-05,0.001,27.1794755633206,2.72327024154296e-05,14.0696315899315,3.79799457302044,12.6716504715513,34.750004067637,5.62134282586144,155.909871922201,0.2251225321127,2000.1,3672.15569519026,0.117059762841919,0.234119525683839,0.0476313905621394,0.360370954131967,0.270278215598975,0.568449736820064,212.820801318222,3.33929839171961e-05,1.42191467024725e-05,67.9720893256633,111.718046792107,31.0984841034629,24.4665737186018,3.95784122438592,109.772084268469,47.910757679012,0.0667893071327838,0.0522149205442301,7.95679665633191,26.155376125293,1.48126404222252,8.81704251531264,1.06971826375109,62.3999124126012,1.19004137724661,1.86725321608829e-07,7.95099577685551e-08,0.380083141753098,0.624699735384355,0.173895045143775,0.136811039636366,0.0221312709679584,0.613818393394494
"18",-1,0.653251630243739,0.0115601377936001,1e-05,0.001,24.7380463253975,2.70152091252963e-05,13.8517451554766,3.52246445667375,11.7143219391572,33.2045143531033,5.17622345970393,161.792656967121,0.283835762334745,2000.1,3701.71857849039,0.120388267041884,0.240776534083769,0.0496284344765813,0.379339665223933,0.28450474891795,0.587123305278721,197.453890199659,2.0476380245018e-05,2.82865084254261e-06,63.0559936169982,105.919729482463,27.3733351949716,21.6909031326163,3.38137641355748,105.691316925238,56.0444754507812,0.0409548081280604,0.0104708693759025,7.59120179815453,25.5029853558779,1.35849577212914,8.22821993273144,0.962017647536248,62.0538353324063,1.19001236963013,1.23406764749898e-07,1.7047673705424e-08,0.380024988657712,0.638355558072597,0.164973237281421,0.130726434461036,0.0203788325185194,0.636978964437483
"19",-1,0.590874282168268,0.00889241368738467,1e-05,0.001,23.0240348949161,0.000283340575262367,13.4412797810459,3.12790955496447,11.5297272255102,31.8209153155054,4.95325691342585,166.102593129537,0.360162961623404,2000.1,353.032155613089,0.123146800905391,0.246293601810782,0.051080183926122,0.397571210695266,0.298178408021449,0.601794543098218,178.880647935396,0.000900614630698925,0.00073319597168163,57.5989615748355,97.0684081963963,23.5771139310789,18.8021604949865,2.92675212311551,98.145750481703,64.4261839375259,1.80131932286092,0.258841754369599,7.09312785341354,23.9073278767297,1.20432331604664,7.47519771167847,0.87269428874398,59.0635770681682,1.19188555109619,6.00081438559837e-06,4.88530030976228e-06,0.383783102596907,0.646768862548931,0.157094810172818,0.125279194155533,0.0195010114701805,0.653947217045421
"20",-1,0.54054733352605,0.00684031822106513,1e-05,0.001,21.5147391776682,5.46086533288093e-08,12.8172500926082,3.08776593476814,10.6749135275188,30.8608459174035,4.59849022865795,170.445994714574,0.459388320698661,2000.1,1831211.71032631,0.125939783687988,0.251879567375976,0.0531903654513403,0.412569702794597,0.309427277095948,0.62114512734031,163.579797443405,3.98828449650919e-08,1.03642830207556e-08,52.561549916096,90.0120726834494,20.8365332449489,16.6817479710107,2.48570163134665,92.1341279531581,75.146648447753,7.97696782146804e-05,0.0189791964367439,6.61959022673852,22.6722019261222,1.10830281803783,6.88238380249427,0.769143887460548,57.2286646398528,1.19141268603363,2.90481637642098e-10,7.54869394971796e-11,0.382825375421391,0.655591503152129,0.151760244412715,0.121499393375604,0.0181042922388108,0.671047223285725
"21",-1,0.481001018182679,0.00526178324697318,1e-05,0.001,21.5147391776682,5.46086533288093e-08,12.8172500926082,3.08776593476814,10.6749135275188,30.8608459174035,4.59849022865795,170.445994714574,0.588381287496495,2000.1,1831211.71032631,0.125939783687988,0.251879567375976,0.0531903654513403,0.412569702794597,0.309427277095948,0.62114512734031,145.559961624716,3.54893787211822e-08,9.22256086843998e-09,46.7714064224192,80.0964058541341,18.5411953488707,14.8440983082499,2.21187848208757,81.9846970028697,85.6447576286906,7.09823063802365e-05,0.0168884614614845,5.89038080762246,20.1746480549099,0.986212956511124,6.12422522728842,0.684415535979475,50.9243950598042,1.19141268603363,2.90481637642098e-10,7.54869394971796e-11,0.382825375421391,0.655591503152129,0.151760244412715,0.121499393375604,0.0181042922388108,0.671047223285725
"22",-1,0.423492694427942,0.00404752557459475,1e-05,0.001,18.1532181159051,4.21717347061092e-06,11.537542010655,2.69135118046549,9.46029758679386,28.0614075911883,3.90878028047371,180.187399616179,0.756072144333679,2000.1,23712.6649909567,0.133829430543972,0.267658861087944,0.0585309924474413,0.462521574241393,0.346891180681045,0.671934503313353,128.303009786152,2.09697313783477e-06,3.11030981895715e-07,41.4717344896519,72.538011500296,14.6789085662048,11.883801110233,1.65533989290462,76.3080473654199,97.0063317334808,0.00419415597298332,0.00737537347550142,5.55013861042091,19.4154415437534,0.859171086425215,5.4965143974766,0.574222809878118,51.2740099052952,1.19277136638764,1.94945505881914e-08,2.89150542830588e-09,0.385542767049152,0.674351001090769,0.13646275217373,0.110477982642474,0.0153888987420225,0.709399211087318
"23",-1,0.367255613172782,0.00311348121122673,1e-05,0.001,16.4799784869045,1.16604579634384e-06,11.0708402717471,2.37136335235693,8.76958985122128,26.66206442168,3.52213443731097,185.124027763749,0.974070258222018,2000.1,85760.0249648273,0.13895638329029,0.277912766580581,0.061992327952124,0.506047600174474,0.379535700130855,0.702361659561488,111.29679499304,7.215794738094e-07,2.93342609885598e-07,36.0277401203471,63.836394728802,11.9562129621132,9.79179281763631,1.29352364245161,67.9878383293908,108.410897838153,0.00144323110556618,0.0251570695470365,5.00628446524593,17.7409490676114,0.741193475012759,4.95511325677051,0.490938401273687,47.7520509590291,1.19311003705249,7.73538638544705e-09,3.14465490377839e-09,0.386220091536267,0.68433096644824,0.128171504769086,0.104968757565669,0.0138666710130353,0.728834754975391
"24",-1,0.314184998285661,0.00239498554709749,1e-05,0.001,14.9743879053751,4.93804566885778e-09,10.4650740658974,2.14366080473586,8.15686533430923,25.0707758781041,3.17519577667507,190.014039717426,1.25746780627686,2000.1,20250926.6215303,0.144548968487117,0.289097936974233,0.0659660675025523,0.552321068407676,0.414240801305757,0.740534871769518,95.2604629261812,9.21462444872986e-09,7.66316457872526e-09,30.91494706374,55.3442028517377,9.5479666221946,7.87686167628233,0.997598879651293,59.6995607428711,119.786965340703,1.84301703599046e-05,0.155186183572476,4.46872370889743,15.9998948679209,0.629841810711805,4.35055665674373,0.413246159288477,44.2096065594186,1.19369541725149,1.15467158548936e-10,9.60260338683933e-11,0.387390838769654,0.693510395459135,0.119644222281555,0.0987038420397801,0.0125007707743113,0.748086770541049
"25",-1,0.26591124869237,0.00184229657469037,1e-05,0.001,13.5277588854296,1.62418556182551e-08,9.85627033925792,1.93432425793986,7.56891826221177,23.4886833021464,2.84438325466962,194.779662085857,1.62588461874815,2000.1,6156932.06334071,0.151095234948388,0.302190469896777,0.0707020364888224,0.608378394133949,0.456283795600462,0.784849242445599,80.6646001291472,4.34077963543561e-09,2.18875269042096e-11,26.246285716527,47.4386534204361,7.51661718882695,6.24590510701336,0.756353503008866,51.7941031651279,131.151332627451,8.68199334883477e-06,0.00013476001618376,3.96568870686117,14.3355089683919,0.531440142756953,3.79987371891781,0.34511184716859,40.6505626322998,1.19429759900901,6.42683740838964e-11,3.2406062619899e-13,0.388595194967391,0.70236348769521,0.111288940215574,0.0924751311108126,0.0111983592703528,0.766849063330144
"26",-1,0.222335968715151,0.00141715121130029,1e-05,0.001,12.1886051480315,5.49103286269886e-06,9.25693230047396,1.74899620969792,7.01596965715895,21.9637474970577,2.55223842078442,199.27350527802,2.10482647496083,2000.1,18211.6100201476,0.15854018887863,0.31708037775726,0.0762313685007766,0.672515769277394,0.504386826958046,0.835360655732751,67.4783358303787,1.22548393235129e-06,4.62982157640544e-09,22.0100020034246,40.1305258886341,5.83965024461277,4.88333107637332,0.567454401677132,44.3056678352524,142.030187742079,0.00245109041309581,8.43165050123609e-05,3.48946987484196,12.7246023083656,0.445164529712726,3.28411715546341,0.286216525105305,37.0112117355339,1.19487072210991,2.1700222051467e-08,8.19824345423336e-11,0.389741487602496,0.710610151497177,0.103405441447008,0.08647144683881,0.0100481827589938,0.784541359362283
"27",-1,0.18378909037764,0.00109011631638484,1e-05,0.001,10.8179818315106,0.000278330467411749,8.67800250433556,1.5224461452196,6.48310893224925,20.2994593190069,2.25026821777251,203.948454725869,2.72745088803731,2000.1,359.385136585728,0.168068793324272,0.336137586648543,0.0832617803993577,0.766995969366154,0.575246977024616,0.89823614854512,55.8129687307445,0.000105405876249826,5.42517728198372e-05,18.261290359037,33.572614275953,4.42420290442716,3.73081916339818,0.413574748850121,37.4835009779926,152.227131128668,0.210822293087277,0.0194972807848751,3.0691530351875,11.2850175402013,0.368367010670615,2.86152326076042,0.237907624049747,33.6690355524593,1.19558836116787,2.25793470064196e-06,1.16214545886342e-06,0.391181238154511,0.719170253708386,0.0947723373307049,0.0799191311771927,0.00885932369201774,0.802946672149089
"28",4,0.15073506199597,0.00083855101260372,1e-05,0.001,9.83785762708699,0.000104875218560957,8.0985921276469,1.39583579779536,5.98405594808923,18.6735129134013,1.98125213738546,208.028788657209,3.53686262503675,2000.1,953.61410344739,0.17651080158036,0.35302160316072,0.0903581139573046,0.863622263259614,0.64771669744471,0.97277262292743,45.7924749703817,6.41731880290026e-05,4.83648154573758e-05,15.0116667679135,27.8022370792755,3.32379868595942,2.8147531266841,0.298644163758446,31.357232355191,161.961693230674,0.128352793376808,0.0461213701307839,2.64972133426166,9.81479030518025,0.300332180437061,2.43088346578399,0.193436811460758,30.5034571659041,1.19604113430412,1.67612195348174e-06,1.26322739221813e-06,0.392085620192042,0.726159029272741,0.0868133891676461,0.0735177673755957,0.00780020526529708,0.819010978965391
"29",-1,0.122678219065117,0.0006450392404644,1e-05,0.001,8.73153397590793,3.52820036868421e-10,7.5773849177097,1.24694147705118,5.5313387057876,17.3600696865992,1.75153843658266,211.801192799815,4.58909788313601,2000.1,283430615.003806,0.188316795482818,0.376633590965635,0.0997183798940048,0.986185911389441,0.739639433542081,1.04981972880205,37.285276110425,4.32833337735155e-11,8.6548576278362e-24,12.2500169359046,22.8401923631821,2.49755060770544,2.12970243199832,0.21487561602406,25.9833931285489,171.105781670493,8.65709958804083e-08,2.45305162022799e-15,2.3068839339798,8.60238366809114,0.249051700303674,2.10028253388857,0.158930478918041,27.2778787275703,1.19656469380011,1.38905526326178e-12,2.777529938806e-25,0.39312938760452,0.732990891644358,0.0801517700796577,0.0683467310496032,0.00689582061646715,0.833862963778801
"30",-1,0.0990372355620575,0.00049618403112646,1e-05,0.001,7.78023104715381,2.05692625287864e-10,7.0686412155736,1.11326899773524,5.10458616608205,15.9720102386898,1.53997061177693,215.421291900658,5.95700371866506,2000.1,486162301.057807,0.20115331337133,0.402306626742661,0.110516814338125,1.13814722634417,0.853610419758129,1.14512324227173,30.112407124807,2.03834833978898e-11,1.22544138776004e-14,9.91389854889716,18.5979090354873,1.84459325661856,1.58182374040872,0.152514432237197,21.3347292310482,179.379721220432,4.07690051441194e-08,5.95763404884895e-06,1.99421354153789,7.48206204853376,0.203858570471071,1.80034830271155,0.130187908521167,24.4308943100473,1.19705263664844,8.10300632705729e-13,4.87147320437167e-16,0.394105271897904,0.73931904396768,0.0733277553078819,0.062881930073582,0.00606287642431861,0.848115322443534
